"YTDRoundsin60sStreak_RANKTHISWEEK_2005","YTDRoundsin60sStreak_RANKLASTWEEK_2005","YTDRoundsin60sStreak_PLAYERNAME_2005","YTDRoundsin60sStreak__2005","YTDRoundsin60sStreak_BESTSTREAK_2005","stat_name","year"
80,80,"Lee Janzen",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Brandt Jobe",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Zach Johnson",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Skip Kendall",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Neal Lancaster",NA,4,"YTDRoundsin60sStreak",2005
80,80,"JL Lewis",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Frank Lickliter II",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Peter Lonard",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Davis Love III",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Mark OMeara",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Joe Ogilvie",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Geoff Ogilvy",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Greg Owen",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Craig Parry",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Corey Pavin",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Justin Rose",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Adam Scott",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Jeff Sluman",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Kevin Stadler",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Kevin Sutherland",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Vaughn Taylor",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Mario Tiziani",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Esteban Toledo",NA,4,"YTDRoundsin60sStreak",2005
80,80,"DJ Trahan",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Bo Van Pelt",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Duffy Waldorf",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Charles Warren",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Brett Wetterich",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Charlie Wi",NA,4,"YTDRoundsin60sStreak",2005
80,80,"Dean Wilson",NA,4,"YTDRoundsin60sStreak",2005
147,147,"Steve Allan",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Michael Allen",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Chris Anderson",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Tommy Armour III",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Arjun Atwal",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Paul Azinger",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Craig Barlow",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Cameron Beckman",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Justin Bolli",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Craig Bowden",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Danny Briggs",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Jaxon Brigman",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Mark Brooks",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Jonathan Byrd",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Michael Campbell",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Daniel Chopra",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Jose Coceres",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Glen Day",NA,3,"YTDRoundsin60sStreak",2005
147,147,"James Driscoll",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Joe Durant",NA,3,"YTDRoundsin60sStreak",2005
147,147,"John Elliott",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Ernie Els",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Steve Flesch",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Dan Forsman",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Bill Glasson",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Matt Gogel",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Retief Goosen",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Jason Gore",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Paul Gow",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Bill Haas",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Todd Hamilton",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Donnie Hammond",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Jeff Hart",NA,3,"YTDRoundsin60sStreak",2005
147,147,"David Hearn",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Matt Hendrix",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Tim Herron",NA,3,"YTDRoundsin60sStreak",2005
147,147,"David Howell",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Charles Howell III",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Freddie Jacobson",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Steve Jones",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Kent Jones",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Tom Kite",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Matt Kuchar",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Franklin Langham",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Tom Lehman",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Michael Long",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Scott McCarron",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Jim McGovern",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Larry Mize",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Ryan Moore",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Carl Paulson",NA,3,"YTDRoundsin60sStreak",2005
147,147,"David Peoples",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Pat Perez",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Tim Petrovic",NA,3,"YTDRoundsin60sStreak",2005
147,147,"DA Points",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Dicky Pride",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Michael Putnam",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Brett Quigley",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Chris Riley",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Henrik Stenson",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Kirk Triplett",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Grant Waite",NA,3,"YTDRoundsin60sStreak",2005
147,147,"Lee Westwood",NA,3,"YTDRoundsin60sStreak",2005
210,210,"Jason Allred",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Brian Bateman",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Steven Bowditch",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Michael Bradley",NA,2,"YTDRoundsin60sStreak",2005
210,210,"DJ Brigman",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Bob Burns",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Tom Byrum",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Paul Casey",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Darren Clarke",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Gavin Coles",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Chris Couch",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Chris DiMarco",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Bradley Dredge",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Scott Dunlap",NA,2,"YTDRoundsin60sStreak",2005
210,210,"David Duval",NA,2,"YTDRoundsin60sStreak",2005
210,210,"David Edwards",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Danny Ellis",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Brad Fabel",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Brad Faxon",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Gavin Flint",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Robin Freeman",NA,2,"YTDRoundsin60sStreak",2005
210,210,"David Frost",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Tom Gillis",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Paul Goydos",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Hunter Haas",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Gary Hallberg",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Mike Heinen",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Mark Hensby",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Glen Hnatiuk",NA,2,"YTDRoundsin60sStreak",2005
210,210,"PH Horgan III",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Yasuharu Imano",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Tripp Isenhour",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Peter Jacobsen",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Miguel Angel Jimenez",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Brad Lardon",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Ian Leggatt",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Wayne Levi",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Sandy Lyle",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Will Ma Kenzie",NA,2,"YTDRoundsin60sStreak",2005
210,210,"John Maginnes",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Dick Mast",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Len Mattiace",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Blaine McCallister",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Graeme McDowell",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Paul McGinley",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Spike McRoy",NA,2,"YTDRoundsin60sStreak",2005
210,210,"John Morgan",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Nick OHern",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Brenden Pappas",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Steve Pate",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Dennis Paulson",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Craig Perks",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Scott Piercy",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Ben Portie",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Ian Poulter",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Tom Purtzer",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Rob Rashell",NA,2,"YTDRoundsin60sStreak",2005
210,210,"John Riegger",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Dave Rummells",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Gene Sauers",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Tom Scherrer",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Scott Simpson",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Chris Starkjohann",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Omar Uresti",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Jimmy Walker",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Nick Watney",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Brian Watts",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Mike Weir",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Jay Williamson",NA,2,"YTDRoundsin60sStreak",2005
210,210,"Garrett Willis",NA,2,"YTDRoundsin60sStreak",2005
210,210,"YE Yang",NA,2,"YTDRoundsin60sStreak",2005
