"Front9Round3ScoringAverage_RANKTHISWEEK_2006","Front9Round3ScoringAverage_RANKLASTWEEK_2006","Front9Round3ScoringAverage_PLAYERNAME_2006","Front9Round3ScoringAverage__2006","Front9Round3ScoringAverage_AVG_2006","Front9Round3ScoringAverage_TOTALSTROKES_2006","Front9Round3ScoringAverage_TOTALROUNDS_2006","stat_name","year"
95,95,"DJ Trahan",NA,35.4,531,15,"Front9Round3ScoringAverage",2006
98,98,"JL Lewis",NA,35.42,425,12,"Front9Round3ScoringAverage",2006
98,98,"Carl Pettersson",NA,35.42,673,19,"Front9Round3ScoringAverage",2006
100,100,"Jason Bohn",NA,35.43,815,23,"Front9Round3ScoringAverage",2006
100,100,"KJ Choi",NA,35.43,744,21,"Front9Round3ScoringAverage",2006
102,102,"Robert Allenby",NA,35.44,638,18,"Front9Round3ScoringAverage",2006
103,103,"Jeff Overton",NA,35.45,709,20,"Front9Round3ScoringAverage",2006
104,104,"Robert Damron",NA,35.47,532,15,"Front9Round3ScoringAverage",2006
104,104,"Arron Oberholser",NA,35.47,674,19,"Front9Round3ScoringAverage",2006
106,106,"Steve Flesch",NA,35.48,887,25,"Front9Round3ScoringAverage",2006
107,107,"Alex Aragon",NA,35.5,213,6,"Front9Round3ScoringAverage",2006
107,107,"JJ Henry",NA,35.5,710,20,"Front9Round3ScoringAverage",2006
107,107,"Shigeki Maruyama",NA,35.5,639,18,"Front9Round3ScoringAverage",2006
107,107,"Ryan Moore",NA,35.5,426,12,"Front9Round3ScoringAverage",2006
111,111,"Sean OHair",NA,35.52,746,21,"Front9Round3ScoringAverage",2006
111,111,"Jeff Sluman",NA,35.52,746,21,"Front9Round3ScoringAverage",2006
113,113,"Todd Fischer",NA,35.53,604,17,"Front9Round3ScoringAverage",2006
114,114,"Ernie Els",NA,35.56,569,16,"Front9Round3ScoringAverage",2006
114,114,"Will Ma Kenzie",NA,35.56,569,16,"Front9Round3ScoringAverage",2006
114,114,"Tag Ridings",NA,35.56,640,18,"Front9Round3ScoringAverage",2006
117,117,"Daniel Chopra",NA,35.57,747,21,"Front9Round3ScoringAverage",2006
117,117,"Jeff Maggert",NA,35.57,498,14,"Front9Round3ScoringAverage",2006
119,119,"Ted Purdy",NA,35.58,676,19,"Front9Round3ScoringAverage",2006
119,119,"Nick Watney",NA,35.58,676,19,"Front9Round3ScoringAverage",2006
121,121,"Eric Axley",NA,35.59,605,17,"Front9Round3ScoringAverage",2006
121,121,"Ben Crane",NA,35.59,605,17,"Front9Round3ScoringAverage",2006
123,123,"Ian Leggatt",NA,35.6,356,10,"Front9Round3ScoringAverage",2006
123,123,"Vance Veazey",NA,35.6,356,10,"Front9Round3ScoringAverage",2006
125,125,"Nathan Green",NA,35.61,819,23,"Front9Round3ScoringAverage",2006
125,125,"Bo Van Pelt",NA,35.61,819,23,"Front9Round3ScoringAverage",2006
127,127,"Chad Campbell",NA,35.63,677,19,"Front9Round3ScoringAverage",2006
127,127,"Scott Gutschewski",NA,35.63,285,8,"Front9Round3ScoringAverage",2006
127,127,"Geoff Ogilvy",NA,35.63,570,16,"Front9Round3ScoringAverage",2006
130,130,"Craig Barlow",NA,35.67,535,15,"Front9Round3ScoringAverage",2006
130,130,"Brian Davis",NA,35.67,642,18,"Front9Round3ScoringAverage",2006
130,130,"Dudley Hart",NA,35.67,535,15,"Front9Round3ScoringAverage",2006
130,130,"JP Hayes",NA,35.67,321,9,"Front9Round3ScoringAverage",2006
134,134,"Shane Bertsch",NA,35.68,678,19,"Front9Round3ScoringAverage",2006
134,134,"Brian Gay",NA,35.68,785,22,"Front9Round3ScoringAverage",2006
134,134,"Camilo Villegas",NA,35.68,678,19,"Front9Round3ScoringAverage",2006
137,137,"Bernhard Langer",NA,35.71,500,14,"Front9Round3ScoringAverage",2006
138,138,"Henrik Bjornstad",NA,35.72,643,18,"Front9Round3ScoringAverage",2006
138,138,"Tim Clark",NA,35.72,643,18,"Front9Round3ScoringAverage",2006
140,140,"Paul Azinger",NA,35.75,572,16,"Front9Round3ScoringAverage",2006
140,140,"Brent Geiberger",NA,35.75,715,20,"Front9Round3ScoringAverage",2006
140,140,"John Huston",NA,35.75,429,12,"Front9Round3ScoringAverage",2006
143,143,"Robert Gamez",NA,35.76,608,17,"Front9Round3ScoringAverage",2006
143,143,"Tim Petrovic",NA,35.76,608,17,"Front9Round3ScoringAverage",2006
145,145,"Jose Maria Olazabal",NA,35.77,465,13,"Front9Round3ScoringAverage",2006
146,146,"Steve Elkington",NA,35.78,322,9,"Front9Round3ScoringAverage",2006
147,147,"Skip Kendall",NA,35.8,537,15,"Front9Round3ScoringAverage",2006
148,148,"Stuart Appleby",NA,35.83,645,18,"Front9Round3ScoringAverage",2006
149,149,"Ron Whittaker",NA,35.86,502,14,"Front9Round3ScoringAverage",2006
150,150,"Fred Funk",NA,35.88,897,25,"Front9Round3ScoringAverage",2006
150,150,"Peter Lonard",NA,35.88,610,17,"Front9Round3ScoringAverage",2006
150,150,"Mark OMeara",NA,35.88,287,8,"Front9Round3ScoringAverage",2006
150,150,"Patrick Sheehan",NA,35.88,610,17,"Front9Round3ScoringAverage",2006
154,154,"Harrison Frazar",NA,35.89,646,18,"Front9Round3ScoringAverage",2006
155,155,"Jeff Brehaut",NA,35.94,575,16,"Front9Round3ScoringAverage",2006
156,156,"Steve Lowery",NA,35.95,719,20,"Front9Round3ScoringAverage",2006
156,156,"Ryan Palmer",NA,35.95,719,20,"Front9Round3ScoringAverage",2006
158,158,"Billy Andrade",NA,36,504,14,"Front9Round3ScoringAverage",2006
158,158,"Michael Connell",NA,36,144,4,"Front9Round3ScoringAverage",2006
158,158,"Ben Curtis",NA,36,612,17,"Front9Round3ScoringAverage",2006
158,158,"Robert Garrigus",NA,36,540,15,"Front9Round3ScoringAverage",2006
158,158,"Thomas Levet",NA,36,324,9,"Front9Round3ScoringAverage",2006
158,158,"Hidemichi Tanaka",NA,36,288,8,"Front9Round3ScoringAverage",2006
158,158,"Omar Uresti",NA,36,324,9,"Front9Round3ScoringAverage",2006
165,165,"Olin Browne",NA,36.04,829,23,"Front9Round3ScoringAverage",2006
166,166,"Joe Durant",NA,36.05,793,22,"Front9Round3ScoringAverage",2006
166,166,"Ryuji Imada",NA,36.05,757,21,"Front9Round3ScoringAverage",2006
168,168,"Brandt Jobe",NA,36.06,649,18,"Front9Round3ScoringAverage",2006
169,169,"Carlos Franco",NA,36.07,505,14,"Front9Round3ScoringAverage",2006
170,170,"Todd Hamilton",NA,36.11,325,9,"Front9Round3ScoringAverage",2006
171,171,"Jason Gore",NA,36.13,542,15,"Front9Round3ScoringAverage",2006
171,171,"Wes Short Jr",NA,36.13,542,15,"Front9Round3ScoringAverage",2006
171,171,"Bob Tway",NA,36.13,542,15,"Front9Round3ScoringAverage",2006
174,174,"John Daly",NA,36.14,253,7,"Front9Round3ScoringAverage",2006
175,175,"Tom Lehman",NA,36.17,434,12,"Front9Round3ScoringAverage",2006
176,176,"Davis Love III",NA,36.18,615,17,"Front9Round3ScoringAverage",2006
177,177,"Fred Couples",NA,36.2,362,10,"Front9Round3ScoringAverage",2006
178,178,"Kris Cox",NA,36.21,507,14,"Front9Round3ScoringAverage",2006
179,179,"Larry Mize",NA,36.22,326,9,"Front9Round3ScoringAverage",2006
180,180,"Stephen Ames",NA,36.25,435,12,"Front9Round3ScoringAverage",2006
180,180,"Ryan Hietala",NA,36.25,290,8,"Front9Round3ScoringAverage",2006
182,182,"James Driscoll",NA,36.27,399,11,"Front9Round3ScoringAverage",2006
183,183,"Mark Calcavecchia",NA,36.29,762,21,"Front9Round3ScoringAverage",2006
183,183,"Greg Chalmers",NA,36.29,254,7,"Front9Round3ScoringAverage",2006
185,185,"Steve Jones",NA,36.33,545,15,"Front9Round3ScoringAverage",2006
186,186,"Jason Schultz",NA,36.36,400,11,"Front9Round3ScoringAverage",2006
187,187,"Len Mattiace",NA,36.38,291,8,"Front9Round3ScoringAverage",2006
188,188,"Tjaart van der Walt",NA,36.44,328,9,"Front9Round3ScoringAverage",2006
189,189,"Nicholas Thompson",NA,36.5,584,16,"Front9Round3ScoringAverage",2006
190,190,"David Duval",NA,36.55,402,11,"Front9Round3ScoringAverage",2006
191,191,"Matt Hansen",NA,36.6,366,10,"Front9Round3ScoringAverage",2006
192,192,"Brad Faxon",NA,36.62,476,13,"Front9Round3ScoringAverage",2006
192,192,"Chris Smith",NA,36.62,476,13,"Front9Round3ScoringAverage",2006
194,194,"DA Points",NA,36.69,477,13,"Front9Round3ScoringAverage",2006
195,195,"David Howell",NA,36.82,405,11,"Front9Round3ScoringAverage",2006
196,196,"Roger Tambellini",NA,37,296,8,"Front9Round3ScoringAverage",2006
