"ConsecutiveSandSaves_RANKTHISWEEK_2005","ConsecutiveSandSaves_RANKLASTWEEK_2005","ConsecutiveSandSaves_PLAYERNAME_2005","ConsecutiveSandSaves_EVENTS_2005","ConsecutiveSandSaves_STREAK_2005","ConsecutiveSandSaves_CURRENTSTREAK_2005","ConsecutiveSandSaves_ROUND_2005","ConsecutiveSandSaves_HOLE_2005","ConsecutiveSandSaves_YEARTOURN_2005","stat_name","year"
52,52,"Bernhard Langer",19,7,1,4,3,2005210,"ConsecutiveSandSaves",2005
52,52,"Stephen Leaney",29,7,NA,4,8,2005280,"ConsecutiveSandSaves",2005
52,52,"Spencer Levin",7,7,1,2,11,2005350,"ConsecutiveSandSaves",2005
52,52,"Davis Love III",24,7,1,1,2,2005220,"ConsecutiveSandSaves",2005
52,52,"Shigeki Maruyama",29,7,1,1,5,2005020,"ConsecutiveSandSaves",2005
52,52,"Graeme McDowell",14,7,4,2,18,2005060,"ConsecutiveSandSaves",2005
52,52,"Ryan Palmer",32,7,NA,1,6,2005110,"ConsecutiveSandSaves",2005
52,52,"Rod Pampling",26,7,NA,2,7,2005390,"ConsecutiveSandSaves",2005
52,52,"Craig Parry",15,7,NA,3,3,2005230,"ConsecutiveSandSaves",2005
52,52,"Phillip Price",25,7,2,4,13,2005310,"ConsecutiveSandSaves",2005
52,52,"Rory Sabbatini",26,7,1,1,9,2005340,"ConsecutiveSandSaves",2005
52,52,"Chris Smith",32,7,1,3,3,2005290,"ConsecutiveSandSaves",2005
52,52,"Roland Thatcher",26,7,NA,4,14,2005030,"ConsecutiveSandSaves",2005
52,52,"Mario Tiziani",23,7,1,2,6,2005270,"ConsecutiveSandSaves",2005
52,52,"Brian Watts",7,7,NA,1,12,2005080,"ConsecutiveSandSaves",2005
92,92,"Steve Allan",32,6,1,4,12,2005350,"ConsecutiveSandSaves",2005
92,92,"Paul Azinger",22,6,NA,4,6,2005100,"ConsecutiveSandSaves",2005
92,92,"Doug Barron",24,6,NA,2,11,2005110,"ConsecutiveSandSaves",2005
92,92,"Notah Begay III",11,6,2,2,12,2005370,"ConsecutiveSandSaves",2005
92,92,"Mark Brooks",28,6,NA,4,12,2005210,"ConsecutiveSandSaves",2005
92,92,"Olin Browne",29,6,NA,1,11,2005310,"ConsecutiveSandSaves",2005
92,92,"Jonathan Byrd",31,6,2,1,8,2005020,"ConsecutiveSandSaves",2005
92,92,"Mark Calcavecchia",27,6,3,2,5,2005370,"ConsecutiveSandSaves",2005
92,92,"Stewart Cink",26,6,4,1,11,2005160,"ConsecutiveSandSaves",2005
92,92,"Darren Clarke",12,6,NA,1,17,2005150,"ConsecutiveSandSaves",2005
92,92,"John Cook",26,6,NA,4,5,2005270,"ConsecutiveSandSaves",2005
92,92,"Chris DiMarco",24,6,1,1,10,2005490,"ConsecutiveSandSaves",2005
92,92,"David Edwards",9,6,NA,4,18,2005160,"ConsecutiveSandSaves",2005
92,92,"Danny Ellis",7,6,1,3,13,2005350,"ConsecutiveSandSaves",2005
92,92,"Ernie Els",11,6,1,1,9,2005020,"ConsecutiveSandSaves",2005
92,92,"Harrison Frazar",31,6,3,4,5,2005180,"ConsecutiveSandSaves",2005
92,92,"Lucas Glover",28,6,NA,2,5,2005480,"ConsecutiveSandSaves",2005
92,92,"Matt Gogel",28,6,3,2,11,2005270,"ConsecutiveSandSaves",2005
92,92,"Paul Gow",27,6,NA,1,5,2005260,"ConsecutiveSandSaves",2005
92,92,"Todd Hamilton",31,6,NA,2,15,2005100,"ConsecutiveSandSaves",2005
92,92,"Bob Heintz",24,6,NA,2,5,2005370,"ConsecutiveSandSaves",2005
92,92,"John Huston",31,6,NA,2,3,2005220,"ConsecutiveSandSaves",2005
92,92,"Steve Jones",20,6,1,1,10,2005250,"ConsecutiveSandSaves",2005
92,92,"Brendan Jones",28,6,2,1,11,2005320,"ConsecutiveSandSaves",2005
92,92,"Jerry Kelly",31,6,NA,3,6,2005160,"ConsecutiveSandSaves",2005
92,92,"Thomas Levet",20,6,1,2,16,2005340,"ConsecutiveSandSaves",2005
92,92,"Steve Lowery",32,6,1,2,14,2005120,"ConsecutiveSandSaves",2005
92,92,"Andrew Magee",29,6,NA,2,16,2005120,"ConsecutiveSandSaves",2005
92,92,"Hunter Mahan",34,6,1,4,18,2005430,"ConsecutiveSandSaves",2005
92,92,"Billy Mayfair",31,6,1,1,18,2005230,"ConsecutiveSandSaves",2005
92,92,"Kevin Na",32,6,NA,4,1,2005210,"ConsecutiveSandSaves",2005
92,92,"Chris Nallen",1,6,6,3,9,2005250,"ConsecutiveSandSaves",2005
92,92,"Arron Oberholser",21,6,6,2,7,2005340,"ConsecutiveSandSaves",2005
92,92,"Greg Owen",24,6,NA,1,10,2005380,"ConsecutiveSandSaves",2005
92,92,"Brenden Pappas",15,6,NA,4,7,2005240,"ConsecutiveSandSaves",2005
92,92,"Ted Purdy",34,6,2,1,15,2005460,"ConsecutiveSandSaves",2005
92,92,"Brett Quigley",31,6,4,1,11,2005020,"ConsecutiveSandSaves",2005
92,92,"Loren Roberts",18,6,1,2,12,2005040,"ConsecutiveSandSaves",2005
92,92,"Joey Sindelar",29,6,1,2,2,2005280,"ConsecutiveSandSaves",2005
92,92,"Heath Slocum",29,6,1,2,5,2005140,"ConsecutiveSandSaves",2005
92,92,"Darron Stiles",26,6,6,1,2,2005485,"ConsecutiveSandSaves",2005
92,92,"Steve Stricker",21,6,NA,1,7,2005220,"ConsecutiveSandSaves",2005
92,92,"Hideto Tanihara",20,6,1,2,5,2005280,"ConsecutiveSandSaves",2005
92,92,"David Toms",25,6,3,1,16,2005220,"ConsecutiveSandSaves",2005
92,92,"Omar Uresti",27,6,NA,3,9,2005280,"ConsecutiveSandSaves",2005
92,92,"Bo Van Pelt",33,6,6,3,4,2005480,"ConsecutiveSandSaves",2005
92,92,"Jimmy Walker",9,6,NA,1,14,2005100,"ConsecutiveSandSaves",2005
92,92,"Euan Walters",18,6,2,3,3,2005060,"ConsecutiveSandSaves",2005
92,92,"Dean Wilson",27,6,1,4,9,2005460,"ConsecutiveSandSaves",2005
141,141,"Michael Allen",30,5,NA,2,8,2005220,"ConsecutiveSandSaves",2005
141,141,"Robert Allenby",31,5,1,1,15,2005200,"ConsecutiveSandSaves",2005
141,141,"Brian Bateman",32,5,3,2,10,2005280,"ConsecutiveSandSaves",2005
141,141,"Cameron Beckman",31,5,1,3,1,2005410,"ConsecutiveSandSaves",2005
141,141,"Craig Bowden",15,5,NA,2,7,2005350,"ConsecutiveSandSaves",2005
141,141,"Jeff Brehaut",23,5,4,1,17,2005480,"ConsecutiveSandSaves",2005
141,141,"DJ Brigman",26,5,1,2,12,2005220,"ConsecutiveSandSaves",2005
141,141,"Angel Cabrera",11,5,NA,4,4,2005100,"ConsecutiveSandSaves",2005
141,141,"Chad Campbell",27,5,NA,2,5,2005200,"ConsecutiveSandSaves",2005
141,141,"Alex Cejka",31,5,NA,4,7,2005270,"ConsecutiveSandSaves",2005
141,141,"Fred Couples",22,5,NA,4,6,2005030,"ConsecutiveSandSaves",2005
141,141,"Steve Elkington",20,5,NA,1,17,2005100,"ConsecutiveSandSaves",2005
141,141,"Bob Estes",25,5,NA,1,10,2005470,"ConsecutiveSandSaves",2005
141,141,"Todd Fischer",35,5,NA,3,12,2005350,"ConsecutiveSandSaves",2005
141,141,"Dan Forsman",17,5,NA,1,16,2005140,"ConsecutiveSandSaves",2005
141,141,"Carlos Franco",25,5,NA,4,6,2005470,"ConsecutiveSandSaves",2005
141,141,"Jim Furyk",26,5,1,1,10,2005490,"ConsecutiveSandSaves",2005
141,141,"Robert Gamez",28,5,NA,4,10,2005370,"ConsecutiveSandSaves",2005
141,141,"Nick Gilliam",3,5,5,2,9,2005250,"ConsecutiveSandSaves",2005
141,141,"Richard Green",11,5,NA,3,14,2005250,"ConsecutiveSandSaves",2005
141,141,"Jay Haas",16,5,1,1,15,2005040,"ConsecutiveSandSaves",2005
141,141,"Padraig Harrington",15,5,NA,1,17,2005360,"ConsecutiveSandSaves",2005
141,141,"Michael Harris",2,5,NA,1,17,2005320,"ConsecutiveSandSaves",2005
141,141,"Dudley Hart",29,5,NA,3,9,2005280,"ConsecutiveSandSaves",2005
141,141,"JP Hayes",22,5,1,1,4,2005470,"ConsecutiveSandSaves",2005
141,141,"Scott Hend",28,5,NA,3,10,2005170,"ConsecutiveSandSaves",2005
141,141,"Mark Hensby",21,5,NA,1,13,2005360,"ConsecutiveSandSaves",2005
141,141,"Trevor Immelman",14,5,1,4,4,2005200,"ConsecutiveSandSaves",2005
141,141,"Thongchai Jaidee",4,5,1,4,11,2005300,"ConsecutiveSandSaves",2005
141,141,"Miguel Angel Jimenez",9,5,1,2,11,2005130,"ConsecutiveSandSaves",2005
141,141,"Zach Johnson",30,5,NA,2,7,2005210,"ConsecutiveSandSaves",2005
141,141,"Richard Johnson",16,5,NA,3,10,2005310,"ConsecutiveSandSaves",2005
141,141,"Kent Jones",32,5,1,1,14,2005100,"ConsecutiveSandSaves",2005
141,141,"Matt Kuchar",21,5,NA,3,11,2005060,"ConsecutiveSandSaves",2005
141,141,"Ian Leggatt",12,5,NA,1,4,2005390,"ConsecutiveSandSaves",2005
141,141,"Justin Leonard",24,5,1,4,2,2005150,"ConsecutiveSandSaves",2005
141,141,"Frank Lickliter II",33,5,2,1,9,2005380,"ConsecutiveSandSaves",2005
141,141,"Peter Lonard",27,5,1,2,16,2005200,"ConsecutiveSandSaves",2005
141,141,"Jeff Maggert",25,5,2,1,18,2005210,"ConsecutiveSandSaves",2005
141,141,"John Maginnes",17,5,5,1,9,2005485,"ConsecutiveSandSaves",2005
141,141,"Blaine McCallister",9,5,3,2,17,2005220,"ConsecutiveSandSaves",2005
141,141,"Scott McCarron",24,5,NA,1,9,2005320,"ConsecutiveSandSaves",2005
141,141,"Mark McCumber",1,5,5,1,6,2005040,"ConsecutiveSandSaves",2005
141,141,"Ryan Moore",14,5,NA,4,9,2005470,"ConsecutiveSandSaves",2005
141,141,"John Morgan",11,5,NA,2,8,2005220,"ConsecutiveSandSaves",2005
141,141,"Jack Nicklaus",3,5,NA,2,18,2005150,"ConsecutiveSandSaves",2005
141,141,"Mark OMeara",21,5,NA,2,8,2005320,"ConsecutiveSandSaves",2005
141,141,"Jose Maria Olazabal",16,5,1,1,1,2005230,"ConsecutiveSandSaves",2005
141,141,"Craig Perks",27,5,NA,1,12,2005270,"ConsecutiveSandSaves",2005
141,141,"DA Points",33,5,NA,3,10,2005040,"ConsecutiveSandSaves",2005
141,141,"Rob Rashell",25,5,2,1,17,2005220,"ConsecutiveSandSaves",2005
141,141,"Chris Riley",25,5,2,2,3,2005040,"ConsecutiveSandSaves",2005
141,141,"Justin Rose",28,5,5,2,10,2005480,"ConsecutiveSandSaves",2005
141,141,"Adam Scott",19,5,NA,2,9,2005490,"ConsecutiveSandSaves",2005
141,141,"Patrick Sheehan",35,5,1,3,17,2005480,"ConsecutiveSandSaves",2005
141,141,"Andre Stolz",12,5,1,1,7,2005030,"ConsecutiveSandSaves",2005
141,141,"Vaughn Taylor",32,5,NA,4,2,2005110,"ConsecutiveSandSaves",2005
141,141,"DJ Trahan",28,5,1,1,1,2005390,"ConsecutiveSandSaves",2005
141,141,"Kirk Triplett",18,5,NA,2,8,2005190,"ConsecutiveSandSaves",2005
141,141,"Tjaart van der Walt",19,5,NA,1,2,2005485,"ConsecutiveSandSaves",2005
141,141,"Duffy Waldorf",28,5,NA,1,6,2005270,"ConsecutiveSandSaves",2005
141,141,"Charles Warren",31,5,NA,4,15,2005050,"ConsecutiveSandSaves",2005
141,141,"Nick Watney",31,5,NA,3,7,2005410,"ConsecutiveSandSaves",2005
141,141,"Brett Wetterich",28,5,2,1,10,2005320,"ConsecutiveSandSaves",2005
141,141,"Jay Williamson",16,5,NA,3,18,2005190,"ConsecutiveSandSaves",2005
206,206,"Jason Allred",29,4,1,1,10,2005270,"ConsecutiveSandSaves",2005
206,206,"Chris Anderson",25,4,1,1,9,2005470,"ConsecutiveSandSaves",2005
206,206,"Arjun Atwal",17,4,1,2,4,2005220,"ConsecutiveSandSaves",2005
206,206,"Jaxon Brigman",2,4,4,2,3,2005220,"ConsecutiveSandSaves",2005
206,206,"Bart Bryant",26,4,2,3,18,2005470,"ConsecutiveSandSaves",2005
206,206,"Bob Burns",15,4,1,4,15,2005350,"ConsecutiveSandSaves",2005
206,206,"Tom Byrum",27,4,1,3,9,2005170,"ConsecutiveSandSaves",2005
206,206,"Michael Campbell",5,4,NA,2,6,2005340,"ConsecutiveSandSaves",2005
206,206,"Paul Claxton",29,4,3,4,9,2005250,"ConsecutiveSandSaves",2005
206,206,"Steve Collins",1,4,NA,2,7,2005390,"ConsecutiveSandSaves",2005
206,206,"Jay Delsing",11,4,4,1,12,2005485,"ConsecutiveSandSaves",2005
206,206,"Stephen Dodd",4,4,1,2,14,2005450,"ConsecutiveSandSaves",2005
206,206,"Nick Dougherty",6,4,1,1,17,2005120,"ConsecutiveSandSaves",2005
206,206,"David Duval",20,4,1,2,2,2005130,"ConsecutiveSandSaves",2005
206,206,"Brad Faxon",23,4,3,1,12,2005260,"ConsecutiveSandSaves",2005
206,206,"David Frost",10,4,3,2,12,2005210,"ConsecutiveSandSaves",2005
206,206,"Sergio Garcia",20,4,3,1,5,2005360,"ConsecutiveSandSaves",2005
206,206,"Brent Geiberger",21,4,NA,2,7,2005130,"ConsecutiveSandSaves",2005
206,206,"Ken Green",5,4,1,1,17,2005220,"ConsecutiveSandSaves",2005
206,206,"Mathias Gronberg",19,4,1,4,16,2005220,"ConsecutiveSandSaves",2005
206,206,"Hunter Haas",28,4,1,4,15,2005460,"ConsecutiveSandSaves",2005
206,206,"Jeff Hart",23,4,NA,1,16,2005390,"ConsecutiveSandSaves",2005
206,206,"David Hearn",24,4,3,2,16,2005220,"ConsecutiveSandSaves",2005
206,206,"JJ Henry",32,4,1,4,7,2005320,"ConsecutiveSandSaves",2005
206,206,"David Howell",12,4,4,1,8,2005450,"ConsecutiveSandSaves",2005
206,206,"Tripp Isenhour",7,4,4,1,10,2005485,"ConsecutiveSandSaves",2005
206,206,"Peter Jacobsen",11,4,1,2,15,2005210,"ConsecutiveSandSaves",2005
206,206,"Tom Kalinowski",1,4,1,1,10,2005080,"ConsecutiveSandSaves",2005
206,206,"Tom Kite",12,4,NA,1,15,2005260,"ConsecutiveSandSaves",2005
206,206,"Luke List",2,4,4,1,9,2005250,"ConsecutiveSandSaves",2005
206,206,"Michael Long",26,4,2,3,13,2005430,"ConsecutiveSandSaves",2005
206,206,"Will Ma Kenzie",25,4,NA,1,17,2005350,"ConsecutiveSandSaves",2005
206,206,"Dick Mast",3,4,2,1,5,2005020,"ConsecutiveSandSaves",2005
206,206,"Paul McGinley",6,4,2,1,14,2005450,"ConsecutiveSandSaves",2005
206,206,"Spike McRoy",12,4,NA,2,15,2005290,"ConsecutiveSandSaves",2005
206,206,"Rocco Mediate",24,4,NA,2,6,2005350,"ConsecutiveSandSaves",2005
206,206,"Shaun Micheel",29,4,1,1,12,2005340,"ConsecutiveSandSaves",2005
206,206,"Nick OHern",13,4,NA,1,16,2005260,"ConsecutiveSandSaves",2005
206,206,"Jesper Parnevik",24,4,NA,2,15,2005230,"ConsecutiveSandSaves",2005
206,206,"Steve Pate",9,4,NA,4,18,2005060,"ConsecutiveSandSaves",2005
206,206,"Dennis Paulson",24,4,1,1,12,2005370,"ConsecutiveSandSaves",2005
206,206,"Carl Paulson",13,4,NA,4,17,2005030,"ConsecutiveSandSaves",2005
206,206,"Kenny Perry",23,4,NA,3,8,2005230,"ConsecutiveSandSaves",2005
206,206,"Ron Philo Jr",1,4,NA,1,9,2005340,"ConsecutiveSandSaves",2005
206,206,"Scott Piercy",4,4,NA,1,2,2005270,"ConsecutiveSandSaves",2005
206,206,"Nick Price",16,4,1,1,17,2005220,"ConsecutiveSandSaves",2005
206,206,"Dicky Pride",5,4,NA,1,4,2005120,"ConsecutiveSandSaves",2005
206,206,"Tag Ridings",31,4,NA,3,14,2005320,"ConsecutiveSandSaves",2005
206,206,"John Rollins",30,4,1,3,6,2005220,"ConsecutiveSandSaves",2005
206,206,"Charl Schwartzel",4,4,4,1,11,2005450,"ConsecutiveSandSaves",2005
206,206,"Wes Short Jr",16,4,NA,2,1,2005480,"ConsecutiveSandSaves",2005
206,206,"Brandt Snedeker",2,4,NA,2,18,2005160,"ConsecutiveSandSaves",2005
206,206,"Bob Sowards",7,4,2,1,8,2005350,"ConsecutiveSandSaves",2005
206,206,"Kevin Stadler",33,4,NA,1,12,2005485,"ConsecutiveSandSaves",2005
206,206,"Boyd Summerhays",8,4,4,2,5,2005390,"ConsecutiveSandSaves",2005
206,206,"Steve Webster",2,4,1,1,14,2005300,"ConsecutiveSandSaves",2005
206,206,"Charlie Wi",23,4,3,3,18,2005030,"ConsecutiveSandSaves",2005
206,206,"Michelle Wie",2,4,NA,1,3,2005020,"ConsecutiveSandSaves",2005
264,264,"Brad Adamonis",2,3,NA,2,7,2005240,"ConsecutiveSandSaves",2005
264,264,"Joe Affrunti",2,3,NA,2,1,2005270,"ConsecutiveSandSaves",2005
264,264,"Perry Arthur",1,3,3,2,8,2005200,"ConsecutiveSandSaves",2005
264,264,"Eric Axley",2,3,3,2,17,2005250,"ConsecutiveSandSaves",2005
264,264,"Ahmad Bateman",1,3,3,4,4,2005180,"ConsecutiveSandSaves",2005
264,264,"Thomas Bjorn",8,3,1,1,8,2005360,"ConsecutiveSandSaves",2005
264,264,"Phil Blackmar",1,3,NA,1,8,2005170,"ConsecutiveSandSaves",2005
264,264,"Guy Boros",5,3,3,2,7,2005350,"ConsecutiveSandSaves",2005
264,264,"Marc Cayeux",1,3,NA,1,8,2005360,"ConsecutiveSandSaves",2005
264,264,"Dan Chartrand",1,3,2,1,8,2005220,"ConsecutiveSandSaves",2005
264,264,"Keith Clearwater",2,3,NA,2,9,2005060,"ConsecutiveSandSaves",2005
264,264,"Erik Compton",1,3,3,3,16,2005100,"ConsecutiveSandSaves",2005
264,264,"Ben Curtis",24,3,2,4,14,2005270,"ConsecutiveSandSaves",2005
264,264,"Matt Davidson",20,3,2,2,8,2005390,"ConsecutiveSandSaves",2005
264,264,"David Denham",1,3,NA,1,11,2005250,"ConsecutiveSandSaves",2005
264,264,"Nick Faldo",5,3,3,1,15,2005130,"ConsecutiveSandSaves",2005
264,264,"Niclas Fasth",3,3,2,3,12,2005360,"ConsecutiveSandSaves",2005
264,264,"Robin Freeman",8,3,3,1,4,2005350,"ConsecutiveSandSaves",2005
264,264,"Stephen Gallacher",4,3,NA,1,4,2005360,"ConsecutiveSandSaves",2005
264,264,"Jim Gallagher Jr",5,3,NA,1,11,2005310,"ConsecutiveSandSaves",2005
264,264,"Stephen Gangluff",1,3,2,3,2,2005220,"ConsecutiveSandSaves",2005
264,264,"Bill Glasson",21,3,1,1,16,2005260,"ConsecutiveSandSaves",2005
264,264,"Jason Gore",8,3,1,2,9,2005250,"ConsecutiveSandSaves",2005
264,264,"Jason Hartwick",1,3,1,1,2,2005200,"ConsecutiveSandSaves",2005
264,264,"Mike Heinen",7,3,1,3,18,2005060,"ConsecutiveSandSaves",2005
264,264,"Rob Hessing",1,3,NA,2,16,2005220,"ConsecutiveSandSaves",2005
264,264,"Gabriel Hjertstedt",3,3,3,1,8,2005290,"ConsecutiveSandSaves",2005
264,264,"SK Ho",3,3,1,1,3,2005450,"ConsecutiveSandSaves",2005
264,264,"Paul Holtby",2,3,NA,1,7,2005030,"ConsecutiveSandSaves",2005
264,264,"Bradley Hughes",20,3,3,2,12,2005485,"ConsecutiveSandSaves",2005
264,264,"Anders Hultman",1,3,3,1,4,2005390,"ConsecutiveSandSaves",2005
264,264,"Joey Iaciofano",1,3,3,2,5,2005370,"ConsecutiveSandSaves",2005
264,264,"Robert Karlsson",1,3,3,1,16,2005250,"ConsecutiveSandSaves",2005
264,264,"Jason Knutzon",1,3,1,2,5,2005280,"ConsecutiveSandSaves",2005
264,264,"Steve LeBrun",1,3,NA,1,12,2005100,"ConsecutiveSandSaves",2005
264,264,"Roger Maltbie",1,3,NA,1,1,2005060,"ConsecutiveSandSaves",2005
264,264,"Steve Marino",1,3,3,2,10,2005380,"ConsecutiveSandSaves",2005
264,264,"Rob Moss",1,3,3,2,6,2005340,"ConsecutiveSandSaves",2005
264,264,"David Ogrin",2,3,3,2,7,2005290,"ConsecutiveSandSaves",2005
264,264,"Andrew Pratt",1,3,3,2,3,2005220,"ConsecutiveSandSaves",2005
