"3PuttsperRound_RANKTHISWEEK_2012","3PuttsperRound_RANKLASTWEEK_2012","3PuttsperRound_PLAYERNAME_2012","3PuttsperRound_ROUNDS_2012","3PuttsperRound_AVG_2012","3PuttsperRound_TOTAL3PUTTS_2012","3PuttsperRound_TOTALROUNDS_2012","stat_name","year"
53,53,"Jason Day",57,0.6,33,55,"3PuttsperRound",2012
53,53,"Sung Kang",75,0.6,44,73,"3PuttsperRound",2012
53,53,"Alexandre Rocha",62,0.6,35,58,"3PuttsperRound",2012
57,57,"Stephen Ames",54,0.59,32,54,"3PuttsperRound",2012
57,57,"Tom Gillis",75,0.59,44,75,"3PuttsperRound",2012
57,57,"Justin Leonard",79,0.59,44,75,"3PuttsperRound",2012
57,57,"Nick OHern",78,0.59,44,74,"3PuttsperRound",2012
61,61,"Charlie Beljan",61,0.58,33,57,"3PuttsperRound",2012
61,61,"Ben Crane",73,0.58,42,72,"3PuttsperRound",2012
61,61,"Matt Every",80,0.58,46,80,"3PuttsperRound",2012
61,61,"Nathan Green",73,0.58,40,69,"3PuttsperRound",2012
61,61,"Troy Kelly",68,0.58,37,64,"3PuttsperRound",2012
61,61,"Troy Matteson",100,0.58,57,98,"3PuttsperRound",2012
61,61,"Kyle Reifers",86,0.58,50,86,"3PuttsperRound",2012
61,61,"Camilo Villegas",79,0.58,45,77,"3PuttsperRound",2012
61,61,"Mark Wilson",84,0.58,45,78,"3PuttsperRound",2012
70,70,"Sangmoon Bae",81,0.57,44,77,"3PuttsperRound",2012
70,70,"Gary Christian",91,0.57,50,87,"3PuttsperRound",2012
70,70,"Jason Dufner",83,0.57,47,82,"3PuttsperRound",2012
70,70,"Rickie Fowler",84,0.57,47,83,"3PuttsperRound",2012
70,70,"JB Holmes",90,0.57,49,86,"3PuttsperRound",2012
70,70,"Freddie Jacobson",61,0.57,34,60,"3PuttsperRound",2012
70,70,"Ryan Moore",89,0.57,51,89,"3PuttsperRound",2012
70,70,"Sean OHair",84,0.57,48,84,"3PuttsperRound",2012
70,70,"Scott Piercy",95,0.57,54,95,"3PuttsperRound",2012
70,70,"Patrick Sheehan",58,0.57,32,56,"3PuttsperRound",2012
70,70,"Heath Slocum",93,0.57,51,89,"3PuttsperRound",2012
81,81,"Will Claxton",99,0.56,55,99,"3PuttsperRound",2012
81,81,"Gavin Coles",72,0.56,39,70,"3PuttsperRound",2012
81,81,"Harris English",98,0.56,55,98,"3PuttsperRound",2012
81,81,"Mathew Goggin",65,0.56,35,63,"3PuttsperRound",2012
81,81,"Bill Haas",79,0.56,44,78,"3PuttsperRound",2012
81,81,"Billy Horschel",63,0.56,33,59,"3PuttsperRound",2012
81,81,"Rory McIlroy",60,0.56,30,54,"3PuttsperRound",2012
88,88,"Blake Adams",107,0.55,59,107,"3PuttsperRound",2012
88,88,"Ken Duke",104,0.55,57,104,"3PuttsperRound",2012
88,88,"Tommy Gainey",98,0.55,54,98,"3PuttsperRound",2012
88,88,"John Huh",99,0.55,54,99,"3PuttsperRound",2012
88,88,"Matt Jones",53,0.55,29,53,"3PuttsperRound",2012
88,88,"Colt Knost",79,0.55,42,77,"3PuttsperRound",2012
88,88,"Tom Pernice Jr",62,0.55,32,58,"3PuttsperRound",2012
95,95,"Roberto Castro",92,0.54,49,90,"3PuttsperRound",2012
95,95,"Bud Cauley",99,0.54,53,99,"3PuttsperRound",2012
95,95,"Charles Howell III",98,0.54,53,98,"3PuttsperRound",2012
95,95,"Danny Lee",74,0.54,38,70,"3PuttsperRound",2012
95,95,"Jeff Maggert",83,0.54,45,83,"3PuttsperRound",2012
95,95,"John Mallinger",74,0.54,38,70,"3PuttsperRound",2012
95,95,"Phil Mickelson",79,0.54,43,79,"3PuttsperRound",2012
95,95,"Garth Mulroy",59,0.54,31,57,"3PuttsperRound",2012
95,95,"Justin Rose",69,0.54,37,68,"3PuttsperRound",2012
95,95,"Steve Wheatcroft",56,0.54,28,52,"3PuttsperRound",2012
105,105,"Tommy Biershenk",74,0.53,38,72,"3PuttsperRound",2012
105,105,"Ernie Els",80,0.53,41,78,"3PuttsperRound",2012
105,105,"Derek Lamely",64,0.53,34,64,"3PuttsperRound",2012
105,105,"Geoff Ogilvy",73,0.53,38,72,"3PuttsperRound",2012
105,105,"David Toms",60,0.53,31,58,"3PuttsperRound",2012
110,110,"Angel Cabrera",54,0.52,28,54,"3PuttsperRound",2012
110,110,"Brendon de Jonge",115,0.52,60,115,"3PuttsperRound",2012
110,110,"David Hearn",95,0.52,49,95,"3PuttsperRound",2012
110,110,"Tim Herron",88,0.52,46,88,"3PuttsperRound",2012
110,110,"Pat Perez",81,0.52,41,79,"3PuttsperRound",2012
110,110,"Kevin Stadler",85,0.52,42,81,"3PuttsperRound",2012
116,116,"Erik Compton",81,0.51,39,77,"3PuttsperRound",2012
116,116,"Jerry Kelly",84,0.51,43,84,"3PuttsperRound",2012
116,116,"George McNeill",85,0.51,43,85,"3PuttsperRound",2012
116,116,"Daniel Summerhays",81,0.51,41,81,"3PuttsperRound",2012
116,116,"Brendon Todd",78,0.51,38,74,"3PuttsperRound",2012
116,116,"Tiger Woods",69,0.51,34,67,"3PuttsperRound",2012
122,122,"Brian Harman",101,0.5,50,101,"3PuttsperRound",2012
123,123,"Jason Bohn",81,0.49,38,77,"3PuttsperRound",2012
123,123,"Michael Bradley",63,0.49,31,63,"3PuttsperRound",2012
123,123,"KJ Choi",71,0.49,34,70,"3PuttsperRound",2012
123,123,"Chris DiMarco",83,0.49,40,81,"3PuttsperRound",2012
123,123,"Billy Hurley III",70,0.49,33,68,"3PuttsperRound",2012
123,123,"Louis Oosthuizen",65,0.49,31,63,"3PuttsperRound",2012
123,123,"Rod Pampling",88,0.49,41,84,"3PuttsperRound",2012
123,123,"John Senden",81,0.49,38,78,"3PuttsperRound",2012
123,123,"Vaughn Taylor",81,0.49,39,79,"3PuttsperRound",2012
123,123,"Michael Thompson",80,0.49,39,80,"3PuttsperRound",2012
133,133,"Stuart Appleby",75,0.48,34,71,"3PuttsperRound",2012
133,133,"Arjun Atwal",79,0.48,36,75,"3PuttsperRound",2012
133,133,"Hunter Haas",69,0.48,31,65,"3PuttsperRound",2012
133,133,"JJ Henry",93,0.48,43,89,"3PuttsperRound",2012
133,133,"Davis Love III",64,0.48,31,64,"3PuttsperRound",2012
133,133,"Bo Van Pelt",84,0.48,40,83,"3PuttsperRound",2012
133,133,"YE Yang",64,0.48,30,62,"3PuttsperRound",2012
140,140,"Matt Bettencourt",80,0.47,36,76,"3PuttsperRound",2012
140,140,"Tim Clark",60,0.47,28,60,"3PuttsperRound",2012
140,140,"Edward Loar",59,0.47,27,57,"3PuttsperRound",2012
140,140,"Ryan Palmer",81,0.47,38,81,"3PuttsperRound",2012
140,140,"Kevin Streelman",89,0.47,42,89,"3PuttsperRound",2012
140,140,"Chris Stroud",86,0.47,40,86,"3PuttsperRound",2012
140,140,"Bubba Watson",68,0.47,31,66,"3PuttsperRound",2012
147,147,"John Daly",50,0.46,21,46,"3PuttsperRound",2012
147,147,"Padraig Harrington",67,0.46,29,63,"3PuttsperRound",2012
147,147,"Rocco Mediate",70,0.46,31,68,"3PuttsperRound",2012
147,147,"Webb Simpson",77,0.46,35,76,"3PuttsperRound",2012
151,151,"Dustin Johnson",70,0.45,30,67,"3PuttsperRound",2012
151,151,"JJ Killeen",101,0.45,44,97,"3PuttsperRound",2012
151,151,"Hunter Mahan",88,0.45,37,82,"3PuttsperRound",2012
154,154,"Aaron Baddeley",73,0.44,32,72,"3PuttsperRound",2012
154,154,"Ryo Ishikawa",54,0.44,23,52,"3PuttsperRound",2012
154,154,"Zach Johnson",95,0.44,41,94,"3PuttsperRound",2012
154,154,"Jeff Overton",101,0.44,44,101,"3PuttsperRound",2012
154,154,"Jimmy Walker",101,0.44,44,101,"3PuttsperRound",2012
159,159,"Bryce Molder",83,0.43,34,79,"3PuttsperRound",2012
159,159,"Seung Yul Noh",105,0.43,43,101,"3PuttsperRound",2012
161,161,"Brian Davis",91,0.42,38,91,"3PuttsperRound",2012
161,161,"Richard Lee",71,0.42,28,67,"3PuttsperRound",2012
161,161,"Spencer Levin",81,0.42,33,79,"3PuttsperRound",2012
164,164,"Martin Flores",95,0.41,39,95,"3PuttsperRound",2012
164,164,"Russell Knox",72,0.41,28,68,"3PuttsperRound",2012
164,164,"Charl Schwartzel",56,0.41,22,54,"3PuttsperRound",2012
164,164,"Brandt Snedeker",81,0.41,32,78,"3PuttsperRound",2012
168,168,"Marco Dawson",60,0.4,23,58,"3PuttsperRound",2012
168,168,"William McGirt",96,0.4,38,96,"3PuttsperRound",2012
168,168,"Charlie Wi",86,0.4,34,86,"3PuttsperRound",2012
171,171,"James Driscoll",83,0.39,32,83,"3PuttsperRound",2012
171,171,"Graeme McDowell",55,0.39,21,54,"3PuttsperRound",2012
171,171,"Ian Poulter",57,0.39,22,56,"3PuttsperRound",2012
171,171,"Steve Stricker",73,0.39,27,70,"3PuttsperRound",2012
175,175,"Daniel Chopra",55,0.38,20,53,"3PuttsperRound",2012
175,175,"David Mathis",83,0.38,31,81,"3PuttsperRound",2012
175,175,"Kevin Na",80,0.38,30,79,"3PuttsperRound",2012
175,175,"Dicky Pride",62,0.38,22,58,"3PuttsperRound",2012
179,179,"Chris Couch",61,0.37,22,59,"3PuttsperRound",2012
179,179,"Matt Kuchar",86,0.37,30,82,"3PuttsperRound",2012
181,181,"Bob Estes",78,0.36,28,78,"3PuttsperRound",2012
181,181,"Carl Pettersson",92,0.36,33,92,"3PuttsperRound",2012
183,183,"Brandt Jobe",57,0.35,20,57,"3PuttsperRound",2012
184,184,"Luke Donald",63,0.34,21,62,"3PuttsperRound",2012
184,184,"Sergio Garcia",57,0.34,19,56,"3PuttsperRound",2012
186,186,"Jonas Blixt",72,0.33,24,72,"3PuttsperRound",2012
187,187,"Greg Chalmers",88,0.32,28,87,"3PuttsperRound",2012
187,187,"Ben Curtis",62,0.32,20,62,"3PuttsperRound",2012
189,189,"Jim Furyk",85,0.31,26,84,"3PuttsperRound",2012
190,190,"Kevin Kisner",69,0.29,19,65,"3PuttsperRound",2012
191,191,"Brian Gay",91,0.26,23,87,"3PuttsperRound",2012
