"Approachesfrominside100yards_RANKTHISWEEK_2012","Approachesfrominside100yards_RANKLASTWEEK_2012","Approachesfrominside100yards_PLAYERNAME_2012","Approachesfrominside100yards_ROUNDS_2012","Approachesfrominside100yards_AVG_2012","Approachesfrominside100yards_TOTALDISTANCEFEET_2012","Approachesfrominside100yards_OFATTEMPTS_2012","Approachesfrominside100yards_RELATIVETOPAR_2012","stat_name","year"
37,37,"Jason Bohn",81,NA,1082.417,70,-0.1,"Approachesfrominside100yards",2012
37,37,"Gary Christian",91,NA,1097.75,71,-0.1,"Approachesfrominside100yards",2012
37,37,"Richard Lee",71,NA,914.25,59,-0.17,"Approachesfrominside100yards",2012
37,37,"Jeff Overton",101,NA,1536.917,99,-0.13,"Approachesfrominside100yards",2012
37,37,"Lee Westwood",60,NA,466.167,30,0.07,"Approachesfrominside100yards",2012
42,42,"John Daly",50,NA,888.583,57,-0.21,"Approachesfrominside100yards",2012
42,42,"John Rollins",81,NA,1477.25,95,-0.23,"Approachesfrominside100yards",2012
44,44,"Tim Clark",60,NA,1490.083,95,-0.15,"Approachesfrominside100yards",2012
44,44,"Marco Dawson",60,NA,861.5,55,0.02,"Approachesfrominside100yards",2012
44,44,"Martin Flores",95,NA,1345.083,86,-0.19,"Approachesfrominside100yards",2012
44,44,"Bryce Molder",83,NA,1454,93,-0.12,"Approachesfrominside100yards",2012
48,48,"Chad Campbell",84,NA,1164.917,74,-0.08,"Approachesfrominside100yards",2012
48,48,"Daniel Chopra",55,NA,755.25,48,0.06,"Approachesfrominside100yards",2012
48,48,"Brendon de Jonge",115,NA,1404.667,89,-0.09,"Approachesfrominside100yards",2012
48,48,"Charles Howell III",98,NA,1305.25,83,-0.12,"Approachesfrominside100yards",2012
52,52,"Phil Mickelson",79,NA,1110.583,70,-0.23,"Approachesfrominside100yards",2012
53,53,"Stuart Appleby",75,NA,1402.583,88,-0.18,"Approachesfrominside100yards",2012
53,53,"Chris Kirk",93,NA,1655.5,104,-0.09,"Approachesfrominside100yards",2012
53,53,"Jimmy Walker",101,NA,1322.75,83,-0.1,"Approachesfrominside100yards",2012
56,56,"Chris DiMarco",83,NA,1361.583,85,-0.13,"Approachesfrominside100yards",2012
56,56,"Charlie Wi",86,NA,1246.583,78,-0.13,"Approachesfrominside100yards",2012
58,58,"Robert Karlsson",54,NA,707.167,44,0.09,"Approachesfrominside100yards",2012
59,59,"Ernie Els",80,NA,1241.917,77,-0.03,"Approachesfrominside100yards",2012
59,59,"Sung Kang",75,NA,1048.167,65,0.05,"Approachesfrominside100yards",2012
59,59,"Nick Watney",97,NA,1487.833,92,-0.13,"Approachesfrominside100yards",2012
62,62,"James Driscoll",83,NA,944.417,58,0.12,"Approachesfrominside100yards",2012
62,62,"Pat Perez",81,NA,1104.917,68,0,"Approachesfrominside100yards",2012
64,64,"Ricky Barnes",92,NA,1228.083,75,0,"Approachesfrominside100yards",2012
64,64,"Greg Chalmers",88,NA,1469.833,90,-0.08,"Approachesfrominside100yards",2012
64,64,"Rocco Mediate",70,NA,1205.833,74,-0.15,"Approachesfrominside100yards",2012
64,64,"Andres Romero",68,NA,668.667,41,-0.05,"Approachesfrominside100yards",2012
64,64,"Vijay Singh",99,NA,1389.083,85,-0.11,"Approachesfrominside100yards",2012
69,69,"Charley Hoffman",88,NA,1329.167,81,-0.27,"Approachesfrominside100yards",2012
69,69,"JB Holmes",90,NA,1606,98,-0.11,"Approachesfrominside100yards",2012
69,69,"Jeff Maggert",83,NA,1410.167,86,-0.1,"Approachesfrominside100yards",2012
69,69,"Chris Stroud",86,NA,1705.917,104,-0.05,"Approachesfrominside100yards",2012
69,69,"Tiger Woods",69,NA,640.667,39,0,"Approachesfrominside100yards",2012
74,74,"Danny Lee",74,NA,1238,75,-0.11,"Approachesfrominside100yards",2012
74,74,"Ryan Palmer",81,NA,1548.75,94,-0.2,"Approachesfrominside100yards",2012
76,76,"Roberto Castro",92,NA,1524.667,92,-0.04,"Approachesfrominside100yards",2012
76,76,"Troy Kelly",68,NA,828.083,50,-0.22,"Approachesfrominside100yards",2012
76,76,"George McNeill",85,NA,1092.417,66,-0.06,"Approachesfrominside100yards",2012
76,76,"Kyle Thompson",51,NA,763.5,46,-0.07,"Approachesfrominside100yards",2012
80,80,"Zach Johnson",95,NA,1430.25,86,-0.35,"Approachesfrominside100yards",2012
80,80,"William McGirt",96,NA,1649.583,99,-0.17,"Approachesfrominside100yards",2012
80,80,"Tom Pernice Jr",62,NA,934.583,56,-0.02,"Approachesfrominside100yards",2012
80,80,"Alexandre Rocha",62,NA,1034,62,-0.23,"Approachesfrominside100yards",2012
84,84,"Tommy Biershenk",74,NA,1221.417,73,-0.15,"Approachesfrominside100yards",2012
84,84,"Matt Every",80,NA,1509.667,90,-0.09,"Approachesfrominside100yards",2012
84,84,"Billy Horschel",63,NA,1053.417,63,-0.06,"Approachesfrominside100yards",2012
84,84,"Ted Potter Jr",77,NA,1255.917,75,-0.17,"Approachesfrominside100yards",2012
84,84,"Kevin Streelman",89,NA,1590.333,95,-0.06,"Approachesfrominside100yards",2012
84,84,"Bubba Watson",68,NA,1220.417,73,-0.21,"Approachesfrominside100yards",2012
90,90,"Stewart Cink",71,NA,1024.75,61,0.08,"Approachesfrominside100yards",2012
90,90,"Ben Crane",73,NA,1500.833,89,-0.13,"Approachesfrominside100yards",2012
90,90,"Troy Matteson",100,NA,1158.667,69,-0.06,"Approachesfrominside100yards",2012
90,90,"Seung Yul Noh",105,NA,1366.25,81,-0.06,"Approachesfrominside100yards",2012
94,94,"Hunter Haas",69,NA,864.833,51,-0.1,"Approachesfrominside100yards",2012
94,94,"Johnson Wagner",88,NA,1552.667,92,-0.14,"Approachesfrominside100yards",2012
96,96,"Tommy Gainey",98,NA,1430.75,84,-0.18,"Approachesfrominside100yards",2012
96,96,"YE Yang",64,NA,729.25,43,-0.14,"Approachesfrominside100yards",2012
98,98,"Will Claxton",99,NA,1672.167,98,-0.22,"Approachesfrominside100yards",2012
98,98,"Ben Curtis",62,NA,989.667,58,-0.16,"Approachesfrominside100yards",2012
98,98,"Scott Dunlap",57,NA,989.667,58,0.02,"Approachesfrominside100yards",2012
98,98,"Kyle Reifers",86,NA,1794.5,105,-0.12,"Approachesfrominside100yards",2012
98,98,"Camilo Villegas",79,NA,1367.417,80,-0.2,"Approachesfrominside100yards",2012
103,103,"Scott Piercy",95,NA,1457.583,85,-0.12,"Approachesfrominside100yards",2012
104,104,"Miguel Angel Carballo",73,NA,1296.167,75,-0.07,"Approachesfrominside100yards",2012
104,104,"Tom Gillis",75,NA,1452.417,84,-0.01,"Approachesfrominside100yards",2012
104,104,"Russell Knox",72,NA,1018.25,59,-0.15,"Approachesfrominside100yards",2012
104,104,"Spencer Levin",81,NA,1225.583,71,-0.06,"Approachesfrominside100yards",2012
104,104,"David Mathis",83,NA,1188,69,-0.28,"Approachesfrominside100yards",2012
104,104,"Heath Slocum",93,NA,1570.583,91,-0.22,"Approachesfrominside100yards",2012
104,104,"Scott Stallings",78,NA,1170.5,68,-0.09,"Approachesfrominside100yards",2012
104,104,"Steve Wheatcroft",56,NA,933.333,54,-0.19,"Approachesfrominside100yards",2012
104,104,"Mark Wilson",84,NA,1485.083,86,-0.1,"Approachesfrominside100yards",2012
113,113,"Mathew Goggin",65,NA,847.75,49,-0.2,"Approachesfrominside100yards",2012
113,113,"Kevin Kisner",69,NA,1231.583,71,-0.2,"Approachesfrominside100yards",2012
113,113,"Colt Knost",79,NA,1507.583,87,0.07,"Approachesfrominside100yards",2012
116,116,"Robert Allenby",76,NA,958.833,55,-0.18,"Approachesfrominside100yards",2012
116,116,"Erik Compton",81,NA,1009.833,58,-0.03,"Approachesfrominside100yards",2012
116,116,"Bill Lunde",83,NA,1550.667,89,-0.15,"Approachesfrominside100yards",2012
116,116,"Kevin Na",80,NA,1199.5,69,-0.06,"Approachesfrominside100yards",2012
116,116,"Sean OHair",84,NA,1585.833,91,-0.29,"Approachesfrominside100yards",2012
116,116,"Greg Owen",90,NA,1411.167,81,-0.14,"Approachesfrominside100yards",2012
122,122,"Mark Anderson",75,NA,1280.083,73,0.11,"Approachesfrominside100yards",2012
122,122,"David Hearn",95,NA,1524,87,-0.07,"Approachesfrominside100yards",2012
122,122,"Patrick Sheehan",58,NA,912,52,-0.04,"Approachesfrominside100yards",2012
122,122,"Kyle Stanley",86,NA,1087.167,62,-0.05,"Approachesfrominside100yards",2012
126,126,"Keegan Bradley",90,NA,1143,65,-0.06,"Approachesfrominside100yards",2012
126,126,"John Huh",99,NA,1302.167,74,-0.11,"Approachesfrominside100yards",2012
126,126,"Jerry Kelly",84,NA,1405.583,80,-0.15,"Approachesfrominside100yards",2012
126,126,"John Mallinger",74,NA,1019.667,58,-0.05,"Approachesfrominside100yards",2012
130,130,"KJ Choi",71,NA,990.167,56,-0.18,"Approachesfrominside100yards",2012
130,130,"Stephen Gangluff",57,NA,758.5,43,-0.02,"Approachesfrominside100yards",2012
130,130,"Rory McIlroy",60,NA,530.833,30,-0.07,"Approachesfrominside100yards",2012
133,133,"Matt Bettencourt",80,NA,904.5,51,-0.08,"Approachesfrominside100yards",2012
133,133,"Jim Furyk",85,NA,1311.083,74,-0.16,"Approachesfrominside100yards",2012
133,133,"Bill Haas",79,NA,1155.167,65,-0.14,"Approachesfrominside100yards",2012
136,136,"Bud Cauley",99,NA,2052,115,-0.09,"Approachesfrominside100yards",2012
136,136,"Edward Loar",59,NA,1121.167,63,0.03,"Approachesfrominside100yards",2012
136,136,"Rod Pampling",88,NA,1282.5,72,-0.24,"Approachesfrominside100yards",2012
136,136,"DA Points",88,NA,1178.5,66,-0.18,"Approachesfrominside100yards",2012
140,140,"Geoff Ogilvy",73,NA,1164.583,65,0.08,"Approachesfrominside100yards",2012
140,140,"Dicky Pride",62,NA,1072.583,60,-0.12,"Approachesfrominside100yards",2012
142,142,"Arjun Atwal",79,NA,989.083,55,-0.02,"Approachesfrominside100yards",2012
142,142,"Angel Cabrera",54,NA,467.167,26,-0.12,"Approachesfrominside100yards",2012
142,142,"Ken Duke",104,NA,1816.417,101,-0.1,"Approachesfrominside100yards",2012
145,145,"Graham DeLaet",79,NA,1337.75,74,-0.01,"Approachesfrominside100yards",2012
145,145,"Jason Kokrak",79,NA,1409.917,78,-0.03,"Approachesfrominside100yards",2012
147,147,"Scott Brown",65,NA,837.083,46,0.09,"Approachesfrominside100yards",2012
147,147,"Carl Pettersson",92,NA,1397.917,77,-0.09,"Approachesfrominside100yards",2012
147,147,"Boo Weekley",74,NA,1346,74,0.04,"Approachesfrominside100yards",2012
150,150,"Nathan Green",73,NA,769.083,42,-0.21,"Approachesfrominside100yards",2012
150,150,"Louis Oosthuizen",65,NA,898.417,49,-0.14,"Approachesfrominside100yards",2012
152,152,"Charlie Beljan",61,NA,1030,56,-0.14,"Approachesfrominside100yards",2012
152,152,"Billy Hurley III",70,NA,1696.917,92,-0.16,"Approachesfrominside100yards",2012
152,152,"Gary Woodland",70,NA,1085.583,59,0,"Approachesfrominside100yards",2012
155,155,"Gavin Coles",72,NA,1273.667,69,0.01,"Approachesfrominside100yards",2012
155,155,"Jason Dufner",83,NA,1222,66,-0.14,"Approachesfrominside100yards",2012
155,155,"Ian Poulter",57,NA,703.583,38,0.03,"Approachesfrominside100yards",2012
155,155,"Jhonattan Vegas",77,NA,1053.25,57,0.04,"Approachesfrominside100yards",2012
159,159,"Brian Harman",101,NA,2514.25,135,-0.01,"Approachesfrominside100yards",2012
159,159,"Hunter Mahan",88,NA,1580.917,85,0.08,"Approachesfrominside100yards",2012
161,161,"Chris Couch",61,NA,841.583,45,0,"Approachesfrominside100yards",2012
161,161,"Trevor Immelman",76,NA,1177.167,63,0.05,"Approachesfrominside100yards",2012
163,163,"Brendon Todd",78,NA,1480.583,79,0.03,"Approachesfrominside100yards",2012
164,164,"JJ Killeen",101,NA,1825.417,97,-0.01,"Approachesfrominside100yards",2012
165,165,"Kris Blanks",65,NA,1060.833,56,0.16,"Approachesfrominside100yards",2012
165,165,"Matt Jones",53,NA,927.417,49,0.02,"Approachesfrominside100yards",2012
167,167,"Jason Day",57,NA,835.5,44,-0.05,"Approachesfrominside100yards",2012
167,167,"Harrison Frazar",56,NA,1233.583,65,0.06,"Approachesfrominside100yards",2012
169,169,"Robert Garrigus",89,NA,1088.25,57,0.11,"Approachesfrominside100yards",2012
169,169,"Tim Herron",88,NA,1527.583,80,-0.05,"Approachesfrominside100yards",2012
169,169,"Kevin Stadler",85,NA,1050.333,55,-0.15,"Approachesfrominside100yards",2012
169,169,"Cameron Tringale",88,NA,1791.75,94,0.03,"Approachesfrominside100yards",2012
173,173,"Cameron Beckman",81,NA,1453.667,76,-0.08,"Approachesfrominside100yards",2012
174,174,"Dustin Johnson",70,NA,1230.833,64,-0.08,"Approachesfrominside100yards",2012
175,175,"Charl Schwartzel",56,NA,889.25,46,-0.09,"Approachesfrominside100yards",2012
175,175,"Daniel Summerhays",81,NA,1314.667,68,-0.13,"Approachesfrominside100yards",2012
177,177,"Blake Adams",107,NA,1803.667,92,0.11,"Approachesfrominside100yards",2012
178,178,"Brendan Steele",77,NA,1456.583,73,-0.05,"Approachesfrominside100yards",2012
178,178,"DJ Trahan",73,NA,996.083,50,0.12,"Approachesfrominside100yards",2012
180,180,"Chez Reavie",83,NA,1343.333,67,-0.1,"Approachesfrominside100yards",2012
180,180,"Michael Thompson",80,NA,1524.5,76,-0.08,"Approachesfrominside100yards",2012
182,182,"JJ Henry",93,NA,1611.25,80,0.03,"Approachesfrominside100yards",2012
183,183,"Harris English",98,NA,1598.583,79,-0.11,"Approachesfrominside100yards",2012
183,183,"Ryan Moore",89,NA,1642.083,81,-0.02,"Approachesfrominside100yards",2012
185,185,"Aaron Baddeley",73,NA,1400.5,69,-0.28,"Approachesfrominside100yards",2012
185,185,"Jonas Blixt",72,NA,1462.25,72,-0.14,"Approachesfrominside100yards",2012
187,187,"Davis Love III",64,NA,1103.75,53,0.02,"Approachesfrominside100yards",2012
188,188,"Kevin Chappell",91,NA,1412.833,67,-0.07,"Approachesfrominside100yards",2012
188,188,"Adam Scott",59,NA,885,42,-0.07,"Approachesfrominside100yards",2012
190,190,"Sangmoon Bae",81,NA,1037.417,46,0.28,"Approachesfrominside100yards",2012
191,191,"Brandt Jobe",57,NA,1447.417,61,0.16,"Approachesfrominside100yards",2012
