"OnePuttPercentageRound4_RANKTHISWEEK_2015","OnePuttPercentageRound4_RANKLASTWEEK_2015","OnePuttPercentageRound4_PLAYERNAME_2015","OnePuttPercentageRound4__2015","OnePuttPercentageRound4_Pct_2015","OnePuttPercentageRound4_OF1PUTTS_2015","OnePuttPercentageRound4_OFHOLES_2015","stat_name","year"
1,1,"Jamie Donaldson",NA,47.53,77,162,"OnePuttPercentageRound4",2015
2,2,"Ben Crane",NA,47.22,68,144,"OnePuttPercentageRound4",2015
3,3,"Chad Collins",NA,46.67,126,270,"OnePuttPercentageRound4",2015
3,3,"David Toms",NA,46.67,84,180,"OnePuttPercentageRound4",2015
5,5,"Dustin Johnson",NA,46.08,141,306,"OnePuttPercentageRound4",2015
6,6,"Oscar Fraustro",NA,45.37,49,108,"OnePuttPercentageRound4",2015
6,6,"Danny Lee",NA,45.37,196,432,"OnePuttPercentageRound4",2015
8,8,"Steven Bowditch",NA,45.32,155,342,"OnePuttPercentageRound4",2015
9,9,"Brian Stuard",NA,45.14,130,288,"OnePuttPercentageRound4",2015
10,10,"Jordan Spieth",NA,45,162,360,"OnePuttPercentageRound4",2015
11,11,"Steve Wheatcroft",NA,44.87,105,234,"OnePuttPercentageRound4",2015
12,12,"Chris Kirk",NA,44.79,129,288,"OnePuttPercentageRound4",2015
13,13,"Jimmy Walker",NA,44.72,161,360,"OnePuttPercentageRound4",2015
14,14,"Zach Johnson",NA,44.44,152,342,"OnePuttPercentageRound4",2015
15,15,"Carl Pettersson",NA,44.18,167,378,"OnePuttPercentageRound4",2015
16,16,"Sangmoon Bae",NA,44.17,159,360,"OnePuttPercentageRound4",2015
17,17,"JB Holmes",NA,44.14,143,324,"OnePuttPercentageRound4",2015
18,18,"Jerry Kelly",NA,44.07,119,270,"OnePuttPercentageRound4",2015
19,19,"Chesson Hadley",NA,43.89,158,360,"OnePuttPercentageRound4",2015
20,20,"Aaron Baddeley",NA,43.59,102,234,"OnePuttPercentageRound4",2015
21,21,"Vijay Singh",NA,43.4,125,288,"OnePuttPercentageRound4",2015
22,22,"Charley Hoffman",NA,43.33,156,360,"OnePuttPercentageRound4",2015
23,23,"Keegan Bradley",NA,43.27,148,342,"OnePuttPercentageRound4",2015
24,24,"Chris Stroud",NA,43.25,109,252,"OnePuttPercentageRound4",2015
25,25,"Zac Blair",NA,43.21,140,324,"OnePuttPercentageRound4",2015
25,25,"DA Points",NA,43.21,70,162,"OnePuttPercentageRound4",2015
27,27,"Steven Alker",NA,43.06,62,144,"OnePuttPercentageRound4",2015
28,28,"John Huh",NA,42.98,147,342,"OnePuttPercentageRound4",2015
29,29,"Blayne Barber",NA,42.93,85,198,"OnePuttPercentageRound4",2015
29,29,"Matt Every",NA,42.93,85,198,"OnePuttPercentageRound4",2015
31,31,"SJ Park",NA,42.74,100,234,"OnePuttPercentageRound4",2015
32,32,"Kevin Na",NA,42.68,169,396,"OnePuttPercentageRound4",2015
33,33,"Derek Fathauer",NA,42.59,92,216,"OnePuttPercentageRound4",2015
33,33,"Fabian Gomez",NA,42.59,115,270,"OnePuttPercentageRound4",2015
33,33,"Roger Sloan",NA,42.59,46,108,"OnePuttPercentageRound4",2015
36,36,"Brendon Todd",NA,42.5,153,360,"OnePuttPercentageRound4",2015
37,37,"Troy Merritt",NA,42.36,122,288,"OnePuttPercentageRound4",2015
38,38,"Matt Kuchar",NA,42.27,175,414,"OnePuttPercentageRound4",2015
39,39,"Kyle Reifers",NA,42.22,114,270,"OnePuttPercentageRound4",2015
39,39,"Patrick Rodgers",NA,42.22,76,180,"OnePuttPercentageRound4",2015
39,39,"Johnson Wagner",NA,42.22,76,180,"OnePuttPercentageRound4",2015
42,42,"Patrick Reed",NA,42.13,182,432,"OnePuttPercentageRound4",2015
43,43,"James Hahn",NA,42.11,144,342,"OnePuttPercentageRound4",2015
43,43,"Russell Henley",NA,42.11,144,342,"OnePuttPercentageRound4",2015
45,45,"Justin Thomas",NA,42.03,174,414,"OnePuttPercentageRound4",2015
46,46,"Ryo Ishikawa",NA,42.01,121,288,"OnePuttPercentageRound4",2015
46,46,"Phil Mickelson",NA,42.01,121,288,"OnePuttPercentageRound4",2015
48,48,"Gonzalo Fdez Castano",NA,41.92,83,198,"OnePuttPercentageRound4",2015
48,48,"Seung Yul Noh",NA,41.92,83,198,"OnePuttPercentageRound4",2015
50,50,"Jason Day",NA,41.83,128,306,"OnePuttPercentageRound4",2015
51,51,"Hideki Matsuyama",NA,41.8,158,378,"OnePuttPercentageRound4",2015
52,52,"Colt Knost",NA,41.67,120,288,"OnePuttPercentageRound4",2015
52,52,"William McGirt",NA,41.67,150,360,"OnePuttPercentageRound4",2015
54,54,"George McNeill",NA,41.52,142,342,"OnePuttPercentageRound4",2015
55,55,"Ken Duke",NA,41.48,112,270,"OnePuttPercentageRound4",2015
56,56,"Sam Saunders",NA,41.45,97,234,"OnePuttPercentageRound4",2015
57,57,"Whee Kim",NA,41.41,82,198,"OnePuttPercentageRound4",2015
58,58,"Andrew Putnam",NA,41.36,67,162,"OnePuttPercentageRound4",2015
59,59,"Eric Axley",NA,41.27,52,126,"OnePuttPercentageRound4",2015
60,60,"John Merrick",NA,41.11,74,180,"OnePuttPercentageRound4",2015
60,60,"Heath Slocum",NA,41.11,37,90,"OnePuttPercentageRound4",2015
62,62,"Ryan Moore",NA,40.97,118,288,"OnePuttPercentageRound4",2015
62,62,"Tim Wilkinson",NA,40.97,59,144,"OnePuttPercentageRound4",2015
64,64,"Jeff Overton",NA,40.85,125,306,"OnePuttPercentageRound4",2015
65,65,"Erik Compton",NA,40.63,117,288,"OnePuttPercentageRound4",2015
65,65,"Jason Kokrak",NA,40.63,117,288,"OnePuttPercentageRound4",2015
67,67,"KJ Choi",NA,40.6,95,234,"OnePuttPercentageRound4",2015
68,68,"Harris English",NA,40.58,168,414,"OnePuttPercentageRound4",2015
69,69,"Sergio Garcia",NA,40.48,102,252,"OnePuttPercentageRound4",2015
69,69,"Martin Laird",NA,40.48,102,252,"OnePuttPercentageRound4",2015
69,69,"Brandt Snedeker",NA,40.48,153,378,"OnePuttPercentageRound4",2015
69,69,"Daniel Summerhays",NA,40.48,153,378,"OnePuttPercentageRound4",2015
73,73,"Alex Cejka",NA,40.43,131,324,"OnePuttPercentageRound4",2015
74,74,"Retief Goosen",NA,40.37,109,270,"OnePuttPercentageRound4",2015
74,74,"Rory Sabbatini",NA,40.37,109,270,"OnePuttPercentageRound4",2015
74,74,"Mark Wilson",NA,40.37,109,270,"OnePuttPercentageRound4",2015
