"GIRPutting510_RANKTHISWEEK_2013","GIRPutting510_RANKLASTWEEK_2013","GIRPutting510_PLAYERNAME_2013","GIRPutting510_ROUNDS_2013","GIRPutting510_Pct_2013","GIRPutting510_ATTEMPTS_2013","GIRPutting510_PUTTSMADE_2013","stat_name","year"
62,62,"Steven Bowditch",67,52.63,95,50,"GIRPutting510",2013
63,63,"Russell Henley",80,52.59,135,71,"GIRPutting510",2013
64,64,"David Toms",49,52.46,61,32,"GIRPutting510",2013
65,65,"Pat Perez",69,52.42,124,65,"GIRPutting510",2013
66,66,"Brad Fritsch",81,52.24,134,70,"GIRPutting510",2013
67,67,"Ryan Palmer",79,52.08,144,75,"GIRPutting510",2013
68,68,"DA Points",87,52.07,121,63,"GIRPutting510",2013
69,69,"Luke List",65,52.05,73,38,"GIRPutting510",2013
70,70,"Ryan Moore",72,51.89,106,55,"GIRPutting510",2013
71,71,"Bubba Watson",76,51.8,139,72,"GIRPutting510",2013
72,72,"Charlie Wi",75,51.72,116,60,"GIRPutting510",2013
73,73,"Shawn Stefani",63,51.69,89,46,"GIRPutting510",2013
74,74,"Justin Rose",62,51.61,93,48,"GIRPutting510",2013
74,74,"Nicholas Thompson",99,51.61,155,80,"GIRPutting510",2013
76,76,"Jason Kokrak",78,51.45,138,71,"GIRPutting510",2013
77,77,"Charles Howell III",87,51.41,142,73,"GIRPutting510",2013
78,78,"Tim Herron",45,51.32,76,39,"GIRPutting510",2013
79,79,"David Lingmerth",68,51.3,115,59,"GIRPutting510",2013
80,80,"Martin Laird",68,51.14,88,45,"GIRPutting510",2013
81,81,"Aaron Watkins",46,51.06,47,24,"GIRPutting510",2013
82,82,"Brian Stuard",78,51.02,98,50,"GIRPutting510",2013
83,83,"Tommy Gainey",84,51.01,149,76,"GIRPutting510",2013
84,84,"Gary Woodland",94,50.92,163,83,"GIRPutting510",2013
85,85,"Rod Pampling",46,50.88,57,29,"GIRPutting510",2013
86,86,"Brendan Steele",86,50.81,124,63,"GIRPutting510",2013
87,87,"Jason Dufner",78,50.77,130,66,"GIRPutting510",2013
87,87,"Bobby Gates",49,50.77,65,33,"GIRPutting510",2013
89,89,"Andres Romero",63,50.59,85,43,"GIRPutting510",2013
90,90,"David Lynn",70,50.57,87,44,"GIRPutting510",2013
91,91,"Rory McIlroy",56,50.52,97,49,"GIRPutting510",2013
92,92,"Morgan Hoffmann",64,50.51,99,50,"GIRPutting510",2013
93,93,"Ben Kohles",75,50.43,115,58,"GIRPutting510",2013
94,94,"Rory Sabbatini",86,50.34,145,73,"GIRPutting510",2013
95,95,"Luke Guthrie",82,50,134,67,"GIRPutting510",2013
95,95,"Justin Hicks",79,50,144,72,"GIRPutting510",2013
95,95,"Ian Poulter",59,50,72,36,"GIRPutting510",2013
95,95,"Charl Schwartzel",69,50,122,61,"GIRPutting510",2013
99,99,"Jeff Overton",78,49.65,141,70,"GIRPutting510",2013
100,100,"Matt Kuchar",93,49.64,137,68,"GIRPutting510",2013
101,101,"Marc Leishman",77,49.57,117,58,"GIRPutting510",2013
102,102,"Robert Garrigus",69,49.53,107,53,"GIRPutting510",2013
103,103,"Ernie Els",63,49.46,93,46,"GIRPutting510",2013
103,103,"Freddie Jacobson",63,49.46,93,46,"GIRPutting510",2013
105,105,"Tom Gillis",69,49.44,89,44,"GIRPutting510",2013
106,106,"Vaughn Taylor",50,49.41,85,42,"GIRPutting510",2013
107,107,"Mike Weir",60,49.38,81,40,"GIRPutting510",2013
108,108,"Keegan Bradley",88,49.32,148,73,"GIRPutting510",2013
108,108,"Geoff Ogilvy",57,49.32,73,36,"GIRPutting510",2013
110,110,"Jim Herman",59,49.3,71,35,"GIRPutting510",2013
110,110,"Eric Meierdierks",48,49.3,71,35,"GIRPutting510",2013
112,112,"Scott Piercy",78,49.22,128,63,"GIRPutting510",2013
113,113,"John Merrick",79,49.18,122,60,"GIRPutting510",2013
114,114,"Zach Johnson",84,49.09,110,54,"GIRPutting510",2013
115,115,"Kevin Stadler",83,49.01,151,74,"GIRPutting510",2013
116,116,"Ben Curtis",59,48.89,90,44,"GIRPutting510",2013
117,117,"Carl Pettersson",82,48.85,131,64,"GIRPutting510",2013
118,118,"Jim Furyk",80,48.82,127,62,"GIRPutting510",2013
119,119,"Brendon de Jonge",110,48.65,185,90,"GIRPutting510",2013
120,120,"Chad Campbell",78,48.63,146,71,"GIRPutting510",2013
121,121,"Bo Van Pelt",72,48.6,107,52,"GIRPutting510",2013
122,122,"Webb Simpson",92,48.59,142,69,"GIRPutting510",2013
123,123,"Ted Potter Jr",65,48.57,105,51,"GIRPutting510",2013
124,124,"Kevin Chappell",80,48.53,136,66,"GIRPutting510",2013
125,125,"Robert Streb",75,48.15,108,52,"GIRPutting510",2013
126,126,"Charlie Beljan",62,47.87,94,45,"GIRPutting510",2013
126,126,"Sergio Garcia",65,47.87,94,45,"GIRPutting510",2013
128,128,"Brian Harman",89,47.86,140,67,"GIRPutting510",2013
129,129,"Andrew Svoboda",46,47.83,69,33,"GIRPutting510",2013
130,130,"Brandt Jobe",62,47.75,111,53,"GIRPutting510",2013
131,131,"Rickie Fowler",75,47.57,103,49,"GIRPutting510",2013
132,132,"Robert Allenby",58,47.19,89,42,"GIRPutting510",2013
133,133,"George McNeill",68,47.11,121,57,"GIRPutting510",2013
134,134,"Kyle Stanley",71,47.06,119,56,"GIRPutting510",2013
134,134,"Chris Stroud",88,47.06,153,72,"GIRPutting510",2013
136,136,"Trevor Immelman",73,46.94,98,46,"GIRPutting510",2013
137,137,"Roberto Castro",97,46.75,169,79,"GIRPutting510",2013
138,138,"Johnson Wagner",64,46.48,71,33,"GIRPutting510",2013
139,139,"Stuart Appleby",88,46.27,134,62,"GIRPutting510",2013
140,140,"Peter Hanson",45,45.9,61,28,"GIRPutting510",2013
140,140,"Martin Kaymer",61,45.9,61,28,"GIRPutting510",2013
142,142,"Robert Karlsson",56,45.83,72,33,"GIRPutting510",2013
143,143,"David Mathis",71,45.76,118,54,"GIRPutting510",2013
144,144,"Jonas Blixt",76,45.71,105,48,"GIRPutting510",2013
145,145,"John Senden",79,45.53,123,56,"GIRPutting510",2013
146,146,"Nicolas Colsaerts",50,45.33,75,34,"GIRPutting510",2013
147,147,"Tim Clark",64,45.21,73,33,"GIRPutting510",2013
148,148,"Bill Haas",85,45.07,142,64,"GIRPutting510",2013
149,149,"Scott Brown",65,44.83,116,52,"GIRPutting510",2013
150,150,"Adam Scott",61,44.57,92,41,"GIRPutting510",2013
151,151,"Chez Reavie",72,44.27,131,58,"GIRPutting510",2013
152,152,"Will Claxton",67,44.25,113,50,"GIRPutting510",2013
153,153,"Darron Stiles",51,44.16,77,34,"GIRPutting510",2013
154,154,"Sean OHair",56,43.75,80,35,"GIRPutting510",2013
155,155,"Tag Ridings",69,43.69,103,45,"GIRPutting510",2013
156,156,"Graeme McDowell",53,43.66,71,31,"GIRPutting510",2013
157,157,"Greg Owen",73,43.55,124,54,"GIRPutting510",2013
158,158,"Stewart Cink",71,43.52,108,47,"GIRPutting510",2013
159,159,"Derek Ernst",58,43.21,81,35,"GIRPutting510",2013
160,160,"Jin Park",52,43.04,79,34,"GIRPutting510",2013
161,161,"Erik Compton",74,42.71,96,41,"GIRPutting510",2013
162,162,"Seung Yul Noh",71,42.62,122,52,"GIRPutting510",2013
163,163,"Lee Westwood",70,42.39,92,39,"GIRPutting510",2013
164,164,"Scott Gardiner",61,42.05,88,37,"GIRPutting510",2013
165,165,"Dustin Johnson",71,41.94,93,39,"GIRPutting510",2013
166,166,"Bud Cauley",67,41.9,105,44,"GIRPutting510",2013
167,167,"Boo Weekley",100,41.88,160,67,"GIRPutting510",2013
168,168,"John Rollins",77,41.84,141,59,"GIRPutting510",2013
169,169,"Michael Thompson",66,41.67,96,40,"GIRPutting510",2013
170,170,"Troy Matteson",68,41.58,101,42,"GIRPutting510",2013
171,171,"Nick Watney",88,41.54,130,54,"GIRPutting510",2013
172,172,"Lee Williams",62,41.18,102,42,"GIRPutting510",2013
172,172,"Mark Wilson",56,41.18,85,35,"GIRPutting510",2013
174,174,"Vijay Singh",61,41.11,90,37,"GIRPutting510",2013
175,175,"Bob Estes",66,41,100,41,"GIRPutting510",2013
176,176,"Ricky Barnes",74,39.84,128,51,"GIRPutting510",2013
177,177,"Lucas Glover",65,39.45,109,43,"GIRPutting510",2013
178,178,"DJ Trahan",48,39.34,61,24,"GIRPutting510",2013
179,179,"Ryo Ishikawa",72,34.91,106,37,"GIRPutting510",2013
180,180,"Scott Langley",79,34.23,111,38,"GIRPutting510",2013
