"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2007","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2007","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2007","TenthTeeLatePar3ScoringAverage_ROUNDS_2007","TenthTeeLatePar3ScoringAverage_AVG_2007","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2007","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2007","stat_name","year"
31,31,"Cameron Beckman",96,3.02,136,45,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Glen Day",85,3.02,284,94,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Steve Elkington",87,3.02,196,65,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Fred Funk",65,3.02,145,48,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Bob Heintz",85,3.02,196,65,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Craig Kanada",109,3.02,260,86,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Corey Pavin",81,3.02,172,57,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Steve Stricker",81,3.02,136,45,"TenthTeeLatePar3ScoringAverage",2007
31,31,"Kevin Sutherland",85,3.02,139,46,"TenthTeeLatePar3ScoringAverage",2007
40,40,"JP Hayes",89,3.03,212,70,"TenthTeeLatePar3ScoringAverage",2007
40,40,"Trevor Immelman",74,3.03,97,32,"TenthTeeLatePar3ScoringAverage",2007
40,40,"Tag Ridings",52,3.03,109,36,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Robert Allenby",90,3.04,146,48,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Tommy Armour III",81,3.04,234,77,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Ryan Armour",107,3.04,289,95,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Michael Boyd",61,3.04,170,56,"TenthTeeLatePar3ScoringAverage",2007
43,43,"DJ Brigman",67,3.04,152,50,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Andrew Buckle",77,3.04,210,69,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Daniel Chopra",106,3.04,243,80,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Richard Johnson",93,3.04,249,82,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Matt Kuchar",85,3.04,231,76,"TenthTeeLatePar3ScoringAverage",2007
43,43,"DJ Trahan",99,3.04,146,48,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Scott Verplank",82,3.04,146,48,"TenthTeeLatePar3ScoringAverage",2007
43,43,"Brett Wetterich",88,3.04,173,57,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Tom Byrum",50,3.05,131,43,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Brendon de Jonge",76,3.05,247,81,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Sergio Garcia",68,3.05,61,20,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Jason Gore",86,3.05,168,55,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Ryan Moore",92,3.05,171,56,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Jeff Overton",60,3.05,183,60,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Carl Pettersson",111,3.05,174,57,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Jeff Quinney",95,3.05,171,56,"TenthTeeLatePar3ScoringAverage",2007
55,55,"Michael Sim",52,3.05,134,44,"TenthTeeLatePar3ScoringAverage",2007
64,64,"Stewart Cink",91,3.06,159,52,"TenthTeeLatePar3ScoringAverage",2007
64,64,"Gavin Coles",87,3.06,205,67,"TenthTeeLatePar3ScoringAverage",2007
64,64,"Lucas Glover",98,3.06,147,48,"TenthTeeLatePar3ScoringAverage",2007
64,64,"Shigeki Maruyama",84,3.06,257,84,"TenthTeeLatePar3ScoringAverage",2007
64,64,"John Rollins",102,3.06,110,36,"TenthTeeLatePar3ScoringAverage",2007
64,64,"Nick Watney",87,3.06,202,66,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Joe Durant",88,3.07,129,42,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Charley Hoffman",97,3.07,224,73,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Ryuji Imada",104,3.07,221,72,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Tom Johnson",74,3.07,233,76,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Steve Marino",106,3.07,252,82,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Joe Ogilvie",102,3.07,212,69,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Vaughn Taylor",91,3.07,184,60,"TenthTeeLatePar3ScoringAverage",2007
70,70,"Boo Weekley",101,3.07,227,74,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Stephen Ames",81,3.08,111,36,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Eric Axley",107,3.08,302,98,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Paul Gow",70,3.08,182,59,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Justin Leonard",95,3.08,246,80,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Adam Scott",69,3.08,37,12,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Camilo Villegas",82,3.08,77,25,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Johnson Wagner",97,3.08,262,85,"TenthTeeLatePar3ScoringAverage",2007
78,78,"Charlie Wi",90,3.08,191,62,"TenthTeeLatePar3ScoringAverage",2007
86,86,"Jeff Brehaut",59,3.09,213,69,"TenthTeeLatePar3ScoringAverage",2007
86,86,"KJ Choi",87,3.09,139,45,"TenthTeeLatePar3ScoringAverage",2007
86,86,"Brian Davis",101,3.09,235,76,"TenthTeeLatePar3ScoringAverage",2007
86,86,"Tripp Isenhour",86,3.09,253,82,"TenthTeeLatePar3ScoringAverage",2007
86,86,"Cliff Kresge",107,3.09,173,56,"TenthTeeLatePar3ScoringAverage",2007
86,86,"Brandt Snedeker",105,3.09,201,65,"TenthTeeLatePar3ScoringAverage",2007
92,92,"Jeff Gove",103,3.1,335,108,"TenthTeeLatePar3ScoringAverage",2007
92,92,"JB Holmes",71,3.1,186,60,"TenthTeeLatePar3ScoringAverage",2007
92,92,"Jerry Kelly",101,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2007
92,92,"Jeff Maggert",79,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2007
92,92,"Jaco Van Zyl",51,3.1,127,41,"TenthTeeLatePar3ScoringAverage",2007
92,92,"Mike Weir",82,3.1,124,40,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Aaron Baddeley",83,3.11,137,44,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Craig Barlow",52,3.11,199,64,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Jason Dufner",100,3.11,227,73,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Anders Hansen",55,3.11,87,28,"TenthTeeLatePar3ScoringAverage",2007
98,98,"JJ Henry",86,3.11,165,53,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Frank Lickliter II",95,3.11,227,73,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Parker McLachlin",83,3.11,249,80,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Paul Stankowski",52,3.11,115,37,"TenthTeeLatePar3ScoringAverage",2007
98,98,"Charles Warren",101,3.11,227,73,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Steve Allan",63,3.12,128,41,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Anthony Kim",93,3.12,187,60,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Kevin Na",84,3.12,240,77,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Sean OHair",98,3.12,215,69,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Arron Oberholser",69,3.12,103,33,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Ted Purdy",102,3.12,265,85,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Justin Rose",63,3.12,128,41,"TenthTeeLatePar3ScoringAverage",2007
107,107,"Heath Slocum",101,3.12,243,78,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Rich Beem",89,3.13,188,60,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Chad Campbell",96,3.13,225,72,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Hunter Mahan",91,3.13,191,61,"TenthTeeLatePar3ScoringAverage",2007
115,115,"John Merrick",92,3.13,241,77,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Nick OHern",72,3.13,75,24,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Greg Owen",81,3.13,235,75,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Ryan Palmer",91,3.13,163,52,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Duffy Waldorf",69,3.13,188,60,"TenthTeeLatePar3ScoringAverage",2007
115,115,"Mark Wilson",87,3.13,285,91,"TenthTeeLatePar3ScoringAverage",2007
124,124,"Craig Bowden",78,3.14,176,56,"TenthTeeLatePar3ScoringAverage",2007
124,124,"Retief Goosen",50,3.14,113,36,"TenthTeeLatePar3ScoringAverage",2007
124,124,"Will Ma Kenzie",100,3.14,229,73,"TenthTeeLatePar3ScoringAverage",2007
124,124,"Daisuke Maruyama",86,3.14,207,66,"TenthTeeLatePar3ScoringAverage",2007
124,124,"George McNeill",95,3.14,182,58,"TenthTeeLatePar3ScoringAverage",2007
124,124,"Tom Pernice Jr",104,3.14,229,73,"TenthTeeLatePar3ScoringAverage",2007
124,124,"Jim Rutledge",59,3.14,226,72,"TenthTeeLatePar3ScoringAverage",2007
131,131,"Nathan Green",103,3.15,205,65,"TenthTeeLatePar3ScoringAverage",2007
131,131,"Stephen Leaney",82,3.15,126,40,"TenthTeeLatePar3ScoringAverage",2007
133,133,"Ken Duke",112,3.16,278,88,"TenthTeeLatePar3ScoringAverage",2007
133,133,"Pat Perez",84,3.16,234,74,"TenthTeeLatePar3ScoringAverage",2007
135,135,"Bart Bryant",87,3.17,200,63,"TenthTeeLatePar3ScoringAverage",2007
135,135,"Kirk Triplett",77,3.17,206,65,"TenthTeeLatePar3ScoringAverage",2007
135,135,"Bob Tway",103,3.17,200,63,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Jonathan Byrd",73,3.18,105,33,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Luke Donald",69,3.18,89,28,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Steve Flesch",100,3.18,245,77,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Charles Howell III",89,3.18,89,28,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Troy Matteson",87,3.18,178,56,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Billy Mayfair",98,3.18,245,77,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Bryce Molder",56,3.18,140,44,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Chris Riley",59,3.18,162,51,"TenthTeeLatePar3ScoringAverage",2007
138,138,"Kevin Stadler",95,3.18,207,65,"TenthTeeLatePar3ScoringAverage",2007
147,147,"Jason Bohn",57,3.19,67,21,"TenthTeeLatePar3ScoringAverage",2007
147,147,"Jose Coceres",50,3.19,86,27,"TenthTeeLatePar3ScoringAverage",2007
147,147,"Jeff Sluman",60,3.19,137,43,"TenthTeeLatePar3ScoringAverage",2007
147,147,"Bo Van Pelt",104,3.19,223,70,"TenthTeeLatePar3ScoringAverage",2007
151,151,"David Branshaw",83,3.2,288,90,"TenthTeeLatePar3ScoringAverage",2007
151,151,"John Daly",59,3.2,211,66,"TenthTeeLatePar3ScoringAverage",2007
151,151,"Harrison Frazar",88,3.2,266,83,"TenthTeeLatePar3ScoringAverage",2007
151,151,"Todd Hamilton",76,3.2,237,74,"TenthTeeLatePar3ScoringAverage",2007
151,151,"Tim Herron",98,3.2,195,61,"TenthTeeLatePar3ScoringAverage",2007
151,151,"Craig Lile",77,3.2,205,64,"TenthTeeLatePar3ScoringAverage",2007
151,151,"Tim Petrovic",106,3.2,326,102,"TenthTeeLatePar3ScoringAverage",2007
158,158,"Woody Austin",95,3.21,167,52,"TenthTeeLatePar3ScoringAverage",2007
158,158,"Bill Haas",93,3.21,196,61,"TenthTeeLatePar3ScoringAverage",2007
158,158,"Peter Lonard",85,3.21,196,61,"TenthTeeLatePar3ScoringAverage",2007
158,158,"Rod Pampling",92,3.21,167,52,"TenthTeeLatePar3ScoringAverage",2007
162,162,"Robert Gamez",88,3.22,245,76,"TenthTeeLatePar3ScoringAverage",2007
162,162,"Robert Garrigus",95,3.22,209,65,"TenthTeeLatePar3ScoringAverage",2007
162,162,"Mathew Goggin",97,3.22,277,86,"TenthTeeLatePar3ScoringAverage",2007
162,162,"Freddie Jacobson",70,3.22,103,32,"TenthTeeLatePar3ScoringAverage",2007
162,162,"Steve Wheatcroft",73,3.22,148,46,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Stuart Appleby",74,3.23,142,44,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Alex Cejka",80,3.23,197,61,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Bob Estes",88,3.23,194,60,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Scott Gutschewski",67,3.23,155,48,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Jason Schultz",63,3.23,181,56,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Darron Stiles",65,3.23,155,48,"TenthTeeLatePar3ScoringAverage",2007
167,167,"Dean Wilson",92,3.23,171,53,"TenthTeeLatePar3ScoringAverage",2007
174,174,"Mark Calcavecchia",93,3.24,220,68,"TenthTeeLatePar3ScoringAverage",2007
174,174,"Mathias Gronberg",95,3.24,233,72,"TenthTeeLatePar3ScoringAverage",2007
174,174,"Shaun Micheel",91,3.24,227,70,"TenthTeeLatePar3ScoringAverage",2007
174,174,"Jose Maria Olazabal",52,3.24,107,33,"TenthTeeLatePar3ScoringAverage",2007
178,178,"Billy Andrade",88,3.25,172,53,"TenthTeeLatePar3ScoringAverage",2007
178,178,"Rich Barcelo",80,3.25,237,73,"TenthTeeLatePar3ScoringAverage",2007
178,178,"Chris DiMarco",79,3.25,130,40,"TenthTeeLatePar3ScoringAverage",2007
178,178,"Kent Jones",97,3.25,250,77,"TenthTeeLatePar3ScoringAverage",2007
178,178,"John Senden",97,3.25,130,40,"TenthTeeLatePar3ScoringAverage",2007
178,178,"Joey Sindelar",75,3.25,182,56,"TenthTeeLatePar3ScoringAverage",2007
178,178,"Chris Stroud",66,3.25,169,52,"TenthTeeLatePar3ScoringAverage",2007
185,185,"Doug LaBelle II",104,3.26,241,74,"TenthTeeLatePar3ScoringAverage",2007
186,186,"Brian Bateman",55,3.27,183,56,"TenthTeeLatePar3ScoringAverage",2007
186,186,"Paul Goydos",60,3.27,134,41,"TenthTeeLatePar3ScoringAverage",2007
188,188,"Bubba Watson",80,3.29,214,65,"TenthTeeLatePar3ScoringAverage",2007
189,189,"Ben Curtis",80,3.3,178,54,"TenthTeeLatePar3ScoringAverage",2007
189,189,"Kyle Reifers",71,3.3,211,64,"TenthTeeLatePar3ScoringAverage",2007
191,191,"Matt Hendrix",63,3.31,129,39,"TenthTeeLatePar3ScoringAverage",2007
192,192,"Bubba Dickerson",51,3.33,120,36,"TenthTeeLatePar3ScoringAverage",2007
193,193,"Chris Couch",76,3.34,284,85,"TenthTeeLatePar3ScoringAverage",2007
194,194,"Ian Poulter",63,3.35,164,49,"TenthTeeLatePar3ScoringAverage",2007
195,195,"Chris Tidland",59,3.36,269,80,"TenthTeeLatePar3ScoringAverage",2007
196,196,"Jim Furyk",84,3.38,27,8,"TenthTeeLatePar3ScoringAverage",2007
