"Scrambling30ydsRTPScore_RANKTHISWEEK_2008","Scrambling30ydsRTPScore_RANKLASTWEEK_2008","Scrambling30ydsRTPScore_PLAYERNAME_2008","Scrambling30ydsRTPScore_ROUNDS_2008","Scrambling30ydsRTPScore_AVGRTP_2008","Scrambling30ydsRTPScore_TOTALHOLES_2008","Scrambling30ydsRTPScore_TOTALRTP_2008","stat_name","year"
36,36,"Aaron Baddeley",76,0.784,74,58,"Scrambling30ydsRTPScore",2008
37,37,"Tim Clark",90,0.788,66,52,"Scrambling30ydsRTPScore",2008
37,37,"Hunter Mahan",87,0.788,66,52,"Scrambling30ydsRTPScore",2008
39,39,"Steve Stricker",75,0.789,76,60,"Scrambling30ydsRTPScore",2008
40,40,"Tim Petrovic",97,0.79,81,64,"Scrambling30ydsRTPScore",2008
41,41,"Paul Goydos",78,0.795,83,66,"Scrambling30ydsRTPScore",2008
42,42,"Vijay Singh",82,0.796,49,39,"Scrambling30ydsRTPScore",2008
43,43,"Johnson Wagner",83,0.798,89,71,"Scrambling30ydsRTPScore",2008
44,44,"Michael Allen",91,0.8,75,60,"Scrambling30ydsRTPScore",2008
44,44,"Robert Allenby",108,0.8,60,48,"Scrambling30ydsRTPScore",2008
46,46,"JJ Henry",108,0.802,126,101,"Scrambling30ydsRTPScore",2008
47,47,"Charles Howell III",101,0.804,92,74,"Scrambling30ydsRTPScore",2008
48,48,"Mark Wilson",107,0.805,113,91,"Scrambling30ydsRTPScore",2008
49,49,"Shigeki Maruyama",50,0.806,62,50,"Scrambling30ydsRTPScore",2008
50,50,"KJ Choi",74,0.812,69,56,"Scrambling30ydsRTPScore",2008
51,51,"Ben Curtis",80,0.815,65,53,"Scrambling30ydsRTPScore",2008
52,52,"Bart Bryant",81,0.818,44,36,"Scrambling30ydsRTPScore",2008
52,52,"George McNeill",97,0.818,110,90,"Scrambling30ydsRTPScore",2008
54,54,"Ken Duke",116,0.82,128,105,"Scrambling30ydsRTPScore",2008
55,55,"Glen Day",64,0.821,56,46,"Scrambling30ydsRTPScore",2008
55,55,"Sergio Garcia",72,0.821,39,32,"Scrambling30ydsRTPScore",2008
55,55,"Kevin Na",97,0.821,95,78,"Scrambling30ydsRTPScore",2008
58,58,"Sean OHair",81,0.823,62,51,"Scrambling30ydsRTPScore",2008
59,59,"John Mallinger",95,0.826,92,76,"Scrambling30ydsRTPScore",2008
60,60,"Eric Axley",113,0.827,168,139,"Scrambling30ydsRTPScore",2008
60,60,"Ron Whittaker",54,0.827,52,43,"Scrambling30ydsRTPScore",2008
62,62,"Scott Verplank",82,0.828,58,48,"Scrambling30ydsRTPScore",2008
63,63,"John Senden",93,0.829,76,63,"Scrambling30ydsRTPScore",2008
64,64,"Ernie Els",51,0.83,47,39,"Scrambling30ydsRTPScore",2008
64,64,"Ian Poulter",51,0.83,47,39,"Scrambling30ydsRTPScore",2008
66,66,"Carlos Franco",73,0.831,65,54,"Scrambling30ydsRTPScore",2008
67,67,"Dean Wilson",109,0.832,125,104,"Scrambling30ydsRTPScore",2008
68,68,"Marco Dawson",64,0.833,78,65,"Scrambling30ydsRTPScore",2008
69,69,"David Toms",70,0.836,55,46,"Scrambling30ydsRTPScore",2008
70,70,"Chris Stroud",81,0.838,68,57,"Scrambling30ydsRTPScore",2008
71,71,"Olin Browne",77,0.839,62,52,"Scrambling30ydsRTPScore",2008
72,72,"Michael Letzig",88,0.841,69,58,"Scrambling30ydsRTPScore",2008
72,72,"Nick OHern",82,0.841,63,53,"Scrambling30ydsRTPScore",2008
74,74,"Steve Lowery",74,0.842,95,80,"Scrambling30ydsRTPScore",2008
75,75,"Davis Love III",78,0.843,70,59,"Scrambling30ydsRTPScore",2008
75,75,"Jeff Overton",103,0.843,108,91,"Scrambling30ydsRTPScore",2008
75,75,"Brett Quigley",80,0.843,89,75,"Scrambling30ydsRTPScore",2008
78,78,"Justin Leonard",101,0.846,65,55,"Scrambling30ydsRTPScore",2008
79,79,"Ryuji Imada",80,0.849,86,73,"Scrambling30ydsRTPScore",2008
80,80,"Jonathan Byrd",88,0.85,80,68,"Scrambling30ydsRTPScore",2008
80,80,"Camilo Villegas",79,0.85,60,51,"Scrambling30ydsRTPScore",2008
82,82,"Justin Bolli",87,0.853,95,81,"Scrambling30ydsRTPScore",2008
82,82,"Paul Claxton",63,0.853,68,58,"Scrambling30ydsRTPScore",2008
84,84,"Tom Lehman",51,0.854,48,41,"Scrambling30ydsRTPScore",2008
85,85,"Nathan Green",95,0.857,126,108,"Scrambling30ydsRTPScore",2008
85,85,"Will Ma Kenzie",62,0.857,70,60,"Scrambling30ydsRTPScore",2008
85,85,"Adam Scott",51,0.857,42,36,"Scrambling30ydsRTPScore",2008
88,88,"Chad Collins",72,0.859,99,85,"Scrambling30ydsRTPScore",2008
89,89,"Freddie Jacobson",78,0.862,87,75,"Scrambling30ydsRTPScore",2008
90,90,"Jeff Quinney",87,0.863,117,101,"Scrambling30ydsRTPScore",2008
91,91,"Briny Baird",113,0.864,81,70,"Scrambling30ydsRTPScore",2008
91,91,"Mark Calcavecchia",67,0.864,59,51,"Scrambling30ydsRTPScore",2008
93,93,"John Rollins",94,0.866,82,71,"Scrambling30ydsRTPScore",2008
93,93,"Vaughn Taylor",103,0.866,127,110,"Scrambling30ydsRTPScore",2008
95,95,"Retief Goosen",59,0.867,60,52,"Scrambling30ydsRTPScore",2008
96,96,"Chad Campbell",94,0.868,91,79,"Scrambling30ydsRTPScore",2008
97,97,"Chris DiMarco",87,0.87,92,80,"Scrambling30ydsRTPScore",2008
97,97,"Tim Herron",97,0.87,115,100,"Scrambling30ydsRTPScore",2008
99,99,"Cameron Beckman",87,0.872,86,75,"Scrambling30ydsRTPScore",2008
99,99,"JP Hayes",67,0.872,94,82,"Scrambling30ydsRTPScore",2008
99,99,"Brett Rumford",72,0.872,94,82,"Scrambling30ydsRTPScore",2008
102,102,"Tom Pernice Jr",104,0.875,120,105,"Scrambling30ydsRTPScore",2008
103,103,"Bill Haas",99,0.876,89,78,"Scrambling30ydsRTPScore",2008
104,104,"Greg Kraft",63,0.877,57,50,"Scrambling30ydsRTPScore",2008
104,104,"Bubba Watson",97,0.877,73,64,"Scrambling30ydsRTPScore",2008
106,106,"Mathew Goggin",91,0.88,75,66,"Scrambling30ydsRTPScore",2008
106,106,"Todd Hamilton",92,0.88,83,73,"Scrambling30ydsRTPScore",2008
108,108,"Heath Slocum",104,0.881,59,52,"Scrambling30ydsRTPScore",2008
109,109,"Rich Beem",90,0.882,85,75,"Scrambling30ydsRTPScore",2008
110,110,"Pat Perez",93,0.884,86,76,"Scrambling30ydsRTPScore",2008
111,111,"JB Holmes",86,0.885,87,77,"Scrambling30ydsRTPScore",2008
112,112,"Rocco Mediate",87,0.886,70,62,"Scrambling30ydsRTPScore",2008
113,113,"Billy Andrade",71,0.887,71,63,"Scrambling30ydsRTPScore",2008
114,114,"Jesper Parnevik",88,0.889,99,88,"Scrambling30ydsRTPScore",2008
115,115,"Jeff Gove",50,0.891,46,41,"Scrambling30ydsRTPScore",2008
115,115,"Jin Park",85,0.891,101,90,"Scrambling30ydsRTPScore",2008
117,117,"Jay Williamson",96,0.892,74,66,"Scrambling30ydsRTPScore",2008
118,118,"Geoff Ogilvy",65,0.896,48,43,"Scrambling30ydsRTPScore",2008
119,119,"Ted Purdy",68,0.897,78,70,"Scrambling30ydsRTPScore",2008
119,119,"Jimmy Walker",73,0.897,78,70,"Scrambling30ydsRTPScore",2008
121,121,"Patrick Sheehan",124,0.9,120,108,"Scrambling30ydsRTPScore",2008
122,122,"Stewart Cink",87,0.902,82,74,"Scrambling30ydsRTPScore",2008
122,122,"Brandt Jobe",52,0.902,51,46,"Scrambling30ydsRTPScore",2008
124,124,"Lee Janzen",89,0.903,113,102,"Scrambling30ydsRTPScore",2008
125,125,"Richard Johnson",60,0.905,42,38,"Scrambling30ydsRTPScore",2008
126,126,"Zach Johnson",85,0.912,57,52,"Scrambling30ydsRTPScore",2008
127,127,"Trevor Immelman",70,0.913,80,73,"Scrambling30ydsRTPScore",2008
128,128,"Doug LaBelle II",65,0.915,59,54,"Scrambling30ydsRTPScore",2008
128,128,"Jim McGovern",75,0.915,82,75,"Scrambling30ydsRTPScore",2008
128,128,"Brenden Pappas",66,0.915,71,65,"Scrambling30ydsRTPScore",2008
131,131,"Martin Laird",98,0.917,96,88,"Scrambling30ydsRTPScore",2008
132,132,"Daniel Chopra",84,0.919,99,91,"Scrambling30ydsRTPScore",2008
133,133,"Jeff Maggert",86,0.92,88,81,"Scrambling30ydsRTPScore",2008
133,133,"Chez Reavie",102,0.92,87,80,"Scrambling30ydsRTPScore",2008
135,135,"Cliff Kresge",84,0.922,90,83,"Scrambling30ydsRTPScore",2008
136,136,"Joe Durant",92,0.924,66,61,"Scrambling30ydsRTPScore",2008
136,136,"Lucas Glover",91,0.924,79,73,"Scrambling30ydsRTPScore",2008
138,138,"Rod Pampling",83,0.931,87,81,"Scrambling30ydsRTPScore",2008
138,138,"Kevin Streelman",114,0.931,87,81,"Scrambling30ydsRTPScore",2008
140,140,"Tommy Armour III",77,0.938,81,76,"Scrambling30ydsRTPScore",2008
140,140,"Gavin Coles",54,0.938,32,30,"Scrambling30ydsRTPScore",2008
140,140,"Matt Kuchar",88,0.938,64,60,"Scrambling30ydsRTPScore",2008
143,143,"Ryan Moore",72,0.939,66,62,"Scrambling30ydsRTPScore",2008
144,144,"Kent Jones",68,0.94,50,47,"Scrambling30ydsRTPScore",2008
145,145,"Kenneth Ferrie",72,0.942,69,65,"Scrambling30ydsRTPScore",2008
146,146,"Padraig Harrington",52,0.943,35,33,"Scrambling30ydsRTPScore",2008
147,147,"Todd Demsey",80,0.946,74,70,"Scrambling30ydsRTPScore",2008
147,147,"David Duval",51,0.946,93,88,"Scrambling30ydsRTPScore",2008
150,150,"Fred Couples",60,0.95,60,57,"Scrambling30ydsRTPScore",2008
151,151,"Jason Day",81,0.951,82,78,"Scrambling30ydsRTPScore",2008
151,151,"Phil Mickelson",80,0.951,61,58,"Scrambling30ydsRTPScore",2008
153,153,"Charles Warren",79,0.952,62,59,"Scrambling30ydsRTPScore",2008
154,154,"Cody Freeman",66,0.956,68,65,"Scrambling30ydsRTPScore",2008
155,155,"Troy Matteson",94,0.957,93,89,"Scrambling30ydsRTPScore",2008
155,155,"Boo Weekley",86,0.957,47,45,"Scrambling30ydsRTPScore",2008
157,157,"Robert Gamez",79,0.958,71,68,"Scrambling30ydsRTPScore",2008
158,158,"Mathias Gronberg",87,0.96,100,96,"Scrambling30ydsRTPScore",2008
159,159,"John Merrick",98,0.964,84,81,"Scrambling30ydsRTPScore",2008
160,160,"Tom Scherrer",56,0.966,58,56,"Scrambling30ydsRTPScore",2008
161,161,"Jason Allred",63,0.969,64,62,"Scrambling30ydsRTPScore",2008
162,162,"Bo Van Pelt",101,0.971,104,101,"Scrambling30ydsRTPScore",2008
163,163,"David Lutterus",59,0.973,74,72,"Scrambling30ydsRTPScore",2008
164,164,"Scott McCarron",63,0.979,47,46,"Scrambling30ydsRTPScore",2008
165,165,"Alejandro Canizares",52,0.98,50,49,"Scrambling30ydsRTPScore",2008
165,165,"Jon Mills",95,0.98,100,98,"Scrambling30ydsRTPScore",2008
167,167,"Travis Perkins",53,0.984,62,61,"Scrambling30ydsRTPScore",2008
168,168,"Dudley Hart",74,0.986,74,73,"Scrambling30ydsRTPScore",2008
169,169,"Nick Flanagan",89,0.987,78,77,"Scrambling30ydsRTPScore",2008
169,169,"Kevin Stadler",90,0.987,76,75,"Scrambling30ydsRTPScore",2008
171,171,"Nicholas Thompson",113,0.989,95,94,"Scrambling30ydsRTPScore",2008
171,171,"YE Yang",89,0.989,94,93,"Scrambling30ydsRTPScore",2008
173,173,"James Driscoll",85,1,93,93,"Scrambling30ydsRTPScore",2008
173,173,"Harrison Frazar",73,1,64,64,"Scrambling30ydsRTPScore",2008
173,173,"Steve Marino",119,1,97,97,"Scrambling30ydsRTPScore",2008
173,173,"Ryan Palmer",69,1,53,53,"Scrambling30ydsRTPScore",2008
173,173,"Rory Sabbatini",77,1,65,65,"Scrambling30ydsRTPScore",2008
173,173,"Bob Sowards",61,1,68,68,"Scrambling30ydsRTPScore",2008
173,173,"DJ Trahan",94,1,68,68,"Scrambling30ydsRTPScore",2008
180,180,"Frank Lickliter II",107,1.009,108,109,"Scrambling30ydsRTPScore",2008
181,181,"Andres Romero",69,1.017,60,61,"Scrambling30ydsRTPScore",2008
182,182,"John Riegger",73,1.018,55,56,"Scrambling30ydsRTPScore",2008
183,183,"Ryan Armour",87,1.023,88,90,"Scrambling30ydsRTPScore",2008
184,184,"Nick Watney",96,1.024,84,86,"Scrambling30ydsRTPScore",2008
185,185,"Craig Kanada",65,1.029,68,70,"Scrambling30ydsRTPScore",2008
186,186,"Tag Ridings",88,1.032,94,97,"Scrambling30ydsRTPScore",2008
187,187,"Marc Turnesa",87,1.034,87,90,"Scrambling30ydsRTPScore",2008
188,188,"Dustin Johnson",92,1.05,100,105,"Scrambling30ydsRTPScore",2008
189,189,"Kyle Thompson",70,1.061,82,87,"Scrambling30ydsRTPScore",2008
190,190,"Mark Hensby",71,1.084,83,90,"Scrambling30ydsRTPScore",2008
190,190,"Charley Hoffman",94,1.084,83,90,"Scrambling30ydsRTPScore",2008
192,192,"Angel Cabrera",55,1.154,52,60,"Scrambling30ydsRTPScore",2008
193,193,"Robert Garrigus",90,1.163,86,100,"Scrambling30ydsRTPScore",2008
194,194,"Jason Gore",94,1.188,69,82,"Scrambling30ydsRTPScore",2008
195,195,"Paul Casey",55,1.219,32,39,"Scrambling30ydsRTPScore",2008
196,196,"Tommy Gainey",60,1.237,76,94,"Scrambling30ydsRTPScore",2008
197,197,"Steve Allan",58,1.279,61,78,"Scrambling30ydsRTPScore",2008
