"EarlyRound2ScoringAverage_RANKTHISWEEK_2011","EarlyRound2ScoringAverage_RANKLASTWEEK_2011","EarlyRound2ScoringAverage_PLAYERNAME_2011","EarlyRound2ScoringAverage__2011","EarlyRound2ScoringAverage_AVG_2011","EarlyRound2ScoringAverage_TOTALSTROKES_2011","EarlyRound2ScoringAverage_TOTALROUNDS_2011","stat_name","year"
47,47,"Ian Poulter",NA,70.1,701,10,"EarlyRound2ScoringAverage",2011
50,50,"James Driscoll",NA,70.11,631,9,"EarlyRound2ScoringAverage",2011
51,51,"KJ Choi",NA,70.13,561,8,"EarlyRound2ScoringAverage",2011
51,51,"Hunter Haas",NA,70.13,1122,16,"EarlyRound2ScoringAverage",2011
51,51,"Robert Karlsson",NA,70.13,561,8,"EarlyRound2ScoringAverage",2011
51,51,"Spencer Levin",NA,70.13,1122,16,"EarlyRound2ScoringAverage",2011
55,55,"Ben Curtis",NA,70.14,491,7,"EarlyRound2ScoringAverage",2011
55,55,"JB Holmes",NA,70.14,491,7,"EarlyRound2ScoringAverage",2011
55,55,"Justin Rose",NA,70.14,982,14,"EarlyRound2ScoringAverage",2011
58,58,"Paul Stankowski",NA,70.15,912,13,"EarlyRound2ScoringAverage",2011
59,59,"Keegan Bradley",NA,70.17,842,12,"EarlyRound2ScoringAverage",2011
59,59,"Bill Lunde",NA,70.17,842,12,"EarlyRound2ScoringAverage",2011
59,59,"Charlie Wi",NA,70.17,842,12,"EarlyRound2ScoringAverage",2011
62,62,"Jim Furyk",NA,70.18,772,11,"EarlyRound2ScoringAverage",2011
62,62,"Billy Mayfair",NA,70.18,1193,17,"EarlyRound2ScoringAverage",2011
64,64,"Josh Teater",NA,70.19,1123,16,"EarlyRound2ScoringAverage",2011
65,65,"Sung Kang",NA,70.2,702,10,"EarlyRound2ScoringAverage",2011
66,66,"Steve Marino",NA,70.21,983,14,"EarlyRound2ScoringAverage",2011
66,66,"Kevin Streelman",NA,70.21,983,14,"EarlyRound2ScoringAverage",2011
68,68,"Charl Schwartzel",NA,70.22,632,9,"EarlyRound2ScoringAverage",2011
69,69,"Chris Kirk",NA,70.25,843,12,"EarlyRound2ScoringAverage",2011
69,69,"Martin Laird",NA,70.25,843,12,"EarlyRound2ScoringAverage",2011
71,71,"Rod Pampling",NA,70.33,844,12,"EarlyRound2ScoringAverage",2011
71,71,"Adam Scott",NA,70.33,422,6,"EarlyRound2ScoringAverage",2011
71,71,"Bo Van Pelt",NA,70.33,844,12,"EarlyRound2ScoringAverage",2011
74,74,"DJ Trahan",NA,70.36,985,14,"EarlyRound2ScoringAverage",2011
75,75,"Brandt Jobe",NA,70.38,915,13,"EarlyRound2ScoringAverage",2011
76,76,"Hunter Mahan",NA,70.4,704,10,"EarlyRound2ScoringAverage",2011
77,77,"Jason Dufner",NA,70.43,493,7,"EarlyRound2ScoringAverage",2011
78,78,"Jhonattan Vegas",NA,70.44,1127,16,"EarlyRound2ScoringAverage",2011
79,79,"Geoff Ogilvy",NA,70.45,775,11,"EarlyRound2ScoringAverage",2011
80,80,"Arjun Atwal",NA,70.46,916,13,"EarlyRound2ScoringAverage",2011
80,80,"Ricky Barnes",NA,70.46,916,13,"EarlyRound2ScoringAverage",2011
80,80,"Greg Chalmers",NA,70.46,916,13,"EarlyRound2ScoringAverage",2011
80,80,"Pat Perez",NA,70.46,916,13,"EarlyRound2ScoringAverage",2011
84,84,"Steven Bowditch",NA,70.5,987,14,"EarlyRound2ScoringAverage",2011
84,84,"Retief Goosen",NA,70.5,282,4,"EarlyRound2ScoringAverage",2011
84,84,"Joe Ogilvie",NA,70.5,846,12,"EarlyRound2ScoringAverage",2011
87,87,"Joseph Bramlett",NA,70.53,1058,15,"EarlyRound2ScoringAverage",2011
87,87,"Kevin Chappell",NA,70.53,1058,15,"EarlyRound2ScoringAverage",2011
89,89,"Marc Leishman",NA,70.54,917,13,"EarlyRound2ScoringAverage",2011
89,89,"Tim Petrovic",NA,70.54,917,13,"EarlyRound2ScoringAverage",2011
91,91,"Matt Kuchar",NA,70.55,776,11,"EarlyRound2ScoringAverage",2011
91,91,"Troy Matteson",NA,70.55,776,11,"EarlyRound2ScoringAverage",2011
93,93,"Kent Jones",NA,70.57,988,14,"EarlyRound2ScoringAverage",2011
94,94,"Mark Wilson",NA,70.58,847,12,"EarlyRound2ScoringAverage",2011
95,95,"Luke Donald",NA,70.63,565,8,"EarlyRound2ScoringAverage",2011
95,95,"Colt Knost",NA,70.63,1130,16,"EarlyRound2ScoringAverage",2011
95,95,"Ryan Moore",NA,70.63,565,8,"EarlyRound2ScoringAverage",2011
98,98,"Billy Horschel",NA,70.64,777,11,"EarlyRound2ScoringAverage",2011
99,99,"YE Yang",NA,70.67,848,12,"EarlyRound2ScoringAverage",2011
100,100,"Jim Renner",NA,70.69,919,13,"EarlyRound2ScoringAverage",2011
100,100,"Scott Stallings",NA,70.69,919,13,"EarlyRound2ScoringAverage",2011
102,102,"JJ Henry",NA,70.73,778,11,"EarlyRound2ScoringAverage",2011
102,102,"Aron Price",NA,70.73,778,11,"EarlyRound2ScoringAverage",2011
104,104,"Michael Connell",NA,70.79,991,14,"EarlyRound2ScoringAverage",2011
105,105,"David Hearn",NA,70.8,708,10,"EarlyRound2ScoringAverage",2011
105,105,"Chez Reavie",NA,70.8,708,10,"EarlyRound2ScoringAverage",2011
105,105,"Roland Thatcher",NA,70.8,708,10,"EarlyRound2ScoringAverage",2011
108,108,"Chris DiMarco",NA,70.82,1204,17,"EarlyRound2ScoringAverage",2011
108,108,"Dustin Johnson",NA,70.82,779,11,"EarlyRound2ScoringAverage",2011
108,108,"Alex Prugh",NA,70.82,1204,17,"EarlyRound2ScoringAverage",2011
108,108,"John Rollins",NA,70.82,779,11,"EarlyRound2ScoringAverage",2011
112,112,"Stuart Appleby",NA,70.86,496,7,"EarlyRound2ScoringAverage",2011
113,113,"Justin Leonard",NA,70.87,1063,15,"EarlyRound2ScoringAverage",2011
113,113,"DA Points",NA,70.87,1063,15,"EarlyRound2ScoringAverage",2011
113,113,"Kyle Stanley",NA,70.87,1063,15,"EarlyRound2ScoringAverage",2011
116,116,"Paul Goydos",NA,70.88,1205,17,"EarlyRound2ScoringAverage",2011
117,117,"Will Strickler",NA,70.9,709,10,"EarlyRound2ScoringAverage",2011
118,118,"Brian Gay",NA,70.92,851,12,"EarlyRound2ScoringAverage",2011
118,118,"Chris Riley",NA,70.92,922,13,"EarlyRound2ScoringAverage",2011
118,118,"Alexandre Rocha",NA,70.92,851,12,"EarlyRound2ScoringAverage",2011
118,118,"Kevin Stadler",NA,70.92,851,12,"EarlyRound2ScoringAverage",2011
122,122,"Trevor Immelman",NA,70.94,1135,16,"EarlyRound2ScoringAverage",2011
123,123,"Stewart Cink",NA,71,781,11,"EarlyRound2ScoringAverage",2011
123,123,"Joe Durant",NA,71,994,14,"EarlyRound2ScoringAverage",2011
123,123,"Bobby Gates",NA,71,1136,16,"EarlyRound2ScoringAverage",2011
123,123,"Bio Kim",NA,71,852,12,"EarlyRound2ScoringAverage",2011
123,123,"Rocco Mediate",NA,71,568,8,"EarlyRound2ScoringAverage",2011
123,123,"Carl Pettersson",NA,71,710,10,"EarlyRound2ScoringAverage",2011
129,129,"Scott Gutschewski",NA,71.07,995,14,"EarlyRound2ScoringAverage",2011
130,130,"Robert Allenby",NA,71.08,853,12,"EarlyRound2ScoringAverage",2011
130,130,"Davis Love III",NA,71.08,924,13,"EarlyRound2ScoringAverage",2011
130,130,"Nick OHern",NA,71.08,924,13,"EarlyRound2ScoringAverage",2011
133,133,"Ryan Palmer",NA,71.1,711,10,"EarlyRound2ScoringAverage",2011
134,134,"Woody Austin",NA,71.11,640,9,"EarlyRound2ScoringAverage",2011
135,135,"Steve Elkington",NA,71.2,712,10,"EarlyRound2ScoringAverage",2011
135,135,"Harrison Frazar",NA,71.2,712,10,"EarlyRound2ScoringAverage",2011
135,135,"Charley Hoffman",NA,71.2,712,10,"EarlyRound2ScoringAverage",2011
135,135,"Tag Ridings",NA,71.2,1068,15,"EarlyRound2ScoringAverage",2011
139,139,"Nate Smith",NA,71.21,997,14,"EarlyRound2ScoringAverage",2011
140,140,"Richard Johnson",NA,71.22,641,9,"EarlyRound2ScoringAverage",2011
141,141,"Michael Bradley",NA,71.25,855,12,"EarlyRound2ScoringAverage",2011
142,142,"Ben Crane",NA,71.27,784,11,"EarlyRound2ScoringAverage",2011
143,143,"Kris Blanks",NA,71.29,1212,17,"EarlyRound2ScoringAverage",2011
144,144,"Tom Gillis",NA,71.33,642,9,"EarlyRound2ScoringAverage",2011
144,144,"Andres Gonzales",NA,71.33,856,12,"EarlyRound2ScoringAverage",2011
146,146,"Steve Flesch",NA,71.36,785,11,"EarlyRound2ScoringAverage",2011
146,146,"Troy Merritt",NA,71.36,785,11,"EarlyRound2ScoringAverage",2011
146,146,"Jimmy Walker",NA,71.36,999,14,"EarlyRound2ScoringAverage",2011
149,149,"Camilo Villegas",NA,71.4,714,10,"EarlyRound2ScoringAverage",2011
150,150,"Jeff Overton",NA,71.45,786,11,"EarlyRound2ScoringAverage",2011
151,151,"Matt Bettencourt",NA,71.46,929,13,"EarlyRound2ScoringAverage",2011
151,151,"David Duval",NA,71.46,929,13,"EarlyRound2ScoringAverage",2011
151,151,"Robert Garrigus",NA,71.46,929,13,"EarlyRound2ScoringAverage",2011
154,154,"Angel Cabrera",NA,71.5,572,8,"EarlyRound2ScoringAverage",2011
154,154,"Boo Weekley",NA,71.5,858,12,"EarlyRound2ScoringAverage",2011
156,156,"Marc Turnesa",NA,71.56,644,9,"EarlyRound2ScoringAverage",2011
157,157,"Kevin Kisner",NA,71.58,859,12,"EarlyRound2ScoringAverage",2011
158,158,"Vaughn Taylor",NA,71.62,931,13,"EarlyRound2ScoringAverage",2011
159,159,"Garrett Willis",NA,71.63,573,8,"EarlyRound2ScoringAverage",2011
160,160,"Jonathan Byrd",NA,71.69,932,13,"EarlyRound2ScoringAverage",2011
161,161,"Justin Hicks",NA,71.7,717,10,"EarlyRound2ScoringAverage",2011
162,162,"Alex Cejka",NA,71.71,502,7,"EarlyRound2ScoringAverage",2011
163,163,"Jason Bohn",NA,71.73,789,11,"EarlyRound2ScoringAverage",2011
164,164,"Cameron Beckman",NA,71.75,861,12,"EarlyRound2ScoringAverage",2011
164,164,"Graeme McDowell",NA,71.75,574,8,"EarlyRound2ScoringAverage",2011
166,166,"JP Hayes",NA,71.78,646,9,"EarlyRound2ScoringAverage",2011
167,167,"DJ Brigman",NA,71.82,790,11,"EarlyRound2ScoringAverage",2011
168,168,"Fabian Gomez",NA,71.85,934,13,"EarlyRound2ScoringAverage",2011
169,169,"Ryuji Imada",NA,71.88,1150,16,"EarlyRound2ScoringAverage",2011
170,170,"Briny Baird",NA,71.9,719,10,"EarlyRound2ScoringAverage",2011
170,170,"Dean Wilson",NA,71.9,719,10,"EarlyRound2ScoringAverage",2011
172,172,"Ben Martin",NA,72,720,10,"EarlyRound2ScoringAverage",2011
173,173,"Sean OHair",NA,72.18,794,11,"EarlyRound2ScoringAverage",2011
174,174,"Matt Jones",NA,72.27,795,11,"EarlyRound2ScoringAverage",2011
175,175,"Scott McCarron",NA,72.31,940,13,"EarlyRound2ScoringAverage",2011
176,176,"Lee Janzen",NA,72.33,651,9,"EarlyRound2ScoringAverage",2011
176,176,"Michael Putnam",NA,72.33,651,9,"EarlyRound2ScoringAverage",2011
178,178,"Nathan Green",NA,72.42,869,12,"EarlyRound2ScoringAverage",2011
179,179,"Matt McQuillan",NA,72.5,725,10,"EarlyRound2ScoringAverage",2011
180,180,"Daniel Summerhays",NA,72.53,1233,17,"EarlyRound2ScoringAverage",2011
181,181,"Jarrod Lyle",NA,72.62,944,13,"EarlyRound2ScoringAverage",2011
182,182,"Zack Miller",NA,72.73,1091,15,"EarlyRound2ScoringAverage",2011
183,183,"Martin Piller",NA,72.92,875,12,"EarlyRound2ScoringAverage",2011
184,184,"Shaun Micheel",NA,73.1,731,10,"EarlyRound2ScoringAverage",2011
185,185,"Rich Beem",NA,73.33,880,12,"EarlyRound2ScoringAverage",2011
186,186,"Derek Lamely",NA,75.45,830,11,"EarlyRound2ScoringAverage",2011
