"Puttingfrom1015_RANKTHISWEEK_2005","Puttingfrom1015_RANKLASTWEEK_2005","Puttingfrom1015_PLAYERNAME_2005","Puttingfrom1015_ROUNDS_2005","Puttingfrom1015_PctMADE_2005","Puttingfrom1015_ATTEMPTS_2005","Puttingfrom1015_PUTTSMADE_2005","stat_name","year"
1,1,"Len Mattiace",86,42.01,219,92,"Puttingfrom1015",2005
2,2,"Mark Wilson",74,41.67,192,80,"Puttingfrom1015",2005
3,3,"Larry Mize",54,41.38,145,60,"Puttingfrom1015",2005
4,4,"Brad Faxon",75,41.28,172,71,"Puttingfrom1015",2005
5,5,"Bob Tway",87,39.18,194,76,"Puttingfrom1015",2005
6,6,"Kirk Triplett",55,38.81,134,52,"Puttingfrom1015",2005
7,7,"Steve Allan",102,38.66,238,92,"Puttingfrom1015",2005
8,8,"Kent Jones",99,38.52,244,94,"Puttingfrom1015",2005
9,9,"Phillip Price",77,38.5,187,72,"Puttingfrom1015",2005
10,10,"Kevin Sutherland",89,38.42,177,68,"Puttingfrom1015",2005
11,11,"Billy Andrade",83,37.8,209,79,"Puttingfrom1015",2005
12,12,"Ian Poulter",62,37.5,104,39,"Puttingfrom1015",2005
13,13,"James Driscoll",73,37.36,174,65,"Puttingfrom1015",2005
14,14,"Charlie Wi",67,37.29,177,66,"Puttingfrom1015",2005
15,15,"Jason Bohn",91,37.22,223,83,"Puttingfrom1015",2005
16,16,"Bart Bryant",91,36.67,210,77,"Puttingfrom1015",2005
17,17,"Loren Roberts",54,36.54,156,57,"Puttingfrom1015",2005
18,18,"Mario Tiziani",67,36.48,159,58,"Puttingfrom1015",2005
19,19,"Brenden Pappas",51,36.43,140,51,"Puttingfrom1015",2005
20,20,"Dean Wilson",86,36.32,212,77,"Puttingfrom1015",2005
21,21,"Hank Kuehne",84,36.11,216,78,"Puttingfrom1015",2005
22,22,"Ben Crane",78,35.81,148,53,"Puttingfrom1015",2005
23,23,"Dudley Hart",84,35.79,190,68,"Puttingfrom1015",2005
24,24,"Kevin Na",88,35.75,207,74,"Puttingfrom1015",2005
25,25,"Bo Van Pelt",112,35.74,263,94,"Puttingfrom1015",2005
26,26,"Brent Geiberger",61,35.62,146,52,"Puttingfrom1015",2005
27,27,"Scott Gutschewski",86,35.55,211,75,"Puttingfrom1015",2005
28,28,"Mathias Gronberg",60,35.51,138,49,"Puttingfrom1015",2005
29,29,"Stephen Ames",82,35.5,169,60,"Puttingfrom1015",2005
30,30,"Steve Flesch",90,35.48,186,66,"Puttingfrom1015",2005
31,31,"Padraig Harrington",50,35.4,113,40,"Puttingfrom1015",2005
32,32,"Jim Furyk",94,35.32,218,77,"Puttingfrom1015",2005
32,32,"Ryan Palmer",101,35.32,269,95,"Puttingfrom1015",2005
34,34,"John Cook",72,35.2,179,63,"Puttingfrom1015",2005
35,35,"Chris Smith",93,35.15,239,84,"Puttingfrom1015",2005
36,36,"Tim Herron",100,35.09,228,80,"Puttingfrom1015",2005
37,37,"Woody Austin",100,34.78,253,88,"Puttingfrom1015",2005
37,37,"Jesper Parnevik",84,34.78,184,64,"Puttingfrom1015",2005
39,39,"Retief Goosen",71,34.71,121,42,"Puttingfrom1015",2005
39,39,"Steve Stricker",62,34.71,170,59,"Puttingfrom1015",2005
41,41,"Rory Sabbatini",81,34.66,176,61,"Puttingfrom1015",2005
42,42,"Neal Lancaster",95,34.48,261,90,"Puttingfrom1015",2005
43,43,"Arjun Atwal",65,34.08,179,61,"Puttingfrom1015",2005
44,44,"Charles Howell III",95,34.01,197,67,"Puttingfrom1015",2005
44,44,"John Rollins",97,34.01,197,67,"Puttingfrom1015",2005
46,46,"Geoff Ogilvy",97,34,200,68,"Puttingfrom1015",2005
47,47,"DA Points",94,33.95,215,73,"Puttingfrom1015",2005
48,48,"Todd Fischer",99,33.94,221,75,"Puttingfrom1015",2005
49,49,"Charles Warren",89,33.89,239,81,"Puttingfrom1015",2005
50,50,"Tag Ridings",93,33.86,251,85,"Puttingfrom1015",2005
51,51,"Brett Quigley",96,33.83,201,68,"Puttingfrom1015",2005
52,52,"Stewart Cink",98,33.81,210,71,"Puttingfrom1015",2005
53,53,"Pat Perez",89,33.63,223,75,"Puttingfrom1015",2005
54,54,"Adam Scott",72,33.56,146,49,"Puttingfrom1015",2005
55,55,"DJ Brigman",76,33.53,170,57,"Puttingfrom1015",2005
56,56,"Omar Uresti",84,33.5,203,68,"Puttingfrom1015",2005
57,57,"Robert Gamez",91,33.33,243,81,"Puttingfrom1015",2005
57,57,"Jose Maria Olazabal",55,33.33,111,37,"Puttingfrom1015",2005
57,57,"Tjaart van der Walt",56,33.33,144,48,"Puttingfrom1015",2005
60,60,"Chad Campbell",95,33.18,211,70,"Puttingfrom1015",2005
61,61,"Billy Mayfair",114,33.08,260,86,"Puttingfrom1015",2005
62,62,"Lee Westwood",50,33,100,33,"Puttingfrom1015",2005
63,63,"Aaron Baddeley",84,32.99,197,65,"Puttingfrom1015",2005
63,63,"Ted Purdy",122,32.99,291,96,"Puttingfrom1015",2005
65,65,"Glen Day",80,32.8,189,62,"Puttingfrom1015",2005
66,66,"John Huston",90,32.74,226,74,"Puttingfrom1015",2005
66,66,"Darron Stiles",78,32.74,223,73,"Puttingfrom1015",2005
68,68,"Brandt Jobe",96,32.66,248,81,"Puttingfrom1015",2005
69,69,"Steve Lowery",100,32.64,242,79,"Puttingfrom1015",2005
70,70,"Roland Thatcher",75,32.63,190,62,"Puttingfrom1015",2005
71,71,"David Toms",87,32.61,184,60,"Puttingfrom1015",2005
72,72,"Daniel Chopra",108,32.55,255,83,"Puttingfrom1015",2005
73,73,"Tommy Armour III",103,32.54,295,96,"Puttingfrom1015",2005
74,74,"Matt Gogel",78,32.5,200,65,"Puttingfrom1015",2005
74,74,"Matt Kuchar",60,32.5,160,52,"Puttingfrom1015",2005
76,76,"Paul Azinger",66,32.45,151,49,"Puttingfrom1015",2005
77,77,"Luke Donald",67,32.35,102,33,"Puttingfrom1015",2005
78,78,"Kenny Perry",82,32.34,201,65,"Puttingfrom1015",2005
79,79,"Brian Gay",101,32.32,263,85,"Puttingfrom1015",2005
80,80,"KJ Choi",78,32.19,146,47,"Puttingfrom1015",2005
80,80,"Mark Hensby",70,32.19,146,47,"Puttingfrom1015",2005
82,82,"Fred Couples",72,32.17,115,37,"Puttingfrom1015",2005
83,83,"Shaun Micheel",81,32.12,165,53,"Puttingfrom1015",2005
84,84,"Scott Hend",75,32.09,187,60,"Puttingfrom1015",2005
85,85,"Hunter Haas",83,31.75,211,67,"Puttingfrom1015",2005
86,86,"Ryuji Imada",78,31.67,180,57,"Puttingfrom1015",2005
86,86,"Richard Johnson",50,31.67,120,38,"Puttingfrom1015",2005
88,88,"Phil Mickelson",81,31.62,136,43,"Puttingfrom1015",2005
89,89,"John Elliott",58,31.39,137,43,"Puttingfrom1015",2005
89,89,"Vijay Singh",111,31.39,274,86,"Puttingfrom1015",2005
91,91,"Brian Davis",75,31.38,188,59,"Puttingfrom1015",2005
92,92,"Nick Watney",91,31.36,236,74,"Puttingfrom1015",2005
93,93,"Bradley Hughes",52,31.34,134,42,"Puttingfrom1015",2005
94,94,"Tim Clark",92,31.31,198,62,"Puttingfrom1015",2005
95,95,"Jose Coceres",56,31.25,144,45,"Puttingfrom1015",2005
96,96,"Tim Petrovic",97,31.19,218,68,"Puttingfrom1015",2005
96,96,"Brett Wetterich",76,31.19,218,68,"Puttingfrom1015",2005
98,98,"Marco Dawson",82,31.14,228,71,"Puttingfrom1015",2005
99,99,"Tom Gillis",77,31.07,177,55,"Puttingfrom1015",2005
100,100,"Harrison Frazar",105,31.05,248,77,"Puttingfrom1015",2005
101,101,"Carl Pettersson",109,30.99,242,75,"Puttingfrom1015",2005
102,102,"Sergio Garcia",73,30.95,126,39,"Puttingfrom1015",2005
103,103,"Jay Williamson",53,30.94,139,43,"Puttingfrom1015",2005
104,104,"Tom Byrum",83,30.88,217,67,"Puttingfrom1015",2005
105,105,"Davis Love III",80,30.86,162,50,"Puttingfrom1015",2005
105,105,"Will Ma Kenzie",75,30.86,175,54,"Puttingfrom1015",2005
105,105,"Patrick Sheehan",114,30.86,269,83,"Puttingfrom1015",2005
108,108,"Jason Allred",75,30.82,159,49,"Puttingfrom1015",2005
108,108,"Justin Leonard",78,30.82,159,49,"Puttingfrom1015",2005
110,110,"Matt Davidson",53,30.77,143,44,"Puttingfrom1015",2005
111,111,"Heath Slocum",103,30.65,248,76,"Puttingfrom1015",2005
112,112,"Rod Pampling",89,30.61,196,60,"Puttingfrom1015",2005
113,113,"JL Lewis",98,30.48,187,57,"Puttingfrom1015",2005
114,114,"Joe Ogilvie",103,30.47,233,71,"Puttingfrom1015",2005
115,115,"Robert Allenby",95,30.45,220,67,"Puttingfrom1015",2005
115,115,"Lucas Glover",88,30.45,220,67,"Puttingfrom1015",2005
117,117,"Mark OMeara",66,30.41,148,45,"Puttingfrom1015",2005
118,118,"Tom Lehman",69,30.3,132,40,"Puttingfrom1015",2005
119,119,"Paul Claxton",79,30.23,172,52,"Puttingfrom1015",2005
120,120,"Craig Perks",67,30.18,169,51,"Puttingfrom1015",2005
121,121,"Duffy Waldorf",86,30.11,186,56,"Puttingfrom1015",2005
122,122,"Bernhard Langer",67,30.1,103,31,"Puttingfrom1015",2005
123,123,"Shigeki Maruyama",99,30.09,226,68,"Puttingfrom1015",2005
123,123,"Kevin Stadler",96,30.09,226,68,"Puttingfrom1015",2005
125,125,"Freddie Jacobson",72,30,160,48,"Puttingfrom1015",2005
125,125,"Corey Pavin",77,30,170,51,"Puttingfrom1015",2005
127,127,"JP Hayes",63,29.93,137,41,"Puttingfrom1015",2005
128,128,"John Daly",78,29.81,161,48,"Puttingfrom1015",2005
129,129,"Justin Bolli",65,29.78,178,53,"Puttingfrom1015",2005
130,130,"Hunter Mahan",103,29.74,269,80,"Puttingfrom1015",2005
131,131,"Alex Cejka",84,29.67,209,62,"Puttingfrom1015",2005
131,131,"Franklin Langham",91,29.67,246,73,"Puttingfrom1015",2005
133,133,"Stephen Leaney",89,29.58,213,63,"Puttingfrom1015",2005
134,134,"Brendan Jones",81,29.57,186,55,"Puttingfrom1015",2005
135,135,"Olin Browne",99,29.44,248,73,"Puttingfrom1015",2005
136,136,"Justin Rose",99,29.39,228,67,"Puttingfrom1015",2005
137,137,"Paul Gow",78,29.35,201,59,"Puttingfrom1015",2005
138,138,"Tom Pernice Jr",111,29.34,242,71,"Puttingfrom1015",2005
139,139,"Rich Beem",66,29.32,133,39,"Puttingfrom1015",2005
140,140,"Bob Estes",92,29.31,232,68,"Puttingfrom1015",2005
141,141,"Ben Curtis",65,29.27,123,36,"Puttingfrom1015",2005
142,142,"Tiger Woods",76,29.19,161,47,"Puttingfrom1015",2005
143,143,"Fred Funk",102,29.06,234,68,"Puttingfrom1015",2005
144,144,"Cameron Beckman",96,29.05,210,61,"Puttingfrom1015",2005
145,145,"Bob Heintz",67,29.03,186,54,"Puttingfrom1015",2005
146,146,"Gavin Coles",70,29.02,193,56,"Puttingfrom1015",2005
146,146,"Frank Lickliter II",100,29.02,255,74,"Puttingfrom1015",2005
148,148,"Briny Baird",98,28.97,252,73,"Puttingfrom1015",2005
149,149,"Carlos Franco",78,28.96,183,53,"Puttingfrom1015",2005
150,150,"Glen Hnatiuk",59,28.78,139,40,"Puttingfrom1015",2005
151,151,"Jay Haas",54,28.69,122,35,"Puttingfrom1015",2005
152,152,"David Hearn",68,28.65,171,49,"Puttingfrom1015",2005
153,153,"Todd Hamilton",94,28.64,199,57,"Puttingfrom1015",2005
153,153,"Zach Johnson",96,28.64,213,61,"Puttingfrom1015",2005
155,155,"Jonathan Kaye",77,28.57,175,50,"Puttingfrom1015",2005
155,155,"Hidemichi Tanaka",106,28.57,238,68,"Puttingfrom1015",2005
157,157,"Michael Allen",90,28.3,212,60,"Puttingfrom1015",2005
158,158,"Sean OHair",103,28.22,241,68,"Puttingfrom1015",2005
159,159,"Jeff Maggert",79,28.18,181,51,"Puttingfrom1015",2005
160,160,"Chris Riley",67,28.13,128,36,"Puttingfrom1015",2005
161,161,"Scott McCarron",78,28.09,178,50,"Puttingfrom1015",2005
162,162,"Dan Forsman",52,28.07,114,32,"Puttingfrom1015",2005
163,163,"Joey Sindelar",104,28.04,296,83,"Puttingfrom1015",2005
164,164,"Bill Glasson",54,28.03,132,37,"Puttingfrom1015",2005
165,165,"Brian Bateman",98,27.95,229,64,"Puttingfrom1015",2005
166,166,"Scott Verplank",87,27.91,215,60,"Puttingfrom1015",2005
167,167,"Jeff Hart",63,27.81,169,47,"Puttingfrom1015",2005
168,168,"Greg Owen",84,27.73,220,61,"Puttingfrom1015",2005
169,169,"Thomas Levet",54,27.52,109,30,"Puttingfrom1015",2005
170,170,"Joey Snyder III",102,27.42,248,68,"Puttingfrom1015",2005
171,171,"Vaughn Taylor",99,27.31,260,71,"Puttingfrom1015",2005
172,172,"Robert Damron",89,27.27,220,60,"Puttingfrom1015",2005
173,173,"Lee Janzen",75,27.17,173,47,"Puttingfrom1015",2005
174,174,"Chris DiMarco",83,27.16,162,44,"Puttingfrom1015",2005
175,175,"Steve Elkington",67,27.14,140,38,"Puttingfrom1015",2005
176,176,"Rob Rashell",65,27.11,166,45,"Puttingfrom1015",2005
177,177,"Joe Durant",81,27.01,174,47,"Puttingfrom1015",2005
178,178,"Michael Long",72,26.9,171,46,"Puttingfrom1015",2005
179,179,"Peter Lonard",85,26.63,184,49,"Puttingfrom1015",2005
180,180,"Skip Kendall",80,26.47,204,54,"Puttingfrom1015",2005
181,181,"Stuart Appleby",84,26.44,174,46,"Puttingfrom1015",2005
182,182,"Mike Weir",71,26.39,144,38,"Puttingfrom1015",2005
183,183,"DJ Trahan",81,26.37,201,53,"Puttingfrom1015",2005
184,184,"Doug Barron",70,26.26,179,47,"Puttingfrom1015",2005
185,185,"Steve Jones",56,26.19,126,33,"Puttingfrom1015",2005
186,186,"Jonathan Byrd",103,26.1,249,65,"Puttingfrom1015",2005
187,187,"Jeff Sluman",94,25.86,232,60,"Puttingfrom1015",2005
188,188,"Rocco Mediate",73,25.54,184,47,"Puttingfrom1015",2005
189,189,"Dennis Paulson",63,25.48,157,40,"Puttingfrom1015",2005
190,190,"Craig Barlow",81,25.47,161,41,"Puttingfrom1015",2005
191,191,"Jerry Kelly",101,25.45,220,56,"Puttingfrom1015",2005
192,192,"Arron Oberholser",65,25.35,142,36,"Puttingfrom1015",2005
193,193,"Andrew Magee",82,25.26,190,48,"Puttingfrom1015",2005
194,194,"JJ Henry",102,25.1,239,60,"Puttingfrom1015",2005
195,195,"Mark Calcavecchia",92,24.88,217,54,"Puttingfrom1015",2005
196,196,"Jim Carter",62,24.83,149,37,"Puttingfrom1015",2005
197,197,"Jeff Brehaut",71,24.71,174,43,"Puttingfrom1015",2005
198,198,"Chris Anderson",66,24.7,166,41,"Puttingfrom1015",2005
199,199,"Hideto Tanihara",50,24.62,130,32,"Puttingfrom1015",2005
200,200,"Danny Briggs",70,24.56,171,42,"Puttingfrom1015",2005
201,201,"John Senden",101,24.48,241,59,"Puttingfrom1015",2005
202,202,"Mark Brooks",72,23.64,165,39,"Puttingfrom1015",2005
