"Approachesfrom250275yards_RANKTHISWEEK_2016","Approachesfrom250275yards_RANKLASTWEEK_2016","Approachesfrom250275yards_PLAYERNAME_2016","Approachesfrom250275yards_ROUNDS_2016","Approachesfrom250275yards_AVG_2016","Approachesfrom250275yards_TOTALDISTANCEFEET_2016","Approachesfrom250275yards_OFATTEMPTS_2016","Approachesfrom250275yards_RELATIVETOPAR_2016","stat_name","year"
1,2,"Phil Mickelson",37,NA,719.917,16,-11,"Approachesfrom250275yards",2016
2,3,"Jamie Donaldson",28,NA,321.25,7,-4,"Approachesfrom250275yards",2016
3,12,"Robert Streb",51,NA,658.75,14,-11,"Approachesfrom250275yards",2016
4,10,"Jason Gore",51,NA,804.667,17,-9,"Approachesfrom250275yards",2016
5,5,"Zach Johnson",42,NA,524.167,11,-5,"Approachesfrom250275yards",2016
6,8,"Patrick Rodgers",49,NA,825,17,-17,"Approachesfrom250275yards",2016
7,1,"Thomas Aiken",42,NA,554.833,11,-9,"Approachesfrom250275yards",2016
8,4,"Carlos Ortiz",47,NA,612.083,12,-10,"Approachesfrom250275yards",2016
9,11,"Jordan Spieth",34,NA,306.5,6,-5,"Approachesfrom250275yards",2016
10,13,"DH Lee",35,NA,465,9,-3,"Approachesfrom250275yards",2016
11,9,"Justin Rose",35,NA,986.083,19,-10,"Approachesfrom250275yards",2016
12,16,"Seung Yul Noh",54,NA,854.833,16,-15,"Approachesfrom250275yards",2016
13,23,"Henrik Norlander",41,NA,803.917,15,-5,"Approachesfrom250275yards",2016
14,14,"George McNeill",33,NA,659.083,12,-6,"Approachesfrom250275yards",2016
15,17,"Will Wilcox",47,NA,830.333,15,-8,"Approachesfrom250275yards",2016
16,20,"Kevin Streelman",46,NA,623,11,-8,"Approachesfrom250275yards",2016
17,51,"Daniel Berger",52,NA,682.417,12,-4,"Approachesfrom250275yards",2016
17,7,"Martin Laird",46,NA,1022.25,18,-11,"Approachesfrom250275yards",2016
19,23,"Branden Grace",31,NA,172.083,3,0,"Approachesfrom250275yards",2016
20,25,"Billy Horschel",45,NA,860.667,15,-6,"Approachesfrom250275yards",2016
21,18,"Tony Finau",49,NA,461.417,8,-4,"Approachesfrom250275yards",2016
21,73,"Adam Scott",39,NA,633.917,11,-4,"Approachesfrom250275yards",2016
23,22,"Mark Hubbard",73,NA,1386.25,24,-15,"Approachesfrom250275yards",2016
24,6,"Tyler Aldridge",53,NA,809.667,14,-8,"Approachesfrom250275yards",2016
25,28,"David Hearn",55,NA,869,15,-12,"Approachesfrom250275yards",2016
26,30,"Jason Day",36,NA,637.917,11,-7,"Approachesfrom250275yards",2016
26,30,"Cameron Percy",22,NA,811.5,14,-10,"Approachesfrom250275yards",2016
28,32,"Tyrone Van Aswegen",67,NA,1164.75,20,-10,"Approachesfrom250275yards",2016
29,36,"Kevin Chappell",49,NA,1108,19,-14,"Approachesfrom250275yards",2016
30,33,"Rob Oppenheim",37,NA,760.083,13,-6,"Approachesfrom250275yards",2016
31,44,"Scott Pinckney",53,NA,1362.417,23,-9,"Approachesfrom250275yards",2016
32,19,"Jhonattan Vegas",49,NA,1367.25,23,-16,"Approachesfrom250275yards",2016
33,35,"Bubba Watson",30,NA,297.583,5,-3,"Approachesfrom250275yards",2016
34,28,"Anirban Lahiri",44,NA,1191.917,20,-6,"Approachesfrom250275yards",2016
35,27,"Chad Campbell",54,NA,1671.25,28,-17,"Approachesfrom250275yards",2016
35,36,"DJ Trahan",23,NA,417.667,7,-2,"Approachesfrom250275yards",2016
37,41,"Harold Varner III",58,NA,1918,32,-24,"Approachesfrom250275yards",2016
38,38,"Jim Herman",55,NA,1560.75,26,-15,"Approachesfrom250275yards",2016
39,121,"Francesco Molinari",36,NA,481.167,8,-5,"Approachesfrom250275yards",2016
40,40,"Bryce Molder",50,NA,784,13,-9,"Approachesfrom250275yards",2016
41,41,"Louis Oosthuizen",25,NA,301.917,5,-3,"Approachesfrom250275yards",2016
42,43,"Davis Love III",40,NA,545.417,9,-2,"Approachesfrom250275yards",2016
43,44,"Charley Hoffman",49,NA,486,8,-6,"Approachesfrom250275yards",2016
44,15,"Robert Garrigus",34,NA,792.333,13,-9,"Approachesfrom250275yards",2016
44,81,"Johnson Wagner",44,NA,1035.25,17,-9,"Approachesfrom250275yards",2016
46,46,"Pat Perez",28,NA,183,3,-1,"Approachesfrom250275yards",2016
47,26,"Rory McIlroy",37,NA,979.5,16,-8,"Approachesfrom250275yards",2016
48,51,"Hudson Swafford",52,NA,927.417,15,-8,"Approachesfrom250275yards",2016
49,54,"Dustin Johnson",37,NA,496.667,8,-3,"Approachesfrom250275yards",2016
50,83,"Brian Stuard",24,NA,435.083,7,-6,"Approachesfrom250275yards",2016
50,39,"Daniel Summerhays",55,NA,1181.417,19,-9,"Approachesfrom250275yards",2016
52,55,"Aaron Baddeley",51,NA,809.75,13,-9,"Approachesfrom250275yards",2016
53,57,"Charl Schwartzel",29,NA,810.417,13,-5,"Approachesfrom250275yards",2016
54,50,"Harris English",51,NA,940.333,15,-9,"Approachesfrom250275yards",2016
55,47,"Martin Piller",37,NA,1071.667,17,-8,"Approachesfrom250275yards",2016
56,58,"Brett Stegmaier",57,NA,1830.833,29,-17,"Approachesfrom250275yards",2016
57,49,"Lucas Glover",53,NA,1708.583,27,-13,"Approachesfrom250275yards",2016
57,65,"Kelly Kraft",35,NA,253.083,4,0,"Approachesfrom250275yards",2016
57,67,"Sean OHair",45,NA,1392.333,22,-15,"Approachesfrom250275yards",2016
60,77,"Brian Harman",60,NA,1395.667,22,-10,"Approachesfrom250275yards",2016
61,64,"Matt Jones",45,NA,894.167,14,-11,"Approachesfrom250275yards",2016
62,48,"Andrew Loupe",50,NA,894.25,14,-10,"Approachesfrom250275yards",2016
63,66,"Ken Duke",26,NA,319.917,5,-4,"Approachesfrom250275yards",2016
63,69,"Kyle Reifers",63,NA,1600.333,25,-16,"Approachesfrom250275yards",2016
65,149,"Patton Kizzire",57,NA,898.417,14,-6,"Approachesfrom250275yards",2016
65,58,"Geoff Ogilvy",37,NA,898.083,14,-6,"Approachesfrom250275yards",2016
67,69,"Jason Dufner",53,NA,900.5,14,-9,"Approachesfrom250275yards",2016
68,71,"Charlie Beljan",26,NA,515.167,8,-1,"Approachesfrom250275yards",2016
68,71,"Lucas Lee",22,NA,451,7,-4,"Approachesfrom250275yards",2016
70,61,"Boo Weekley",53,NA,1805.917,28,-14,"Approachesfrom250275yards",2016
71,63,"Steve Marino",40,NA,774.833,12,-7,"Approachesfrom250275yards",2016
72,74,"Jonas Blixt",46,NA,1099.417,17,-9,"Approachesfrom250275yards",2016
73,102,"Michael Kim",62,NA,1295.25,20,-6,"Approachesfrom250275yards",2016
73,75,"Chez Reavie",56,NA,1554.083,24,-15,"Approachesfrom250275yards",2016
75,99,"Luke List",51,NA,1425.583,22,-10,"Approachesfrom250275yards",2016
76,67,"Scott Brown",59,NA,1430.083,22,-14,"Approachesfrom250275yards",2016
77,114,"DA Points",32,NA,390.583,6,-1,"Approachesfrom250275yards",2016
78,21,"Blayne Barber",44,NA,1369.583,21,-18,"Approachesfrom250275yards",2016
78,79,"Graeme McDowell",33,NA,782.917,12,-6,"Approachesfrom250275yards",2016
