"BestRoundsin60sStreak_RANKTHISWEEK_2009","BestRoundsin60sStreak_RANKLASTWEEK_2009","BestRoundsin60sStreak_PLAYERNAME_2009","BestRoundsin60sStreak__2009","BestRoundsin60sStreak_CAREERBESTSTREAK_2009","BestRoundsin60sStreak_BESTYTDSTREAK_2009","BestRoundsin60sStreak_CURRENTSTREAK_2009","stat_name","year"
136,136,"Lon Hinkle",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Peter Jacobsen",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Richard Johnson",NA,7,4,NA,"BestRoundsin60sStreak",2009
136,136,"Kent Jones",NA,7,3,NA,"BestRoundsin60sStreak",2009
136,136,"Jonathan Kaye",NA,7,3,NA,"BestRoundsin60sStreak",2009
136,136,"Kenny Knox",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Gary Koch",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Cliff Kresge",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Neal Lancaster",NA,7,1,NA,"BestRoundsin60sStreak",2009
136,136,"Wayne Levi",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Spencer Levin",NA,7,4,NA,"BestRoundsin60sStreak",2009
136,136,"JL Lewis",NA,7,1,NA,"BestRoundsin60sStreak",2009
136,136,"Frank Lickliter II",NA,7,5,NA,"BestRoundsin60sStreak",2009
136,136,"Sandy Lyle",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Andrew Magee",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Jeff Maggert",NA,7,3,NA,"BestRoundsin60sStreak",2009
136,136,"John Mahaffey",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Hunter Mahan",NA,7,6,NA,"BestRoundsin60sStreak",2009
136,136,"Roger Maltbie",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"David Mathis",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Bob May",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Scott McCarron",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Ryan Moore",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Larry Nelson",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Sean OHair",NA,7,6,NA,"BestRoundsin60sStreak",2009
136,136,"Geoff Ogilvy",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Rod Pampling",NA,7,3,NA,"BestRoundsin60sStreak",2009
136,136,"Don Pooley",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Chez Reavie",NA,7,6,NA,"BestRoundsin60sStreak",2009
136,136,"Jack Renner",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Clarence Rose",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"John Senden",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Patrick Sheehan",NA,7,6,NA,"BestRoundsin60sStreak",2009
136,136,"Wes Short Jr",NA,7,1,NA,"BestRoundsin60sStreak",2009
136,136,"Tony Sills",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Scott Simpson",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Mike Springer",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Paul Stankowski",NA,7,3,NA,"BestRoundsin60sStreak",2009
136,136,"Steve Stricker",NA,7,7,NA,"BestRoundsin60sStreak",2009
136,136,"Chris Stroud",NA,7,5,NA,"BestRoundsin60sStreak",2009
136,136,"Lance Ten Broeck",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Lee Trevino",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Marc Turnesa",NA,7,2,NA,"BestRoundsin60sStreak",2009
136,136,"Howard Twitty",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Bo Van Pelt",NA,7,5,NA,"BestRoundsin60sStreak",2009
136,136,"Lanny Wadkins",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Duffy Waldorf",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Tom Watson",NA,7,1,NA,"BestRoundsin60sStreak",2009
136,136,"Mark Wiebe",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Fuzzy Zoeller",NA,7,NA,NA,"BestRoundsin60sStreak",2009
136,136,"Richard Zokol",NA,7,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Steve Allan",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Fulton Allem",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Ryan Armour",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Dave Barr",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Chip Beck",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Ronnie Black",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Phil Blackmar",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Jay Don Blake",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Jason Bohn",NA,6,5,NA,"BestRoundsin60sStreak",2009
208,208,"Jeff Brehaut",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Mark Brooks",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Olin Browne",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"George Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Bob Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Jonathan Byrd",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Curt Byrum",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Alejandro Canizares",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Keith Clearwater",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Jim Colbert",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"John Daly",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Marco Dawson",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Jay Delsing",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Luke Donald",NA,6,5,NA,"BestRoundsin60sStreak",2009
208,208,"Scott Dunlap",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Danny Edwards",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Dave Eichelberger",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Brad Elder",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Rick Fehr",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Ed Fiori",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Bruce Fleisher",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Robin Freeman",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"Mathew Goggin",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Retief Goosen",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Mathias Gronberg",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Dan Halldorson",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Morris Hatalsky",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Vance Heafner",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Mike Heinen",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Nolan Henke",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Mark Hensby",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"Ryuji Imada",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Trevor Immelman",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"Joe Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"John Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Barry Jaeckel",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Lee Janzen",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Tom Jenkins",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Brandt Jobe",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Dustin Johnson",NA,6,5,NA,"BestRoundsin60sStreak",2009
208,208,"Brendan Jones",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Pete Jordan",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Jerry Kelly",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Skip Kendall",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Anthony Kim",NA,6,5,NA,"BestRoundsin60sStreak",2009
208,208,"Matt Kuchar",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Hank Kuehne",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Martin Laird",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Danny Lee",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Bob Lohr",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Peter Lonard",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Bill Lunde",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Len Mattiace",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Billy Mayfair",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Jim McGovern",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Shaun Micheel",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"Johnny Miller",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Tim Norris",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"David Ogrin",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Jose Maria Olazabal",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Jeff Overton",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Ryan Palmer",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Brenden Pappas",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Steve Pate",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Dennis Paulson",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Carl Paulson",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Pat Perez",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Craig Perks",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Mark Pfeil",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Dan Pohl",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Ted Purdy",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Brett Quigley",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Sam Randolph",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Tag Ridings",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"John Riegger",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Lee Rinker",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Bill Rogers",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Andres Romero",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Justin Rose",NA,6,5,NA,"BestRoundsin60sStreak",2009
208,208,"Dave Rummells",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Bill Sander",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Ted Schulz",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Adam Scott",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Tim Simpson",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Brandt Snedeker",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Darron Stiles",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"Phil Tataurangi",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Leonard Thompson",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Esteban Toledo",NA,6,1,NA,"BestRoundsin60sStreak",2009
208,208,"Ted Tryba",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Fred Wadsworth",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Nick Watney",NA,6,3,NA,"BestRoundsin60sStreak",2009
208,208,"Denis Watson",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Matt Weibring",NA,6,6,NA,"BestRoundsin60sStreak",2009
208,208,"Lee Westwood",NA,6,2,NA,"BestRoundsin60sStreak",2009
208,208,"Brett Wetterich",NA,6,NA,NA,"BestRoundsin60sStreak",2009
208,208,"Charlie Wi",NA,6,4,NA,"BestRoundsin60sStreak",2009
208,208,"Willie Wood",NA,6,1,NA,"BestRoundsin60sStreak",2009
315,315,"Isao Aoki",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Aaron Baddeley",NA,5,5,NA,"BestRoundsin60sStreak",2009
315,315,"Craig Barlow",NA,5,1,NA,"BestRoundsin60sStreak",2009
315,315,"David Berganio Jr",NA,5,3,NA,"BestRoundsin60sStreak",2009
315,315,"Shane Bertsch",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Matt Bettencourt",NA,5,5,NA,"BestRoundsin60sStreak",2009
315,315,"Guy Boros",NA,5,2,NA,"BestRoundsin60sStreak",2009
315,315,"Michael Bradley",NA,5,3,NA,"BestRoundsin60sStreak",2009
315,315,"Billy Ray Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Ken Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Jason Buha",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"George Cadle",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Alex Cejka",NA,5,5,NA,"BestRoundsin60sStreak",2009
315,315,"Brandel Chamblee",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Brian Claar",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Darren Clarke",NA,5,1,NA,"BestRoundsin60sStreak",2009
315,315,"Jose Coceres",NA,5,2,NA,"BestRoundsin60sStreak",2009
315,315,"Chad Collins",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Frank Conner",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Ben Crenshaw",NA,5,NA,NA,"BestRoundsin60sStreak",2009
315,315,"Ben Curtis",NA,5,5,NA,"BestRoundsin60sStreak",2009
315,315,"Jason Day",NA,5,5,NA,"BestRoundsin60sStreak",2009
