"CareerMoneyLeaders_RANKTHISWEEK_2006","CareerMoneyLeaders_RANKLASTWEEK_2006","CareerMoneyLeaders_PLAYERNAME_2006","CareerMoneyLeaders__2006","CareerMoneyLeaders_MONEY_2006","stat_name","year"
72,72,"Luke Donald",NA,9178310,"CareerMoneyLeaders",2006
73,73,"David Frost",NA,9155221,"CareerMoneyLeaders",2006
74,74,"Kevin Sutherland",NA,9151954,"CareerMoneyLeaders",2006
75,75,"Mark Brooks",NA,8868883,"CareerMoneyLeaders",2006
76,76,"Bernhard Langer",NA,8811068,"CareerMoneyLeaders",2006
77,77,"John Daly",NA,8804750,"CareerMoneyLeaders",2006
78,78,"Carlos Franco",NA,8761085,"CareerMoneyLeaders",2006
79,79,"Andrew Magee",NA,8500515,"CareerMoneyLeaders",2006
80,80,"Chris Riley",NA,8494630,"CareerMoneyLeaders",2006
81,81,"Craig Parry",NA,8395145,"CareerMoneyLeaders",2006
82,82,"Dan Forsman",NA,8333355,"CareerMoneyLeaders",2006
83,83,"Woody Austin",NA,8315510,"CareerMoneyLeaders",2006
84,84,"Padraig Harrington",NA,8315040,"CareerMoneyLeaders",2006
85,85,"Olin Browne",NA,8026941,"CareerMoneyLeaders",2006
86,86,"Steve Pate",NA,8018208,"CareerMoneyLeaders",2006
87,87,"Rod Pampling",NA,7875566,"CareerMoneyLeaders",2006
88,88,"Peter Jacobsen",NA,7799810,"CareerMoneyLeaders",2006
89,89,"Curtis Strange",NA,7599951,"CareerMoneyLeaders",2006
90,90,"Robert Gamez",NA,7580573,"CareerMoneyLeaders",2006
91,91,"Larry Mize",NA,7528673,"CareerMoneyLeaders",2006
92,92,"Skip Kendall",NA,7508316,"CareerMoneyLeaders",2006
93,93,"Glen Day",NA,7504674,"CareerMoneyLeaders",2006
94,94,"Brett Quigley",NA,7454046,"CareerMoneyLeaders",2006
95,95,"JL Lewis",NA,7407520,"CareerMoneyLeaders",2006
96,96,"Ben Crane",NA,7323526,"CareerMoneyLeaders",2006
97,97,"Tim Clark",NA,7301208,"CareerMoneyLeaders",2006
98,98,"Harrison Frazar",NA,7236634,"CareerMoneyLeaders",2006
99,99,"Ben Crenshaw",NA,7123226,"CareerMoneyLeaders",2006
100,100,"Brent Geiberger",NA,7117032,"CareerMoneyLeaders",2006
101,101,"Carl Pettersson",NA,7008598,"CareerMoneyLeaders",2006
102,102,"Bill Glasson",NA,6912619,"CareerMoneyLeaders",2006
103,103,"Chris Perry",NA,6866671,"CareerMoneyLeaders",2006
104,104,"Rich Beem",NA,6863283,"CareerMoneyLeaders",2006
105,105,"John Rollins",NA,6827381,"CareerMoneyLeaders",2006
106,106,"Scott Simpson",NA,6778273,"CareerMoneyLeaders",2006
107,107,"Darren Clarke",NA,6749830,"CareerMoneyLeaders",2006
108,108,"Zach Johnson",NA,6723376,"CareerMoneyLeaders",2006
109,109,"Len Mattiace",NA,6712133,"CareerMoneyLeaders",2006
110,110,"Briny Baird",NA,6572646,"CareerMoneyLeaders",2006
111,111,"Tommy Armour III",NA,6523422,"CareerMoneyLeaders",2006
112,112,"Steve Jones",NA,6484529,"CareerMoneyLeaders",2006
113,113,"Bruce Lietzke",NA,6474794,"CareerMoneyLeaders",2006
114,114,"Bart Bryant",NA,6458032,"CareerMoneyLeaders",2006
115,115,"JJ Henry",NA,6403584,"CareerMoneyLeaders",2006
116,116,"Shaun Micheel",NA,6392826,"CareerMoneyLeaders",2006
117,117,"Lanny Wadkins",NA,6355681,"CareerMoneyLeaders",2006
118,118,"Peter Lonard",NA,6286896,"CareerMoneyLeaders",2006
119,119,"Tom Byrum",NA,6227713,"CareerMoneyLeaders",2006
120,120,"Chip Beck",NA,6205730,"CareerMoneyLeaders",2006
121,121,"Jonathan Byrd",NA,6183387,"CareerMoneyLeaders",2006
122,122,"Robert Damron",NA,6140216,"CareerMoneyLeaders",2006
123,123,"Brandt Jobe",NA,6098859,"CareerMoneyLeaders",2006
124,124,"Tim Petrovic",NA,6059165,"CareerMoneyLeaders",2006
125,125,"Hale Irwin",NA,5966031,"CareerMoneyLeaders",2006
126,126,"Jim Gallagher Jr",NA,5949495,"CareerMoneyLeaders",2006
127,127,"Neal Lancaster",NA,5884541,"CareerMoneyLeaders",2006
128,128,"JP Hayes",NA,5839044,"CareerMoneyLeaders",2006
129,129,"Fuzzy Zoeller",NA,5803343,"CareerMoneyLeaders",2006
130,130,"Paul Stankowski",NA,5780367,"CareerMoneyLeaders",2006
131,131,"Jack Nicklaus",NA,5734031,"CareerMoneyLeaders",2006
132,132,"David Peoples",NA,5691690,"CareerMoneyLeaders",2006
133,133,"Paul Goydos",NA,5684850,"CareerMoneyLeaders",2006
134,134,"Brian Gay",NA,5602756,"CareerMoneyLeaders",2006
135,135,"Heath Slocum",NA,5579799,"CareerMoneyLeaders",2006
136,136,"Jay Don Blake",NA,5555470,"CareerMoneyLeaders",2006
137,137,"Joe Ogilvie",NA,5533992,"CareerMoneyLeaders",2006
138,138,"Russ Cochran",NA,5529494,"CareerMoneyLeaders",2006
139,139,"Arron Oberholser",NA,5364866,"CareerMoneyLeaders",2006
140,140,"Raymond Floyd",NA,5323075,"CareerMoneyLeaders",2006
141,141,"Mark McCumber",NA,5309688,"CareerMoneyLeaders",2006
142,142,"Gil Morgan",NA,5259164,"CareerMoneyLeaders",2006
143,143,"Lucas Glover",NA,5218033,"CareerMoneyLeaders",2006
144,144,"Blaine McCallister",NA,5215948,"CareerMoneyLeaders",2006
145,145,"Ted Purdy",NA,5170333,"CareerMoneyLeaders",2006
146,146,"Notah Begay III",NA,5098887,"CareerMoneyLeaders",2006
147,147,"Dennis Paulson",NA,4977451,"CareerMoneyLeaders",2006
148,148,"Justin Rose",NA,4956689,"CareerMoneyLeaders",2006
149,149,"Ben Curtis",NA,4792744,"CareerMoneyLeaders",2006
150,150,"Vaughn Taylor",NA,4787952,"CareerMoneyLeaders",2006
151,151,"David Edwards",NA,4773198,"CareerMoneyLeaders",2006
152,152,"DA Weibring",NA,4770705,"CareerMoneyLeaders",2006
153,153,"Bo Van Pelt",NA,4759270,"CareerMoneyLeaders",2006
154,154,"Jim Carter",NA,4737493,"CareerMoneyLeaders",2006
155,155,"Pat Perez",NA,4731186,"CareerMoneyLeaders",2006
156,156,"Wayne Levi",NA,4730158,"CareerMoneyLeaders",2006
157,157,"Trevor Immelman",NA,4716494,"CareerMoneyLeaders",2006
158,158,"Mike Reid",NA,4686774,"CareerMoneyLeaders",2006
159,159,"Gene Sauers",NA,4647669,"CareerMoneyLeaders",2006
160,160,"Craig Barlow",NA,4627325,"CareerMoneyLeaders",2006
161,161,"Dean Wilson",NA,4618844,"CareerMoneyLeaders",2006
162,162,"Matt Gogel",NA,4596216,"CareerMoneyLeaders",2006
163,163,"Chris Smith",NA,4595548,"CareerMoneyLeaders",2006
164,164,"Cameron Beckman",NA,4573523,"CareerMoneyLeaders",2006
165,165,"Grant Waite",NA,4489236,"CareerMoneyLeaders",2006
166,166,"Mark Hensby",NA,4451593,"CareerMoneyLeaders",2006
167,167,"John Senden",NA,4384484,"CareerMoneyLeaders",2006
168,168,"Mark Wiebe",NA,4314460,"CareerMoneyLeaders",2006
169,169,"Joel Edwards",NA,4286415,"CareerMoneyLeaders",2006
170,170,"Tom Purtzer",NA,4192268,"CareerMoneyLeaders",2006
171,171,"Mike Hulbert",NA,4183778,"CareerMoneyLeaders",2006
172,172,"Aaron Baddeley",NA,4180377,"CareerMoneyLeaders",2006
173,173,"Jason Bohn",NA,4133390,"CareerMoneyLeaders",2006
174,174,"Greg Kraft",NA,4086856,"CareerMoneyLeaders",2006
175,175,"Brandel Chamblee",NA,4018410,"CareerMoneyLeaders",2006
176,176,"Rick Fehr",NA,4012299,"CareerMoneyLeaders",2006
177,177,"Donnie Hammond",NA,4008060,"CareerMoneyLeaders",2006
178,178,"Ryan Palmer",NA,3965199,"CareerMoneyLeaders",2006
179,179,"John Mahaffey",NA,3876852,"CareerMoneyLeaders",2006
180,180,"Sean OHair",NA,3872869,"CareerMoneyLeaders",2006
181,181,"Ted Tryba",NA,3853236,"CareerMoneyLeaders",2006
182,182,"Todd Hamilton",NA,3836019,"CareerMoneyLeaders",2006
183,183,"Larry Nelson",NA,3827401,"CareerMoneyLeaders",2006
184,184,"Brett Wetterich",NA,3809422,"CareerMoneyLeaders",2006
185,185,"Ken Green",NA,3745345,"CareerMoneyLeaders",2006
186,186,"Jose Coceres",NA,3738064,"CareerMoneyLeaders",2006
187,187,"Alex Cejka",NA,3731003,"CareerMoneyLeaders",2006
188,188,"Greg Chalmers",NA,3726362,"CareerMoneyLeaders",2006
189,189,"Freddie Jacobson",NA,3712073,"CareerMoneyLeaders",2006
190,190,"Jay Williamson",NA,3677453,"CareerMoneyLeaders",2006
191,191,"Nolan Henke",NA,3606563,"CareerMoneyLeaders",2006
192,192,"Brad Bryant",NA,3558804,"CareerMoneyLeaders",2006
193,193,"Andy Bean",NA,3531780,"CareerMoneyLeaders",2006
194,194,"Jeff Brehaut",NA,3504321,"CareerMoneyLeaders",2006
195,195,"Kent Jones",NA,3485515,"CareerMoneyLeaders",2006
196,196,"Lee Trevino",NA,3478328,"CareerMoneyLeaders",2006
197,197,"Hidemichi Tanaka",NA,3439042,"CareerMoneyLeaders",2006
198,198,"Stephen Leaney",NA,3427732,"CareerMoneyLeaders",2006
199,199,"Tim Simpson",NA,3406017,"CareerMoneyLeaders",2006
200,200,"Craig Perks",NA,3362251,"CareerMoneyLeaders",2006
201,201,"Lee Westwood",NA,3332865,"CareerMoneyLeaders",2006
202,202,"Jay Delsing",NA,3328997,"CareerMoneyLeaders",2006
203,203,"Brian Henninger",NA,3316460,"CareerMoneyLeaders",2006
204,204,"Bob May",NA,3304663,"CareerMoneyLeaders",2006
205,205,"Don Pooley",NA,3296615,"CareerMoneyLeaders",2006
206,206,"Bob Burns",NA,3288423,"CareerMoneyLeaders",2006
207,207,"Richard Johnson",NA,3264944,"CareerMoneyLeaders",2006
208,208,"Phil Blackmar",NA,3245909,"CareerMoneyLeaders",2006
209,209,"Daniel Chopra",NA,3187076,"CareerMoneyLeaders",2006
210,210,"Fulton Allem",NA,3144319,"CareerMoneyLeaders",2006
211,211,"Dan Pohl",NA,3112263,"CareerMoneyLeaders",2006
212,212,"Michael Bradley",NA,3106807,"CareerMoneyLeaders",2006
213,213,"Phil Tataurangi",NA,3077840,"CareerMoneyLeaders",2006
214,214,"Ronnie Black",NA,3070281,"CareerMoneyLeaders",2006
215,215,"Bob Gilder",NA,3032108,"CareerMoneyLeaders",2006
216,216,"Marco Dawson",NA,3031746,"CareerMoneyLeaders",2006
217,217,"Matt Kuchar",NA,2928781,"CareerMoneyLeaders",2006
218,218,"Patrick Sheehan",NA,2914198,"CareerMoneyLeaders",2006
219,219,"Omar Uresti",NA,2895360,"CareerMoneyLeaders",2006
220,220,"Frank Nobilo",NA,2875836,"CareerMoneyLeaders",2006
221,221,"David Ogrin",NA,2848159,"CareerMoneyLeaders",2006
222,222,"Bobby Wadkins",NA,2822418,"CareerMoneyLeaders",2006
223,223,"Jodie Mudd",NA,2806955,"CareerMoneyLeaders",2006
224,224,"Johnny Miller",NA,2747484,"CareerMoneyLeaders",2006
225,225,"Ian Poulter",NA,2735168,"CareerMoneyLeaders",2006
226,226,"Greg Owen",NA,2725036,"CareerMoneyLeaders",2006
227,227,"Doug Barron",NA,2724280,"CareerMoneyLeaders",2006
228,228,"Doug Tewell",NA,2723711,"CareerMoneyLeaders",2006
229,229,"Howard Twitty",NA,2713551,"CareerMoneyLeaders",2006
230,230,"Scott Gump",NA,2707385,"CareerMoneyLeaders",2006
231,231,"Willie Wood",NA,2703646,"CareerMoneyLeaders",2006
232,232,"Jim McGovern",NA,2695282,"CareerMoneyLeaders",2006
233,233,"Hank Kuehne",NA,2686886,"CareerMoneyLeaders",2006
234,234,"Michael Allen",NA,2686007,"CareerMoneyLeaders",2006
235,235,"Sandy Lyle",NA,2648861,"CareerMoneyLeaders",2006
236,236,"Brad Fabel",NA,2636911,"CareerMoneyLeaders",2006
237,237,"Carl Paulson",NA,2633179,"CareerMoneyLeaders",2006
238,238,"Hunter Mahan",NA,2616412,"CareerMoneyLeaders",2006
239,239,"Mike Springer",NA,2596451,"CareerMoneyLeaders",2006
240,240,"Hubert Green",NA,2591959,"CareerMoneyLeaders",2006
241,241,"Todd Fischer",NA,2589310,"CareerMoneyLeaders",2006
242,242,"Brian Bateman",NA,2568496,"CareerMoneyLeaders",2006
243,243,"Tom Scherrer",NA,2552640,"CareerMoneyLeaders",2006
244,244,"Dicky Pride",NA,2534036,"CareerMoneyLeaders",2006
245,245,"Gary Hallberg",NA,2476014,"CareerMoneyLeaders",2006
246,246,"Mathew Goggin",NA,2464519,"CareerMoneyLeaders",2006
247,247,"Bob Lohr",NA,2417060,"CareerMoneyLeaders",2006
248,248,"Dave Barr",NA,2404793,"CareerMoneyLeaders",2006
249,249,"Keith Clearwater",NA,2365698,"CareerMoneyLeaders",2006
250,250,"Spike McRoy",NA,2361316,"CareerMoneyLeaders",2006
251,251,"Ian Leggatt",NA,2348315,"CareerMoneyLeaders",2006
252,252,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2006
253,253,"Gabriel Hjertstedt",NA,2328261,"CareerMoneyLeaders",2006
254,254,"Calvin Peete",NA,2302363,"CareerMoneyLeaders",2006
255,255,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2006
256,256,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2006
257,257,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2006
258,258,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2006
259,259,"Brian Claar",NA,2225850,"CareerMoneyLeaders",2006
260,260,"David Gossett",NA,2223004,"CareerMoneyLeaders",2006
261,261,"Roger Maltbie",NA,2212879,"CareerMoneyLeaders",2006
262,262,"JC Snead",NA,2197545,"CareerMoneyLeaders",2006
263,263,"Clarence Rose",NA,2155380,"CareerMoneyLeaders",2006
264,264,"Robin Freeman",NA,2154387,"CareerMoneyLeaders",2006
265,265,"Kevin Na",NA,2142461,"CareerMoneyLeaders",2006
266,266,"Charles Warren",NA,2127941,"CareerMoneyLeaders",2006
267,267,"Thomas Levet",NA,2080206,"CareerMoneyLeaders",2006
268,268,"Ian Baker Finch",NA,2078743,"CareerMoneyLeaders",2006
269,269,"Wayne Grady",NA,2077433,"CareerMoneyLeaders",2006
270,270,"Tag Ridings",NA,2044591,"CareerMoneyLeaders",2006
271,271,"John Adams",NA,2019582,"CareerMoneyLeaders",2006
272,272,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2006
273,273,"Arjun Atwal",NA,2003862,"CareerMoneyLeaders",2006
274,274,"Jason Gore",NA,1997777,"CareerMoneyLeaders",2006
275,275,"Camilo Villegas",NA,1996396,"CareerMoneyLeaders",2006
276,276,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2006
277,277,"Brian Davis",NA,1965093,"CareerMoneyLeaders",2006
278,278,"John Riegger",NA,1944228,"CareerMoneyLeaders",2006
279,279,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2006
280,280,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2006
281,281,"Nick Watney",NA,1922441,"CareerMoneyLeaders",2006
282,282,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2006
283,283,"Mike Sposa",NA,1905075,"CareerMoneyLeaders",2006
284,284,"David Graham",NA,1888731,"CareerMoneyLeaders",2006
285,285,"Garrett Willis",NA,1873734,"CareerMoneyLeaders",2006
286,286,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2006
287,287,"DJ Trahan",NA,1849427,"CareerMoneyLeaders",2006
288,288,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2006
289,289,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2006
290,290,"Jerry Smith",NA,1836787,"CareerMoneyLeaders",2006
291,291,"Mark Wilson",NA,1835348,"CareerMoneyLeaders",2006
292,292,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2006
293,293,"Gary Player",NA,1834482,"CareerMoneyLeaders",2006
294,294,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2006
295,295,"Bill Britton",NA,1814615,"CareerMoneyLeaders",2006
296,296,"Ryan Moore",NA,1808368,"CareerMoneyLeaders",2006
297,297,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2006
298,298,"Troy Matteson",NA,1796732,"CareerMoneyLeaders",2006
299,299,"Mathias Gronberg",NA,1782992,"CareerMoneyLeaders",2006
300,300,"George Burns",NA,1781090,"CareerMoneyLeaders",2006
301,301,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2006
302,302,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2006
303,303,"Nathan Green",NA,1700803,"CareerMoneyLeaders",2006
304,304,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2006
305,305,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2006
306,306,"Ryuji Imada",NA,1675962,"CareerMoneyLeaders",2006
307,307,"Chris Couch",NA,1675432,"CareerMoneyLeaders",2006
308,308,"Michael Clark II",NA,1649440,"CareerMoneyLeaders",2006
309,309,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2006
310,310,"David Berganio Jr",NA,1639957,"CareerMoneyLeaders",2006
311,311,"Ted Schulz",NA,1638795,"CareerMoneyLeaders",2006
312,312,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2006
313,313,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2006
314,314,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2006
315,315,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2006
316,316,"Nick OHern",NA,1595694,"CareerMoneyLeaders",2006
317,317,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2006
318,318,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2006
319,319,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2006
320,320,"Miller Barber",NA,1564204,"CareerMoneyLeaders",2006
321,321,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2006
322,322,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2006
323,323,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2006
324,324,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2006
325,325,"Wes Short Jr",NA,1527682,"CareerMoneyLeaders",2006
326,326,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2006
327,327,"JB Holmes",NA,1487604,"CareerMoneyLeaders",2006
328,328,"Guy Boros",NA,1469276,"CareerMoneyLeaders",2006
329,329,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2006
330,330,"Robert Wrenn",NA,1422635,"CareerMoneyLeaders",2006
331,331,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2006
332,332,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2006
333,333,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2006
334,334,"Andy North",NA,1365530,"CareerMoneyLeaders",2006
335,335,"Bill Haas",NA,1361869,"CareerMoneyLeaders",2006
336,336,"Danny Ellis",NA,1327139,"CareerMoneyLeaders",2006
337,337,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2006
338,338,"Cliff Kresge",NA,1319625,"CareerMoneyLeaders",2006
339,339,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2006
340,340,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2006
341,341,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2006
342,342,"Eric Axley",NA,1285680,"CareerMoneyLeaders",2006
343,343,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2006
344,344,"John Morse",NA,1256570,"CareerMoneyLeaders",2006
345,345,"Jeff Gove",NA,1218882,"CareerMoneyLeaders",2006
346,346,"Graeme McDowell",NA,1213790,"CareerMoneyLeaders",2006
347,347,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2006
348,348,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2006
349,349,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2006
350,350,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2006
351,351,"David Howell",NA,1180533,"CareerMoneyLeaders",2006
352,352,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2006
353,353,"Will Ma Kenzie",NA,1155494,"CareerMoneyLeaders",2006
354,354,"Don January",NA,1140925,"CareerMoneyLeaders",2006
355,355,"Charley Hoffman",NA,1137145,"CareerMoneyLeaders",2006
356,356,"Dave Hill",NA,1130420,"CareerMoneyLeaders",2006
357,357,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2006
358,358,"James Driscoll",NA,1111296,"CareerMoneyLeaders",2006
359,359,"John Inman",NA,1087947,"CareerMoneyLeaders",2006
360,360,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2006
361,361,"Joey Snyder III",NA,1056128,"CareerMoneyLeaders",2006
362,362,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2006
363,363,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2006
364,364,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2006
365,365,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2006
366,366,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2006
367,367,"Bubba Watson",NA,1019264,"CareerMoneyLeaders",2006
368,368,"Darron Stiles",NA,1004079,"CareerMoneyLeaders",2006
369,369,"David Branshaw",NA,999963,"CareerMoneyLeaders",2006
370,370,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2006
371,371,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2006
372,372,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2006
373,373,"Daisuke Maruyama",NA,956874,"CareerMoneyLeaders",2006
374,374,"Tjaart van der Walt",NA,917760,"CareerMoneyLeaders",2006
375,375,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2006
376,376,"Andre Stolz",NA,913148,"CareerMoneyLeaders",2006
377,377,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2006
378,378,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2006
379,379,"Scott Gutschewski",NA,874833,"CareerMoneyLeaders",2006
380,380,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2006
381,381,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2006
