"3PuttAvoidanceRound2_RANKTHISWEEK_2014","3PuttAvoidanceRound2_RANKLASTWEEK_2014","3PuttAvoidanceRound2_PLAYERNAME_2014","3PuttAvoidanceRound2__2014","3PuttAvoidanceRound2_Pct_2014","3PuttAvoidanceRound2_TOTAL3PUTTS_2014","3PuttAvoidanceRound2_TOTALHOLES_2014","stat_name","year"
1,1,"Brendon Todd",NA,0.77,4,522,"3PuttAvoidanceRound2",2014
2,2,"Jason Day",NA,0.85,2,234,"3PuttAvoidanceRound2",2014
3,3,"Jerry Kelly",NA,1.01,4,396,"3PuttAvoidanceRound2",2014
4,4,"Rory McIlroy",NA,1.04,3,288,"3PuttAvoidanceRound2",2014
5,5,"Bryce Molder",NA,1.21,5,414,"3PuttAvoidanceRound2",2014
6,6,"DH Lee",NA,1.31,4,306,"3PuttAvoidanceRound2",2014
7,7,"Dustin Johnson",NA,1.48,4,270,"3PuttAvoidanceRound2",2014
8,8,"Jordan Spieth",NA,1.5,7,468,"3PuttAvoidanceRound2",2014
9,9,"Woody Austin",NA,1.59,6,378,"3PuttAvoidanceRound2",2014
10,10,"JB Holmes",NA,1.62,7,432,"3PuttAvoidanceRound2",2014
11,11,"Charl Schwartzel",NA,1.63,5,306,"3PuttAvoidanceRound2",2014
11,11,"Adam Scott",NA,1.63,5,306,"3PuttAvoidanceRound2",2014
13,13,"Spencer Levin",NA,1.67,6,360,"3PuttAvoidanceRound2",2014
14,14,"Jonathan Byrd",NA,1.69,7,414,"3PuttAvoidanceRound2",2014
15,15,"Russell Henley",NA,1.72,9,522,"3PuttAvoidanceRound2",2014
16,16,"Brian Harman",NA,1.74,10,576,"3PuttAvoidanceRound2",2014
16,16,"Ian Poulter",NA,1.74,5,288,"3PuttAvoidanceRound2",2014
18,18,"Justin Leonard",NA,1.77,7,396,"3PuttAvoidanceRound2",2014
19,19,"Matt Every",NA,1.78,8,450,"3PuttAvoidanceRound2",2014
20,20,"Kevin Chappell",NA,1.85,9,486,"3PuttAvoidanceRound2",2014
20,20,"Erik Compton",NA,1.85,9,486,"3PuttAvoidanceRound2",2014
20,20,"Pat Perez",NA,1.85,8,432,"3PuttAvoidanceRound2",2014
23,23,"Ben Curtis",NA,1.93,8,414,"3PuttAvoidanceRound2",2014
23,23,"Ryan Moore",NA,1.93,8,414,"3PuttAvoidanceRound2",2014
25,25,"David Hearn",NA,1.98,10,504,"3PuttAvoidanceRound2",2014
26,26,"Jason Bohn",NA,2,9,450,"3PuttAvoidanceRound2",2014
26,26,"Greg Chalmers",NA,2,9,450,"3PuttAvoidanceRound2",2014
26,26,"Chris Stroud",NA,2,9,450,"3PuttAvoidanceRound2",2014
29,29,"Jason Kokrak",NA,2.05,7,342,"3PuttAvoidanceRound2",2014
30,30,"Chad Collins",NA,2.06,10,486,"3PuttAvoidanceRound2",2014
30,30,"John Rollins",NA,2.06,10,486,"3PuttAvoidanceRound2",2014
32,32,"Briny Baird",NA,2.08,6,288,"3PuttAvoidanceRound2",2014
32,32,"Ben Crane",NA,2.08,9,432,"3PuttAvoidanceRound2",2014
32,32,"Hunter Mahan",NA,2.08,9,432,"3PuttAvoidanceRound2",2014
35,35,"Freddie Jacobson",NA,2.14,10,468,"3PuttAvoidanceRound2",2014
35,35,"Jimmy Walker",NA,2.14,10,468,"3PuttAvoidanceRound2",2014
37,37,"Johnson Wagner",NA,2.17,9,414,"3PuttAvoidanceRound2",2014
38,38,"Brian Stuard",NA,2.18,11,504,"3PuttAvoidanceRound2",2014
39,39,"Retief Goosen",NA,2.22,10,450,"3PuttAvoidanceRound2",2014
39,39,"Zach Johnson",NA,2.22,10,450,"3PuttAvoidanceRound2",2014
39,39,"David Lingmerth",NA,2.22,10,450,"3PuttAvoidanceRound2",2014
42,42,"John Senden",NA,2.26,11,486,"3PuttAvoidanceRound2",2014
42,42,"Daniel Summerhays",NA,2.26,11,486,"3PuttAvoidanceRound2",2014
44,44,"Shawn Stefani",NA,2.29,7,306,"3PuttAvoidanceRound2",2014
45,45,"James Driscoll",NA,2.31,10,432,"3PuttAvoidanceRound2",2014
45,45,"Andres Romero",NA,2.31,10,432,"3PuttAvoidanceRound2",2014
45,45,"Tyrone Van Aswegen",NA,2.31,10,432,"3PuttAvoidanceRound2",2014
45,45,"Tim Wilkinson",NA,2.31,10,432,"3PuttAvoidanceRound2",2014
49,49,"Brendon de Jonge",NA,2.33,13,558,"3PuttAvoidanceRound2",2014
49,49,"Morgan Hoffmann",NA,2.33,13,558,"3PuttAvoidanceRound2",2014
