"Par4ScoringAverage_RANKTHISWEEK_2006","Par4ScoringAverage_RANKLASTWEEK_2006","Par4ScoringAverage_PLAYERNAME_2006","Par4ScoringAverage_ROUNDS_2006","Par4ScoringAverage_AVG_2006","Par4ScoringAverage_TOTALSTROKES_2006","Par4ScoringAverage_TOTALHOLES_2006","stat_name","year"
97,97,"Bob Tway",81,4.06,3357,827,"Par4ScoringAverage",2006
112,112,"Craig Barlow",77,4.07,3106,763,"Par4ScoringAverage",2006
112,112,"Doug Barron",74,4.07,3145,773,"Par4ScoringAverage",2006
112,112,"Jeff Brehaut",100,4.07,4061,999,"Par4ScoringAverage",2006
112,112,"Chad Campbell",91,4.07,3779,929,"Par4ScoringAverage",2006
112,112,"Robert Damron",91,4.07,3892,957,"Par4ScoringAverage",2006
112,112,"Bubba Dickerson",98,4.07,4132,1016,"Par4ScoringAverage",2006
112,112,"Todd Fischer",101,4.07,4197,1030,"Par4ScoringAverage",2006
112,112,"Robert Gamez",94,4.07,4095,1007,"Par4ScoringAverage",2006
112,112,"Robert Garrigus",85,4.07,3549,871,"Par4ScoringAverage",2006
112,112,"Mathias Gronberg",92,4.07,3809,937,"Par4ScoringAverage",2006
112,112,"Dudley Hart",83,4.07,3643,894,"Par4ScoringAverage",2006
112,112,"Davis Love III",85,4.07,3228,794,"Par4ScoringAverage",2006
112,112,"Jeff Maggert",81,4.07,3496,858,"Par4ScoringAverage",2006
112,112,"Ryan Moore",68,4.07,2828,695,"Par4ScoringAverage",2006
112,112,"Geoff Ogilvy",76,4.07,3042,748,"Par4ScoringAverage",2006
112,112,"Tom Pernice Jr",108,4.07,4522,1111,"Par4ScoringAverage",2006
112,112,"Tim Petrovic",95,4.07,3897,957,"Par4ScoringAverage",2006
112,112,"Carl Pettersson",95,4.07,4058,998,"Par4ScoringAverage",2006
112,112,"DA Points",82,4.07,3445,847,"Par4ScoringAverage",2006
112,112,"Ted Purdy",103,4.07,4299,1055,"Par4ScoringAverage",2006
112,112,"John Rollins",93,4.07,3865,949,"Par4ScoringAverage",2006
112,112,"Rory Sabbatini",84,4.07,3610,888,"Par4ScoringAverage",2006
134,134,"Olin Browne",108,4.08,4545,1115,"Par4ScoringAverage",2006
134,134,"Tim Clark",80,4.08,3336,818,"Par4ScoringAverage",2006
134,134,"Chris Couch",75,4.08,3217,788,"Par4ScoringAverage",2006
134,134,"Danny Ellis",68,4.08,2753,675,"Par4ScoringAverage",2006
134,134,"Sergio Garcia",59,4.08,2357,577,"Par4ScoringAverage",2006
134,134,"Paul Goydos",72,4.08,3078,755,"Par4ScoringAverage",2006
134,134,"David Howell",52,4.08,1936,475,"Par4ScoringAverage",2006
134,134,"Ian Leggatt",80,4.08,3270,801,"Par4ScoringAverage",2006
134,134,"Justin Leonard",83,4.08,3494,857,"Par4ScoringAverage",2006
134,134,"Steve Lowery",99,4.08,4145,1016,"Par4ScoringAverage",2006
134,134,"Corey Pavin",74,4.08,3081,756,"Par4ScoringAverage",2006
134,134,"Joey Sindelar",90,4.08,3844,943,"Par4ScoringAverage",2006
134,134,"Chris Smith",67,4.08,2872,704,"Par4ScoringAverage",2006
134,134,"Mike Sposa",68,4.08,2806,687,"Par4ScoringAverage",2006
134,134,"DJ Trahan",92,4.08,3891,953,"Par4ScoringAverage",2006
134,134,"Duffy Waldorf",96,4.08,3901,957,"Par4ScoringAverage",2006
150,150,"Tommy Armour III",65,4.09,2797,684,"Par4ScoringAverage",2006
150,150,"Rich Beem",85,4.09,3564,871,"Par4ScoringAverage",2006
150,150,"Mark Brooks",90,4.09,3801,929,"Par4ScoringAverage",2006
150,150,"Greg Chalmers",71,4.09,2913,713,"Par4ScoringAverage",2006
150,150,"Ben Crane",85,4.09,3449,844,"Par4ScoringAverage",2006
150,150,"Ben Curtis",86,4.09,3768,922,"Par4ScoringAverage",2006
150,150,"Tim Herron",82,4.09,3550,867,"Par4ScoringAverage",2006
150,150,"JB Holmes",81,4.09,3353,820,"Par4ScoringAverage",2006
150,150,"Charles Howell III",96,4.09,4017,983,"Par4ScoringAverage",2006
150,150,"Steve Jones",83,4.09,3552,869,"Par4ScoringAverage",2006
150,150,"Larry Mize",53,4.09,2161,528,"Par4ScoringAverage",2006
150,150,"Mark OMeara",52,4.09,2094,512,"Par4ScoringAverage",2006
150,150,"Pat Perez",50,4.09,2106,515,"Par4ScoringAverage",2006
150,150,"Jason Schultz",77,4.09,3224,789,"Par4ScoringAverage",2006
164,164,"Aaron Baddeley",78,4.1,3322,811,"Par4ScoringAverage",2006
164,164,"Mathew Goggin",72,4.1,3046,743,"Par4ScoringAverage",2006
164,164,"Jason Gore",86,4.1,3610,881,"Par4ScoringAverage",2006
164,164,"Ryan Hietala",61,4.1,2562,625,"Par4ScoringAverage",2006
164,164,"Tom Lehman",70,4.1,2623,640,"Par4ScoringAverage",2006
164,164,"Tag Ridings",103,4.1,4317,1053,"Par4ScoringAverage",2006
164,164,"Nicholas Thompson",96,4.1,4031,983,"Par4ScoringAverage",2006
164,164,"Kirk Triplett",58,4.1,2408,588,"Par4ScoringAverage",2006
164,164,"Vance Veazey",59,4.1,2540,620,"Par4ScoringAverage",2006
164,164,"Ron Whittaker",81,4.1,3436,839,"Par4ScoringAverage",2006
174,174,"Mark Calcavecchia",94,4.11,4030,981,"Par4ScoringAverage",2006
174,174,"Fred Couples",52,4.11,2191,533,"Par4ScoringAverage",2006
174,174,"Brad Faxon",78,4.11,3400,828,"Par4ScoringAverage",2006
174,174,"Carlos Franco",86,4.11,3699,901,"Par4ScoringAverage",2006
174,174,"Thomas Levet",53,4.11,2243,546,"Par4ScoringAverage",2006
174,174,"JL Lewis",57,4.11,2451,597,"Par4ScoringAverage",2006
174,174,"Jose Maria Olazabal",62,4.11,2498,608,"Par4ScoringAverage",2006
174,174,"Jimmy Walker",60,4.11,2567,624,"Par4ScoringAverage",2006
182,182,"Alex Aragon",63,4.13,2666,645,"Par4ScoringAverage",2006
182,182,"Michael Connell",51,4.13,2092,507,"Par4ScoringAverage",2006
182,182,"James Driscoll",80,4.13,3521,853,"Par4ScoringAverage",2006
182,182,"David Duval",71,4.13,3051,739,"Par4ScoringAverage",2006
182,182,"Peter Lonard",77,4.13,3420,828,"Par4ScoringAverage",2006
182,182,"Len Mattiace",59,4.13,2558,620,"Par4ScoringAverage",2006
182,182,"Jon Mills",68,4.13,2884,699,"Par4ScoringAverage",2006
182,182,"Sean OHair",100,4.13,4277,1036,"Par4ScoringAverage",2006
182,182,"Wes Short Jr",96,4.13,4144,1003,"Par4ScoringAverage",2006
191,191,"John Engler Jr",69,4.14,2920,705,"Par4ScoringAverage",2006
191,191,"Lee Janzen",79,4.14,3395,821,"Par4ScoringAverage",2006
191,191,"Roger Tambellini",64,4.14,2645,639,"Par4ScoringAverage",2006
194,194,"John Daly",51,4.15,2091,504,"Par4ScoringAverage",2006
195,195,"Todd Hamilton",72,4.16,3152,757,"Par4ScoringAverage",2006
196,196,"Hidemichi Tanaka",74,4.17,3214,770,"Par4ScoringAverage",2006
