"Approach125150yardsRTPScore_RANKTHISWEEK_2007","Approach125150yardsRTPScore_RANKLASTWEEK_2007","Approach125150yardsRTPScore_PLAYERNAME_2007","Approach125150yardsRTPScore_ROUNDS_2007","Approach125150yardsRTPScore_AVGRTP_2007","stat_name","year"
1,1,"Chris Riley",59,-0.238,"Approach125150yardsRTPScore",2007
2,2,"Camilo Villegas",82,-0.209,"Approach125150yardsRTPScore",2007
3,3,"Paul Goydos",60,-0.204,"Approach125150yardsRTPScore",2007
4,4,"Steve Stricker",81,-0.198,"Approach125150yardsRTPScore",2007
5,5,"Stephen Leaney",82,-0.196,"Approach125150yardsRTPScore",2007
6,6,"Rory Sabbatini",81,-0.19,"Approach125150yardsRTPScore",2007
7,7,"Tiger Woods",63,-0.188,"Approach125150yardsRTPScore",2007
8,8,"Nick OHern",72,-0.186,"Approach125150yardsRTPScore",2007
9,9,"Jose Maria Olazabal",52,-0.185,"Approach125150yardsRTPScore",2007
10,10,"Robert Allenby",90,-0.183,"Approach125150yardsRTPScore",2007
10,10,"Craig Barlow",52,-0.183,"Approach125150yardsRTPScore",2007
12,12,"Zach Johnson",76,-0.182,"Approach125150yardsRTPScore",2007
12,12,"Tom Lehman",62,-0.182,"Approach125150yardsRTPScore",2007
14,14,"Tim Clark",66,-0.172,"Approach125150yardsRTPScore",2007
14,14,"Craig Kanada",109,-0.172,"Approach125150yardsRTPScore",2007
16,16,"Gavin Coles",87,-0.169,"Approach125150yardsRTPScore",2007
16,16,"Scott Verplank",82,-0.169,"Approach125150yardsRTPScore",2007
18,18,"Dicky Pride",71,-0.168,"Approach125150yardsRTPScore",2007
19,19,"Ryuji Imada",104,-0.167,"Approach125150yardsRTPScore",2007
20,20,"Adam Scott",69,-0.158,"Approach125150yardsRTPScore",2007
21,21,"Ernie Els",59,-0.157,"Approach125150yardsRTPScore",2007
22,22,"Craig Bowden",78,-0.156,"Approach125150yardsRTPScore",2007
23,23,"KJ Choi",87,-0.148,"Approach125150yardsRTPScore",2007
23,23,"Matt Hendrix",63,-0.148,"Approach125150yardsRTPScore",2007
25,25,"Alex Cejka",80,-0.145,"Approach125150yardsRTPScore",2007
25,25,"Sergio Garcia",68,-0.145,"Approach125150yardsRTPScore",2007
25,25,"Bo Van Pelt",104,-0.145,"Approach125150yardsRTPScore",2007
28,28,"Kevin Na",84,-0.144,"Approach125150yardsRTPScore",2007
29,29,"Bob Estes",88,-0.142,"Approach125150yardsRTPScore",2007
30,30,"Justin Rose",63,-0.141,"Approach125150yardsRTPScore",2007
31,31,"Bob Heintz",85,-0.14,"Approach125150yardsRTPScore",2007
31,31,"Geoff Ogilvy",84,-0.14,"Approach125150yardsRTPScore",2007
33,33,"Charlie Wi",90,-0.138,"Approach125150yardsRTPScore",2007
34,34,"David Toms",80,-0.136,"Approach125150yardsRTPScore",2007
35,35,"Aaron Baddeley",83,-0.134,"Approach125150yardsRTPScore",2007
