"Approachesfrom100125yardsRgh_RANKTHISWEEK_2010","Approachesfrom100125yardsRgh_RANKLASTWEEK_2010","Approachesfrom100125yardsRgh_PLAYERNAME_2010","Approachesfrom100125yardsRgh_ROUNDS_2010","Approachesfrom100125yardsRgh_AVG_2010","Approachesfrom100125yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom100125yardsRgh_OFATTEMPTS_2010","Approachesfrom100125yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"Chad Campbell",95,NA,452.833,22,-5,"Approachesfrom100125yardsRgh",2010
1,1,"Kevin Sutherland",86,NA,577.167,28,-7,"Approachesfrom100125yardsRgh",2010
1,1,"Johnson Wagner",85,NA,390.667,19,-3,"Approachesfrom100125yardsRgh",2010
4,4,"John Mallinger",78,NA,550.917,26,-1,"Approachesfrom100125yardsRgh",2010
5,5,"Jay Williamson",76,NA,446.167,21,-1,"Approachesfrom100125yardsRgh",2010
6,6,"Padraig Harrington",57,NA,548.417,25,0,"Approachesfrom100125yardsRgh",2010
7,7,"James Nitties",92,NA,661.833,30,3,"Approachesfrom100125yardsRgh",2010
8,8,"Greg Chalmers",93,NA,1112.833,50,-9,"Approachesfrom100125yardsRgh",2010
9,9,"Rocco Mediate",71,NA,647.083,29,-1,"Approachesfrom100125yardsRgh",2010
10,10,"Sergio Garcia",58,NA,390.5,17,-3,"Approachesfrom100125yardsRgh",2010
11,11,"Roland Thatcher",72,NA,888.083,38,-1,"Approachesfrom100125yardsRgh",2010
12,12,"Garth Mulroy",53,NA,540.917,23,1,"Approachesfrom100125yardsRgh",2010
13,13,"Lee Janzen",77,NA,756.833,32,0,"Approachesfrom100125yardsRgh",2010
14,14,"Nick Watney",91,NA,997.417,42,-2,"Approachesfrom100125yardsRgh",2010
14,14,"Bubba Watson",77,NA,1022.25,43,-5,"Approachesfrom100125yardsRgh",2010
16,16,"Geoff Ogilvy",62,NA,843.833,35,-3,"Approachesfrom100125yardsRgh",2010
17,17,"Chad Collins",87,NA,629.5,26,-5,"Approachesfrom100125yardsRgh",2010
