"BestYTDStreakwoa3Putt_RANKTHISWEEK_2015","BestYTDStreakwoa3Putt_RANKLASTWEEK_2015","BestYTDStreakwoa3Putt_PLAYERNAME_2015","BestYTDStreakwoa3Putt_EVENTS_2015","BestYTDStreakwoa3Putt_BESTSTREAK_2015","BestYTDStreakwoa3Putt_CURRENTSTREAK_2015","stat_name","year"
343,343,"Billy Mayfair",6,44,15,"BestYTDStreakwoa3Putt",2015
347,347,"Byeong Hun An",5,43,14,"BestYTDStreakwoa3Putt",2015
347,347,"Skip Kendall",2,43,43,"BestYTDStreakwoa3Putt",2015
347,347,"Neal Lancaster",4,43,1,"BestYTDStreakwoa3Putt",2015
347,347,"Chris Riley",2,43,28,"BestYTDStreakwoa3Putt",2015
347,347,"Mark Silvers",2,43,3,"BestYTDStreakwoa3Putt",2015
352,352,"Marcus Fraser",2,42,5,"BestYTDStreakwoa3Putt",2015
352,352,"Hiroyuki Fujita",3,42,5,"BestYTDStreakwoa3Putt",2015
352,352,"Guan Tian Liang",1,42,1,"BestYTDStreakwoa3Putt",2015
352,352,"Bobby Wyatt",2,42,6,"BestYTDStreakwoa3Putt",2015
356,356,"Scott Gutschewski",1,41,16,"BestYTDStreakwoa3Putt",2015
356,356,"Mike Hendry",1,41,17,"BestYTDStreakwoa3Putt",2015
356,356,"Robert Karlsson",2,41,41,"BestYTDStreakwoa3Putt",2015
356,356,"Paul Lawrie",1,41,5,"BestYTDStreakwoa3Putt",2015
356,356,"Daniel Miernicki",1,41,9,"BestYTDStreakwoa3Putt",2015
356,356,"Scott Vincent",1,41,41,"BestYTDStreakwoa3Putt",2015
362,362,"Thomas Aiken",4,40,5,"BestYTDStreakwoa3Putt",2015
362,362,"Ashley Chesters",1,40,13,"BestYTDStreakwoa3Putt",2015
362,362,"Danny Chia",1,40,10,"BestYTDStreakwoa3Putt",2015
362,362,"Wes Homan",4,40,32,"BestYTDStreakwoa3Putt",2015
362,362,"Patrick Newcomb",2,40,40,"BestYTDStreakwoa3Putt",2015
367,367,"Jason Allred",3,39,2,"BestYTDStreakwoa3Putt",2015
367,367,"Thomas Birdsey",1,39,23,"BestYTDStreakwoa3Putt",2015
367,367,"Tyrrell Hatton",2,39,39,"BestYTDStreakwoa3Putt",2015
367,367,"Jin Jeong",1,39,39,"BestYTDStreakwoa3Putt",2015
367,367,"Denny McCarthy",1,39,11,"BestYTDStreakwoa3Putt",2015
367,367,"Alexander Noren",2,39,2,"BestYTDStreakwoa3Putt",2015
367,367,"Rod Perry",2,39,30,"BestYTDStreakwoa3Putt",2015
374,374,"James Driscoll",1,38,14,"BestYTDStreakwoa3Putt",2015
374,374,"Brad Fritsch",3,38,6,"BestYTDStreakwoa3Putt",2015
374,374,"Erick Morales",1,38,38,"BestYTDStreakwoa3Putt",2015
377,377,"Scott Arnold",1,37,37,"BestYTDStreakwoa3Putt",2015
377,377,"Ryan Fox",1,37,19,"BestYTDStreakwoa3Putt",2015
377,377,"Wes Roach",1,37,2,"BestYTDStreakwoa3Putt",2015
377,377,"Jaco Van Zyl",2,37,23,"BestYTDStreakwoa3Putt",2015
377,377,"Anthony Wall",1,37,5,"BestYTDStreakwoa3Putt",2015
382,382,"Jimmy Brandt",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Matt Dobyns",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Tyler Duncan",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"John Faidley",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Mathew Goggin",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Scott Harrington",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Creighton Honeck",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Richard Jung",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Joseph Juszczyk",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Lance Lopez",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Sandy Lyle",2,36,1,"BestYTDStreakwoa3Putt",2015
382,382,"Gregor Main",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Peter Malnati",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Matteo Manassero",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"David Mathis",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Andy Miller",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Yusaku Miyazato",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Trey Mullinax",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Anthony Murdaca",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Hennie Otto",1,36,28,"BestYTDStreakwoa3Putt",2015
382,382,"David Pastore",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Corey Pavin",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Taylor Pendrith",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Zechariah Potter",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Ted Purdy",3,36,4,"BestYTDStreakwoa3Putt",2015
382,382,"Adam Rainaud",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Jose de Jesus Rodriguez",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Kevin Shields",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Justin Shin",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Bob Sowards",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Kyle Thompson",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Matt Thompson",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Danie van Tonder",1,36,1,"BestYTDStreakwoa3Putt",2015
382,382,"Manuel Villegas",1,36,36,"BestYTDStreakwoa3Putt",2015
382,382,"Duffy Waldorf",2,36,14,"BestYTDStreakwoa3Putt",2015
382,382,"Dalton Ward",1,36,36,"BestYTDStreakwoa3Putt",2015
418,418,"Wu Ashun",1,35,18,"BestYTDStreakwoa3Putt",2015
418,418,"Matt Fast",1,35,35,"BestYTDStreakwoa3Putt",2015
418,418,"Jimmy Gunn",1,35,35,"BestYTDStreakwoa3Putt",2015
418,418,"Ryan Helminen",1,35,35,"BestYTDStreakwoa3Putt",2015
418,418,"Lee McCoy",3,35,25,"BestYTDStreakwoa3Putt",2015
418,418,"Cameron Wilson",3,35,21,"BestYTDStreakwoa3Putt",2015
424,424,"James Beale",1,34,34,"BestYTDStreakwoa3Putt",2015
424,424,"Jeff Corr",1,34,1,"BestYTDStreakwoa3Putt",2015
424,424,"David Holmes",1,34,1,"BestYTDStreakwoa3Putt",2015
424,424,"Craig Kanada",1,34,34,"BestYTDStreakwoa3Putt",2015
424,424,"Bernhard Langer",3,34,33,"BestYTDStreakwoa3Putt",2015
424,424,"Thomas Lim",1,34,34,"BestYTDStreakwoa3Putt",2015
424,424,"Scott Moran",1,34,1,"BestYTDStreakwoa3Putt",2015
424,424,"Tjaart van der Walt",1,34,34,"BestYTDStreakwoa3Putt",2015
424,424,"Zack Vervaecke",1,34,1,"BestYTDStreakwoa3Putt",2015
433,433,"Stephen Ames",1,33,33,"BestYTDStreakwoa3Putt",2015
433,433,"Blair Hamilton",1,33,20,"BestYTDStreakwoa3Putt",2015
435,435,"Christopher Brown",1,32,3,"BestYTDStreakwoa3Putt",2015
435,435,"Raphael Jacquelin",1,32,1,"BestYTDStreakwoa3Putt",2015
435,435,"Romain Langasque",1,32,1,"BestYTDStreakwoa3Putt",2015
435,435,"Edoardo Molinari",1,32,32,"BestYTDStreakwoa3Putt",2015
435,435,"Benjamin Polland",1,32,1,"BestYTDStreakwoa3Putt",2015
435,435,"Richie Ramsay",2,32,20,"BestYTDStreakwoa3Putt",2015
435,435,"Drew Scott",1,32,3,"BestYTDStreakwoa3Putt",2015
442,442,"Charles Frost",1,31,1,"BestYTDStreakwoa3Putt",2015
442,442,"William Liu",1,31,4,"BestYTDStreakwoa3Putt",2015
442,442,"Prom Meesawat",1,31,2,"BestYTDStreakwoa3Putt",2015
445,445,"Mu Hu",1,30,30,"BestYTDStreakwoa3Putt",2015
445,445,"Steve Lowery",3,30,1,"BestYTDStreakwoa3Putt",2015
445,445,"Clay Myers II",1,30,5,"BestYTDStreakwoa3Putt",2015
445,445,"John Parry",1,30,4,"BestYTDStreakwoa3Putt",2015
445,445,"Alexandre Rocha",1,30,10,"BestYTDStreakwoa3Putt",2015
445,445,"Efren Serna Jr",1,30,30,"BestYTDStreakwoa3Putt",2015
451,451,"Ty Dunlap",1,29,3,"BestYTDStreakwoa3Putt",2015
451,451,"Scott Gardiner",3,29,8,"BestYTDStreakwoa3Putt",2015
451,451,"Jhared Hack",1,29,29,"BestYTDStreakwoa3Putt",2015
451,451,"Alex Kang",1,29,11,"BestYTDStreakwoa3Putt",2015
451,451,"Michael Kinkopf",1,29,6,"BestYTDStreakwoa3Putt",2015
451,451,"Kelly Kraft",1,29,29,"BestYTDStreakwoa3Putt",2015
451,451,"Paul McGinley",1,29,29,"BestYTDStreakwoa3Putt",2015
451,451,"Kyle Suppa",1,29,29,"BestYTDStreakwoa3Putt",2015
459,459,"Felipe Aguilar",1,28,28,"BestYTDStreakwoa3Putt",2015
459,459,"Yuta Ikeda",2,28,10,"BestYTDStreakwoa3Putt",2015
459,459,"JJ Killeen",1,28,28,"BestYTDStreakwoa3Putt",2015
459,459,"Doug LaBelle II",1,28,10,"BestYTDStreakwoa3Putt",2015
459,459,"Nigel Spence",1,28,7,"BestYTDStreakwoa3Putt",2015
459,459,"Taichi Teshima",1,28,7,"BestYTDStreakwoa3Putt",2015
459,459,"Shinji Tomimura",1,28,1,"BestYTDStreakwoa3Putt",2015
466,466,"Timothy Crouch",1,27,27,"BestYTDStreakwoa3Putt",2015
466,466,"Robert Dinwiddie",1,27,8,"BestYTDStreakwoa3Putt",2015
466,466,"Darren Fichardt",1,27,NA,"BestYTDStreakwoa3Putt",2015
466,466,"Justin Lower",1,27,27,"BestYTDStreakwoa3Putt",2015
470,470,"Camden Backel",1,26,8,"BestYTDStreakwoa3Putt",2015
470,470,"Albin Choi",1,26,9,"BestYTDStreakwoa3Putt",2015
470,470,"Nick Faldo",1,26,26,"BestYTDStreakwoa3Putt",2015
470,470,"Jerry Haas",1,26,26,"BestYTDStreakwoa3Putt",2015
470,470,"Steven Jeffress",1,26,5,"BestYTDStreakwoa3Putt",2015
470,470,"Masahiro Kawamura",1,26,2,"BestYTDStreakwoa3Putt",2015
470,470,"Johan Kok",1,26,9,"BestYTDStreakwoa3Putt",2015
470,470,"Gerardo Ruiz",1,26,NA,"BestYTDStreakwoa3Putt",2015
470,470,"Tadahiro Takayama",1,26,26,"BestYTDStreakwoa3Putt",2015
470,470,"Dawie van der Walt",1,26,9,"BestYTDStreakwoa3Putt",2015
480,480,"Gary Boyd",1,25,4,"BestYTDStreakwoa3Putt",2015
480,480,"Mark Calcavecchia",2,25,2,"BestYTDStreakwoa3Putt",2015
480,480,"Rodolfo Cazaubon",1,25,25,"BestYTDStreakwoa3Putt",2015
480,480,"Roberto Diaz",1,25,7,"BestYTDStreakwoa3Putt",2015
480,480,"Zecheng Dou",1,25,7,"BestYTDStreakwoa3Putt",2015
480,480,"Jack Maguire",1,25,24,"BestYTDStreakwoa3Putt",2015
480,480,"Todd McCorkle",1,25,25,"BestYTDStreakwoa3Putt",2015
480,480,"Jin Park",2,25,21,"BestYTDStreakwoa3Putt",2015
480,480,"JJ Spaun",1,25,8,"BestYTDStreakwoa3Putt",2015
480,480,"Paul Stankowski",2,25,10,"BestYTDStreakwoa3Putt",2015
480,480,"Zach Steffen",1,25,8,"BestYTDStreakwoa3Putt",2015
480,480,"Brett Wetterich",2,25,1,"BestYTDStreakwoa3Putt",2015
492,492,"Seukhyun Baek",2,24,3,"BestYTDStreakwoa3Putt",2015
492,492,"Alister Balcombe",1,24,5,"BestYTDStreakwoa3Putt",2015
492,492,"Fred Couples",2,24,10,"BestYTDStreakwoa3Putt",2015
492,492,"Andrew Dodt",1,24,18,"BestYTDStreakwoa3Putt",2015
492,492,"Joe Durant",2,24,14,"BestYTDStreakwoa3Putt",2015
492,492,"Kevin Golding",1,24,6,"BestYTDStreakwoa3Putt",2015
492,492,"Paul Goydos",1,24,11,"BestYTDStreakwoa3Putt",2015
492,492,"Garland Green",1,24,24,"BestYTDStreakwoa3Putt",2015
492,492,"Brett Jones",1,24,1,"BestYTDStreakwoa3Putt",2015
492,492,"Paul Kinnear",1,24,7,"BestYTDStreakwoa3Putt",2015
492,492,"Brent Snyder",1,24,24,"BestYTDStreakwoa3Putt",2015
492,492,"Billy Walsh",1,24,11,"BestYTDStreakwoa3Putt",2015
492,492,"Garrett Willis",1,24,1,"BestYTDStreakwoa3Putt",2015
505,505,"Mark Baldwin",1,23,5,"BestYTDStreakwoa3Putt",2015
505,505,"Josh Broadaway",1,23,23,"BestYTDStreakwoa3Putt",2015
505,505,"Oliver Goss",1,23,23,"BestYTDStreakwoa3Putt",2015
505,505,"Nick Hardy",1,23,9,"BestYTDStreakwoa3Putt",2015
505,505,"Grant Leaver",1,23,8,"BestYTDStreakwoa3Putt",2015
505,505,"MJ Maguire",1,23,7,"BestYTDStreakwoa3Putt",2015
505,505,"Jason Palmer",1,23,5,"BestYTDStreakwoa3Putt",2015
505,505,"Josh Persons",1,23,3,"BestYTDStreakwoa3Putt",2015
505,505,"Shunsuke Sonoda",1,23,NA,"BestYTDStreakwoa3Putt",2015
505,505,"Omar Uresti",2,23,9,"BestYTDStreakwoa3Putt",2015
515,515,"Tommy Armour III",1,22,22,"BestYTDStreakwoa3Putt",2015
515,515,"David Bradshaw",1,22,13,"BestYTDStreakwoa3Putt",2015
515,515,"Andres Echavarria",1,22,22,"BestYTDStreakwoa3Putt",2015
515,515,"Nathan Green",1,22,9,"BestYTDStreakwoa3Putt",2015
515,515,"Kent Jones",2,22,8,"BestYTDStreakwoa3Putt",2015
515,515,"Hao Tong Li",1,22,4,"BestYTDStreakwoa3Putt",2015
515,515,"Alan Morin",1,22,10,"BestYTDStreakwoa3Putt",2015
515,515,"Garth Mulroy",1,22,NA,"BestYTDStreakwoa3Putt",2015
515,515,"Garrett Okamura",1,22,22,"BestYTDStreakwoa3Putt",2015
515,515,"Austin Peters",1,22,22,"BestYTDStreakwoa3Putt",2015
515,515,"Brett Quigley",2,22,22,"BestYTDStreakwoa3Putt",2015
515,515,"Stan Utley",1,22,8,"BestYTDStreakwoa3Putt",2015
527,527,"Rich Berberian Jr",1,21,21,"BestYTDStreakwoa3Putt",2015
527,527,"Jean Philip Cornellier",1,21,8,"BestYTDStreakwoa3Putt",2015
527,527,"Brad Elder",1,21,3,"BestYTDStreakwoa3Putt",2015
527,527,"Mathias Gronberg",1,21,14,"BestYTDStreakwoa3Putt",2015
527,527,"Larry Mize",1,21,14,"BestYTDStreakwoa3Putt",2015
527,527,"Bradley Neil",3,21,6,"BestYTDStreakwoa3Putt",2015
527,527,"Garrett Rank",1,21,21,"BestYTDStreakwoa3Putt",2015
527,527,"TJ Vogel",1,21,13,"BestYTDStreakwoa3Putt",2015
527,527,"Jake Younan",1,21,11,"BestYTDStreakwoa3Putt",2015
536,536,"Lucas Bjerregaard",1,20,NA,"BestYTDStreakwoa3Putt",2015
536,536,"Rafael Campos",1,20,20,"BestYTDStreakwoa3Putt",2015
536,536,"Keith Clearwater",2,20,5,"BestYTDStreakwoa3Putt",2015
536,536,"Matias Dominguez",1,20,NA,"BestYTDStreakwoa3Putt",2015
536,536,"Byron Meth",1,20,15,"BestYTDStreakwoa3Putt",2015
536,536,"Jonathan Moore",1,20,7,"BestYTDStreakwoa3Putt",2015
536,536,"Daniel Venezio",1,20,1,"BestYTDStreakwoa3Putt",2015
536,536,"Romain Wattel",1,20,1,"BestYTDStreakwoa3Putt",2015
536,536,"Chris Williams",1,20,4,"BestYTDStreakwoa3Putt",2015
536,536,"Ian Woosnam",1,20,14,"BestYTDStreakwoa3Putt",2015
536,536,"Steven Young",1,20,15,"BestYTDStreakwoa3Putt",2015
547,547,"Brian Cairns",1,19,2,"BestYTDStreakwoa3Putt",2015
547,547,"Eric Dugas",1,19,NA,"BestYTDStreakwoa3Putt",2015
547,547,"CJ Gatto",1,19,16,"BestYTDStreakwoa3Putt",2015
547,547,"Stephan Jaeger",1,19,NA,"BestYTDStreakwoa3Putt",2015
547,547,"Andrew Kozan",1,19,13,"BestYTDStreakwoa3Putt",2015
547,547,"Jun Hak Lee",1,19,11,"BestYTDStreakwoa3Putt",2015
547,547,"Rocco Mediate",1,19,19,"BestYTDStreakwoa3Putt",2015
547,547,"Jake Narro",1,19,2,"BestYTDStreakwoa3Putt",2015
547,547,"Jordan Niebrugge",1,19,3,"BestYTDStreakwoa3Putt",2015
547,547,"Sonny Skinner",1,19,19,"BestYTDStreakwoa3Putt",2015
547,547,"Derek Tolan",1,19,16,"BestYTDStreakwoa3Putt",2015
547,547,"Michael Weaver",1,19,19,"BestYTDStreakwoa3Putt",2015
547,547,"Ben Willman",1,19,2,"BestYTDStreakwoa3Putt",2015
560,560,"Kyle Bilodeau",1,18,8,"BestYTDStreakwoa3Putt",2015
560,560,"David Gossett",1,18,2,"BestYTDStreakwoa3Putt",2015
560,560,"Andrew Landry",1,18,9,"BestYTDStreakwoa3Putt",2015
560,560,"Rick Lewallen",1,18,6,"BestYTDStreakwoa3Putt",2015
560,560,"Parker McLachlin",2,18,16,"BestYTDStreakwoa3Putt",2015
560,560,"Brody Ninyette",1,18,18,"BestYTDStreakwoa3Putt",2015
560,560,"Anthony Paolucci",1,18,18,"BestYTDStreakwoa3Putt",2015
560,560,"Chad Sorensen",1,18,17,"BestYTDStreakwoa3Putt",2015
560,560,"Chris Wood",1,18,12,"BestYTDStreakwoa3Putt",2015
569,569,"Brad Adamonis",1,17,4,"BestYTDStreakwoa3Putt",2015
569,569,"Ben Crenshaw",1,17,12,"BestYTDStreakwoa3Putt",2015
569,569,"Robert Gamez",4,17,8,"BestYTDStreakwoa3Putt",2015
569,569,"Chris Gilley",1,17,4,"BestYTDStreakwoa3Putt",2015
569,569,"Scott Hend",1,17,7,"BestYTDStreakwoa3Putt",2015
569,569,"Beau Hossler",1,17,14,"BestYTDStreakwoa3Putt",2015
569,569,"Richard Johnson",1,17,9,"BestYTDStreakwoa3Putt",2015
569,569,"Shiv Kapur",1,17,3,"BestYTDStreakwoa3Putt",2015
569,569,"Jose Maria Olazabal",1,17,2,"BestYTDStreakwoa3Putt",2015
569,569,"Ryan Polzin",1,17,17,"BestYTDStreakwoa3Putt",2015
569,569,"Tag Ridings",1,17,2,"BestYTDStreakwoa3Putt",2015
569,569,"Drew Weaver",1,17,2,"BestYTDStreakwoa3Putt",2015
569,569,"Richy Werenski",1,17,14,"BestYTDStreakwoa3Putt",2015
582,582,"Pelle Edberg",1,16,1,"BestYTDStreakwoa3Putt",2015
582,582,"Edward Figueroa",1,16,16,"BestYTDStreakwoa3Putt",2015
582,582,"Richard Lee",1,16,3,"BestYTDStreakwoa3Putt",2015
582,582,"Kevin Lucas",1,16,12,"BestYTDStreakwoa3Putt",2015
582,582,"John Mallinger",1,16,3,"BestYTDStreakwoa3Putt",2015
582,582,"Chad Ramey",1,16,13,"BestYTDStreakwoa3Putt",2015
588,588,"Rich Beem",1,15,15,"BestYTDStreakwoa3Putt",2015
588,588,"Ted Brown",1,15,8,"BestYTDStreakwoa3Putt",2015
588,588,"David Carr",2,15,2,"BestYTDStreakwoa3Putt",2015
588,588,"Carlos Franco",1,15,14,"BestYTDStreakwoa3Putt",2015
588,588,"Scott Harvey",1,15,15,"BestYTDStreakwoa3Putt",2015
588,588,"TJ Howe",1,15,9,"BestYTDStreakwoa3Putt",2015
588,588,"Alex Kim",1,15,5,"BestYTDStreakwoa3Putt",2015
588,588,"Sam ODell",1,15,10,"BestYTDStreakwoa3Putt",2015
588,588,"Jeff Olson",1,15,11,"BestYTDStreakwoa3Putt",2015
588,588,"Phil Schmitt",1,15,NA,"BestYTDStreakwoa3Putt",2015
588,588,"Grant Sturgeon",1,15,7,"BestYTDStreakwoa3Putt",2015
599,599,"Adam Bland",1,14,9,"BestYTDStreakwoa3Putt",2015
599,599,"Bob May",1,14,5,"BestYTDStreakwoa3Putt",2015
599,599,"Jesper Parnevik",1,14,10,"BestYTDStreakwoa3Putt",2015
599,599,"Paul Scaletta",2,14,13,"BestYTDStreakwoa3Putt",2015
599,599,"Carson Schaake",1,14,1,"BestYTDStreakwoa3Putt",2015
599,599,"Ben Schlottman",1,14,14,"BestYTDStreakwoa3Putt",2015
599,599,"Benjamin Taylor",1,14,12,"BestYTDStreakwoa3Putt",2015
606,606,"Daniel Brooks",1,13,8,"BestYTDStreakwoa3Putt",2015
606,606,"Matt Mabrey",1,13,9,"BestYTDStreakwoa3Putt",2015
606,606,"Nick Mason",1,13,13,"BestYTDStreakwoa3Putt",2015
606,606,"Scott Strange",1,13,7,"BestYTDStreakwoa3Putt",2015
610,610,"Jared Becher",1,12,7,"BestYTDStreakwoa3Putt",2015
610,610,"Sean Dougherty",1,12,11,"BestYTDStreakwoa3Putt",2015
610,610,"Jeronimo Esteve",1,12,2,"BestYTDStreakwoa3Putt",2015
610,610,"Michael Hopper",1,12,12,"BestYTDStreakwoa3Putt",2015
610,610,"Brad Miller",1,12,11,"BestYTDStreakwoa3Putt",2015
610,610,"Matthew NeSmith",1,12,12,"BestYTDStreakwoa3Putt",2015
610,610,"Mark Young",1,12,2,"BestYTDStreakwoa3Putt",2015
617,617,"Michael Davan",1,11,3,"BestYTDStreakwoa3Putt",2015
617,617,"Marco Dawson",1,11,11,"BestYTDStreakwoa3Putt",2015
617,617,"Oliver Farr",1,11,1,"BestYTDStreakwoa3Putt",2015
617,617,"Robin Freeman",1,11,11,"BestYTDStreakwoa3Putt",2015
617,617,"Cole Hammer",1,11,NA,"BestYTDStreakwoa3Putt",2015
617,617,"Timothy ONeal",1,11,1,"BestYTDStreakwoa3Putt",2015
617,617,"Will Zalatoris",1,11,11,"BestYTDStreakwoa3Putt",2015
624,624,"Steve Marino",1,10,8,"BestYTDStreakwoa3Putt",2015
624,624,"Davis Riley",1,10,10,"BestYTDStreakwoa3Putt",2015
626,626,"Kurt Barnes",1,9,1,"BestYTDStreakwoa3Putt",2015
626,626,"Sam Horsfield",1,9,8,"BestYTDStreakwoa3Putt",2015
628,628,"Kyle Jones",1,8,5,"BestYTDStreakwoa3Putt",2015
629,629,"Patrick Wilson",1,6,5,"BestYTDStreakwoa3Putt",2015
