"FirstTeeLateRound3ScoringAverage_RANKTHISWEEK_2014","FirstTeeLateRound3ScoringAverage_RANKLASTWEEK_2014","FirstTeeLateRound3ScoringAverage_PLAYERNAME_2014","FirstTeeLateRound3ScoringAverage__2014","FirstTeeLateRound3ScoringAverage_AVG_2014","FirstTeeLateRound3ScoringAverage_TOTALSTROKES_2014","FirstTeeLateRound3ScoringAverage_TOTALROUNDS_2014","stat_name","year"
13,13,"Rory Sabbatini",NA,69,414,6,"FirstTeeLateRound3ScoringAverage",2014
13,13,"Gary Woodland",NA,69,552,8,"FirstTeeLateRound3ScoringAverage",2014
22,22,"Nick Watney",NA,69.14,484,7,"FirstTeeLateRound3ScoringAverage",2014
23,23,"Keegan Bradley",NA,69.17,830,12,"FirstTeeLateRound3ScoringAverage",2014
23,23,"Kevin Stadler",NA,69.17,415,6,"FirstTeeLateRound3ScoringAverage",2014
25,25,"Billy Hurley III",NA,69.2,346,5,"FirstTeeLateRound3ScoringAverage",2014
26,26,"Justin Rose",NA,69.22,623,9,"FirstTeeLateRound3ScoringAverage",2014
27,27,"Jason Dufner",NA,69.25,277,4,"FirstTeeLateRound3ScoringAverage",2014
28,28,"Angel Cabrera",NA,69.33,208,3,"FirstTeeLateRound3ScoringAverage",2014
28,28,"Brian Harman",NA,69.33,624,9,"FirstTeeLateRound3ScoringAverage",2014
28,28,"Ryan Palmer",NA,69.33,624,9,"FirstTeeLateRound3ScoringAverage",2014
28,28,"Brendon Todd",NA,69.33,624,9,"FirstTeeLateRound3ScoringAverage",2014
32,32,"Jonas Blixt",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2014
32,32,"Roberto Castro",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2014
32,32,"Charles Howell III",NA,69.5,556,8,"FirstTeeLateRound3ScoringAverage",2014
32,32,"Brooks Koepka",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2014
32,32,"Troy Matteson",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2014
32,32,"Troy Merritt",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2014
38,38,"Graham DeLaet",NA,69.56,626,9,"FirstTeeLateRound3ScoringAverage",2014
39,39,"Ernie Els",NA,69.6,348,5,"FirstTeeLateRound3ScoringAverage",2014
39,39,"Sergio Garcia",NA,69.6,696,10,"FirstTeeLateRound3ScoringAverage",2014
41,41,"Carl Pettersson",NA,69.63,557,8,"FirstTeeLateRound3ScoringAverage",2014
42,42,"Jason Kokrak",NA,69.67,627,9,"FirstTeeLateRound3ScoringAverage",2014
42,42,"Vijay Singh",NA,69.67,418,6,"FirstTeeLateRound3ScoringAverage",2014
42,42,"Charlie Wi",NA,69.67,209,3,"FirstTeeLateRound3ScoringAverage",2014
45,45,"William McGirt",NA,69.71,488,7,"FirstTeeLateRound3ScoringAverage",2014
45,45,"Daniel Summerhays",NA,69.71,488,7,"FirstTeeLateRound3ScoringAverage",2014
47,47,"Chesson Hadley",NA,69.78,628,9,"FirstTeeLateRound3ScoringAverage",2014
47,47,"Bubba Watson",NA,69.78,628,9,"FirstTeeLateRound3ScoringAverage",2014
49,49,"Chris Stroud",NA,69.8,698,10,"FirstTeeLateRound3ScoringAverage",2014
49,49,"Jhonattan Vegas",NA,69.8,349,5,"FirstTeeLateRound3ScoringAverage",2014
51,51,"Martin Kaymer",NA,69.83,419,6,"FirstTeeLateRound3ScoringAverage",2014
51,51,"Ben Martin",NA,69.83,419,6,"FirstTeeLateRound3ScoringAverage",2014
53,53,"George McNeill",NA,69.86,489,7,"FirstTeeLateRound3ScoringAverage",2014
54,54,"Billy Horschel",NA,69.9,699,10,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Robert Allenby",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Gonzalo Fdez Castano",NA,70,420,6,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Brian Gay",NA,70,210,3,"FirstTeeLateRound3ScoringAverage",2014
55,55,"JJ Henry",NA,70,420,6,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Kevin Kisner",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Justin Leonard",NA,70,210,3,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Sean OHair",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2014
55,55,"DA Points",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Ted Potter Jr",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Ian Poulter",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Robert Streb",NA,70,560,8,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Brian Stuard",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Jimmy Walker",NA,70,770,11,"FirstTeeLateRound3ScoringAverage",2014
55,55,"Boo Weekley",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2014
69,69,"Jim Furyk",NA,70.06,1191,17,"FirstTeeLateRound3ScoringAverage",2014
70,70,"Matt Kuchar",NA,70.07,1051,15,"FirstTeeLateRound3ScoringAverage",2014
71,71,"Freddie Jacobson",NA,70.11,631,9,"FirstTeeLateRound3ScoringAverage",2014
72,72,"Jason Bohn",NA,70.14,491,7,"FirstTeeLateRound3ScoringAverage",2014
72,72,"Jason Day",NA,70.14,491,7,"FirstTeeLateRound3ScoringAverage",2014
72,72,"Adam Scott",NA,70.14,982,14,"FirstTeeLateRound3ScoringAverage",2014
75,75,"Zach Johnson",NA,70.17,842,12,"FirstTeeLateRound3ScoringAverage",2014
76,76,"Bud Cauley",NA,70.2,351,5,"FirstTeeLateRound3ScoringAverage",2014
76,76,"Tommy Gainey",NA,70.2,351,5,"FirstTeeLateRound3ScoringAverage",2014
78,78,"Steven Bowditch",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2014
78,78,"David Hearn",NA,70.25,562,8,"FirstTeeLateRound3ScoringAverage",2014
80,80,"John Senden",NA,70.27,773,11,"FirstTeeLateRound3ScoringAverage",2014
81,81,"Jordan Spieth",NA,70.29,984,14,"FirstTeeLateRound3ScoringAverage",2014
82,82,"Danny Lee",NA,70.33,422,6,"FirstTeeLateRound3ScoringAverage",2014
83,83,"Kevin Chappell",NA,70.4,704,10,"FirstTeeLateRound3ScoringAverage",2014
84,84,"Charlie Beljan",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2014
84,84,"Derek Ernst",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2014
84,84,"Brad Fritsch",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2014
84,84,"James Hahn",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2014
84,84,"Louis Oosthuizen",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2014
84,84,"Scott Stallings",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2014
84,84,"Kevin Streelman",NA,70.5,423,6,"FirstTeeLateRound3ScoringAverage",2014
91,91,"Ben Crane",NA,70.6,353,5,"FirstTeeLateRound3ScoringAverage",2014
91,91,"Hunter Mahan",NA,70.6,353,5,"FirstTeeLateRound3ScoringAverage",2014
93,93,"Wes Roach",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2014
93,93,"Kyle Stanley",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2014
95,95,"Tim Wilkinson",NA,70.71,495,7,"FirstTeeLateRound3ScoringAverage",2014
96,96,"Ben Curtis",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2014
96,96,"Bill Haas",NA,70.75,849,12,"FirstTeeLateRound3ScoringAverage",2014
96,96,"Ryo Ishikawa",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2014
96,96,"Richard Lee",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2014
96,96,"Andrew Loupe",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2014
96,96,"Lee Westwood",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2014
102,102,"Robert Garrigus",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2014
103,103,"Justin Hicks",NA,70.86,496,7,"FirstTeeLateRound3ScoringAverage",2014
103,103,"Chris Kirk",NA,70.86,992,14,"FirstTeeLateRound3ScoringAverage",2014
105,105,"Hideki Matsuyama",NA,70.9,709,10,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Scott Brown",NA,71,568,8,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Russell Henley",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Charley Hoffman",NA,71,568,8,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Morgan Hoffmann",NA,71,639,9,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Dustin Johnson",NA,71,710,10,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Bronson La Cassie",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Scott Langley",NA,71,497,7,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Marc Leishman",NA,71,639,9,"FirstTeeLateRound3ScoringAverage",2014
106,106,"John Rollins",NA,71,71,1,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Hudson Swafford",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2014
106,106,"Johnson Wagner",NA,71,284,4,"FirstTeeLateRound3ScoringAverage",2014
117,117,"Ryan Moore",NA,71.09,782,11,"FirstTeeLateRound3ScoringAverage",2014
118,118,"Charl Schwartzel",NA,71.1,711,10,"FirstTeeLateRound3ScoringAverage",2014
119,119,"Bo Van Pelt",NA,71.13,569,8,"FirstTeeLateRound3ScoringAverage",2014
120,120,"Camilo Villegas",NA,71.17,427,6,"FirstTeeLateRound3ScoringAverage",2014
121,121,"Harris English",NA,71.18,783,11,"FirstTeeLateRound3ScoringAverage",2014
121,121,"Kevin Na",NA,71.18,783,11,"FirstTeeLateRound3ScoringAverage",2014
123,123,"Seung Yul Noh",NA,71.25,570,8,"FirstTeeLateRound3ScoringAverage",2014
124,124,"Andrew Svoboda",NA,71.29,499,7,"FirstTeeLateRound3ScoringAverage",2014
125,125,"James Driscoll",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2014
125,125,"Jim Renner",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2014
127,127,"JB Holmes",NA,71.4,714,10,"FirstTeeLateRound3ScoringAverage",2014
127,127,"Henrik Stenson",NA,71.4,714,10,"FirstTeeLateRound3ScoringAverage",2014
129,129,"Aaron Baddeley",NA,71.43,500,7,"FirstTeeLateRound3ScoringAverage",2014
129,129,"Michael Putnam",NA,71.43,500,7,"FirstTeeLateRound3ScoringAverage",2014
131,131,"Russell Knox",NA,71.44,643,9,"FirstTeeLateRound3ScoringAverage",2014
132,132,"Cameron Tringale",NA,71.5,572,8,"FirstTeeLateRound3ScoringAverage",2014
133,133,"Brendon de Jonge",NA,71.63,573,8,"FirstTeeLateRound3ScoringAverage",2014
133,133,"Matt Every",NA,71.63,573,8,"FirstTeeLateRound3ScoringAverage",2014
135,135,"Kevin Tway",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2014
136,136,"Graeme McDowell",NA,71.71,502,7,"FirstTeeLateRound3ScoringAverage",2014
137,137,"Ricky Barnes",NA,71.75,287,4,"FirstTeeLateRound3ScoringAverage",2014
137,137,"Jeff Overton",NA,71.75,287,4,"FirstTeeLateRound3ScoringAverage",2014
137,137,"Shawn Stefani",NA,71.75,287,4,"FirstTeeLateRound3ScoringAverage",2014
140,140,"Erik Compton",NA,71.78,646,9,"FirstTeeLateRound3ScoringAverage",2014
141,141,"Heath Slocum",NA,71.8,359,5,"FirstTeeLateRound3ScoringAverage",2014
142,142,"Michael Thompson",NA,71.83,431,6,"FirstTeeLateRound3ScoringAverage",2014
143,143,"Matt Jones",NA,71.86,503,7,"FirstTeeLateRound3ScoringAverage",2014
144,144,"Stuart Appleby",NA,72,144,2,"FirstTeeLateRound3ScoringAverage",2014
144,144,"Sangmoon Bae",NA,72,288,4,"FirstTeeLateRound3ScoringAverage",2014
144,144,"Paul Casey",NA,72,288,4,"FirstTeeLateRound3ScoringAverage",2014
144,144,"Jamie Lovemark",NA,72,360,5,"FirstTeeLateRound3ScoringAverage",2014
144,144,"Geoff Ogilvy",NA,72,360,5,"FirstTeeLateRound3ScoringAverage",2014
144,144,"Andres Romero",NA,72,72,1,"FirstTeeLateRound3ScoringAverage",2014
150,150,"Pat Perez",NA,72.09,793,11,"FirstTeeLateRound3ScoringAverage",2014
151,151,"Martin Laird",NA,72.17,433,6,"FirstTeeLateRound3ScoringAverage",2014
152,152,"Brian Davis",NA,72.2,361,5,"FirstTeeLateRound3ScoringAverage",2014
152,152,"Ken Duke",NA,72.2,361,5,"FirstTeeLateRound3ScoringAverage",2014
154,154,"Retief Goosen",NA,72.25,578,8,"FirstTeeLateRound3ScoringAverage",2014
154,154,"Patrick Reed",NA,72.25,578,8,"FirstTeeLateRound3ScoringAverage",2014
154,154,"Tyrone Van Aswegen",NA,72.25,289,4,"FirstTeeLateRound3ScoringAverage",2014
157,157,"Greg Chalmers",NA,72.29,506,7,"FirstTeeLateRound3ScoringAverage",2014
157,157,"Josh Teater",NA,72.29,506,7,"FirstTeeLateRound3ScoringAverage",2014
159,159,"Brandt Snedeker",NA,72.46,942,13,"FirstTeeLateRound3ScoringAverage",2014
160,160,"Davis Love III",NA,72.5,145,2,"FirstTeeLateRound3ScoringAverage",2014
160,160,"John Peterson",NA,72.5,145,2,"FirstTeeLateRound3ScoringAverage",2014
162,162,"Stewart Cink",NA,72.67,654,9,"FirstTeeLateRound3ScoringAverage",2014
162,162,"John Merrick",NA,72.67,218,3,"FirstTeeLateRound3ScoringAverage",2014
164,164,"Martin Flores",NA,72.75,291,4,"FirstTeeLateRound3ScoringAverage",2014
165,165,"Brendan Steele",NA,72.86,510,7,"FirstTeeLateRound3ScoringAverage",2014
166,166,"Mike Weir",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2014
166,166,"Mark Wilson",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2014
168,168,"Brice Garnett",NA,73.17,439,6,"FirstTeeLateRound3ScoringAverage",2014
169,169,"KJ Choi",NA,73.2,366,5,"FirstTeeLateRound3ScoringAverage",2014
170,170,"Luke Guthrie",NA,73.25,293,4,"FirstTeeLateRound3ScoringAverage",2014
171,171,"John Huh",NA,73.33,220,3,"FirstTeeLateRound3ScoringAverage",2014
172,172,"Woody Austin",NA,74,74,1,"FirstTeeLateRound3ScoringAverage",2014
172,172,"Trevor Immelman",NA,74,222,3,"FirstTeeLateRound3ScoringAverage",2014
174,174,"Chad Collins",NA,74.5,149,2,"FirstTeeLateRound3ScoringAverage",2014
175,175,"Lucas Glover",NA,77,77,1,"FirstTeeLateRound3ScoringAverage",2014
