"Back9Par5ScoringAverage_RANKTHISWEEK_2009","Back9Par5ScoringAverage_RANKLASTWEEK_2009","Back9Par5ScoringAverage_PLAYERNAME_2009","Back9Par5ScoringAverage_ROUNDS_2009","Back9Par5ScoringAverage_AVG_2009","Back9Par5ScoringAverage_TOTALSTROKES_2009","Back9Par5ScoringAverage_TOTALHOLES_2009","stat_name","year"
1,1,"Tiger Woods",64,4.34,408,94,"Back9Par5ScoringAverage",2009
2,2,"John Senden",100,4.47,711,159,"Back9Par5ScoringAverage",2009
3,3,"Matt Jones",56,4.49,440,98,"Back9Par5ScoringAverage",2009
4,4,"Nick Watney",86,4.5,652,145,"Back9Par5ScoringAverage",2009
5,5,"Retief Goosen",74,4.52,538,119,"Back9Par5ScoringAverage",2009
6,6,"Tag Ridings",50,4.53,362,80,"Back9Par5ScoringAverage",2009
6,6,"Steve Stricker",81,4.53,580,128,"Back9Par5ScoringAverage",2009
8,8,"Padraig Harrington",66,4.54,468,103,"Back9Par5ScoringAverage",2009
9,9,"Jonathan Byrd",89,4.55,700,154,"Back9Par5ScoringAverage",2009
9,9,"Camilo Villegas",76,4.55,560,123,"Back9Par5ScoringAverage",2009
11,11,"Bill Haas",91,4.56,675,148,"Back9Par5ScoringAverage",2009
11,11,"Jerry Kelly",90,4.56,661,145,"Back9Par5ScoringAverage",2009
11,11,"Anthony Kim",76,4.56,529,116,"Back9Par5ScoringAverage",2009
11,11,"Scott McCarron",91,4.56,697,153,"Back9Par5ScoringAverage",2009
11,11,"Scott Piercy",85,4.56,661,145,"Back9Par5ScoringAverage",2009
16,16,"Luke Donald",79,4.57,557,122,"Back9Par5ScoringAverage",2009
16,16,"Sergio Garcia",59,4.57,375,82,"Back9Par5ScoringAverage",2009
16,16,"Dustin Johnson",85,4.57,631,138,"Back9Par5ScoringAverage",2009
16,16,"Pat Perez",74,4.57,581,127,"Back9Par5ScoringAverage",2009
20,20,"Martin Laird",72,4.58,550,120,"Back9Par5ScoringAverage",2009
20,20,"Justin Leonard",95,4.58,623,136,"Back9Par5ScoringAverage",2009
20,20,"Steve Marino",98,4.58,668,146,"Back9Par5ScoringAverage",2009
20,20,"Kevin Na",91,4.58,700,153,"Back9Par5ScoringAverage",2009
20,20,"Johnson Wagner",81,4.58,632,138,"Back9Par5ScoringAverage",2009
20,20,"Mark Wilson",99,4.58,733,160,"Back9Par5ScoringAverage",2009
26,26,"Daniel Chopra",89,4.59,693,151,"Back9Par5ScoringAverage",2009
26,26,"Stewart Cink",79,4.59,468,102,"Back9Par5ScoringAverage",2009
26,26,"Harrison Frazar",93,4.59,670,146,"Back9Par5ScoringAverage",2009
26,26,"Lucas Glover",93,4.59,643,140,"Back9Par5ScoringAverage",2009
26,26,"Zach Johnson",94,4.59,634,138,"Back9Par5ScoringAverage",2009
26,26,"Tom Pernice Jr",82,4.59,657,143,"Back9Par5ScoringAverage",2009
26,26,"John Rollins",92,4.59,712,155,"Back9Par5ScoringAverage",2009
26,26,"Mike Weir",85,4.59,611,133,"Back9Par5ScoringAverage",2009
34,34,"Rich Beem",77,4.6,593,129,"Back9Par5ScoringAverage",2009
34,34,"Fred Couples",54,4.6,400,87,"Back9Par5ScoringAverage",2009
34,34,"Spencer Levin",75,4.6,566,123,"Back9Par5ScoringAverage",2009
34,34,"John Merrick",91,4.6,690,150,"Back9Par5ScoringAverage",2009
34,34,"Leif Olson",51,4.6,400,87,"Back9Par5ScoringAverage",2009
34,34,"Vaughn Taylor",88,4.6,621,135,"Back9Par5ScoringAverage",2009
34,34,"Scott Verplank",88,4.6,603,131,"Back9Par5ScoringAverage",2009
41,41,"Kris Blanks",60,4.61,466,101,"Back9Par5ScoringAverage",2009
41,41,"John Mallinger",90,4.61,706,153,"Back9Par5ScoringAverage",2009
41,41,"Geoff Ogilvy",78,4.61,535,116,"Back9Par5ScoringAverage",2009
41,41,"Chris Stroud",88,4.61,636,138,"Back9Par5ScoringAverage",2009
41,41,"YE Yang",83,4.61,613,133,"Back9Par5ScoringAverage",2009
46,46,"Alex Cejka",82,4.62,610,132,"Back9Par5ScoringAverage",2009
46,46,"Jason Day",61,4.62,476,103,"Back9Par5ScoringAverage",2009
46,46,"Hunter Mahan",94,4.62,660,143,"Back9Par5ScoringAverage",2009
46,46,"Rocco Mediate",79,4.62,587,127,"Back9Par5ScoringAverage",2009
46,46,"Justin Rose",71,4.62,471,102,"Back9Par5ScoringAverage",2009
46,46,"Rory Sabbatini",81,4.62,591,128,"Back9Par5ScoringAverage",2009
46,46,"Bubba Watson",73,4.62,582,126,"Back9Par5ScoringAverage",2009
53,53,"Steve Elkington",70,4.63,607,131,"Back9Par5ScoringAverage",2009
53,53,"Michael Letzig",96,4.63,736,159,"Back9Par5ScoringAverage",2009
53,53,"George McNeill",82,4.63,583,126,"Back9Par5ScoringAverage",2009
53,53,"Patrick Sheehan",51,4.63,403,87,"Back9Par5ScoringAverage",2009
53,53,"Jimmy Walker",74,4.63,588,127,"Back9Par5ScoringAverage",2009
58,58,"Matt Bettencourt",98,4.64,737,159,"Back9Par5ScoringAverage",2009
58,58,"Angel Cabrera",55,4.64,371,80,"Back9Par5ScoringAverage",2009
