"GoingfortheGreenBirdieorBetter_RANKTHISWEEK_2005","GoingfortheGreenBirdieorBetter_RANKLASTWEEK_2005","GoingfortheGreenBirdieorBetter_PLAYERNAME_2005","GoingfortheGreenBirdieorBetter_ROUNDS_2005","GoingfortheGreenBirdieorBetter_Pct_2005","GoingfortheGreenBirdieorBetter_OFBIRDIEORBETTER_2005","GoingfortheGreenBirdieorBetter_ATTEMPTS_2005","GoingfortheGreenBirdieorBetter_RTPSUCCESSES_2005","GoingfortheGreenBirdieorBetter_RTPNOTGOINGFORTHEGRN_2005","stat_name","year"
37,37,"Vijay Singh",111,59.84,149,249,-158,-3,"GoingfortheGreenBirdieorBetter",2005
38,38,"Marco Dawson",82,59.59,87,146,-90,-16,"GoingfortheGreenBirdieorBetter",2005
39,39,"Tim Petrovic",97,59.48,91,153,-97,5,"GoingfortheGreenBirdieorBetter",2005
40,40,"Michael Allen",90,59.4,79,133,-85,4,"GoingfortheGreenBirdieorBetter",2005
41,41,"Zach Johnson",96,59.35,92,155,-93,-18,"GoingfortheGreenBirdieorBetter",2005
42,42,"Cameron Beckman",96,59.33,89,150,-93,0,"GoingfortheGreenBirdieorBetter",2005
43,43,"Matt Davidson",53,59.09,52,88,-55,-2,"GoingfortheGreenBirdieorBetter",2005
43,43,"Carl Pettersson",109,59.09,104,176,-108,-23,"GoingfortheGreenBirdieorBetter",2005
45,45,"Frank Lickliter II",100,59,118,200,-123,-20,"GoingfortheGreenBirdieorBetter",2005
46,46,"Jose Maria Olazabal",55,58.97,46,78,-47,-10,"GoingfortheGreenBirdieorBetter",2005
47,47,"Jeff Sluman",94,58.96,79,134,-84,-24,"GoingfortheGreenBirdieorBetter",2005
48,48,"Gavin Coles",70,58.73,37,63,-40,-21,"GoingfortheGreenBirdieorBetter",2005
49,49,"JP Hayes",63,58.67,44,75,-48,-28,"GoingfortheGreenBirdieorBetter",2005
49,49,"Justin Leonard",78,58.67,44,75,-46,-12,"GoingfortheGreenBirdieorBetter",2005
51,51,"Bob Heintz",67,58.65,61,104,-67,-13,"GoingfortheGreenBirdieorBetter",2005
52,52,"Mark Calcavecchia",92,58.39,94,161,-99,-9,"GoingfortheGreenBirdieorBetter",2005
53,53,"Tommy Armour III",103,58.33,84,144,-90,-19,"GoingfortheGreenBirdieorBetter",2005
54,54,"Padraig Harrington",50,58.23,46,79,-51,-5,"GoingfortheGreenBirdieorBetter",2005
54,54,"Mike Weir",71,58.23,46,79,-47,-12,"GoingfortheGreenBirdieorBetter",2005
56,56,"Brian Davis",75,58.14,75,129,-85,-15,"GoingfortheGreenBirdieorBetter",2005
57,57,"Brendan Jones",81,58.13,93,160,-99,-12,"GoingfortheGreenBirdieorBetter",2005
58,58,"Aaron Baddeley",84,58.02,94,162,-104,3,"GoingfortheGreenBirdieorBetter",2005
58,58,"Tag Ridings",93,58.02,123,212,-129,1,"GoingfortheGreenBirdieorBetter",2005
60,60,"Vaughn Taylor",99,57.98,109,188,-115,-16,"GoingfortheGreenBirdieorBetter",2005
61,61,"Harrison Frazar",105,57.94,135,233,-147,0,"GoingfortheGreenBirdieorBetter",2005
62,62,"Luke Donald",67,57.78,26,45,-26,-19,"GoingfortheGreenBirdieorBetter",2005
63,63,"Kirk Triplett",55,57.69,30,52,-30,-11,"GoingfortheGreenBirdieorBetter",2005
64,64,"Dudley Hart",84,57.36,74,129,-80,-12,"GoingfortheGreenBirdieorBetter",2005
65,65,"Jonathan Byrd",103,57.21,127,222,-137,-3,"GoingfortheGreenBirdieorBetter",2005
66,66,"Robert Gamez",91,57.14,76,133,-79,-20,"GoingfortheGreenBirdieorBetter",2005
66,66,"Ted Purdy",122,57.14,120,210,-124,-4,"GoingfortheGreenBirdieorBetter",2005
68,68,"Billy Mayfair",114,57.08,125,219,-139,-21,"GoingfortheGreenBirdieorBetter",2005
69,69,"DJ Brigman",76,57.02,65,114,-66,-12,"GoingfortheGreenBirdieorBetter",2005
70,70,"Todd Hamilton",94,56.91,70,123,-74,-9,"GoingfortheGreenBirdieorBetter",2005
71,71,"Scott Verplank",87,56.9,66,116,-68,-23,"GoingfortheGreenBirdieorBetter",2005
72,72,"Olin Browne",99,56.84,54,95,-55,-36,"GoingfortheGreenBirdieorBetter",2005
73,73,"Chad Campbell",95,56.72,76,134,-79,-14,"GoingfortheGreenBirdieorBetter",2005
74,74,"Arjun Atwal",65,56.52,78,138,-85,-9,"GoingfortheGreenBirdieorBetter",2005
74,74,"Darron Stiles",78,56.52,65,115,-66,-32,"GoingfortheGreenBirdieorBetter",2005
76,76,"Jim Furyk",94,56.36,62,110,-68,-36,"GoingfortheGreenBirdieorBetter",2005
77,77,"Justin Rose",99,56.35,111,197,-116,0,"GoingfortheGreenBirdieorBetter",2005
78,78,"Kevin Stadler",96,56.31,125,222,-139,11,"GoingfortheGreenBirdieorBetter",2005
79,79,"Justin Bolli",65,56.25,63,112,-63,-8,"GoingfortheGreenBirdieorBetter",2005
79,79,"Kent Jones",99,56.25,81,144,-83,-11,"GoingfortheGreenBirdieorBetter",2005
81,81,"Brian Gay",101,56.07,60,107,-61,-37,"GoingfortheGreenBirdieorBetter",2005
82,82,"Mark Hensby",70,56.03,65,116,-72,5,"GoingfortheGreenBirdieorBetter",2005
83,83,"JL Lewis",98,55.84,86,154,-88,-19,"GoingfortheGreenBirdieorBetter",2005
83,83,"Charles Warren",89,55.84,110,197,-116,-2,"GoingfortheGreenBirdieorBetter",2005
85,85,"Sean OHair",103,55.8,101,181,-110,0,"GoingfortheGreenBirdieorBetter",2005
86,86,"Joe Ogilvie",103,55.78,82,147,-89,-19,"GoingfortheGreenBirdieorBetter",2005
87,87,"Ian Poulter",62,55.74,34,61,-37,-10,"GoingfortheGreenBirdieorBetter",2005
88,88,"Steve Lowery",100,55.71,117,210,-125,7,"GoingfortheGreenBirdieorBetter",2005
89,89,"Scott Gutschewski",86,55.67,108,194,-118,12,"GoingfortheGreenBirdieorBetter",2005
90,90,"Stuart Appleby",84,55.65,69,124,-72,-18,"GoingfortheGreenBirdieorBetter",2005
91,91,"Arron Oberholser",65,55.56,50,90,-53,-13,"GoingfortheGreenBirdieorBetter",2005
92,92,"Ryan Palmer",101,55.44,107,193,-111,-1,"GoingfortheGreenBirdieorBetter",2005
93,93,"Dennis Paulson",63,55.3,73,132,-77,4,"GoingfortheGreenBirdieorBetter",2005
94,94,"Matt Kuchar",60,55.29,47,85,-47,-4,"GoingfortheGreenBirdieorBetter",2005
95,95,"Mathias Gronberg",60,55.26,84,152,-94,6,"GoingfortheGreenBirdieorBetter",2005
96,96,"Fred Couples",72,55.17,48,87,-53,-6,"GoingfortheGreenBirdieorBetter",2005
97,97,"JJ Henry",102,55.1,108,196,-112,-9,"GoingfortheGreenBirdieorBetter",2005
98,98,"Brian Bateman",98,54.88,90,164,-101,-4,"GoingfortheGreenBirdieorBetter",2005
98,98,"Tom Byrum",83,54.88,45,82,-47,-33,"GoingfortheGreenBirdieorBetter",2005
100,100,"Daniel Chopra",108,54.87,124,226,-129,-1,"GoingfortheGreenBirdieorBetter",2005
100,100,"Rory Sabbatini",81,54.87,62,113,-68,-2,"GoingfortheGreenBirdieorBetter",2005
102,102,"Tom Pernice Jr",111,54.79,103,188,-111,-15,"GoingfortheGreenBirdieorBetter",2005
103,103,"Bernhard Langer",67,54.67,41,75,-45,-10,"GoingfortheGreenBirdieorBetter",2005
104,104,"Bob Tway",87,54.63,59,108,-63,-9,"GoingfortheGreenBirdieorBetter",2005
105,105,"Craig Barlow",81,54.55,72,132,-79,-11,"GoingfortheGreenBirdieorBetter",2005
105,105,"John Daly",78,54.55,84,154,-89,5,"GoingfortheGreenBirdieorBetter",2005
107,107,"Chris Smith",93,54.41,111,204,-115,10,"GoingfortheGreenBirdieorBetter",2005
108,108,"Mark Brooks",72,54.1,33,61,-35,-4,"GoingfortheGreenBirdieorBetter",2005
109,109,"Carlos Franco",78,54.09,86,159,-95,-9,"GoingfortheGreenBirdieorBetter",2005
110,110,"Jerry Kelly",101,54.07,73,135,-77,-17,"GoingfortheGreenBirdieorBetter",2005
111,111,"Scott Hend",75,54.04,107,198,-114,20,"GoingfortheGreenBirdieorBetter",2005
112,112,"Steve Elkington",67,53.92,55,102,-56,-16,"GoingfortheGreenBirdieorBetter",2005
113,113,"Heath Slocum",103,53.9,76,141,-79,-38,"GoingfortheGreenBirdieorBetter",2005
114,114,"Dan Forsman",52,53.85,49,91,-52,-11,"GoingfortheGreenBirdieorBetter",2005
114,114,"Freddie Jacobson",72,53.85,49,91,-53,12,"GoingfortheGreenBirdieorBetter",2005
114,114,"Hunter Mahan",103,53.85,112,208,-117,-17,"GoingfortheGreenBirdieorBetter",2005
117,117,"Joey Sindelar",104,53.81,106,197,-107,-17,"GoingfortheGreenBirdieorBetter",2005
118,118,"Hidemichi Tanaka",106,53.76,93,173,-95,-13,"GoingfortheGreenBirdieorBetter",2005
119,119,"Andrew Magee",82,53.68,73,136,-78,-13,"GoingfortheGreenBirdieorBetter",2005
119,119,"Joey Snyder III",102,53.68,102,190,-115,8,"GoingfortheGreenBirdieorBetter",2005
121,121,"Will Ma Kenzie",75,53.62,74,138,-77,-11,"GoingfortheGreenBirdieorBetter",2005
122,122,"Robert Allenby",95,53.57,90,168,-99,-16,"GoingfortheGreenBirdieorBetter",2005
123,123,"Scott McCarron",78,53.49,69,129,-74,-3,"GoingfortheGreenBirdieorBetter",2005
124,124,"Jay Haas",54,53.45,31,58,-32,-4,"GoingfortheGreenBirdieorBetter",2005
125,125,"Bart Bryant",91,53.44,70,131,-77,-20,"GoingfortheGreenBirdieorBetter",2005
126,126,"Lucas Glover",88,53.27,114,214,-125,3,"GoingfortheGreenBirdieorBetter",2005
127,127,"Kenny Perry",82,53.17,67,126,-72,-1,"GoingfortheGreenBirdieorBetter",2005
128,128,"Ryuji Imada",78,53.03,70,132,-73,-8,"GoingfortheGreenBirdieorBetter",2005
129,129,"Jeff Hart",63,52.94,27,51,-29,-19,"GoingfortheGreenBirdieorBetter",2005
129,129,"Franklin Langham",91,52.94,54,102,-56,-13,"GoingfortheGreenBirdieorBetter",2005
129,129,"Shaun Micheel",81,52.94,63,119,-69,-9,"GoingfortheGreenBirdieorBetter",2005
132,132,"Brent Geiberger",61,52.87,46,87,-53,-12,"GoingfortheGreenBirdieorBetter",2005
132,132,"John Huston",90,52.87,92,174,-96,-17,"GoingfortheGreenBirdieorBetter",2005
134,134,"Tim Herron",100,52.86,74,140,-78,-17,"GoingfortheGreenBirdieorBetter",2005
135,135,"Rich Beem",66,52.75,48,91,-50,-10,"GoingfortheGreenBirdieorBetter",2005
136,136,"Glen Hnatiuk",59,52.56,41,78,-42,-22,"GoingfortheGreenBirdieorBetter",2005
136,136,"Jay Williamson",53,52.56,41,78,-45,-3,"GoingfortheGreenBirdieorBetter",2005
138,138,"Hunter Haas",83,52.5,84,160,-94,-7,"GoingfortheGreenBirdieorBetter",2005
139,139,"Michael Long",72,52.48,74,141,-83,2,"GoingfortheGreenBirdieorBetter",2005
140,140,"Lee Janzen",75,52.43,54,103,-55,-14,"GoingfortheGreenBirdieorBetter",2005
141,141,"Richard Johnson",50,52.38,44,84,-45,-10,"GoingfortheGreenBirdieorBetter",2005
141,141,"Jonathan Kaye",77,52.38,66,126,-69,-21,"GoingfortheGreenBirdieorBetter",2005
143,143,"Bob Estes",92,52.14,61,117,-67,-20,"GoingfortheGreenBirdieorBetter",2005
143,143,"Rocco Mediate",73,52.14,61,117,-66,-10,"GoingfortheGreenBirdieorBetter",2005
145,145,"Lee Westwood",50,52,39,75,-42,5,"GoingfortheGreenBirdieorBetter",2005
146,146,"Paul Azinger",66,51.92,54,104,-55,-4,"GoingfortheGreenBirdieorBetter",2005
147,147,"Tjaart van der Walt",56,51.89,55,106,-56,-11,"GoingfortheGreenBirdieorBetter",2005
148,148,"Kevin Na",88,51.88,69,133,-73,-18,"GoingfortheGreenBirdieorBetter",2005
149,149,"Patrick Sheehan",114,51.83,99,191,-103,-4,"GoingfortheGreenBirdieorBetter",2005
150,150,"Doug Barron",70,51.82,57,110,-58,-20,"GoingfortheGreenBirdieorBetter",2005
151,151,"DA Points",94,51.69,92,178,-100,-11,"GoingfortheGreenBirdieorBetter",2005
152,152,"Jesper Parnevik",84,51.66,78,151,-85,5,"GoingfortheGreenBirdieorBetter",2005
153,153,"Jeff Brehaut",71,51.54,67,130,-71,-23,"GoingfortheGreenBirdieorBetter",2005
154,154,"Corey Pavin",77,51.43,36,70,-39,-26,"GoingfortheGreenBirdieorBetter",2005
155,155,"John Senden",101,51.26,102,199,-109,-8,"GoingfortheGreenBirdieorBetter",2005
156,156,"Chris Anderson",66,51.22,42,82,-48,-16,"GoingfortheGreenBirdieorBetter",2005
157,157,"Paul Gow",78,51.15,67,131,-69,-1,"GoingfortheGreenBirdieorBetter",2005
158,158,"Jose Coceres",56,51.14,45,88,-46,9,"GoingfortheGreenBirdieorBetter",2005
159,159,"Bradley Hughes",52,50.96,53,104,-53,10,"GoingfortheGreenBirdieorBetter",2005
160,160,"John Elliott",58,50.83,61,120,-63,11,"GoingfortheGreenBirdieorBetter",2005
161,161,"Thomas Levet",54,50.82,31,61,-34,15,"GoingfortheGreenBirdieorBetter",2005
162,162,"Robert Damron",89,50.77,66,130,-68,-26,"GoingfortheGreenBirdieorBetter",2005
163,163,"Todd Fischer",99,50.7,72,142,-75,-24,"GoingfortheGreenBirdieorBetter",2005
164,164,"Fred Funk",102,50.53,48,95,-51,-45,"GoingfortheGreenBirdieorBetter",2005
165,165,"Paul Claxton",79,50.43,59,117,-62,-22,"GoingfortheGreenBirdieorBetter",2005
166,166,"Joe Durant",81,50.35,71,141,-73,-2,"GoingfortheGreenBirdieorBetter",2005
167,167,"Jason Allred",75,50,65,130,-69,14,"GoingfortheGreenBirdieorBetter",2005
167,167,"Hank Kuehne",84,50,97,194,-101,11,"GoingfortheGreenBirdieorBetter",2005
167,167,"Tom Lehman",69,50,43,86,-44,-15,"GoingfortheGreenBirdieorBetter",2005
167,167,"Craig Perks",67,50,51,102,-55,7,"GoingfortheGreenBirdieorBetter",2005
167,167,"Chris Riley",67,50,30,60,-31,10,"GoingfortheGreenBirdieorBetter",2005
172,172,"Steve Allan",102,49.76,105,211,-113,7,"GoingfortheGreenBirdieorBetter",2005
173,173,"Neal Lancaster",95,49.72,90,181,-94,-27,"GoingfortheGreenBirdieorBetter",2005
174,174,"David Hearn",68,49.61,63,127,-70,-3,"GoingfortheGreenBirdieorBetter",2005
175,175,"Glen Day",80,49.59,60,121,-64,-14,"GoingfortheGreenBirdieorBetter",2005
176,176,"Charlie Wi",67,49.53,53,107,-59,-10,"GoingfortheGreenBirdieorBetter",2005
177,177,"Tom Gillis",77,49.24,65,132,-69,-12,"GoingfortheGreenBirdieorBetter",2005
178,178,"Roland Thatcher",75,49.01,74,151,-78,7,"GoingfortheGreenBirdieorBetter",2005
179,179,"Chris DiMarco",83,48.96,47,96,-51,-24,"GoingfortheGreenBirdieorBetter",2005
180,180,"Steve Flesch",90,48.78,60,123,-66,-5,"GoingfortheGreenBirdieorBetter",2005
181,181,"Rob Rashell",65,48.35,44,91,-45,5,"GoingfortheGreenBirdieorBetter",2005
182,182,"Jeff Maggert",79,48.25,55,114,-56,-8,"GoingfortheGreenBirdieorBetter",2005
183,183,"Mario Tiziani",67,48.18,53,110,-57,-5,"GoingfortheGreenBirdieorBetter",2005
184,184,"Matt Gogel",78,48.08,50,104,-53,-5,"GoingfortheGreenBirdieorBetter",2005
185,185,"Brett Wetterich",76,47.64,91,191,-98,4,"GoingfortheGreenBirdieorBetter",2005
186,186,"John Cook",72,47.44,37,78,-39,-27,"GoingfortheGreenBirdieorBetter",2005
187,187,"Peter Lonard",85,47.27,52,110,-56,-22,"GoingfortheGreenBirdieorBetter",2005
188,188,"Hideto Tanihara",50,47.13,41,87,-45,10,"GoingfortheGreenBirdieorBetter",2005
189,189,"Skip Kendall",80,46.94,46,98,-48,-11,"GoingfortheGreenBirdieorBetter",2005
190,190,"Mark Wilson",74,46.75,36,77,-39,-21,"GoingfortheGreenBirdieorBetter",2005
191,191,"Len Mattiace",86,46.46,46,99,-49,-19,"GoingfortheGreenBirdieorBetter",2005
192,192,"Stewart Cink",98,46.22,55,119,-57,-15,"GoingfortheGreenBirdieorBetter",2005
193,193,"Danny Briggs",70,46,46,100,-47,-13,"GoingfortheGreenBirdieorBetter",2005
194,194,"Pat Perez",89,45.81,71,155,-74,7,"GoingfortheGreenBirdieorBetter",2005
195,195,"Steve Jones",56,45.45,35,77,-38,-6,"GoingfortheGreenBirdieorBetter",2005
196,196,"Brad Faxon",75,45.35,39,86,-43,-8,"GoingfortheGreenBirdieorBetter",2005
197,197,"Alex Cejka",84,45.24,57,126,-61,-16,"GoingfortheGreenBirdieorBetter",2005
198,198,"Ben Curtis",65,44.44,32,72,-35,10,"GoingfortheGreenBirdieorBetter",2005
199,199,"Bill Glasson",54,42.11,24,57,-25,-2,"GoingfortheGreenBirdieorBetter",2005
200,200,"Larry Mize",54,41.94,26,62,-27,-19,"GoingfortheGreenBirdieorBetter",2005
201,201,"Mark OMeara",66,41.3,19,46,-19,-14,"GoingfortheGreenBirdieorBetter",2005
202,202,"Jim Carter",62,39.34,24,61,-25,-11,"GoingfortheGreenBirdieorBetter",2005
