"1PuttsperRound_RANKTHISWEEK_2006","1PuttsperRound_RANKLASTWEEK_2006","1PuttsperRound_PLAYERNAME_2006","1PuttsperRound_ROUNDS_2006","1PuttsperRound_AVG_2006","1PuttsperRound_TOTAL1PUTTS_2006","1PuttsperRound_TOTALROUNDS_2006","stat_name","year"
142,142,"Arron Oberholser",82,6.72,531,79,"1PuttsperRound",2006
145,145,"Brian Bateman",69,6.71,436,65,"1PuttsperRound",2006
145,145,"Mark Brooks",90,6.71,597,89,"1PuttsperRound",2006
147,147,"Bubba Watson",83,6.7,529,79,"1PuttsperRound",2006
148,148,"Bubba Dickerson",98,6.69,642,96,"1PuttsperRound",2006
148,148,"Omar Uresti",61,6.69,395,59,"1PuttsperRound",2006
150,150,"Matt Hansen",68,6.68,441,66,"1PuttsperRound",2006
151,151,"Rich Beem",85,6.67,554,83,"1PuttsperRound",2006
151,151,"Kevin Sutherland",100,6.67,640,96,"1PuttsperRound",2006
153,153,"Jeff Brehaut",100,6.66,639,96,"1PuttsperRound",2006
153,153,"Greg Owen",79,6.66,513,77,"1PuttsperRound",2006
155,155,"Hunter Mahan",98,6.65,652,98,"1PuttsperRound",2006
156,156,"Alex Cejka",93,6.64,604,91,"1PuttsperRound",2006
156,156,"Troy Matteson",101,6.64,671,101,"1PuttsperRound",2006
156,156,"Duffy Waldorf",96,6.64,611,92,"1PuttsperRound",2006
159,159,"Mathias Gronberg",92,6.63,590,89,"1PuttsperRound",2006
160,160,"David Branshaw",98,6.62,649,98,"1PuttsperRound",2006
161,161,"Ron Whittaker",81,6.61,522,79,"1PuttsperRound",2006
162,162,"Paul Stankowski",70,6.6,462,70,"1PuttsperRound",2006
163,163,"KJ Choi",93,6.58,605,92,"1PuttsperRound",2006
163,163,"Joe Durant",101,6.58,665,101,"1PuttsperRound",2006
165,165,"Scott Gutschewski",53,6.57,335,51,"1PuttsperRound",2006
166,166,"Shaun Micheel",96,6.56,610,93,"1PuttsperRound",2006
167,167,"Craig Barlow",77,6.55,478,73,"1PuttsperRound",2006
168,168,"Jeff Maggert",81,6.53,529,81,"1PuttsperRound",2006
168,168,"Bob May",65,6.53,405,62,"1PuttsperRound",2006
170,170,"Briny Baird",81,6.52,502,77,"1PuttsperRound",2006
170,170,"Michael Connell",51,6.52,313,48,"1PuttsperRound",2006
170,170,"Carlos Franco",86,6.52,561,86,"1PuttsperRound",2006
173,173,"Joey Sindelar",90,6.51,586,90,"1PuttsperRound",2006
174,174,"Fred Couples",52,6.5,325,50,"1PuttsperRound",2006
174,174,"Brandt Jobe",91,6.5,572,88,"1PuttsperRound",2006
174,174,"Ted Purdy",103,6.5,656,101,"1PuttsperRound",2006
177,177,"Charles Warren",93,6.47,582,90,"1PuttsperRound",2006
178,178,"Steve Elkington",52,6.45,329,51,"1PuttsperRound",2006
178,178,"Sergio Garcia",59,6.45,355,55,"1PuttsperRound",2006
180,180,"Charles Howell III",96,6.44,599,93,"1PuttsperRound",2006
180,180,"Jon Mills",68,6.44,425,66,"1PuttsperRound",2006
182,182,"Thomas Levet",53,6.41,327,51,"1PuttsperRound",2006
183,183,"Nicholas Thompson",96,6.4,595,93,"1PuttsperRound",2006
184,184,"Heath Slocum",96,6.39,594,93,"1PuttsperRound",2006
185,185,"JJ Henry",96,6.38,593,93,"1PuttsperRound",2006
186,186,"Chris Couch",75,6.36,477,75,"1PuttsperRound",2006
186,186,"Mathew Goggin",72,6.36,445,70,"1PuttsperRound",2006
188,188,"Jonathan Kaye",95,6.32,581,92,"1PuttsperRound",2006
189,189,"Roger Tambellini",64,6.3,384,61,"1PuttsperRound",2006
190,190,"John Senden",96,6.29,585,93,"1PuttsperRound",2006
191,191,"Will Ma Kenzie",91,6.26,551,88,"1PuttsperRound",2006
192,192,"Tom Lehman",70,6.23,374,60,"1PuttsperRound",2006
193,193,"Chris Smith",67,6.22,417,67,"1PuttsperRound",2006
194,194,"Bart Bryant",87,6.21,534,86,"1PuttsperRound",2006
195,195,"Jeff Gove",91,6.15,535,87,"1PuttsperRound",2006
196,196,"Kenny Perry",73,6.08,438,72,"1PuttsperRound",2006
