"FirstTeeLateRound4ScoringAverage_RANKTHISWEEK_2006","FirstTeeLateRound4ScoringAverage_RANKLASTWEEK_2006","FirstTeeLateRound4ScoringAverage_PLAYERNAME_2006","FirstTeeLateRound4ScoringAverage__2006","FirstTeeLateRound4ScoringAverage_AVG_2006","FirstTeeLateRound4ScoringAverage_TOTALSTROKES_2006","FirstTeeLateRound4ScoringAverage_TOTALROUNDS_2006","stat_name","year"
50,50,"Woody Austin",NA,70.33,633,9,"FirstTeeLateRound4ScoringAverage",2006
50,50,"Nathan Green",NA,70.33,633,9,"FirstTeeLateRound4ScoringAverage",2006
50,50,"Steve Lowery",NA,70.33,422,6,"FirstTeeLateRound4ScoringAverage",2006
50,50,"Charles Warren",NA,70.33,633,9,"FirstTeeLateRound4ScoringAverage",2006
54,54,"Daisuke Maruyama",NA,70.4,352,5,"FirstTeeLateRound4ScoringAverage",2006
55,55,"Ryan Moore",NA,70.43,493,7,"FirstTeeLateRound4ScoringAverage",2006
55,55,"Rory Sabbatini",NA,70.43,493,7,"FirstTeeLateRound4ScoringAverage",2006
57,57,"John Rollins",NA,70.44,634,9,"FirstTeeLateRound4ScoringAverage",2006
57,57,"Scott Verplank",NA,70.44,634,9,"FirstTeeLateRound4ScoringAverage",2006
57,57,"Camilo Villegas",NA,70.44,634,9,"FirstTeeLateRound4ScoringAverage",2006
60,60,"Joe Durant",NA,70.45,775,11,"FirstTeeLateRound4ScoringAverage",2006
61,61,"Craig Barlow",NA,70.5,423,6,"FirstTeeLateRound4ScoringAverage",2006
62,62,"Richard Johnson",NA,70.56,635,9,"FirstTeeLateRound4ScoringAverage",2006
63,63,"Stephen Leaney",NA,70.57,494,7,"FirstTeeLateRound4ScoringAverage",2006
63,63,"Bubba Watson",NA,70.57,494,7,"FirstTeeLateRound4ScoringAverage",2006
65,65,"Stephen Ames",NA,70.6,353,5,"FirstTeeLateRound4ScoringAverage",2006
65,65,"Eric Axley",NA,70.6,353,5,"FirstTeeLateRound4ScoringAverage",2006
65,65,"Kent Jones",NA,70.6,353,5,"FirstTeeLateRound4ScoringAverage",2006
65,65,"Jesper Parnevik",NA,70.6,353,5,"FirstTeeLateRound4ScoringAverage",2006
69,69,"David Branshaw",NA,70.67,424,6,"FirstTeeLateRound4ScoringAverage",2006
69,69,"KJ Choi",NA,70.67,636,9,"FirstTeeLateRound4ScoringAverage",2006
69,69,"Billy Mayfair",NA,70.67,424,6,"FirstTeeLateRound4ScoringAverage",2006
69,69,"Kenny Perry",NA,70.67,424,6,"FirstTeeLateRound4ScoringAverage",2006
69,69,"Ian Poulter",NA,70.67,636,9,"FirstTeeLateRound4ScoringAverage",2006
74,74,"Trevor Immelman",NA,70.71,990,14,"FirstTeeLateRound4ScoringAverage",2006
75,75,"Jason Bohn",NA,70.73,778,11,"FirstTeeLateRound4ScoringAverage",2006
76,76,"Tommy Armour III",NA,70.75,283,4,"FirstTeeLateRound4ScoringAverage",2006
77,77,"Bill Haas",NA,70.8,354,5,"FirstTeeLateRound4ScoringAverage",2006
78,78,"Davis Love III",NA,70.86,496,7,"FirstTeeLateRound4ScoringAverage",2006
79,79,"Troy Matteson",NA,70.88,567,8,"FirstTeeLateRound4ScoringAverage",2006
80,80,"Fred Funk",NA,70.91,780,11,"FirstTeeLateRound4ScoringAverage",2006
81,81,"Vijay Singh",NA,70.93,1064,15,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Doug Barron",NA,71,213,3,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Marco Dawson",NA,71,426,6,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Bubba Dickerson",NA,71,213,3,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Steve Elkington",NA,71,213,3,"FirstTeeLateRound4ScoringAverage",2006
82,82,"JP Hayes",NA,71,355,5,"FirstTeeLateRound4ScoringAverage",2006
82,82,"JJ Henry",NA,71,710,10,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Jeff Maggert",NA,71,426,6,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Jeff Overton",NA,71,213,3,"FirstTeeLateRound4ScoringAverage",2006
82,82,"John Senden",NA,71,426,6,"FirstTeeLateRound4ScoringAverage",2006
82,82,"Ron Whittaker",NA,71,71,1,"FirstTeeLateRound4ScoringAverage",2006
92,92,"Zach Johnson",NA,71.1,711,10,"FirstTeeLateRound4ScoringAverage",2006
93,93,"Sean OHair",NA,71.13,569,8,"FirstTeeLateRound4ScoringAverage",2006
94,94,"Kris Cox",NA,71.2,356,5,"FirstTeeLateRound4ScoringAverage",2006
94,94,"Robert Gamez",NA,71.2,356,5,"FirstTeeLateRound4ScoringAverage",2006
94,94,"Lucas Glover",NA,71.2,1068,15,"FirstTeeLateRound4ScoringAverage",2006
97,97,"Ben Curtis",NA,71.25,285,4,"FirstTeeLateRound4ScoringAverage",2006
97,97,"Joe Ogilvie",NA,71.25,570,8,"FirstTeeLateRound4ScoringAverage",2006
99,99,"Arjun Atwal",NA,71.29,499,7,"FirstTeeLateRound4ScoringAverage",2006
99,99,"Brian Gay",NA,71.29,499,7,"FirstTeeLateRound4ScoringAverage",2006
101,101,"Dean Wilson",NA,71.3,713,10,"FirstTeeLateRound4ScoringAverage",2006
102,102,"Stuart Appleby",NA,71.33,642,9,"FirstTeeLateRound4ScoringAverage",2006
102,102,"Briny Baird",NA,71.33,642,9,"FirstTeeLateRound4ScoringAverage",2006
102,102,"Ian Leggatt",NA,71.33,214,3,"FirstTeeLateRound4ScoringAverage",2006
102,102,"Ted Purdy",NA,71.33,642,9,"FirstTeeLateRound4ScoringAverage",2006
102,102,"Bob Tway",NA,71.33,214,3,"FirstTeeLateRound4ScoringAverage",2006
107,107,"Robert Allenby",NA,71.4,714,10,"FirstTeeLateRound4ScoringAverage",2006
108,108,"Jeff Brehaut",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2006
108,108,"Matt Hansen",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2006
108,108,"Charley Hoffman",NA,71.5,715,10,"FirstTeeLateRound4ScoringAverage",2006
108,108,"Lee Janzen",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2006
108,108,"Patrick Sheehan",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2006
113,113,"Ernie Els",NA,71.6,716,10,"FirstTeeLateRound4ScoringAverage",2006
114,114,"Alex Cejka",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2006
114,114,"Retief Goosen",NA,71.67,645,9,"FirstTeeLateRound4ScoringAverage",2006
114,114,"Roger Tambellini",NA,71.67,215,3,"FirstTeeLateRound4ScoringAverage",2006
114,114,"Kirk Triplett",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2006
118,118,"Tim Clark",NA,71.7,717,10,"FirstTeeLateRound4ScoringAverage",2006
119,119,"Ryan Palmer",NA,71.71,502,7,"FirstTeeLateRound4ScoringAverage",2006
120,120,"John Cook",NA,71.75,287,4,"FirstTeeLateRound4ScoringAverage",2006
120,120,"Robert Damron",NA,71.75,287,4,"FirstTeeLateRound4ScoringAverage",2006
122,122,"Justin Rose",NA,71.77,933,13,"FirstTeeLateRound4ScoringAverage",2006
123,123,"Billy Andrade",NA,71.8,359,5,"FirstTeeLateRound4ScoringAverage",2006
124,124,"Phil Mickelson",NA,71.82,790,11,"FirstTeeLateRound4ScoringAverage",2006
125,125,"Padraig Harrington",NA,71.83,431,6,"FirstTeeLateRound4ScoringAverage",2006
126,126,"Harrison Frazar",NA,71.86,503,7,"FirstTeeLateRound4ScoringAverage",2006
127,127,"Chad Campbell",NA,71.88,575,8,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Aaron Baddeley",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Brian Davis",NA,72,216,3,"FirstTeeLateRound4ScoringAverage",2006
128,128,"John Engler Jr",NA,72,72,1,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Bob Estes",NA,72,576,8,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Brent Geiberger",NA,72,432,6,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Jeff Gove",NA,72,360,5,"FirstTeeLateRound4ScoringAverage",2006
128,128,"JB Holmes",NA,72,360,5,"FirstTeeLateRound4ScoringAverage",2006
128,128,"David Howell",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Jonathan Kaye",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Justin Leonard",NA,72,432,6,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Will Ma Kenzie",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Hunter Mahan",NA,72,504,7,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Greg Owen",NA,72,720,10,"FirstTeeLateRound4ScoringAverage",2006
128,128,"DA Points",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2006
128,128,"Kevin Sutherland",NA,72,504,7,"FirstTeeLateRound4ScoringAverage",2006
143,143,"Shaun Micheel",NA,72.11,649,9,"FirstTeeLateRound4ScoringAverage",2006
144,144,"Skip Kendall",NA,72.25,289,4,"FirstTeeLateRound4ScoringAverage",2006
144,144,"Rod Pampling",NA,72.25,578,8,"FirstTeeLateRound4ScoringAverage",2006
146,146,"Tim Herron",NA,72.33,434,6,"FirstTeeLateRound4ScoringAverage",2006
146,146,"Jerry Smith",NA,72.33,217,3,"FirstTeeLateRound4ScoringAverage",2006
146,146,"Duffy Waldorf",NA,72.33,434,6,"FirstTeeLateRound4ScoringAverage",2006
149,149,"Bart Bryant",NA,72.38,579,8,"FirstTeeLateRound4ScoringAverage",2006
150,150,"Daniel Chopra",NA,72.43,1014,14,"FirstTeeLateRound4ScoringAverage",2006
150,150,"Mathias Gronberg",NA,72.43,507,7,"FirstTeeLateRound4ScoringAverage",2006
152,152,"Arron Oberholser",NA,72.44,652,9,"FirstTeeLateRound4ScoringAverage",2006
153,153,"John Daly",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2006
154,154,"Freddie Jacobson",NA,72.71,509,7,"FirstTeeLateRound4ScoringAverage",2006
155,155,"Henrik Bjornstad",NA,72.75,291,4,"FirstTeeLateRound4ScoringAverage",2006
155,155,"Robert Garrigus",NA,72.75,291,4,"FirstTeeLateRound4ScoringAverage",2006
157,157,"Geoff Ogilvy",NA,72.78,655,9,"FirstTeeLateRound4ScoringAverage",2006
158,158,"Chris DiMarco",NA,72.86,510,7,"FirstTeeLateRound4ScoringAverage",2006
159,159,"Steve Flesch",NA,72.89,656,9,"FirstTeeLateRound4ScoringAverage",2006
160,160,"Danny Ellis",NA,73,73,1,"FirstTeeLateRound4ScoringAverage",2006
160,160,"Brad Faxon",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2006
160,160,"Ryan Hietala",NA,73,73,1,"FirstTeeLateRound4ScoringAverage",2006
160,160,"Tom Lehman",NA,73,219,3,"FirstTeeLateRound4ScoringAverage",2006
160,160,"Chris Riley",NA,73,511,7,"FirstTeeLateRound4ScoringAverage",2006
160,160,"Mark Wilson",NA,73,365,5,"FirstTeeLateRound4ScoringAverage",2006
166,166,"Mike Weir",NA,73.08,877,12,"FirstTeeLateRound4ScoringAverage",2006
167,167,"Michael Allen",NA,73.2,366,5,"FirstTeeLateRound4ScoringAverage",2006
167,167,"Todd Fischer",NA,73.2,366,5,"FirstTeeLateRound4ScoringAverage",2006
169,169,"Fred Couples",NA,73.25,293,4,"FirstTeeLateRound4ScoringAverage",2006
169,169,"Steve Jones",NA,73.25,293,4,"FirstTeeLateRound4ScoringAverage",2006
169,169,"Tag Ridings",NA,73.25,293,4,"FirstTeeLateRound4ScoringAverage",2006
172,172,"Bo Van Pelt",NA,73.33,880,12,"FirstTeeLateRound4ScoringAverage",2006
173,173,"Greg Kraft",NA,73.5,294,4,"FirstTeeLateRound4ScoringAverage",2006
174,174,"Chris Smith",NA,73.67,221,3,"FirstTeeLateRound4ScoringAverage",2006
175,175,"Mark Calcavecchia",NA,73.75,590,8,"FirstTeeLateRound4ScoringAverage",2006
176,176,"Peter Lonard",NA,73.88,591,8,"FirstTeeLateRound4ScoringAverage",2006
177,177,"Sergio Garcia",NA,74,444,6,"FirstTeeLateRound4ScoringAverage",2006
177,177,"Brandt Jobe",NA,74,444,6,"FirstTeeLateRound4ScoringAverage",2006
177,177,"Jason Schultz",NA,74,148,2,"FirstTeeLateRound4ScoringAverage",2006
177,177,"Wes Short Jr",NA,74,222,3,"FirstTeeLateRound4ScoringAverage",2006
177,177,"Nicholas Thompson",NA,74,296,4,"FirstTeeLateRound4ScoringAverage",2006
177,177,"Jimmy Walker",NA,74,74,1,"FirstTeeLateRound4ScoringAverage",2006
183,183,"Pat Perez",NA,74.5,298,4,"FirstTeeLateRound4ScoringAverage",2006
183,183,"Vance Veazey",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2006
185,185,"Mark Brooks",NA,74.67,224,3,"FirstTeeLateRound4ScoringAverage",2006
185,185,"James Driscoll",NA,74.67,224,3,"FirstTeeLateRound4ScoringAverage",2006
187,187,"Rich Beem",NA,75.17,451,6,"FirstTeeLateRound4ScoringAverage",2006
188,188,"Olin Browne",NA,75.5,302,4,"FirstTeeLateRound4ScoringAverage",2006
189,189,"Thomas Levet",NA,78,78,1,"FirstTeeLateRound4ScoringAverage",2006
189,189,"Len Mattiace",NA,78,78,1,"FirstTeeLateRound4ScoringAverage",2006
189,189,"Jon Mills",NA,78,78,1,"FirstTeeLateRound4ScoringAverage",2006
