"Approachesfrom200225yards_RANKTHISWEEK_2014","Approachesfrom200225yards_RANKLASTWEEK_2014","Approachesfrom200225yards_PLAYERNAME_2014","Approachesfrom200225yards_ROUNDS_2014","Approachesfrom200225yards_AVG_2014","Approachesfrom200225yards_TOTALDISTANCEFEET_2014","Approachesfrom200225yards_OFATTEMPTS_2014","Approachesfrom200225yards_RELATIVETOPAR_2014","stat_name","year"
1,1,"Graham DeLaet",80,NA,3709,113,-15,"Approachesfrom200225yards",2014
2,2,"Justin Rose",70,NA,3301.667,96,-3,"Approachesfrom200225yards",2014
3,3,"Hideki Matsuyama",82,NA,3682.25,102,6,"Approachesfrom200225yards",2014
4,4,"Zach Johnson",97,NA,5708.083,158,-9,"Approachesfrom200225yards",2014
5,5,"Jason Bohn",81,NA,5040.5,139,3,"Approachesfrom200225yards",2014
5,5,"Sergio Garcia",61,NA,2608.583,72,-10,"Approachesfrom200225yards",2014
7,7,"Keegan Bradley",89,NA,4339.333,118,-9,"Approachesfrom200225yards",2014
8,8,"Stewart Cink",91,NA,4534.917,123,-4,"Approachesfrom200225yards",2014
9,9,"Charl Schwartzel",64,NA,3285.25,89,-5,"Approachesfrom200225yards",2014
9,9,"Adam Scott",68,NA,3583.917,97,-9,"Approachesfrom200225yards",2014
11,11,"Angel Cabrera",69,NA,3630.833,98,7,"Approachesfrom200225yards",2014
11,11,"Billy Horschel",92,NA,4556.583,123,-7,"Approachesfrom200225yards",2014
11,11,"John Senden",99,NA,5118.75,138,-5,"Approachesfrom200225yards",2014
14,14,"Martin Kaymer",65,NA,2796.833,75,2,"Approachesfrom200225yards",2014
15,15,"Jim Furyk",84,NA,4926.833,131,2,"Approachesfrom200225yards",2014
15,15,"Russell Knox",92,NA,5375.083,143,5,"Approachesfrom200225yards",2014
15,15,"Rory McIlroy",66,NA,3531.583,94,-22,"Approachesfrom200225yards",2014
18,18,"Bo Van Pelt",83,NA,3821.5,101,-10,"Approachesfrom200225yards",2014
19,19,"Chad Campbell",57,NA,2844.75,75,-2,"Approachesfrom200225yards",2014
20,20,"Luke Donald",57,NA,3877,102,6,"Approachesfrom200225yards",2014
21,21,"Charlie Beljan",76,NA,3822.667,100,-4,"Approachesfrom200225yards",2014
21,21,"Paul Casey",56,NA,3063.167,80,4,"Approachesfrom200225yards",2014
21,21,"Jason Day",54,NA,2331.667,61,2,"Approachesfrom200225yards",2014
24,24,"Harris English",95,NA,4712.917,123,-13,"Approachesfrom200225yards",2014
25,25,"Vijay Singh",83,NA,4837.5,126,6,"Approachesfrom200225yards",2014
25,25,"Hudson Swafford",75,NA,4074.417,106,-9,"Approachesfrom200225yards",2014
25,25,"Nick Watney",80,NA,3884.25,101,-5,"Approachesfrom200225yards",2014
28,28,"Brooks Koepka",56,NA,3153.833,82,-10,"Approachesfrom200225yards",2014
29,29,"Brian Harman",111,NA,6481.5,168,-7,"Approachesfrom200225yards",2014
