"TenthTeeLateLowestRound_RANKTHISWEEK_2008","TenthTeeLateLowestRound_RANKLASTWEEK_2008","TenthTeeLateLowestRound_PLAYERNAME_2008","TenthTeeLateLowestRound_ROUNDS_2008","TenthTeeLateLowestRound_LOWRND_2008","stat_name","year"
17,17,"Kevin Na",97,64,"TenthTeeLateLowestRound",2008
17,17,"Carl Pettersson",110,64,"TenthTeeLateLowestRound",2008
17,17,"Chez Reavie",102,64,"TenthTeeLateLowestRound",2008
17,17,"Joey Sindelar",15,64,"TenthTeeLateLowestRound",2008
17,17,"DJ Trahan",94,64,"TenthTeeLateLowestRound",2008
17,17,"Bob Tway",70,64,"TenthTeeLateLowestRound",2008
17,17,"Jimmy Walker",73,64,"TenthTeeLateLowestRound",2008
17,17,"Charlie Wi",97,64,"TenthTeeLateLowestRound",2008
17,17,"Garrett Willis",34,64,"TenthTeeLateLowestRound",2008
17,17,"Dean Wilson",109,64,"TenthTeeLateLowestRound",2008
43,43,"Woody Austin",109,65,"TenthTeeLateLowestRound",2008
43,43,"Aaron Baddeley",76,65,"TenthTeeLateLowestRound",2008
43,43,"Ben Crane",86,65,"TenthTeeLateLowestRound",2008
43,43,"Marco Dawson",64,65,"TenthTeeLateLowestRound",2008
43,43,"Todd Demsey",80,65,"TenthTeeLateLowestRound",2008
43,43,"John Douma",4,65,"TenthTeeLateLowestRound",2008
43,43,"Kenneth Ferrie",72,65,"TenthTeeLateLowestRound",2008
43,43,"Steve Flesch",95,65,"TenthTeeLateLowestRound",2008
43,43,"Harrison Frazar",73,65,"TenthTeeLateLowestRound",2008
43,43,"Mathew Goggin",91,65,"TenthTeeLateLowestRound",2008
43,43,"Retief Goosen",59,65,"TenthTeeLateLowestRound",2008
43,43,"Padraig Harrington",52,65,"TenthTeeLateLowestRound",2008
43,43,"Tim Herron",97,65,"TenthTeeLateLowestRound",2008
43,43,"Charley Hoffman",94,65,"TenthTeeLateLowestRound",2008
43,43,"Ryuji Imada",80,65,"TenthTeeLateLowestRound",2008
43,43,"Richard Johnson",77,65,"TenthTeeLateLowestRound",2008
43,43,"Craig Kanada",65,65,"TenthTeeLateLowestRound",2008
43,43,"Peter Karmis",4,65,"TenthTeeLateLowestRound",2008
43,43,"Cliff Kresge",84,65,"TenthTeeLateLowestRound",2008
43,43,"Justin Leonard",101,65,"TenthTeeLateLowestRound",2008
43,43,"Michael Letzig",88,65,"TenthTeeLateLowestRound",2008
43,43,"Frank Lickliter II",107,65,"TenthTeeLateLowestRound",2008
43,43,"Davis Love III",78,65,"TenthTeeLateLowestRound",2008
43,43,"Steve Marino",119,65,"TenthTeeLateLowestRound",2008
43,43,"Shigeki Maruyama",50,65,"TenthTeeLateLowestRound",2008
43,43,"Nick OHern",82,65,"TenthTeeLateLowestRound",2008
43,43,"Arron Oberholser",33,65,"TenthTeeLateLowestRound",2008
43,43,"Pat Perez",93,65,"TenthTeeLateLowestRound",2008
43,43,"Tom Pernice Jr",104,65,"TenthTeeLateLowestRound",2008
43,43,"Jeff Quinney",87,65,"TenthTeeLateLowestRound",2008
43,43,"John Riegger",73,65,"TenthTeeLateLowestRound",2008
43,43,"Kevin Streelman",114,65,"TenthTeeLateLowestRound",2008
43,43,"Chris Stroud",81,65,"TenthTeeLateLowestRound",2008
43,43,"Kevin Sutherland",98,65,"TenthTeeLateLowestRound",2008
43,43,"Ron Whittaker",54,65,"TenthTeeLateLowestRound",2008
43,43,"Tim Wilkinson",95,65,"TenthTeeLateLowestRound",2008
43,43,"Mark Wilson",107,65,"TenthTeeLateLowestRound",2008
43,43,"Tiger Woods",26,65,"TenthTeeLateLowestRound",2008
81,81,"Brad Adamonis",87,66,"TenthTeeLateLowestRound",2008
81,81,"Robert Allenby",108,66,"TenthTeeLateLowestRound",2008
81,81,"Stuart Appleby",87,66,"TenthTeeLateLowestRound",2008
81,81,"Ryan Armour",87,66,"TenthTeeLateLowestRound",2008
81,81,"Eric Axley",113,66,"TenthTeeLateLowestRound",2008
81,81,"Cameron Beckman",87,66,"TenthTeeLateLowestRound",2008
81,81,"Rich Beem",90,66,"TenthTeeLateLowestRound",2008
81,81,"Shane Bertsch",96,66,"TenthTeeLateLowestRound",2008
81,81,"Andrew Buckle",46,66,"TenthTeeLateLowestRound",2008
81,81,"Tom Byrum",36,66,"TenthTeeLateLowestRound",2008
81,81,"KJ Choi",74,66,"TenthTeeLateLowestRound",2008
81,81,"Daniel Chopra",84,66,"TenthTeeLateLowestRound",2008
81,81,"Stewart Cink",87,66,"TenthTeeLateLowestRound",2008
81,81,"Jason Day",81,66,"TenthTeeLateLowestRound",2008
81,81,"Steve Elkington",84,66,"TenthTeeLateLowestRound",2008
81,81,"Ernie Els",51,66,"TenthTeeLateLowestRound",2008
81,81,"Nick Flanagan",89,66,"TenthTeeLateLowestRound",2008
81,81,"Fred Funk",42,66,"TenthTeeLateLowestRound",2008
81,81,"Sergio Garcia",72,66,"TenthTeeLateLowestRound",2008
81,81,"Robert Garrigus",90,66,"TenthTeeLateLowestRound",2008
81,81,"Lucas Glover",91,66,"TenthTeeLateLowestRound",2008
81,81,"Jason Gore",94,66,"TenthTeeLateLowestRound",2008
81,81,"Jeff Gove",50,66,"TenthTeeLateLowestRound",2008
81,81,"Bob Heintz",48,66,"TenthTeeLateLowestRound",2008
81,81,"Mark Hensby",71,66,"TenthTeeLateLowestRound",2008
81,81,"Lee Janzen",89,66,"TenthTeeLateLowestRound",2008
81,81,"Miguel Angel Jimenez",25,66,"TenthTeeLateLowestRound",2008
81,81,"Kent Jones",68,66,"TenthTeeLateLowestRound",2008
81,81,"Brendan Jones",15,66,"TenthTeeLateLowestRound",2008
81,81,"Anthony Kim",81,66,"TenthTeeLateLowestRound",2008
81,81,"Martin Laird",98,66,"TenthTeeLateLowestRound",2008
81,81,"Jamie Lovemark",14,66,"TenthTeeLateLowestRound",2008
81,81,"Jeff Maggert",86,66,"TenthTeeLateLowestRound",2008
81,81,"Jim McGovern",75,66,"TenthTeeLateLowestRound",2008
81,81,"Parker McLachlin",88,66,"TenthTeeLateLowestRound",2008
81,81,"Jon Mills",95,66,"TenthTeeLateLowestRound",2008
81,81,"Larry Mize",46,66,"TenthTeeLateLowestRound",2008
81,81,"Jeff Overton",103,66,"TenthTeeLateLowestRound",2008
81,81,"Ryan Palmer",69,66,"TenthTeeLateLowestRound",2008
81,81,"Rod Pampling",83,66,"TenthTeeLateLowestRound",2008
81,81,"Brenden Pappas",66,66,"TenthTeeLateLowestRound",2008
81,81,"Jin Park",85,66,"TenthTeeLateLowestRound",2008
81,81,"Jesper Parnevik",88,66,"TenthTeeLateLowestRound",2008
81,81,"Kenny Perry",97,66,"TenthTeeLateLowestRound",2008
81,81,"Tim Petrovic",97,66,"TenthTeeLateLowestRound",2008
81,81,"Andres Romero",69,66,"TenthTeeLateLowestRound",2008
81,81,"Rory Sabbatini",77,66,"TenthTeeLateLowestRound",2008
81,81,"John Senden",93,66,"TenthTeeLateLowestRound",2008
81,81,"Vijay Singh",82,66,"TenthTeeLateLowestRound",2008
81,81,"Heath Slocum",104,66,"TenthTeeLateLowestRound",2008
81,81,"Steve Stricker",75,66,"TenthTeeLateLowestRound",2008
81,81,"Kyle Thompson",70,66,"TenthTeeLateLowestRound",2008
81,81,"Nicholas Thompson",113,66,"TenthTeeLateLowestRound",2008
81,81,"Camilo Villegas",79,66,"TenthTeeLateLowestRound",2008
81,81,"Nick Watney",96,66,"TenthTeeLateLowestRound",2008
81,81,"Bubba Watson",97,66,"TenthTeeLateLowestRound",2008
81,81,"Boo Weekley",86,66,"TenthTeeLateLowestRound",2008
81,81,"Mike Weir",88,66,"TenthTeeLateLowestRound",2008
81,81,"Lee Westwood",32,66,"TenthTeeLateLowestRound",2008
81,81,"YE Yang",89,66,"TenthTeeLateLowestRound",2008
141,141,"Michael Allen",91,67,"TenthTeeLateLowestRound",2008
141,141,"Justin Bolli",87,67,"TenthTeeLateLowestRound",2008
141,141,"Bart Bryant",81,67,"TenthTeeLateLowestRound",2008
141,141,"Angel Cabrera",55,67,"TenthTeeLateLowestRound",2008
141,141,"Chad Campbell",94,67,"TenthTeeLateLowestRound",2008
141,141,"Alejandro Canizares",52,67,"TenthTeeLateLowestRound",2008
141,141,"Paul Casey",55,67,"TenthTeeLateLowestRound",2008
141,141,"Paul Claxton",63,67,"TenthTeeLateLowestRound",2008
141,141,"Jose Coceres",37,67,"TenthTeeLateLowestRound",2008
141,141,"Chad Collins",72,67,"TenthTeeLateLowestRound",2008
141,141,"John Daly",43,67,"TenthTeeLateLowestRound",2008
141,141,"Bryan DeCorso",4,67,"TenthTeeLateLowestRound",2008
141,141,"Carlos Franco",73,67,"TenthTeeLateLowestRound",2008
141,141,"Cody Freeman",66,67,"TenthTeeLateLowestRound",2008
141,141,"Tommy Gainey",60,67,"TenthTeeLateLowestRound",2008
141,141,"Robert Gamez",79,67,"TenthTeeLateLowestRound",2008
141,141,"Brian Gay",102,67,"TenthTeeLateLowestRound",2008
141,141,"Nathan Green",95,67,"TenthTeeLateLowestRound",2008
141,141,"Anton Haig",8,67,"TenthTeeLateLowestRound",2008
141,141,"Todd Hamilton",92,67,"TenthTeeLateLowestRound",2008
141,141,"JP Hayes",67,67,"TenthTeeLateLowestRound",2008
141,141,"JJ Henry",108,67,"TenthTeeLateLowestRound",2008
141,141,"JB Holmes",86,67,"TenthTeeLateLowestRound",2008
141,141,"Charles Howell III",101,67,"TenthTeeLateLowestRound",2008
141,141,"Brandt Jobe",52,67,"TenthTeeLateLowestRound",2008
141,141,"Zach Johnson",85,67,"TenthTeeLateLowestRound",2008
141,141,"Matt Jones",95,67,"TenthTeeLateLowestRound",2008
141,141,"David Lutterus",59,67,"TenthTeeLateLowestRound",2008
141,141,"George McNeill",97,67,"TenthTeeLateLowestRound",2008
141,141,"Joe Ogilvie",100,67,"TenthTeeLateLowestRound",2008
141,141,"Geoff Ogilvy",65,67,"TenthTeeLateLowestRound",2008
141,141,"Dicky Pride",39,67,"TenthTeeLateLowestRound",2008
141,141,"Brett Quigley",80,67,"TenthTeeLateLowestRound",2008
141,141,"Patrick Sheehan",124,67,"TenthTeeLateLowestRound",2008
141,141,"Richard Sterne",25,67,"TenthTeeLateLowestRound",2008
141,141,"Vaughn Taylor",103,67,"TenthTeeLateLowestRound",2008
141,141,"Michael Thompson",14,67,"TenthTeeLateLowestRound",2008
141,141,"Omar Uresti",74,67,"TenthTeeLateLowestRound",2008
141,141,"Bo Van Pelt",101,67,"TenthTeeLateLowestRound",2008
141,141,"Scott Verplank",82,67,"TenthTeeLateLowestRound",2008
141,141,"Charles Warren",79,67,"TenthTeeLateLowestRound",2008
141,141,"Jay Williamson",96,67,"TenthTeeLateLowestRound",2008
141,141,"Casey Wittenberg",12,67,"TenthTeeLateLowestRound",2008
184,184,"Steve Allan",58,68,"TenthTeeLateLowestRound",2008
184,184,"Stephen Ames",83,68,"TenthTeeLateLowestRound",2008
184,184,"Casey Bourque",3,68,"TenthTeeLateLowestRound",2008
184,184,"Michael Bradley",40,68,"TenthTeeLateLowestRound",2008
184,184,"Mark Brooks",48,68,"TenthTeeLateLowestRound",2008
184,184,"SSP Chawrasia",4,68,"TenthTeeLateLowestRound",2008
184,184,"Ben Curtis",80,68,"TenthTeeLateLowestRound",2008
184,184,"Chris DiMarco",87,68,"TenthTeeLateLowestRound",2008
184,184,"Luke Donald",35,68,"TenthTeeLateLowestRound",2008
184,184,"James Driscoll",85,68,"TenthTeeLateLowestRound",2008
184,184,"Joe Durant",92,68,"TenthTeeLateLowestRound",2008
184,184,"Brad Elder",67,68,"TenthTeeLateLowestRound",2008
184,184,"Robert Floyd",8,68,"TenthTeeLateLowestRound",2008
184,184,"Jim Furyk",95,68,"TenthTeeLateLowestRound",2008
184,184,"Bill Haas",99,68,"TenthTeeLateLowestRound",2008
184,184,"Soren Hansen",27,68,"TenthTeeLateLowestRound",2008
184,184,"Gregory Havret",8,68,"TenthTeeLateLowestRound",2008
184,184,"Freddie Jacobson",78,68,"TenthTeeLateLowestRound",2008
184,184,"James Kingston",16,68,"TenthTeeLateLowestRound",2008
184,184,"Neal Lancaster",28,68,"TenthTeeLateLowestRound",2008
184,184,"Danny Lee",6,68,"TenthTeeLateLowestRound",2008
184,184,"Ian Leggatt",17,68,"TenthTeeLateLowestRound",2008
184,184,"Tom Lehman",51,68,"TenthTeeLateLowestRound",2008
184,184,"Troy Matteson",94,68,"TenthTeeLateLowestRound",2008
184,184,"Scott McCarron",63,68,"TenthTeeLateLowestRound",2008
184,184,"Andrew McLardy",6,68,"TenthTeeLateLowestRound",2008
184,184,"Rocco Mediate",87,68,"TenthTeeLateLowestRound",2008
184,184,"Shaun Micheel",45,68,"TenthTeeLateLowestRound",2008
184,184,"Yusaku Miyazato",4,68,"TenthTeeLateLowestRound",2008
184,184,"Sean OHair",81,68,"TenthTeeLateLowestRound",2008
184,184,"Corey Pavin",69,68,"TenthTeeLateLowestRound",2008
184,184,"DA Points",12,68,"TenthTeeLateLowestRound",2008
184,184,"Ian Poulter",51,68,"TenthTeeLateLowestRound",2008
184,184,"Ted Purdy",68,68,"TenthTeeLateLowestRound",2008
184,184,"Tag Ridings",88,68,"TenthTeeLateLowestRound",2008
184,184,"Chris Riley",51,68,"TenthTeeLateLowestRound",2008
184,184,"Dustin Risdon",3,68,"TenthTeeLateLowestRound",2008
184,184,"Brett Rumford",72,68,"TenthTeeLateLowestRound",2008
184,184,"Tom Scherrer",56,68,"TenthTeeLateLowestRound",2008
184,184,"Brandt Snedeker",85,68,"TenthTeeLateLowestRound",2008
184,184,"Bob Sowards",61,68,"TenthTeeLateLowestRound",2008
184,184,"Henrik Stenson",36,68,"TenthTeeLateLowestRound",2008
184,184,"Miguel Suarez",4,68,"TenthTeeLateLowestRound",2008
184,184,"David Toms",70,68,"TenthTeeLateLowestRound",2008
184,184,"Steve Webster",8,68,"TenthTeeLateLowestRound",2008
229,229,"Jason Allred",63,69,"TenthTeeLateLowestRound",2008
229,229,"Billy Andrade",71,69,"TenthTeeLateLowestRound",2008
229,229,"Paul Azinger",21,69,"TenthTeeLateLowestRound",2008
229,229,"Craig Barlow",43,69,"TenthTeeLateLowestRound",2008
229,229,"Notah Begay III",24,69,"TenthTeeLateLowestRound",2008
229,229,"Ryan Blaum",4,69,"TenthTeeLateLowestRound",2008
229,229,"Jason Bohn",45,69,"TenthTeeLateLowestRound",2008
229,229,"Alex Cejka",75,69,"TenthTeeLateLowestRound",2008
229,229,"Jason Dufner",49,69,"TenthTeeLateLowestRound",2008
229,229,"David Duval",51,69,"TenthTeeLateLowestRound",2008
229,229,"Niclas Fasth",32,69,"TenthTeeLateLowestRound",2008
229,229,"Richard Finch",8,69,"TenthTeeLateLowestRound",2008
229,229,"Ross Fisher",19,69,"TenthTeeLateLowestRound",2008
229,229,"Dan Forsman",36,69,"TenthTeeLateLowestRound",2008
229,229,"Keiichiro Fukabori",2,69,"TenthTeeLateLowestRound",2008
229,229,"Tom Gillis",10,69,"TenthTeeLateLowestRound",2008
229,229,"David Hearn",6,69,"TenthTeeLateLowestRound",2008
229,229,"Scott Hoch",4,69,"TenthTeeLateLowestRound",2008
229,229,"Greg Kraft",63,69,"TenthTeeLateLowestRound",2008
229,229,"Stephen Leaney",53,69,"TenthTeeLateLowestRound",2008
229,229,"Will Ma Kenzie",62,69,"TenthTeeLateLowestRound",2008
229,229,"Andrew Magee",9,69,"TenthTeeLateLowestRound",2008
229,229,"Len Mattiace",31,69,"TenthTeeLateLowestRound",2008
229,229,"Kiyoshi Miyazato",4,69,"TenthTeeLateLowestRound",2008
229,229,"Wilfredo Morales",3,69,"TenthTeeLateLowestRound",2008
229,229,"Travis Perkins",53,69,"TenthTeeLateLowestRound",2008
229,229,"Fran Quinn",2,69,"TenthTeeLateLowestRound",2008
229,229,"John Rollins",94,69,"TenthTeeLateLowestRound",2008
229,229,"Paul Stankowski",38,69,"TenthTeeLateLowestRound",2008
229,229,"Esteban Toledo",12,69,"TenthTeeLateLowestRound",2008
229,229,"Jon Turcott",6,69,"TenthTeeLateLowestRound",2008
229,229,"Vance Veazey",2,69,"TenthTeeLateLowestRound",2008
229,229,"Jhonattan Vegas",4,69,"TenthTeeLateLowestRound",2008
262,262,"Brian Bateman",48,70,"TenthTeeLateLowestRound",2008
262,262,"Stuart Deane",6,70,"TenthTeeLateLowestRound",2008
262,262,"Tadd Fujikawa",7,70,"TenthTeeLateLowestRound",2008
262,262,"Brent Geiberger",26,70,"TenthTeeLateLowestRound",2008
262,262,"Hunter Haas",2,70,"TenthTeeLateLowestRound",2008
262,262,"Mike Heinen",15,70,"TenthTeeLateLowestRound",2008
262,262,"Gabriel Hjertstedt",10,70,"TenthTeeLateLowestRound",2008
262,262,"David Howell",10,70,"TenthTeeLateLowestRound",2008
262,262,"Trevor Immelman",70,70,"TenthTeeLateLowestRound",2008
262,262,"Chris Kirk",11,70,"TenthTeeLateLowestRound",2008
262,262,"Paul McGinley",4,70,"TenthTeeLateLowestRound",2008
262,262,"Bryce Molder",2,70,"TenthTeeLateLowestRound",2008
262,262,"Colin Montgomerie",21,70,"TenthTeeLateLowestRound",2008
262,262,"Jonathan Moore",7,70,"TenthTeeLateLowestRound",2008
262,262,"John Morse",21,70,"TenthTeeLateLowestRound",2008
262,262,"Greg Norman",11,70,"TenthTeeLateLowestRound",2008
262,262,"Deane Pappas",8,70,"TenthTeeLateLowestRound",2008
262,262,"Scott Piercy",6,70,"TenthTeeLateLowestRound",2008
262,262,"Justin Rose",46,70,"TenthTeeLateLowestRound",2008
262,262,"Marco Ruiz",2,70,"TenthTeeLateLowestRound",2008
262,262,"Charl Schwartzel",4,70,"TenthTeeLateLowestRound",2008
262,262,"Michael Sim",27,70,"TenthTeeLateLowestRound",2008
285,285,"Bobby Clampett",2,71,"TenthTeeLateLowestRound",2008
285,285,"Robert Damron",22,71,"TenthTeeLateLowestRound",2008
285,285,"Chip Deason",4,71,"TenthTeeLateLowestRound",2008
285,285,"Philip Francis",4,71,"TenthTeeLateLowestRound",2008
285,285,"David Frost",9,71,"TenthTeeLateLowestRound",2008
285,285,"Anders Hansen",17,71,"TenthTeeLateLowestRound",2008
285,285,"Robert Karlsson",29,71,"TenthTeeLateLowestRound",2008
285,285,"Jonathan Kaye",22,71,"TenthTeeLateLowestRound",2008
285,285,"Martin Kaymer",23,71,"TenthTeeLateLowestRound",2008
285,285,"Skip Kendall",15,71,"TenthTeeLateLowestRound",2008
285,285,"Colt Knost",13,71,"TenthTeeLateLowestRound",2008
285,285,"Jason Knutzon",2,71,"TenthTeeLateLowestRound",2008
285,285,"WC Liang",20,71,"TenthTeeLateLowestRound",2008
285,285,"Pablo Martin Benavides",10,71,"TenthTeeLateLowestRound",2008
285,285,"Daisuke Maruyama",12,71,"TenthTeeLateLowestRound",2008
285,285,"Abs Mawjii",2,71,"TenthTeeLateLowestRound",2008
285,285,"Bob May",15,71,"TenthTeeLateLowestRound",2008
285,285,"Phil Mickelson",80,71,"TenthTeeLateLowestRound",2008
285,285,"Trevor Murphy",2,71,"TenthTeeLateLowestRound",2008
285,285,"Mark OMeara",14,71,"TenthTeeLateLowestRound",2008
285,285,"Dennis Paulson",4,71,"TenthTeeLateLowestRound",2008
285,285,"Cameron Peck",2,71,"TenthTeeLateLowestRound",2008
285,285,"Warren Pineo",2,71,"TenthTeeLateLowestRound",2008
285,285,"Stephen Poole",4,71,"TenthTeeLateLowestRound",2008
285,285,"Webb Simpson",18,71,"TenthTeeLateLowestRound",2008
285,285,"Graeme Storm",10,71,"TenthTeeLateLowestRound",2008
285,285,"Toru Taniguchi",17,71,"TenthTeeLateLowestRound",2008
285,285,"Peter Tomasulo",5,71,"TenthTeeLateLowestRound",2008
285,285,"Kirk Triplett",25,71,"TenthTeeLateLowestRound",2008
285,285,"Duffy Waldorf",11,71,"TenthTeeLateLowestRound",2008
285,285,"Brett Wetterich",36,71,"TenthTeeLateLowestRound",2008
285,285,"Oliver Wilson",12,71,"TenthTeeLateLowestRound",2008
317,317,"Fulton Allem",3,72,"TenthTeeLateLowestRound",2008
317,317,"Rafael Campos",3,72,"TenthTeeLateLowestRound",2008
317,317,"Alex Ching",2,72,"TenthTeeLateLowestRound",2008
317,317,"Erik Compton",4,72,"TenthTeeLateLowestRound",2008
317,317,"Reid Edstrom",4,72,"TenthTeeLateLowestRound",2008
317,317,"Brad Faxon",6,72,"TenthTeeLateLowestRound",2008
317,317,"Tony Finau",2,72,"TenthTeeLateLowestRound",2008
317,317,"Alastair Forsyth",8,72,"TenthTeeLateLowestRound",2008
317,317,"Jim Gallagher Jr",17,72,"TenthTeeLateLowestRound",2008
317,317,"Richard Green",29,72,"TenthTeeLateLowestRound",2008
317,317,"Shingo Katayama",11,72,"TenthTeeLateLowestRound",2008
317,317,"JL Lewis",40,72,"TenthTeeLateLowestRound",2008
317,317,"Graeme McDowell",16,72,"TenthTeeLateLowestRound",2008
317,317,"David Morland IV",2,72,"TenthTeeLateLowestRound",2008
317,317,"Craig Parry",14,72,"TenthTeeLateLowestRound",2008
317,317,"Steve Pate",7,72,"TenthTeeLateLowestRound",2008
317,317,"Jim Schuman",2,72,"TenthTeeLateLowestRound",2008
317,317,"Chip Sullivan",18,72,"TenthTeeLateLowestRound",2008
317,317,"Jay Woodson",2,72,"TenthTeeLateLowestRound",2008
336,336,"David Berganio Jr",2,73,"TenthTeeLateLowestRound",2008
336,336,"Travis Bertoni",2,73,"TenthTeeLateLowestRound",2008
336,336,"Guy Boros",17,73,"TenthTeeLateLowestRound",2008
336,336,"Michael Campbell",16,73,"TenthTeeLateLowestRound",2008
336,336,"Roberto Castro",2,73,"TenthTeeLateLowestRound",2008
336,336,"Kris Cox",17,73,"TenthTeeLateLowestRound",2008
336,336,"Robert Dinwiddie",4,73,"TenthTeeLateLowestRound",2008
336,336,"Wesley Graham",2,73,"TenthTeeLateLowestRound",2008
336,336,"Jay Haas",2,73,"TenthTeeLateLowestRound",2008
336,336,"Peter Hanson",13,73,"TenthTeeLateLowestRound",2008
336,336,"Matt Harmon",2,73,"TenthTeeLateLowestRound",2008
336,336,"Hidemasa Hoshino",4,73,"TenthTeeLateLowestRound",2008
336,336,"Mike Johnston",2,73,"TenthTeeLateLowestRound",2008
336,336,"Derek Lamely",4,73,"TenthTeeLateLowestRound",2008
336,336,"Greg Owen",3,73,"TenthTeeLateLowestRound",2008
336,336,"Phil Schmitt",4,73,"TenthTeeLateLowestRound",2008
336,336,"Adam Scott",51,73,"TenthTeeLateLowestRound",2008
336,336,"Jeev Milkha Singh",18,73,"TenthTeeLateLowestRound",2008
336,336,"Chris Smith",13,73,"TenthTeeLateLowestRound",2008
336,336,"Scott Strange",8,73,"TenthTeeLateLowestRound",2008
336,336,"Phil Tataurangi",13,73,"TenthTeeLateLowestRound",2008
336,336,"Grant Waite",17,73,"TenthTeeLateLowestRound",2008
358,358,"Mark Brown",12,74,"TenthTeeLateLowestRound",2008
358,358,"Bob Burns",17,74,"TenthTeeLateLowestRound",2008
358,358,"Santiago Cavanagh",4,74,"TenthTeeLateLowestRound",2008
358,358,"Robin Freeman",4,74,"TenthTeeLateLowestRound",2008
358,358,"Scott Gump",4,74,"TenthTeeLateLowestRound",2008
358,358,"Wes Heffernan",2,74,"TenthTeeLateLowestRound",2008
358,358,"Tripp Isenhour",2,74,"TenthTeeLateLowestRound",2008
358,358,"Rick Leibovich",7,74,"TenthTeeLateLowestRound",2008
358,358,"Spike McRoy",13,74,"TenthTeeLateLowestRound",2008
358,358,"Rod Perry",4,74,"TenthTeeLateLowestRound",2008
358,358,"Jose de Jesus Rodriguez",2,74,"TenthTeeLateLowestRound",2008
358,358,"Chris Rogers",2,74,"TenthTeeLateLowestRound",2008
358,358,"Jake Roos",4,74,"TenthTeeLateLowestRound",2008
358,358,"Charlie Woo",2,74,"TenthTeeLateLowestRound",2008
372,372,"Clint Avret",2,75,"TenthTeeLateLowestRound",2008
372,372,"Keith Clearwater",5,75,"TenthTeeLateLowestRound",2008
372,372,"Peter Jacobsen",3,75,"TenthTeeLateLowestRound",2008
372,372,"Pete Jordan",4,75,"TenthTeeLateLowestRound",2008
372,372,"Soren Kjeldsen",8,75,"TenthTeeLateLowestRound",2008
372,372,"Matthew Kohn",2,75,"TenthTeeLateLowestRound",2008
372,372,"Pablo Larrazabal",10,75,"TenthTeeLateLowestRound",2008
372,372,"Blaine McCallister",4,75,"TenthTeeLateLowestRound",2008
372,372,"Tony Rohlik",2,75,"TenthTeeLateLowestRound",2008
372,372,"Jim Rutledge",2,75,"TenthTeeLateLowestRound",2008
372,372,"Brady Schnell",2,75,"TenthTeeLateLowestRound",2008
372,372,"Drew Scott",2,75,"TenthTeeLateLowestRound",2008
372,372,"Drew Weaver",8,75,"TenthTeeLateLowestRound",2008
372,372,"Willie Wood",11,75,"TenthTeeLateLowestRound",2008
386,386,"Andrew Dresser",4,76,"TenthTeeLateLowestRound",2008
386,386,"Simon Dyson",4,76,"TenthTeeLateLowestRound",2008
386,386,"Scott Hebert",4,76,"TenthTeeLateLowestRound",2008
386,386,"Mike Hulbert",2,76,"TenthTeeLateLowestRound",2008
386,386,"JT Kohut",6,76,"TenthTeeLateLowestRound",2008
