"Scramblingfrom30yards_RANKTHISWEEK_2005","Scramblingfrom30yards_RANKLASTWEEK_2005","Scramblingfrom30yards_PLAYERNAME_2005","Scramblingfrom30yards_ROUNDS_2005","Scramblingfrom30yards_Pct_2005","Scramblingfrom30yards_SUCCESSES_2005","Scramblingfrom30yards_ATTEMPTS_2005","stat_name","year"
1,1,"Jay Haas",54,43.9,18,41,"Scramblingfrom30yards",2005
2,2,"Brian Davis",75,43.33,26,60,"Scramblingfrom30yards",2005
3,3,"Tom Pernice Jr",111,40,36,90,"Scramblingfrom30yards",2005
4,4,"Matt Gogel",78,39.36,37,94,"Scramblingfrom30yards",2005
5,5,"Tim Herron",100,39.33,35,89,"Scramblingfrom30yards",2005
6,6,"Jim Furyk",94,38.81,26,67,"Scramblingfrom30yards",2005
7,7,"Daniel Chopra",108,38.68,41,106,"Scramblingfrom30yards",2005
8,8,"Stephen Ames",82,38.46,25,65,"Scramblingfrom30yards",2005
9,9,"Justin Rose",99,38.27,31,81,"Scramblingfrom30yards",2005
10,10,"Rory Sabbatini",81,38.2,34,89,"Scramblingfrom30yards",2005
11,11,"Davis Love III",80,37.5,21,56,"Scramblingfrom30yards",2005
12,12,"Brad Faxon",75,37.35,31,83,"Scramblingfrom30yards",2005
13,13,"Alex Cejka",84,37.33,28,75,"Scramblingfrom30yards",2005
14,14,"Rocco Mediate",73,37.29,22,59,"Scramblingfrom30yards",2005
15,15,"Shaun Micheel",81,37.18,29,78,"Scramblingfrom30yards",2005
16,16,"Stewart Cink",98,36.96,34,92,"Scramblingfrom30yards",2005
17,17,"Ryuji Imada",78,36.92,24,65,"Scramblingfrom30yards",2005
18,18,"Robert Damron",89,36.84,35,95,"Scramblingfrom30yards",2005
19,19,"Stuart Appleby",84,36.62,26,71,"Scramblingfrom30yards",2005
20,20,"Dan Forsman",52,36.07,22,61,"Scramblingfrom30yards",2005
21,21,"James Driscoll",73,35.62,26,73,"Scramblingfrom30yards",2005
22,22,"Lee Janzen",75,35.56,32,90,"Scramblingfrom30yards",2005
23,23,"Omar Uresti",84,35.38,23,65,"Scramblingfrom30yards",2005
24,24,"Skip Kendall",80,35.05,34,97,"Scramblingfrom30yards",2005
25,25,"Len Mattiace",86,34.97,57,163,"Scramblingfrom30yards",2005
26,26,"Scott Verplank",87,34.92,22,63,"Scramblingfrom30yards",2005
27,27,"Carl Pettersson",109,34.75,41,118,"Scramblingfrom30yards",2005
28,28,"Tim Clark",92,34.72,25,72,"Scramblingfrom30yards",2005
29,29,"Tom Lehman",69,34.55,19,55,"Scramblingfrom30yards",2005
30,30,"Bob Estes",92,34.44,31,90,"Scramblingfrom30yards",2005
31,31,"Rich Beem",66,34.43,21,61,"Scramblingfrom30yards",2005
32,32,"Dean Wilson",86,34.34,34,99,"Scramblingfrom30yards",2005
33,33,"David Toms",87,34.21,26,76,"Scramblingfrom30yards",2005
34,34,"Neal Lancaster",95,34.07,31,91,"Scramblingfrom30yards",2005
35,35,"Bernhard Langer",67,33.85,22,65,"Scramblingfrom30yards",2005
36,36,"JJ Henry",102,33.71,30,89,"Scramblingfrom30yards",2005
36,36,"Nick Watney",91,33.71,30,89,"Scramblingfrom30yards",2005
38,38,"JL Lewis",98,33.68,32,95,"Scramblingfrom30yards",2005
39,39,"Harrison Frazar",105,33.64,36,107,"Scramblingfrom30yards",2005
40,40,"Mark Calcavecchia",92,33.33,24,72,"Scramblingfrom30yards",2005
40,40,"Shigeki Maruyama",99,33.33,33,99,"Scramblingfrom30yards",2005
40,40,"Billy Mayfair",114,33.33,32,96,"Scramblingfrom30yards",2005
40,40,"Scott McCarron",78,33.33,26,78,"Scramblingfrom30yards",2005
40,40,"Phil Mickelson",81,33.33,18,54,"Scramblingfrom30yards",2005
40,40,"Adam Scott",72,33.33,16,48,"Scramblingfrom30yards",2005
40,40,"Jeff Sluman",94,33.33,30,90,"Scramblingfrom30yards",2005
40,40,"Bo Van Pelt",112,33.33,34,102,"Scramblingfrom30yards",2005
40,40,"Duffy Waldorf",86,33.33,28,84,"Scramblingfrom30yards",2005
49,49,"Bob Tway",87,32.94,28,85,"Scramblingfrom30yards",2005
50,50,"Jeff Hart",63,32.91,26,79,"Scramblingfrom30yards",2005
51,51,"Chris Riley",67,32.84,22,67,"Scramblingfrom30yards",2005
52,52,"Thomas Levet",54,32.76,19,58,"Scramblingfrom30yards",2005
53,53,"Jose Maria Olazabal",55,32.73,18,55,"Scramblingfrom30yards",2005
54,54,"Joe Ogilvie",103,32.65,32,98,"Scramblingfrom30yards",2005
55,55,"Kenny Perry",82,32.56,14,43,"Scramblingfrom30yards",2005
56,56,"Justin Bolli",65,32.47,25,77,"Scramblingfrom30yards",2005
57,57,"Vijay Singh",111,32.35,22,68,"Scramblingfrom30yards",2005
58,58,"Jason Bohn",91,32.22,29,90,"Scramblingfrom30yards",2005
58,58,"Mark Brooks",72,32.22,29,90,"Scramblingfrom30yards",2005
60,60,"Joe Durant",81,32.14,18,56,"Scramblingfrom30yards",2005
60,60,"Richard Johnson",50,32.14,18,56,"Scramblingfrom30yards",2005
62,62,"Jeff Brehaut",71,32.08,17,53,"Scramblingfrom30yards",2005
62,62,"Jesper Parnevik",84,32.08,34,106,"Scramblingfrom30yards",2005
64,64,"Darron Stiles",78,31.94,23,72,"Scramblingfrom30yards",2005
65,65,"Retief Goosen",71,31.91,15,47,"Scramblingfrom30yards",2005
66,66,"Joey Snyder III",102,31.51,23,73,"Scramblingfrom30yards",2005
67,67,"Dudley Hart",84,31.4,27,86,"Scramblingfrom30yards",2005
68,68,"Tommy Armour III",103,31.33,26,83,"Scramblingfrom30yards",2005
69,69,"Freddie Jacobson",72,31.17,24,77,"Scramblingfrom30yards",2005
70,70,"Jonathan Byrd",103,31.15,38,122,"Scramblingfrom30yards",2005
71,71,"Sean OHair",103,31.11,28,90,"Scramblingfrom30yards",2005
72,72,"Brian Gay",101,31.09,37,119,"Scramblingfrom30yards",2005
73,73,"Ben Crane",78,30.86,25,81,"Scramblingfrom30yards",2005
73,73,"Zach Johnson",96,30.86,25,81,"Scramblingfrom30yards",2005
75,75,"Fred Funk",102,30.77,24,78,"Scramblingfrom30yards",2005
76,76,"Hunter Haas",83,30.61,30,98,"Scramblingfrom30yards",2005
