"SandSavesfrom2030yards_RANKTHISWEEK_2015","SandSavesfrom2030yards_RANKLASTWEEK_2015","SandSavesfrom2030yards_PLAYERNAME_2015","SandSavesfrom2030yards_ROUNDS_2015","SandSavesfrom2030yards_Pct_2015","SandSavesfrom2030yards_OFSAVES_2015","SandSavesfrom2030yards_OFBUNKERS_2015","stat_name","year"
84,84,"Brendan Steele",88,48.39,15,31,"SandSavesfrom2030yards",2015
85,85,"Derek Ernst",75,48.28,14,29,"SandSavesfrom2030yards",2015
86,86,"Nick Watney",91,48.15,13,27,"SandSavesfrom2030yards",2015
86,86,"Gary Woodland",81,48.15,13,27,"SandSavesfrom2030yards",2015
88,88,"Adam Scott",51,47.37,9,19,"SandSavesfrom2030yards",2015
89,89,"Derek Fathauer",81,47.22,17,36,"SandSavesfrom2030yards",2015
90,90,"Jason Kokrak",88,47.06,16,34,"SandSavesfrom2030yards",2015
90,90,"Sam Saunders",83,47.06,8,17,"SandSavesfrom2030yards",2015
90,90,"Henrik Stenson",63,47.06,8,17,"SandSavesfrom2030yards",2015
93,93,"Ken Duke",93,46.88,15,32,"SandSavesfrom2030yards",2015
93,93,"Ian Poulter",68,46.88,15,32,"SandSavesfrom2030yards",2015
95,95,"Eric Axley",57,46.67,7,15,"SandSavesfrom2030yards",2015
96,96,"Charley Hoffman",97,46.51,20,43,"SandSavesfrom2030yards",2015
97,97,"Justin Leonard",61,46.15,12,26,"SandSavesfrom2030yards",2015
97,97,"Ben Martin",93,46.15,12,26,"SandSavesfrom2030yards",2015
97,97,"Hideki Matsuyama",95,46.15,12,26,"SandSavesfrom2030yards",2015
97,97,"John Senden",80,46.15,12,26,"SandSavesfrom2030yards",2015
101,101,"Gonzalo Fdez Castano",81,45.71,16,35,"SandSavesfrom2030yards",2015
102,102,"Steven Alker",62,45.45,10,22,"SandSavesfrom2030yards",2015
102,102,"John Huh",102,45.45,20,44,"SandSavesfrom2030yards",2015
102,102,"Troy Merritt",91,45.45,15,33,"SandSavesfrom2030yards",2015
102,102,"Jhonattan Vegas",90,45.45,10,22,"SandSavesfrom2030yards",2015
106,106,"Jason Bohn",95,45.16,14,31,"SandSavesfrom2030yards",2015
107,107,"Stewart Cink",77,45,9,20,"SandSavesfrom2030yards",2015
108,108,"Camilo Villegas",83,44.74,17,38,"SandSavesfrom2030yards",2015
109,109,"Marc Leishman",74,44.44,12,27,"SandSavesfrom2030yards",2015
109,109,"Jonathan Randolph",72,44.44,12,27,"SandSavesfrom2030yards",2015
111,111,"Russell Henley",87,44.12,15,34,"SandSavesfrom2030yards",2015
111,111,"Rory Sabbatini",81,44.12,15,34,"SandSavesfrom2030yards",2015
113,113,"Bryce Molder",91,43.75,14,32,"SandSavesfrom2030yards",2015
113,113,"John Peterson",84,43.75,14,32,"SandSavesfrom2030yards",2015
113,113,"Alex Prugh",84,43.75,14,32,"SandSavesfrom2030yards",2015
113,113,"Tim Wilkinson",73,43.75,14,32,"SandSavesfrom2030yards",2015
117,117,"Keegan Bradley",87,43.48,10,23,"SandSavesfrom2030yards",2015
117,117,"Lucas Glover",79,43.48,10,23,"SandSavesfrom2030yards",2015
119,119,"Ricky Barnes",82,43.33,13,30,"SandSavesfrom2030yards",2015
119,119,"Rickie Fowler",76,43.33,13,30,"SandSavesfrom2030yards",2015
119,119,"Matt Jones",89,43.33,13,30,"SandSavesfrom2030yards",2015
119,119,"Jerry Kelly",79,43.33,13,30,"SandSavesfrom2030yards",2015
119,119,"Nicholas Thompson",90,43.33,13,30,"SandSavesfrom2030yards",2015
124,124,"Kevin Kisner",104,42.86,15,35,"SandSavesfrom2030yards",2015
125,125,"Cameron Percy",72,42.31,11,26,"SandSavesfrom2030yards",2015
126,126,"KJ Choi",66,42.11,8,19,"SandSavesfrom2030yards",2015
126,126,"Jamie Donaldson",50,42.11,8,19,"SandSavesfrom2030yards",2015
128,128,"Louis Oosthuizen",68,41.67,10,24,"SandSavesfrom2030yards",2015
128,128,"Greg Owen",58,41.67,5,12,"SandSavesfrom2030yards",2015
130,130,"Andres Gonzales",90,41.18,14,34,"SandSavesfrom2030yards",2015
130,130,"Geoff Ogilvy",50,41.18,7,17,"SandSavesfrom2030yards",2015
130,130,"Shawn Stefani",94,41.18,14,34,"SandSavesfrom2030yards",2015
133,133,"Fabian Gomez",83,40.91,9,22,"SandSavesfrom2030yards",2015
133,133,"JJ Henry",94,40.91,9,22,"SandSavesfrom2030yards",2015
133,133,"Boo Weekley",79,40.91,9,22,"SandSavesfrom2030yards",2015
136,136,"Kevin Chappell",86,40.74,11,27,"SandSavesfrom2030yards",2015
136,136,"Retief Goosen",81,40.74,11,27,"SandSavesfrom2030yards",2015
136,136,"Brian Stuard",97,40.74,11,27,"SandSavesfrom2030yards",2015
139,139,"Paul Casey",87,40,8,20,"SandSavesfrom2030yards",2015
139,139,"Jason Dufner",76,40,10,25,"SandSavesfrom2030yards",2015
139,139,"Ernie Els",57,40,8,20,"SandSavesfrom2030yards",2015
139,139,"Harris English",105,40,16,40,"SandSavesfrom2030yards",2015
139,139,"Brice Garnett",81,40,14,35,"SandSavesfrom2030yards",2015
139,139,"JB Holmes",89,40,12,30,"SandSavesfrom2030yards",2015
139,139,"John Merrick",78,40,8,20,"SandSavesfrom2030yards",2015
139,139,"Scott Piercy",90,40,16,40,"SandSavesfrom2030yards",2015
147,147,"Charles Howell III",105,39.39,13,33,"SandSavesfrom2030yards",2015
148,148,"Scott Brown",97,39.29,11,28,"SandSavesfrom2030yards",2015
148,148,"Pat Perez",96,39.29,11,28,"SandSavesfrom2030yards",2015
150,150,"Whee Kim",71,38.89,7,18,"SandSavesfrom2030yards",2015
151,151,"Patrick Rodgers",57,38.46,5,13,"SandSavesfrom2030yards",2015
151,151,"Roger Sloan",56,38.46,5,13,"SandSavesfrom2030yards",2015
151,151,"Bo Van Pelt",81,38.46,10,26,"SandSavesfrom2030yards",2015
154,154,"Charlie Beljan",76,38.1,8,21,"SandSavesfrom2030yards",2015
154,154,"Greg Chalmers",58,38.1,8,21,"SandSavesfrom2030yards",2015
154,154,"Spencer Levin",99,38.1,16,42,"SandSavesfrom2030yards",2015
157,157,"Brian Harman",90,37.93,11,29,"SandSavesfrom2030yards",2015
158,158,"Daniel Summerhays",101,37.78,17,45,"SandSavesfrom2030yards",2015
159,159,"Robert Garrigus",70,37.5,6,16,"SandSavesfrom2030yards",2015
160,160,"Russell Knox",96,37.14,13,35,"SandSavesfrom2030yards",2015
161,161,"Martin Laird",77,36.67,11,30,"SandSavesfrom2030yards",2015
162,162,"Charl Schwartzel",67,36.36,8,22,"SandSavesfrom2030yards",2015
163,163,"Dustin Johnson",75,35.48,11,31,"SandSavesfrom2030yards",2015
164,164,"Jonas Blixt",78,35,7,20,"SandSavesfrom2030yards",2015
165,165,"Jim Furyk",71,34.78,8,23,"SandSavesfrom2030yards",2015
166,166,"Andres Romero",69,34.62,9,26,"SandSavesfrom2030yards",2015
167,167,"Tony Finau",106,34.48,10,29,"SandSavesfrom2030yards",2015
167,167,"Ryo Ishikawa",90,34.48,10,29,"SandSavesfrom2030yards",2015
169,169,"Adam Hadwin",95,34.15,14,41,"SandSavesfrom2030yards",2015
170,170,"Max Homa",78,33.33,8,24,"SandSavesfrom2030yards",2015
170,170,"Heath Slocum",57,33.33,6,18,"SandSavesfrom2030yards",2015
172,172,"Jeff Overton",94,32.43,12,37,"SandSavesfrom2030yards",2015
173,173,"Tom Hoge",83,32.26,10,31,"SandSavesfrom2030yards",2015
174,174,"Hudson Swafford",97,32.14,9,28,"SandSavesfrom2030yards",2015
175,175,"Andrew Svoboda",80,31.82,7,22,"SandSavesfrom2030yards",2015
176,176,"Sergio Garcia",59,31.58,6,19,"SandSavesfrom2030yards",2015
176,176,"Davis Love III",51,31.58,6,19,"SandSavesfrom2030yards",2015
178,178,"Blayne Barber",76,30.77,8,26,"SandSavesfrom2030yards",2015
179,179,"David Hearn",97,30.56,11,36,"SandSavesfrom2030yards",2015
180,180,"Angel Cabrera",53,30.43,7,23,"SandSavesfrom2030yards",2015
181,181,"Johnson Wagner",68,30,6,20,"SandSavesfrom2030yards",2015
182,182,"Sean OHair",86,29.27,12,41,"SandSavesfrom2030yards",2015
183,183,"Billy Hurley III",83,28.57,6,21,"SandSavesfrom2030yards",2015
184,184,"Robert Allenby",63,20,3,15,"SandSavesfrom2030yards",2015
