"YTDParorBetterStreak_RANKTHISWEEK_2006","YTDParorBetterStreak_RANKLASTWEEK_2006","YTDParorBetterStreak_PLAYERNAME_2006","YTDParorBetterStreak__2006","YTDParorBetterStreak_NUMBEROFROUNDS_2006","stat_name","year"
37,37,"Craig Barlow",NA,12,"YTDParorBetterStreak",2006
37,37,"Stewart Cink",NA,12,"YTDParorBetterStreak",2006
37,37,"Chris Couch",NA,12,"YTDParorBetterStreak",2006
37,37,"Ben Crane",NA,12,"YTDParorBetterStreak",2006
37,37,"Rocco Mediate",NA,12,"YTDParorBetterStreak",2006
37,37,"Vijay Singh",NA,12,"YTDParorBetterStreak",2006
37,37,"Dean Wilson",NA,12,"YTDParorBetterStreak",2006
45,45,"Stuart Appleby",NA,11,"YTDParorBetterStreak",2006
45,45,"Bubba Dickerson",NA,11,"YTDParorBetterStreak",2006
45,45,"Ernie Els",NA,11,"YTDParorBetterStreak",2006
45,45,"Dan Forsman",NA,11,"YTDParorBetterStreak",2006
45,45,"Jason Gore",NA,11,"YTDParorBetterStreak",2006
45,45,"Jeff Gove",NA,11,"YTDParorBetterStreak",2006
45,45,"JJ Henry",NA,11,"YTDParorBetterStreak",2006
45,45,"Charles Howell III",NA,11,"YTDParorBetterStreak",2006
45,45,"Bernhard Langer",NA,11,"YTDParorBetterStreak",2006
45,45,"Tom Lehman",NA,11,"YTDParorBetterStreak",2006
45,45,"Justin Leonard",NA,11,"YTDParorBetterStreak",2006
45,45,"Hunter Mahan",NA,11,"YTDParorBetterStreak",2006
45,45,"Arron Oberholser",NA,11,"YTDParorBetterStreak",2006
45,45,"Geoff Ogilvy",NA,11,"YTDParorBetterStreak",2006
45,45,"Kenny Perry",NA,11,"YTDParorBetterStreak",2006
45,45,"Dicky Pride",NA,11,"YTDParorBetterStreak",2006
45,45,"Omar Uresti",NA,11,"YTDParorBetterStreak",2006
62,62,"Arjun Atwal",NA,10,"YTDParorBetterStreak",2006
62,62,"Aaron Baddeley",NA,10,"YTDParorBetterStreak",2006
62,62,"Bart Bryant",NA,10,"YTDParorBetterStreak",2006
62,62,"KJ Choi",NA,10,"YTDParorBetterStreak",2006
62,62,"Brian Davis",NA,10,"YTDParorBetterStreak",2006
62,62,"Jason Day",NA,10,"YTDParorBetterStreak",2006
62,62,"Fred Funk",NA,10,"YTDParorBetterStreak",2006
62,62,"Bill Glasson",NA,10,"YTDParorBetterStreak",2006
62,62,"Bill Haas",NA,10,"YTDParorBetterStreak",2006
62,62,"Richard Johnson",NA,10,"YTDParorBetterStreak",2006
62,62,"Kent Jones",NA,10,"YTDParorBetterStreak",2006
62,62,"Jonathan Kaye",NA,10,"YTDParorBetterStreak",2006
62,62,"Jerry Kelly",NA,10,"YTDParorBetterStreak",2006
62,62,"Franklin Langham",NA,10,"YTDParorBetterStreak",2006
62,62,"Spencer Levin",NA,10,"YTDParorBetterStreak",2006
62,62,"Frank Lickliter II",NA,10,"YTDParorBetterStreak",2006
62,62,"Bob May",NA,10,"YTDParorBetterStreak",2006
62,62,"Billy Mayfair",NA,10,"YTDParorBetterStreak",2006
62,62,"Shaun Micheel",NA,10,"YTDParorBetterStreak",2006
62,62,"Ryan Moore",NA,10,"YTDParorBetterStreak",2006
62,62,"Sean OHair",NA,10,"YTDParorBetterStreak",2006
62,62,"Jeff Overton",NA,10,"YTDParorBetterStreak",2006
62,62,"Ryan Palmer",NA,10,"YTDParorBetterStreak",2006
62,62,"Jesper Parnevik",NA,10,"YTDParorBetterStreak",2006
62,62,"Carl Pettersson",NA,10,"YTDParorBetterStreak",2006
62,62,"Brett Quigley",NA,10,"YTDParorBetterStreak",2006
62,62,"Chris Riley",NA,10,"YTDParorBetterStreak",2006
62,62,"Heath Slocum",NA,10,"YTDParorBetterStreak",2006
62,62,"Paul Stankowski",NA,10,"YTDParorBetterStreak",2006
62,62,"BJ Staten",NA,10,"YTDParorBetterStreak",2006
62,62,"Vaughn Taylor",NA,10,"YTDParorBetterStreak",2006
62,62,"Nick Watney",NA,10,"YTDParorBetterStreak",2006
94,94,"Paul Azinger",NA,9,"YTDParorBetterStreak",2006
94,94,"Henrik Bjornstad",NA,9,"YTDParorBetterStreak",2006
94,94,"Jeff Brehaut",NA,9,"YTDParorBetterStreak",2006
94,94,"Mark Brooks",NA,9,"YTDParorBetterStreak",2006
94,94,"Daniel Chopra",NA,9,"YTDParorBetterStreak",2006
94,94,"Retief Goosen",NA,9,"YTDParorBetterStreak",2006
94,94,"Padraig Harrington",NA,9,"YTDParorBetterStreak",2006
94,94,"Charley Hoffman",NA,9,"YTDParorBetterStreak",2006
94,94,"Ryuji Imada",NA,9,"YTDParorBetterStreak",2006
94,94,"Daisuke Maruyama",NA,9,"YTDParorBetterStreak",2006
94,94,"Tim Petrovic",NA,9,"YTDParorBetterStreak",2006
94,94,"Ted Purdy",NA,9,"YTDParorBetterStreak",2006
94,94,"Rory Sabbatini",NA,9,"YTDParorBetterStreak",2006
94,94,"Adam Scott",NA,9,"YTDParorBetterStreak",2006
94,94,"Jerry Smith",NA,9,"YTDParorBetterStreak",2006
94,94,"Duffy Waldorf",NA,9,"YTDParorBetterStreak",2006
94,94,"Mike Weir",NA,9,"YTDParorBetterStreak",2006
111,111,"Billy Andrade",NA,8,"YTDParorBetterStreak",2006
111,111,"Tommy Armour III",NA,8,"YTDParorBetterStreak",2006
111,111,"Briny Baird",NA,8,"YTDParorBetterStreak",2006
111,111,"Ricky Barnes",NA,8,"YTDParorBetterStreak",2006
111,111,"Rich Beem",NA,8,"YTDParorBetterStreak",2006
111,111,"David Branshaw",NA,8,"YTDParorBetterStreak",2006
111,111,"Angel Cabrera",NA,8,"YTDParorBetterStreak",2006
111,111,"Mark Calcavecchia",NA,8,"YTDParorBetterStreak",2006
111,111,"Ben Curtis",NA,8,"YTDParorBetterStreak",2006
111,111,"Robert Damron",NA,8,"YTDParorBetterStreak",2006
111,111,"Luke Donald",NA,8,"YTDParorBetterStreak",2006
111,111,"Ken Duke",NA,8,"YTDParorBetterStreak",2006
111,111,"Todd Fischer",NA,8,"YTDParorBetterStreak",2006
111,111,"Steve Flesch",NA,8,"YTDParorBetterStreak",2006
111,111,"Robert Garrigus",NA,8,"YTDParorBetterStreak",2006
111,111,"Matt Gogel",NA,8,"YTDParorBetterStreak",2006
111,111,"Dudley Hart",NA,8,"YTDParorBetterStreak",2006
111,111,"Brian Henninger",NA,8,"YTDParorBetterStreak",2006
111,111,"Tim Herron",NA,8,"YTDParorBetterStreak",2006
111,111,"Brandt Jobe",NA,8,"YTDParorBetterStreak",2006
111,111,"Skip Kendall",NA,8,"YTDParorBetterStreak",2006
111,111,"JL Lewis",NA,8,"YTDParorBetterStreak",2006
111,111,"Davis Love III",NA,8,"YTDParorBetterStreak",2006
111,111,"Steve Lowery",NA,8,"YTDParorBetterStreak",2006
111,111,"Shigeki Maruyama",NA,8,"YTDParorBetterStreak",2006
111,111,"David McKenzie",NA,8,"YTDParorBetterStreak",2006
111,111,"Rod Pampling",NA,8,"YTDParorBetterStreak",2006
111,111,"Ian Poulter",NA,8,"YTDParorBetterStreak",2006
111,111,"Tag Ridings",NA,8,"YTDParorBetterStreak",2006
111,111,"Justin Rose",NA,8,"YTDParorBetterStreak",2006
111,111,"Jason Schultz",NA,8,"YTDParorBetterStreak",2006
111,111,"Jeff Sluman",NA,8,"YTDParorBetterStreak",2006
111,111,"Roland Thatcher",NA,8,"YTDParorBetterStreak",2006
111,111,"Kirk Triplett",NA,8,"YTDParorBetterStreak",2006
111,111,"Camilo Villegas",NA,8,"YTDParorBetterStreak",2006
111,111,"Jimmy Walker",NA,8,"YTDParorBetterStreak",2006
111,111,"Brett Wetterich",NA,8,"YTDParorBetterStreak",2006
111,111,"Don Yrene",NA,8,"YTDParorBetterStreak",2006
149,149,"Robert Allenby",NA,7,"YTDParorBetterStreak",2006
149,149,"Tim Clark",NA,7,"YTDParorBetterStreak",2006
149,149,"Kris Cox",NA,7,"YTDParorBetterStreak",2006
149,149,"Marco Dawson",NA,7,"YTDParorBetterStreak",2006
149,149,"David Duval",NA,7,"YTDParorBetterStreak",2006
149,149,"Danny Ellis",NA,7,"YTDParorBetterStreak",2006
149,149,"Keith Fergus",NA,7,"YTDParorBetterStreak",2006
149,149,"Carlos Franco",NA,7,"YTDParorBetterStreak",2006
149,149,"Paul Goydos",NA,7,"YTDParorBetterStreak",2006
149,149,"David Howell",NA,7,"YTDParorBetterStreak",2006
149,149,"John Huston",NA,7,"YTDParorBetterStreak",2006
149,149,"Ian Leggatt",NA,7,"YTDParorBetterStreak",2006
149,149,"Peter Lonard",NA,7,"YTDParorBetterStreak",2006
149,149,"Jeff Maggert",NA,7,"YTDParorBetterStreak",2006
149,149,"Graeme McDowell",NA,7,"YTDParorBetterStreak",2006
149,149,"Paul McGinley",NA,7,"YTDParorBetterStreak",2006
149,149,"Larry Mize",NA,7,"YTDParorBetterStreak",2006
149,149,"Colin Montgomerie",NA,7,"YTDParorBetterStreak",2006
149,149,"Pat Perez",NA,7,"YTDParorBetterStreak",2006
149,149,"Tom Pernice Jr",NA,7,"YTDParorBetterStreak",2006
149,149,"Scott Piercy",NA,7,"YTDParorBetterStreak",2006
149,149,"Loren Roberts",NA,7,"YTDParorBetterStreak",2006
149,149,"John Senden",NA,7,"YTDParorBetterStreak",2006
149,149,"Patrick Sheehan",NA,7,"YTDParorBetterStreak",2006
149,149,"Henrik Stenson",NA,7,"YTDParorBetterStreak",2006
149,149,"Roger Tambellini",NA,7,"YTDParorBetterStreak",2006
149,149,"David Toms",NA,7,"YTDParorBetterStreak",2006
149,149,"Bob Tway",NA,7,"YTDParorBetterStreak",2006
149,149,"Tjaart van der Walt",NA,7,"YTDParorBetterStreak",2006
149,149,"Lee Westwood",NA,7,"YTDParorBetterStreak",2006
149,149,"Ron Whittaker",NA,7,"YTDParorBetterStreak",2006
180,180,"Stephen Ames",NA,6,"YTDParorBetterStreak",2006
180,180,"Doug Barron",NA,6,"YTDParorBetterStreak",2006
180,180,"Cameron Beckman",NA,6,"YTDParorBetterStreak",2006
180,180,"Shane Bertsch",NA,6,"YTDParorBetterStreak",2006
180,180,"Gavin Coles",NA,6,"YTDParorBetterStreak",2006
180,180,"Fred Couples",NA,6,"YTDParorBetterStreak",2006
180,180,"Steve Elkington",NA,6,"YTDParorBetterStreak",2006
180,180,"Brad Faxon",NA,6,"YTDParorBetterStreak",2006
180,180,"Gonzalo Fdez Castano",NA,6,"YTDParorBetterStreak",2006
180,180,"Brent Geiberger",NA,6,"YTDParorBetterStreak",2006
180,180,"Mathias Gronberg",NA,6,"YTDParorBetterStreak",2006
180,180,"Todd Hamilton",NA,6,"YTDParorBetterStreak",2006
180,180,"JB Holmes",NA,6,"YTDParorBetterStreak",2006
180,180,"Freddie Jacobson",NA,6,"YTDParorBetterStreak",2006
180,180,"Zach Johnson",NA,6,"YTDParorBetterStreak",2006
180,180,"Steve Jones",NA,6,"YTDParorBetterStreak",2006
180,180,"Will Ma Kenzie",NA,6,"YTDParorBetterStreak",2006
180,180,"DA Points",NA,6,"YTDParorBetterStreak",2006
180,180,"John Riegger",NA,6,"YTDParorBetterStreak",2006
180,180,"Chris Smith",NA,6,"YTDParorBetterStreak",2006
180,180,"Boyd Summerhays",NA,6,"YTDParorBetterStreak",2006
180,180,"Nicholas Thompson",NA,6,"YTDParorBetterStreak",2006
180,180,"Mark Wilson",NA,6,"YTDParorBetterStreak",2006
203,203,"Notah Begay III",NA,5,"YTDParorBetterStreak",2006
203,203,"Bob Burns",NA,5,"YTDParorBetterStreak",2006
203,203,"Tom Byrum",NA,5,"YTDParorBetterStreak",2006
203,203,"Jim Carter",NA,5,"YTDParorBetterStreak",2006
203,203,"Greg Chalmers",NA,5,"YTDParorBetterStreak",2006
203,203,"Michael Connell",NA,5,"YTDParorBetterStreak",2006
203,203,"John Cook",NA,5,"YTDParorBetterStreak",2006
203,203,"James Driscoll",NA,5,"YTDParorBetterStreak",2006
203,203,"Johan Edfors",NA,5,"YTDParorBetterStreak",2006
203,203,"Matt Every",NA,5,"YTDParorBetterStreak",2006
203,203,"Gavin Flint",NA,5,"YTDParorBetterStreak",2006
203,203,"Robert Gamez",NA,5,"YTDParorBetterStreak",2006
203,203,"Sergio Garcia",NA,5,"YTDParorBetterStreak",2006
203,203,"Gary Hallberg",NA,5,"YTDParorBetterStreak",2006
203,203,"JP Hayes",NA,5,"YTDParorBetterStreak",2006
203,203,"Ryan Hietala",NA,5,"YTDParorBetterStreak",2006
203,203,"Brendan Jones",NA,5,"YTDParorBetterStreak",2006
203,203,"Greg Kraft",NA,5,"YTDParorBetterStreak",2006
203,203,"Andrew Magee",NA,5,"YTDParorBetterStreak",2006
203,203,"Len Mattiace",NA,5,"YTDParorBetterStreak",2006
203,203,"James McLean",NA,5,"YTDParorBetterStreak",2006
203,203,"Kevin Na",NA,5,"YTDParorBetterStreak",2006
203,203,"Nick OHern",NA,5,"YTDParorBetterStreak",2006
203,203,"Mark OMeara",NA,5,"YTDParorBetterStreak",2006
203,203,"Jose Maria Olazabal",NA,5,"YTDParorBetterStreak",2006
203,203,"Andres Romero",NA,5,"YTDParorBetterStreak",2006
203,203,"Tom Scherrer",NA,5,"YTDParorBetterStreak",2006
203,203,"Joey Sindelar",NA,5,"YTDParorBetterStreak",2006
203,203,"Vance Veazey",NA,5,"YTDParorBetterStreak",2006
203,203,"Garrett Willis",NA,5,"YTDParorBetterStreak",2006
233,233,"Jason Allred",NA,4,"YTDParorBetterStreak",2006
233,233,"Alex Aragon",NA,4,"YTDParorBetterStreak",2006
233,233,"David Berganio Jr",NA,4,"YTDParorBetterStreak",2006
233,233,"Michael Bradley",NA,4,"YTDParorBetterStreak",2006
233,233,"Michael Campbell",NA,4,"YTDParorBetterStreak",2006
233,233,"Jose Coceres",NA,4,"YTDParorBetterStreak",2006
233,233,"Jay Delsing",NA,4,"YTDParorBetterStreak",2006
233,233,"David Edwards",NA,4,"YTDParorBetterStreak",2006
233,233,"John Engler Jr",NA,4,"YTDParorBetterStreak",2006
233,233,"Nick Faldo",NA,4,"YTDParorBetterStreak",2006
233,233,"Stephen Gangluff",NA,4,"YTDParorBetterStreak",2006
233,233,"Mathew Goggin",NA,4,"YTDParorBetterStreak",2006
233,233,"Andres Gonzales",NA,4,"YTDParorBetterStreak",2006
233,233,"Anders Hansen",NA,4,"YTDParorBetterStreak",2006
233,233,"Matt Hansen",NA,4,"YTDParorBetterStreak",2006
233,233,"Gabriel Hjertstedt",NA,4,"YTDParorBetterStreak",2006
233,233,"Thongchai Jaidee",NA,4,"YTDParorBetterStreak",2006
233,233,"Simon Khan",NA,4,"YTDParorBetterStreak",2006
233,233,"Anthony Kim",NA,4,"YTDParorBetterStreak",2006
233,233,"Neal Lancaster",NA,4,"YTDParorBetterStreak",2006
233,233,"Thomas Levet",NA,4,"YTDParorBetterStreak",2006
233,233,"Scott McCarron",NA,4,"YTDParorBetterStreak",2006
233,233,"Jim McGovern",NA,4,"YTDParorBetterStreak",2006
233,233,"Spike McRoy",NA,4,"YTDParorBetterStreak",2006
233,233,"Jon Mills",NA,4,"YTDParorBetterStreak",2006
233,233,"Yusaku Miyazato",NA,4,"YTDParorBetterStreak",2006
233,233,"Madalitso Muthiya",NA,4,"YTDParorBetterStreak",2006
233,233,"Craig Parry",NA,4,"YTDParorBetterStreak",2006
233,233,"Don Pooley",NA,4,"YTDParorBetterStreak",2006
233,233,"Nick Price",NA,4,"YTDParorBetterStreak",2006
233,233,"Jyoti Randhawa",NA,4,"YTDParorBetterStreak",2006
233,233,"Brett Rumford",NA,4,"YTDParorBetterStreak",2006
233,233,"Charl Schwartzel",NA,4,"YTDParorBetterStreak",2006
233,233,"Wes Short Jr",NA,4,"YTDParorBetterStreak",2006
233,233,"Lee Slattery",NA,4,"YTDParorBetterStreak",2006
233,233,"Joey Snyder III",NA,4,"YTDParorBetterStreak",2006
233,233,"Mike Sposa",NA,4,"YTDParorBetterStreak",2006
233,233,"Darron Stiles",NA,4,"YTDParorBetterStreak",2006
233,233,"Hideto Tanihara",NA,4,"YTDParorBetterStreak",2006
233,233,"Grant Waite",NA,4,"YTDParorBetterStreak",2006
233,233,"Jay Williamson",NA,4,"YTDParorBetterStreak",2006
233,233,"Azuma Yano",NA,4,"YTDParorBetterStreak",2006
275,275,"John Bickerton",NA,3,"YTDParorBetterStreak",2006
275,275,"Guy Boros",NA,3,"YTDParorBetterStreak",2006
275,275,"Andrew Buckle",NA,3,"YTDParorBetterStreak",2006
275,275,"Paul Casey",NA,3,"YTDParorBetterStreak",2006
275,275,"Victor Ciesielski",NA,3,"YTDParorBetterStreak",2006
275,275,"Darren Clarke",NA,3,"YTDParorBetterStreak",2006
275,275,"John Daly",NA,3,"YTDParorBetterStreak",2006
275,275,"Glen Day",NA,3,"YTDParorBetterStreak",2006
275,275,"Joel Edwards",NA,3,"YTDParorBetterStreak",2006
275,275,"Marcus Fraser",NA,3,"YTDParorBetterStreak",2006
275,275,"Jim Gallagher Jr",NA,3,"YTDParorBetterStreak",2006
275,275,"Scott Gump",NA,3,"YTDParorBetterStreak",2006
275,275,"Jay Haas",NA,3,"YTDParorBetterStreak",2006
275,275,"David Hearn",NA,3,"YTDParorBetterStreak",2006
275,275,"Mikko Ilonen",NA,3,"YTDParorBetterStreak",2006
275,275,"Yasuharu Imano",NA,3,"YTDParorBetterStreak",2006
275,275,"Peter Jacobsen",NA,3,"YTDParorBetterStreak",2006
275,275,"Miguel Angel Jimenez",NA,3,"YTDParorBetterStreak",2006
275,275,"Robert Karlsson",NA,3,"YTDParorBetterStreak",2006
275,275,"Shingo Katayama",NA,3,"YTDParorBetterStreak",2006
275,275,"Soren Kjeldsen",NA,3,"YTDParorBetterStreak",2006
275,275,"Joel Kribel",NA,3,"YTDParorBetterStreak",2006
275,275,"Hank Kuehne",NA,3,"YTDParorBetterStreak",2006
275,275,"James Lepp",NA,3,"YTDParorBetterStreak",2006
275,275,"John Mallinger",NA,3,"YTDParorBetterStreak",2006
275,275,"Andrew Marshall",NA,3,"YTDParorBetterStreak",2006
275,275,"Blaine McCallister",NA,3,"YTDParorBetterStreak",2006
275,275,"Parker McLachlin",NA,3,"YTDParorBetterStreak",2006
275,275,"John Morse",NA,3,"YTDParorBetterStreak",2006
275,275,"Louis Oosthuizen",NA,3,"YTDParorBetterStreak",2006
275,275,"Rob Oppenheim",NA,3,"YTDParorBetterStreak",2006
275,275,"Robert Rock",NA,3,"YTDParorBetterStreak",2006
275,275,"Richard Scott",NA,3,"YTDParorBetterStreak",2006
275,275,"Mike Small",NA,3,"YTDParorBetterStreak",2006
275,275,"Mike Springer",NA,3,"YTDParorBetterStreak",2006
275,275,"Kevin Stadler",NA,3,"YTDParorBetterStreak",2006
275,275,"Mike Standly",NA,3,"YTDParorBetterStreak",2006
275,275,"Hidemichi Tanaka",NA,3,"YTDParorBetterStreak",2006
275,275,"Phil Tataurangi",NA,3,"YTDParorBetterStreak",2006
275,275,"Simon Wakefield",NA,3,"YTDParorBetterStreak",2006
275,275,"Thaworn Wiratchant",NA,3,"YTDParorBetterStreak",2006
275,275,"Willie Wood",NA,3,"YTDParorBetterStreak",2006
317,317,"Benoit Beisser",NA,2,"YTDParorBetterStreak",2006
317,317,"Thomas Bjorn",NA,2,"YTDParorBetterStreak",2006
317,317,"Steven Bowditch",NA,2,"YTDParorBetterStreak",2006
317,317,"Paul Broadhurst",NA,2,"YTDParorBetterStreak",2006
317,317,"Michael Clark II",NA,2,"YTDParorBetterStreak",2006
317,317,"Ben Crenshaw",NA,2,"YTDParorBetterStreak",2006
317,317,"Stuart Deane",NA,2,"YTDParorBetterStreak",2006
317,317,"Brent Delahoussaye",NA,2,"YTDParorBetterStreak",2006
317,317,"Bradley Dredge",NA,2,"YTDParorBetterStreak",2006
317,317,"Simon Dyson",NA,2,"YTDParorBetterStreak",2006
317,317,"David Frost",NA,2,"YTDParorBetterStreak",2006
317,317,"David Gossett",NA,2,"YTDParorBetterStreak",2006
317,317,"Darren Griff",NA,2,"YTDParorBetterStreak",2006
317,317,"Scott Harrington",NA,2,"YTDParorBetterStreak",2006
317,317,"Scott Hend",NA,2,"YTDParorBetterStreak",2006
317,317,"Mark Hensby",NA,2,"YTDParorBetterStreak",2006
317,317,"Tetsuji Hiratsuka",NA,2,"YTDParorBetterStreak",2006
317,317,"SK Ho",NA,2,"YTDParorBetterStreak",2006
317,317,"Mike Hulbert",NA,2,"YTDParorBetterStreak",2006
317,317,"Billy Hurley III",NA,2,"YTDParorBetterStreak",2006
317,317,"Jim Kane",NA,2,"YTDParorBetterStreak",2006
317,317,"Brandon Knaub",NA,2,"YTDParorBetterStreak",2006
317,317,"Matt Kuchar",NA,2,"YTDParorBetterStreak",2006
317,317,"Korey Mahoney",NA,2,"YTDParorBetterStreak",2006
317,317,"Kelly Mitchum",NA,2,"YTDParorBetterStreak",2006
317,317,"Jin Park",NA,2,"YTDParorBetterStreak",2006
317,317,"David Peoples",NA,2,"YTDParorBetterStreak",2006
317,317,"Craig Perks",NA,2,"YTDParorBetterStreak",2006
317,317,"David Roesch",NA,2,"YTDParorBetterStreak",2006
317,317,"Marco Ruiz",NA,2,"YTDParorBetterStreak",2006
317,317,"Steve Schneiter",NA,2,"YTDParorBetterStreak",2006
317,317,"Chris Starkjohann",NA,2,"YTDParorBetterStreak",2006
317,317,"Kyle Thompson",NA,2,"YTDParorBetterStreak",2006
317,317,"Marius Thorp",NA,2,"YTDParorBetterStreak",2006
317,317,"Esteban Toledo",NA,2,"YTDParorBetterStreak",2006
317,317,"Anthony Wall",NA,2,"YTDParorBetterStreak",2006
317,317,"Tom Watson",NA,2,"YTDParorBetterStreak",2006
317,317,"Brett Wayment",NA,2,"YTDParorBetterStreak",2006
317,317,"Kaname Yokoo",NA,2,"YTDParorBetterStreak",2006
317,317,"Eli Zackheim",NA,2,"YTDParorBetterStreak",2006
