"GIRPercentageLess125yards_RANKTHISWEEK_2010","GIRPercentageLess125yards_RANKLASTWEEK_2010","GIRPercentageLess125yards_PLAYERNAME_2010","GIRPercentageLess125yards_ROUNDS_2010","GIRPercentageLess125yards_Pct_2010","GIRPercentageLess125yards_GREENSHIT_2010","GIRPercentageLess125yards_TOTALHOLES_2010","GIRPercentageLess125yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Kevin Sutherland",86,88.66,352,397,-0.41,"GIRPercentageLess125yards",2010
2,2,"Robert Allenby",76,87.42,271,310,-0.46,"GIRPercentageLess125yards",2010
3,3,"Trevor Immelman",55,87.08,155,178,-0.36,"GIRPercentageLess125yards",2010
4,4,"Brendon de Jonge",114,86.9,431,496,-0.45,"GIRPercentageLess125yards",2010
5,5,"Jason Bohn",84,86.76,308,355,-0.45,"GIRPercentageLess125yards",2010
5,5,"Tim Petrovic",105,86.76,380,438,-0.39,"GIRPercentageLess125yards",2010
7,7,"Freddie Jacobson",83,86.68,332,383,-0.4,"GIRPercentageLess125yards",2010
8,8,"John Merrick",109,86.67,416,480,-0.4,"GIRPercentageLess125yards",2010
9,9,"Spencer Levin",110,86.63,434,501,-0.41,"GIRPercentageLess125yards",2010
10,10,"Greg Owen",69,86.53,302,349,-0.34,"GIRPercentageLess125yards",2010
11,11,"Tim Clark",88,86.39,273,316,-0.42,"GIRPercentageLess125yards",2010
12,12,"Ben Curtis",78,86.38,260,301,-0.4,"GIRPercentageLess125yards",2010
13,13,"Chad Campbell",95,86.32,347,402,-0.37,"GIRPercentageLess125yards",2010
14,14,"Bill Haas",87,86.09,359,417,-0.45,"GIRPercentageLess125yards",2010
15,15,"Adam Scott",70,86,258,300,-0.43,"GIRPercentageLess125yards",2010
16,16,"Paul Goydos",78,85.99,270,314,-0.42,"GIRPercentageLess125yards",2010
17,17,"Nathan Green",86,85.98,319,371,-0.41,"GIRPercentageLess125yards",2010
18,18,"Ricky Barnes",103,85.92,360,419,-0.43,"GIRPercentageLess125yards",2010
18,18,"Camilo Villegas",78,85.92,238,277,-0.48,"GIRPercentageLess125yards",2010
20,20,"Jason Day",82,85.71,312,364,-0.41,"GIRPercentageLess125yards",2010
20,20,"Joe Durant",67,85.71,270,315,-0.37,"GIRPercentageLess125yards",2010
22,22,"Bob Estes",79,85.63,292,341,-0.42,"GIRPercentageLess125yards",2010
23,23,"Chris Stroud",90,85.58,356,416,-0.41,"GIRPercentageLess125yards",2010
24,24,"Charles Howell III",103,85.57,427,499,-0.43,"GIRPercentageLess125yards",2010
25,25,"Michael Bradley",77,85.47,300,351,-0.36,"GIRPercentageLess125yards",2010
26,26,"Geoff Ogilvy",62,85.45,229,268,-0.43,"GIRPercentageLess125yards",2010
27,27,"Brenden Pappas",66,85.37,251,294,-0.37,"GIRPercentageLess125yards",2010
28,28,"Aron Price",70,85.34,262,307,-0.44,"GIRPercentageLess125yards",2010
29,29,"Matt Kuchar",97,85.24,358,420,-0.47,"GIRPercentageLess125yards",2010
30,30,"James Driscoll",78,85.09,348,409,-0.43,"GIRPercentageLess125yards",2010
30,30,"Lucas Glover",75,85.09,274,322,-0.44,"GIRPercentageLess125yards",2010
32,32,"Jonathan Byrd",85,85.05,387,455,-0.43,"GIRPercentageLess125yards",2010
33,33,"Justin Leonard",89,85.03,267,314,-0.48,"GIRPercentageLess125yards",2010
34,34,"Tom Pernice Jr",74,85,221,260,-0.42,"GIRPercentageLess125yards",2010
35,35,"Padraig Harrington",57,84.98,181,213,-0.51,"GIRPercentageLess125yards",2010
36,36,"Chad Collins",87,84.97,260,306,-0.47,"GIRPercentageLess125yards",2010
37,37,"Garrett Willis",82,84.93,293,345,-0.42,"GIRPercentageLess125yards",2010
38,38,"JJ Henry",92,84.79,340,401,-0.45,"GIRPercentageLess125yards",2010
39,39,"Zach Johnson",93,84.76,306,361,-0.46,"GIRPercentageLess125yards",2010
40,40,"John Senden",103,84.52,404,478,-0.39,"GIRPercentageLess125yards",2010
41,41,"Omar Uresti",74,84.49,256,303,-0.31,"GIRPercentageLess125yards",2010
42,42,"Roger Tambellini",77,84.48,283,335,-0.34,"GIRPercentageLess125yards",2010
43,43,"Boo Weekley",88,84.45,353,418,-0.34,"GIRPercentageLess125yards",2010
44,44,"Chris Riley",73,84.39,254,301,-0.45,"GIRPercentageLess125yards",2010
45,45,"Brian Gay",101,84.38,308,365,-0.43,"GIRPercentageLess125yards",2010
45,45,"John Rollins",81,84.38,389,461,-0.43,"GIRPercentageLess125yards",2010
45,45,"Mark Wilson",87,84.38,362,429,-0.4,"GIRPercentageLess125yards",2010
48,48,"Rory Sabbatini",79,84.36,329,390,-0.49,"GIRPercentageLess125yards",2010
49,49,"Briny Baird",87,84.34,307,364,-0.4,"GIRPercentageLess125yards",2010
50,50,"Stewart Cink",84,84.33,296,351,-0.47,"GIRPercentageLess125yards",2010
51,51,"Lee Janzen",77,84.31,274,325,-0.42,"GIRPercentageLess125yards",2010
52,52,"Will Ma Kenzie",72,84.29,322,382,-0.41,"GIRPercentageLess125yards",2010
52,52,"John Mallinger",78,84.29,279,331,-0.43,"GIRPercentageLess125yards",2010
54,54,"David Duval",71,84.23,235,279,-0.43,"GIRPercentageLess125yards",2010
55,55,"Aaron Baddeley",94,84.16,441,524,-0.49,"GIRPercentageLess125yards",2010
56,56,"KJ Choi",82,84.11,254,302,-0.42,"GIRPercentageLess125yards",2010
57,57,"Mathew Goggin",85,84.02,326,388,-0.43,"GIRPercentageLess125yards",2010
58,58,"Jim Furyk",76,84,231,275,-0.46,"GIRPercentageLess125yards",2010
59,59,"Sergio Garcia",58,83.96,178,212,-0.45,"GIRPercentageLess125yards",2010
60,60,"Jarrod Lyle",54,83.91,219,261,-0.39,"GIRPercentageLess125yards",2010
61,61,"Charlie Wi",95,83.86,348,415,-0.44,"GIRPercentageLess125yards",2010
62,62,"Jerry Kelly",99,83.84,332,396,-0.45,"GIRPercentageLess125yards",2010
63,63,"Brett Quigley",96,83.83,363,433,-0.45,"GIRPercentageLess125yards",2010
64,64,"Jason Dufner",87,83.82,290,346,-0.41,"GIRPercentageLess125yards",2010
64,64,"Brandt Snedeker",89,83.82,290,346,-0.46,"GIRPercentageLess125yards",2010
66,66,"Jeff Maggert",76,83.77,258,308,-0.35,"GIRPercentageLess125yards",2010
67,67,"Paul Stankowski",62,83.76,227,271,-0.47,"GIRPercentageLess125yards",2010
68,68,"Charles Warren",64,83.75,304,363,-0.42,"GIRPercentageLess125yards",2010
69,69,"Heath Slocum",97,83.68,318,380,-0.39,"GIRPercentageLess125yards",2010
69,69,"Vaughn Taylor",87,83.68,364,435,-0.43,"GIRPercentageLess125yards",2010
71,71,"Cameron Tringale",55,83.67,246,294,-0.35,"GIRPercentageLess125yards",2010
72,72,"Dean Wilson",54,83.64,184,220,-0.43,"GIRPercentageLess125yards",2010
73,73,"Ernie Els",72,83.63,235,281,-0.52,"GIRPercentageLess125yards",2010
74,74,"Kenny Perry",69,83.49,273,327,-0.4,"GIRPercentageLess125yards",2010
75,75,"Steve Flesch",78,83.39,261,313,-0.44,"GIRPercentageLess125yards",2010
76,76,"Mark Calcavecchia",50,83.33,150,180,-0.39,"GIRPercentageLess125yards",2010
76,76,"Steve Elkington",74,83.33,260,312,-0.37,"GIRPercentageLess125yards",2010
76,76,"Steve Stricker",73,83.33,225,270,-0.49,"GIRPercentageLess125yards",2010
79,79,"Rickie Fowler",98,83.19,386,464,-0.43,"GIRPercentageLess125yards",2010
80,80,"Blake Adams",84,83.16,326,392,-0.38,"GIRPercentageLess125yards",2010
81,81,"Michael Letzig",84,83.15,370,445,-0.39,"GIRPercentageLess125yards",2010
82,82,"Roland Thatcher",72,83.07,314,378,-0.36,"GIRPercentageLess125yards",2010
