"DrivingPct260280Measured_RANKTHISWEEK_2006","DrivingPct260280Measured_RANKLASTWEEK_2006","DrivingPct260280Measured_PLAYERNAME_2006","DrivingPct260280Measured_ROUNDS_2006","DrivingPct260280Measured_Pct_2006","DrivingPct260280Measured_TOTALDRIVESFOR260280_2006","DrivingPct260280Measured_TOTALDRVSOVERALL_2006","DrivingPct260280Measured_RELATIVETOPAR_2006","stat_name","year"
1,1,"Mark OMeara",52,48.86,43,88,-0.05,"DrivingPct260280Measured",2006
2,2,"Greg Kraft",79,48.63,71,146,-0.24,"DrivingPct260280Measured",2006
3,3,"Jim Furyk",89,46.53,67,144,-0.31,"DrivingPct260280Measured",2006
4,4,"Mark Brooks",90,46.47,79,170,-0.04,"DrivingPct260280Measured",2006
5,5,"Luke Donald",66,45.74,43,94,-0.16,"DrivingPct260280Measured",2006
6,6,"Ben Curtis",86,44.44,64,144,-0.11,"DrivingPct260280Measured",2006
7,7,"Larry Mize",53,43.62,41,94,-0.05,"DrivingPct260280Measured",2006
8,8,"Doug Barron",74,43.15,63,146,0.03,"DrivingPct260280Measured",2006
9,9,"Tim Clark",80,43.08,56,130,-0.21,"DrivingPct260280Measured",2006
10,10,"Olin Browne",108,42.55,80,188,-0.03,"DrivingPct260280Measured",2006
11,11,"Chris DiMarco",83,42.42,56,132,0.02,"DrivingPct260280Measured",2006
12,12,"Jerry Kelly",100,42.39,78,184,-0.08,"DrivingPct260280Measured",2006
13,13,"Brad Faxon",78,42.11,64,152,0.03,"DrivingPct260280Measured",2006
14,14,"Brian Gay",107,42.06,90,214,0.03,"DrivingPct260280Measured",2006
15,15,"Corey Pavin",74,41.41,53,128,-0.02,"DrivingPct260280Measured",2006
16,16,"Jose Maria Olazabal",62,39.29,33,84,0.03,"DrivingPct260280Measured",2006
17,17,"Peter Lonard",77,38.97,53,136,-0.06,"DrivingPct260280Measured",2006
18,18,"Todd Fischer",101,38.89,77,198,-0.01,"DrivingPct260280Measured",2006
19,19,"Jeff Maggert",81,38.67,58,150,-0.17,"DrivingPct260280Measured",2006
20,20,"Michael Connell",51,38.54,37,96,-0.03,"DrivingPct260280Measured",2006
21,21,"Bart Bryant",87,38.51,57,148,-0.07,"DrivingPct260280Measured",2006
22,22,"Kirk Triplett",58,37.96,41,108,-0.1,"DrivingPct260280Measured",2006
23,23,"Steve Elkington",52,37.76,37,98,-0.3,"DrivingPct260280Measured",2006
24,24,"Shane Bertsch",104,37.75,77,204,-0.17,"DrivingPct260280Measured",2006
25,25,"Richard Johnson",94,37.5,69,184,-0.13,"DrivingPct260280Measured",2006
25,25,"Stephen Leaney",84,37.5,63,168,-0.19,"DrivingPct260280Measured",2006
27,27,"Fred Funk",106,37.36,68,182,-0.01,"DrivingPct260280Measured",2006
28,28,"Ron Whittaker",81,37.34,59,158,-0.19,"DrivingPct260280Measured",2006
29,29,"Steve Jones",83,37.18,58,156,0,"DrivingPct260280Measured",2006
30,30,"Scott Verplank",88,37.16,55,148,-0.02,"DrivingPct260280Measured",2006
31,31,"Mike Weir",88,36.96,51,138,-0.12,"DrivingPct260280Measured",2006
32,32,"JL Lewis",57,36.84,42,114,-0.05,"DrivingPct260280Measured",2006
33,33,"Jeff Sluman",101,36.81,67,182,-0.19,"DrivingPct260280Measured",2006
34,34,"Chris Riley",86,36.54,57,156,-0.12,"DrivingPct260280Measured",2006
35,35,"John Cook",67,35.71,45,126,-0.16,"DrivingPct260280Measured",2006
35,35,"Thomas Levet",53,35.71,35,98,0.03,"DrivingPct260280Measured",2006
37,37,"David McKenzie",82,35.63,57,160,-0.04,"DrivingPct260280Measured",2006
38,38,"Hidemichi Tanaka",74,35.62,52,146,0,"DrivingPct260280Measured",2006
39,39,"Mark Wilson",79,35.53,54,152,-0.28,"DrivingPct260280Measured",2006
40,40,"Billy Mayfair",94,35.12,59,168,0.02,"DrivingPct260280Measured",2006
41,41,"Aaron Baddeley",78,35,49,140,0.02,"DrivingPct260280Measured",2006
42,42,"Tom Pernice Jr",108,34.9,67,192,-0.04,"DrivingPct260280Measured",2006
43,43,"Paul Goydos",72,34.72,50,144,-0.14,"DrivingPct260280Measured",2006
44,44,"David Toms",76,34.68,43,124,-0.12,"DrivingPct260280Measured",2006
45,45,"Robert Damron",91,34.62,63,182,-0.11,"DrivingPct260280Measured",2006
45,45,"Zach Johnson",98,34.62,54,156,0.07,"DrivingPct260280Measured",2006
47,47,"Skip Kendall",72,34.56,47,136,0,"DrivingPct260280Measured",2006
48,48,"Mark Calcavecchia",94,34.52,58,168,-0.09,"DrivingPct260280Measured",2006
