"RoughProximity_RANKTHISWEEK_2010","RoughProximity_RANKLASTWEEK_2010","RoughProximity_PLAYERNAME_2010","RoughProximity_ROUNDS_2010","RoughProximity_AVG_2010","RoughProximity_TOTALDISTANCEINCHES_2010","RoughProximity_ATTEMPTS_2010","RoughProximity_TOTALDISTANCEFEET_2010","RoughProximity_RELATIVETOPAR_2010","stat_name","year"
103,103,"Sean OHair",84,NA,129650,253,10804.167,16,"RoughProximity",2010
103,103,"Vaughn Taylor",87,NA,125867,246,10488.917,39,"RoughProximity",2010
107,107,"Craig Bowden",56,NA,71296,139,5941.333,27,"RoughProximity",2010
107,107,"Ryan Moore",80,NA,102639,200,8553.25,17,"RoughProximity",2010
109,109,"Michael Letzig",84,NA,144502,281,12041.833,39,"RoughProximity",2010
109,109,"Billy Mayfair",78,NA,96605,188,8050.417,12,"RoughProximity",2010
109,109,"Roger Tambellini",77,NA,113628,221,9469,53,"RoughProximity",2010
112,112,"Matt Jones",89,NA,164420,319,13701.667,24,"RoughProximity",2010
112,112,"Tim Petrovic",105,NA,158003,307,13166.917,45,"RoughProximity",2010
112,112,"Dean Wilson",54,NA,82477,160,6873.083,8,"RoughProximity",2010
115,115,"Matt Every",60,NA,97976,190,8164.667,34,"RoughProximity",2010
115,115,"James Nitties",92,NA,138348,268,11529,49,"RoughProximity",2010
115,115,"Mike Weir",59,NA,88717,172,7393.083,33,"RoughProximity",2010
118,118,"Blake Adams",84,NA,127681,247,10640.083,40,"RoughProximity",2010
118,118,"Tim Herron",79,NA,160348,310,13362.333,45,"RoughProximity",2010
118,118,"Kevin Sutherland",86,NA,121920,236,10160,3,"RoughProximity",2010
121,121,"Brendon de Jonge",114,NA,148538,287,12378.167,33,"RoughProximity",2010
121,121,"Mark Wilson",87,NA,122134,236,10177.833,34,"RoughProximity",2010
123,123,"John Merrick",109,NA,152105,293,12675.417,52,"RoughProximity",2010
123,123,"Jeff Quinney",91,NA,127148,245,10595.667,28,"RoughProximity",2010
125,125,"Henrik Bjornstad",72,NA,97761,188,8146.75,28,"RoughProximity",2010
125,125,"JB Holmes",100,NA,198812,382,16567.667,12,"RoughProximity",2010
125,125,"Kevin Streelman",90,NA,135709,261,11309.083,25,"RoughProximity",2010
125,125,"Jimmy Walker",82,NA,172691,332,14390.917,14,"RoughProximity",2010
129,129,"Justin Bolli",55,NA,63056,121,5254.667,22,"RoughProximity",2010
129,129,"Jeff Maggert",76,NA,104804,201,8733.667,38,"RoughProximity",2010
131,131,"Jason Day",82,NA,153057,293,12754.75,31,"RoughProximity",2010
132,132,"Lee Janzen",77,NA,143296,274,11941.333,40,"RoughProximity",2010
132,132,"George McNeill",79,NA,171995,329,14332.917,26,"RoughProximity",2010
132,132,"Brenden Pappas",66,NA,122966,235,10247.167,38,"RoughProximity",2010
135,135,"Shaun Micheel",70,NA,104215,199,8684.583,29,"RoughProximity",2010
135,135,"Tom Pernice Jr",74,NA,101083,193,8423.583,17,"RoughProximity",2010
135,135,"Boo Weekley",88,NA,127353,243,10612.75,31,"RoughProximity",2010
138,138,"Rich Barcelo",70,NA,132473,252,11039.417,49,"RoughProximity",2010
138,138,"Troy Merritt",86,NA,159329,303,13277.417,34,"RoughProximity",2010
138,138,"Vance Veazey",58,NA,99369,189,8280.75,35,"RoughProximity",2010
141,141,"Briny Baird",87,NA,147192,279,12266,37,"RoughProximity",2010
141,141,"Jeev Milkha Singh",59,NA,100313,190,8359.417,14,"RoughProximity",2010
143,143,"Ben Curtis",78,NA,103713,196,8642.75,32,"RoughProximity",2010
144,144,"Mark Calcavecchia",50,NA,69456,131,5788,36,"RoughProximity",2010
144,144,"Michael Connell",89,NA,142005,268,11833.75,32,"RoughProximity",2010
146,146,"Derek Lamely",81,NA,152663,287,12721.917,32,"RoughProximity",2010
146,146,"Bryce Molder",84,NA,132494,249,11041.167,20,"RoughProximity",2010
146,146,"Brian Stuard",81,NA,124942,235,10411.833,44,"RoughProximity",2010
146,146,"Charlie Wi",95,NA,155832,293,12986,28,"RoughProximity",2010
150,150,"Kevin Johnson",62,NA,92792,174,7732.667,46,"RoughProximity",2010
150,150,"Richard Johnson",90,NA,111370,209,9280.833,48,"RoughProximity",2010
152,152,"Stewart Cink",84,NA,123956,232,10329.667,11,"RoughProximity",2010
152,152,"Trevor Immelman",55,NA,81136,152,6761.333,19,"RoughProximity",2010
154,154,"Paul Casey",64,NA,87916,164,7326.333,8,"RoughProximity",2010
154,154,"Greg Owen",69,NA,114714,214,9559.5,48,"RoughProximity",2010
154,154,"David Toms",86,NA,102423,191,8535.25,23,"RoughProximity",2010
157,157,"Aaron Baddeley",94,NA,197146,367,16428.833,14,"RoughProximity",2010
157,157,"Matt Kuchar",97,NA,130490,243,10874.167,19,"RoughProximity",2010
157,157,"Scott Piercy",88,NA,187512,349,15626,46,"RoughProximity",2010
160,160,"DA Points",90,NA,153216,285,12768,32,"RoughProximity",2010
161,161,"Steve Lowery",67,NA,107306,199,8942.167,38,"RoughProximity",2010
162,162,"Robert Allenby",76,NA,107387,199,8948.917,13,"RoughProximity",2010
162,162,"Brian Gay",101,NA,110062,204,9171.833,10,"RoughProximity",2010
162,162,"Steve Marino",81,NA,129006,239,10750.5,26,"RoughProximity",2010
165,165,"Stephen Ames",75,NA,119644,221,9970.333,32,"RoughProximity",2010
165,165,"Michael Bradley",77,NA,136457,252,11371.417,28,"RoughProximity",2010
165,165,"Jeff Gove",57,NA,79027,146,6585.583,32,"RoughProximity",2010
165,165,"Paul Goydos",78,NA,101695,188,8474.583,40,"RoughProximity",2010
169,169,"Jerod Turner",54,NA,84179,155,7014.917,37,"RoughProximity",2010
170,170,"Jason Bohn",84,NA,130018,239,10834.833,29,"RoughProximity",2010
171,171,"Garrett Willis",82,NA,110177,202,9181.417,37,"RoughProximity",2010
172,172,"Jim Furyk",76,NA,97792,179,8149.333,12,"RoughProximity",2010
172,172,"Mathew Goggin",85,NA,136387,250,11365.583,58,"RoughProximity",2010
172,172,"Aron Price",70,NA,103277,189,8606.417,37,"RoughProximity",2010
172,172,"Josh Teater",101,NA,168054,308,14004.5,59,"RoughProximity",2010
172,172,"Scott Verplank",74,NA,90686,166,7557.167,22,"RoughProximity",2010
177,177,"Zach Johnson",93,NA,117583,215,9798.583,26,"RoughProximity",2010
178,178,"Ian Poulter",55,NA,72334,132,6027.833,27,"RoughProximity",2010
179,179,"John Rollins",81,NA,140473,255,11706.083,16,"RoughProximity",2010
180,180,"JJ Henry",92,NA,144758,262,12063.167,8,"RoughProximity",2010
180,180,"Paul Stankowski",62,NA,98486,178,8207.167,17,"RoughProximity",2010
182,182,"Brad Faxon",58,NA,104799,189,8733.25,66,"RoughProximity",2010
182,182,"Skip Kendall",58,NA,70379,127,5864.917,25,"RoughProximity",2010
184,184,"Chad Collins",87,NA,145985,263,12165.417,31,"RoughProximity",2010
184,184,"Kevin Na",94,NA,150414,271,12534.5,27,"RoughProximity",2010
186,186,"Ted Purdy",86,NA,155060,279,12921.667,50,"RoughProximity",2010
187,187,"Justin Leonard",89,NA,115763,208,9646.917,8,"RoughProximity",2010
187,187,"Scott McCarron",90,NA,147086,264,12257.167,19,"RoughProximity",2010
189,189,"Ryuji Imada",90,NA,173156,306,14429.667,25,"RoughProximity",2010
190,190,"Jerry Kelly",99,NA,144798,243,12066.5,32,"RoughProximity",2010
191,191,"Nathan Green",86,NA,179005,300,14917.083,46,"RoughProximity",2010
192,192,"Greg Kraft",52,NA,80384,132,6698.667,39,"RoughProximity",2010
