"Back9Round1ScoringAverage_RANKTHISWEEK_2015","Back9Round1ScoringAverage_RANKLASTWEEK_2015","Back9Round1ScoringAverage_PLAYERNAME_2015","Back9Round1ScoringAverage__2015","Back9Round1ScoringAverage_AVG_2015","Back9Round1ScoringAverage_TOTALSTROKES_2015","Back9Round1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
24,24,"Paul Casey",NA,35.04,806,23,"Back9Round1ScoringAverage",2015
24,24,"Erik Compton",NA,35.04,946,27,"Back9Round1ScoringAverage",2015
24,24,"Mark Hubbard",NA,35.04,806,23,"Back9Round1ScoringAverage",2015
24,24,"Brendan Steele",NA,35.04,806,23,"Back9Round1ScoringAverage",2015
29,29,"Patrick Reed",NA,35.08,912,26,"Back9Round1ScoringAverage",2015
30,30,"Will Wilcox",NA,35.13,562,16,"Back9Round1ScoringAverage",2015
31,31,"Sergio Garcia",NA,35.14,492,14,"Back9Round1ScoringAverage",2015
32,32,"Greg Owen",NA,35.16,668,19,"Back9Round1ScoringAverage",2015
33,33,"Martin Laird",NA,35.17,844,24,"Back9Round1ScoringAverage",2015
34,34,"Eric Axley",NA,35.2,704,20,"Back9Round1ScoringAverage",2015
35,35,"Chad Campbell",NA,35.23,1057,30,"Back9Round1ScoringAverage",2015
35,35,"Alex Prugh",NA,35.23,916,26,"Back9Round1ScoringAverage",2015
37,37,"Seung Yul Noh",NA,35.24,740,21,"Back9Round1ScoringAverage",2015
37,37,"Rory Sabbatini",NA,35.24,881,25,"Back9Round1ScoringAverage",2015
39,39,"Chris Kirk",NA,35.25,705,20,"Back9Round1ScoringAverage",2015
40,40,"Phil Mickelson",NA,35.26,670,19,"Back9Round1ScoringAverage",2015
41,41,"Pat Perez",NA,35.27,917,26,"Back9Round1ScoringAverage",2015
42,42,"Danny Lee",NA,35.28,1270,36,"Back9Round1ScoringAverage",2015
42,42,"Carl Pettersson",NA,35.28,1129,32,"Back9Round1ScoringAverage",2015
44,44,"Daniel Berger",NA,35.29,1094,31,"Back9Round1ScoringAverage",2015
44,44,"Brendon de Jonge",NA,35.29,1094,31,"Back9Round1ScoringAverage",2015
44,44,"Matt Jones",NA,35.29,847,24,"Back9Round1ScoringAverage",2015
44,44,"Ryan Palmer",NA,35.29,741,21,"Back9Round1ScoringAverage",2015
48,48,"Alex Cejka",NA,35.31,1024,29,"Back9Round1ScoringAverage",2015
48,48,"Daniel Summerhays",NA,35.31,1024,29,"Back9Round1ScoringAverage",2015
50,50,"KJ Choi",NA,35.33,636,18,"Back9Round1ScoringAverage",2015
50,50,"Kevin Kisner",NA,35.33,1060,30,"Back9Round1ScoringAverage",2015
50,50,"George McNeill",NA,35.33,954,27,"Back9Round1ScoringAverage",2015
53,53,"Vijay Singh",NA,35.35,813,23,"Back9Round1ScoringAverage",2015
53,53,"Johnson Wagner",NA,35.35,813,23,"Back9Round1ScoringAverage",2015
55,55,"Bryce Molder",NA,35.36,884,25,"Back9Round1ScoringAverage",2015
55,55,"Adam Scott",NA,35.36,495,14,"Back9Round1ScoringAverage",2015
57,57,"David Hearn",NA,35.37,1061,30,"Back9Round1ScoringAverage",2015
57,57,"Dustin Johnson",NA,35.37,672,19,"Back9Round1ScoringAverage",2015
57,57,"Mark Wilson",NA,35.37,955,27,"Back9Round1ScoringAverage",2015
60,60,"Brandt Snedeker",NA,35.38,920,26,"Back9Round1ScoringAverage",2015
61,61,"Louis Oosthuizen",NA,35.39,637,18,"Back9Round1ScoringAverage",2015
62,62,"Nicholas Thompson",NA,35.4,1062,30,"Back9Round1ScoringAverage",2015
63,63,"Martin Flores",NA,35.41,1027,29,"Back9Round1ScoringAverage",2015
63,63,"Jim Furyk",NA,35.41,602,17,"Back9Round1ScoringAverage",2015
63,63,"Cameron Percy",NA,35.41,779,22,"Back9Round1ScoringAverage",2015
63,63,"Steve Wheatcroft",NA,35.41,956,27,"Back9Round1ScoringAverage",2015
67,67,"Max Homa",NA,35.42,921,26,"Back9Round1ScoringAverage",2015
68,68,"Spencer Levin",NA,35.43,1063,30,"Back9Round1ScoringAverage",2015
69,69,"Blayne Barber",NA,35.44,886,25,"Back9Round1ScoringAverage",2015
69,69,"Jason Bohn",NA,35.44,957,27,"Back9Round1ScoringAverage",2015
69,69,"Ian Poulter",NA,35.44,638,18,"Back9Round1ScoringAverage",2015
69,69,"Sam Saunders",NA,35.44,957,27,"Back9Round1ScoringAverage",2015
73,73,"Kevin Chappell",NA,35.46,922,26,"Back9Round1ScoringAverage",2015
73,73,"Scott Piercy",NA,35.46,993,28,"Back9Round1ScoringAverage",2015
73,73,"Shawn Stefani",NA,35.46,922,26,"Back9Round1ScoringAverage",2015
76,76,"Scott Stallings",NA,35.47,674,19,"Back9Round1ScoringAverage",2015
77,77,"Jeff Overton",NA,35.48,1029,29,"Back9Round1ScoringAverage",2015
77,77,"Webb Simpson",NA,35.48,745,21,"Back9Round1ScoringAverage",2015
79,79,"Jhonattan Vegas",NA,35.5,923,26,"Back9Round1ScoringAverage",2015
79,79,"Boo Weekley",NA,35.5,852,24,"Back9Round1ScoringAverage",2015
81,81,"Jonas Blixt",NA,35.52,888,25,"Back9Round1ScoringAverage",2015
81,81,"Russell Henley",NA,35.52,817,23,"Back9Round1ScoringAverage",2015
83,83,"Francesco Molinari",NA,35.53,533,15,"Back9Round1ScoringAverage",2015
83,83,"Tyrone Van Aswegen",NA,35.53,675,19,"Back9Round1ScoringAverage",2015
85,85,"Lucas Glover",NA,35.54,924,26,"Back9Round1ScoringAverage",2015
85,85,"Bill Haas",NA,35.54,853,24,"Back9Round1ScoringAverage",2015
85,85,"Brendon Todd",NA,35.54,924,26,"Back9Round1ScoringAverage",2015
88,88,"Whee Kim",NA,35.55,782,22,"Back9Round1ScoringAverage",2015
89,89,"Jon Curran",NA,35.56,960,27,"Back9Round1ScoringAverage",2015
90,90,"Keegan Bradley",NA,35.57,818,23,"Back9Round1ScoringAverage",2015
90,90,"Robert Streb",NA,35.57,1067,30,"Back9Round1ScoringAverage",2015
92,92,"SJ Park",NA,35.58,925,26,"Back9Round1ScoringAverage",2015
92,92,"David Toms",NA,35.58,676,19,"Back9Round1ScoringAverage",2015
94,94,"Tony Finau",NA,35.61,1104,31,"Back9Round1ScoringAverage",2015
95,95,"Morgan Hoffmann",NA,35.62,926,26,"Back9Round1ScoringAverage",2015
96,96,"Charley Hoffman",NA,35.63,962,27,"Back9Round1ScoringAverage",2015
96,96,"Scott Pinckney",NA,35.63,962,27,"Back9Round1ScoringAverage",2015
98,98,"Derek Fathauer",NA,35.65,927,26,"Back9Round1ScoringAverage",2015
98,98,"Oscar Fraustro",NA,35.65,713,20,"Back9Round1ScoringAverage",2015
98,98,"Jimmy Walker",NA,35.65,820,23,"Back9Round1ScoringAverage",2015
101,101,"Brian Harman",NA,35.66,1034,29,"Back9Round1ScoringAverage",2015
102,102,"Jason Gore",NA,35.67,856,24,"Back9Round1ScoringAverage",2015
102,102,"Colt Knost",NA,35.67,963,27,"Back9Round1ScoringAverage",2015
102,102,"Hideki Matsuyama",NA,35.67,856,24,"Back9Round1ScoringAverage",2015
105,105,"Brian Davis",NA,35.69,1035,29,"Back9Round1ScoringAverage",2015
105,105,"Kevin Streelman",NA,35.69,928,26,"Back9Round1ScoringAverage",2015
105,105,"Hudson Swafford",NA,35.69,1035,29,"Back9Round1ScoringAverage",2015
108,108,"Chesson Hadley",NA,35.7,1071,30,"Back9Round1ScoringAverage",2015
109,109,"Jerry Kelly",NA,35.71,857,24,"Back9Round1ScoringAverage",2015
109,109,"Russell Knox",NA,35.71,1000,28,"Back9Round1ScoringAverage",2015
111,111,"Ben Martin",NA,35.73,929,26,"Back9Round1ScoringAverage",2015
112,112,"Billy Hurley III",NA,35.74,965,27,"Back9Round1ScoringAverage",2015
112,112,"Andres Romero",NA,35.74,822,23,"Back9Round1ScoringAverage",2015
114,114,"Steven Bowditch",NA,35.75,1144,32,"Back9Round1ScoringAverage",2015
114,114,"Patrick Rodgers",NA,35.75,572,16,"Back9Round1ScoringAverage",2015
116,116,"Tom Hoge",NA,35.76,894,25,"Back9Round1ScoringAverage",2015
117,117,"Luke Guthrie",NA,35.77,930,26,"Back9Round1ScoringAverage",2015
117,117,"Camilo Villegas",NA,35.77,930,26,"Back9Round1ScoringAverage",2015
119,119,"Billy Horschel",NA,35.78,966,27,"Back9Round1ScoringAverage",2015
120,120,"Chad Collins",NA,35.79,859,24,"Back9Round1ScoringAverage",2015
120,120,"Ken Duke",NA,35.79,1038,29,"Back9Round1ScoringAverage",2015
120,120,"David Lingmerth",NA,35.79,1002,28,"Back9Round1ScoringAverage",2015
120,120,"Chris Stroud",NA,35.79,1002,28,"Back9Round1ScoringAverage",2015
120,120,"Andrew Svoboda",NA,35.79,1038,29,"Back9Round1ScoringAverage",2015
125,125,"Roberto Castro",NA,35.8,537,15,"Back9Round1ScoringAverage",2015
126,126,"Scott Langley",NA,35.81,967,27,"Back9Round1ScoringAverage",2015
127,127,"Cameron Tringale",NA,35.82,1003,28,"Back9Round1ScoringAverage",2015
128,128,"Retief Goosen",NA,35.83,860,24,"Back9Round1ScoringAverage",2015
128,128,"Ryan Moore",NA,35.83,824,23,"Back9Round1ScoringAverage",2015
128,128,"Carlos Ortiz",NA,35.83,1039,29,"Back9Round1ScoringAverage",2015
128,128,"Kyle Reifers",NA,35.83,1075,30,"Back9Round1ScoringAverage",2015
128,128,"John Senden",NA,35.83,824,23,"Back9Round1ScoringAverage",2015
133,133,"Ricky Barnes",NA,35.85,932,26,"Back9Round1ScoringAverage",2015
133,133,"Fabian Gomez",NA,35.85,932,26,"Back9Round1ScoringAverage",2015
133,133,"Byron Smith",NA,35.85,717,20,"Back9Round1ScoringAverage",2015
136,136,"Ben Crane",NA,35.86,753,21,"Back9Round1ScoringAverage",2015
136,136,"Lee Westwood",NA,35.86,502,14,"Back9Round1ScoringAverage",2015
138,138,"Jamie Donaldson",NA,35.87,538,15,"Back9Round1ScoringAverage",2015
139,139,"Greg Chalmers",NA,35.88,574,16,"Back9Round1ScoringAverage",2015
139,139,"John Merrick",NA,35.88,933,26,"Back9Round1ScoringAverage",2015
139,139,"Sean OHair",NA,35.88,933,26,"Back9Round1ScoringAverage",2015
139,139,"DA Points",NA,35.88,897,25,"Back9Round1ScoringAverage",2015
139,139,"Jonathan Randolph",NA,35.88,861,24,"Back9Round1ScoringAverage",2015
144,144,"Angel Cabrera",NA,35.89,682,19,"Back9Round1ScoringAverage",2015
144,144,"Andres Gonzales",NA,35.89,969,27,"Back9Round1ScoringAverage",2015
146,146,"Scott Brown",NA,35.9,1077,30,"Back9Round1ScoringAverage",2015
147,147,"Zac Blair",NA,35.91,1185,33,"Back9Round1ScoringAverage",2015
147,147,"Andrew Putnam",NA,35.91,790,22,"Back9Round1ScoringAverage",2015
147,147,"Gary Woodland",NA,35.91,826,23,"Back9Round1ScoringAverage",2015
150,150,"Gonzalo Fdez Castano",NA,35.93,970,27,"Back9Round1ScoringAverage",2015
150,150,"JJ Henry",NA,35.93,1042,29,"Back9Round1ScoringAverage",2015
150,150,"Tim Wilkinson",NA,35.93,970,27,"Back9Round1ScoringAverage",2015
153,153,"Ernie Els",NA,35.94,647,18,"Back9Round1ScoringAverage",2015
154,154,"Heath Slocum",NA,35.95,755,21,"Back9Round1ScoringAverage",2015
155,155,"Hunter Mahan",NA,35.96,827,23,"Back9Round1ScoringAverage",2015
156,156,"Robert Garrigus",NA,36,864,24,"Back9Round1ScoringAverage",2015
156,156,"Adam Hadwin",NA,36,1044,29,"Back9Round1ScoringAverage",2015
156,156,"John Huh",NA,36,1080,30,"Back9Round1ScoringAverage",2015
156,156,"Marc Leishman",NA,36,792,22,"Back9Round1ScoringAverage",2015
156,156,"Nick Watney",NA,36,1008,28,"Back9Round1ScoringAverage",2015
161,161,"Charlie Beljan",NA,36.04,937,26,"Back9Round1ScoringAverage",2015
161,161,"Brice Garnett",NA,36.04,1009,28,"Back9Round1ScoringAverage",2015
163,163,"Graham DeLaet",NA,36.05,721,20,"Back9Round1ScoringAverage",2015
163,163,"Padraig Harrington",NA,36.05,757,21,"Back9Round1ScoringAverage",2015
165,165,"James Hahn",NA,36.07,1010,28,"Back9Round1ScoringAverage",2015
166,166,"Brooks Koepka",NA,36.09,794,22,"Back9Round1ScoringAverage",2015
167,167,"Troy Merritt",NA,36.1,1047,29,"Back9Round1ScoringAverage",2015
168,168,"Justin Rose",NA,36.11,686,19,"Back9Round1ScoringAverage",2015
169,169,"Sangmoon Bae",NA,36.14,1048,29,"Back9Round1ScoringAverage",2015
170,170,"Luke Donald",NA,36.15,723,20,"Back9Round1ScoringAverage",2015
170,170,"Jason Dufner",NA,36.15,723,20,"Back9Round1ScoringAverage",2015
172,172,"Davis Love III",NA,36.17,651,18,"Back9Round1ScoringAverage",2015
173,173,"Justin Leonard",NA,36.18,796,22,"Back9Round1ScoringAverage",2015
174,174,"Bill Lunde",NA,36.24,616,17,"Back9Round1ScoringAverage",2015
175,175,"Bo Van Pelt",NA,36.26,979,27,"Back9Round1ScoringAverage",2015
176,176,"Derek Ernst",NA,36.28,907,25,"Back9Round1ScoringAverage",2015
176,176,"Matt Every",NA,36.28,907,25,"Back9Round1ScoringAverage",2015
178,178,"Nick Taylor",NA,36.29,1016,28,"Back9Round1ScoringAverage",2015
179,179,"Jim Renner",NA,36.35,945,26,"Back9Round1ScoringAverage",2015
180,180,"Roger Sloan",NA,36.42,692,19,"Back9Round1ScoringAverage",2015
181,181,"Chez Reavie",NA,36.53,694,19,"Back9Round1ScoringAverage",2015
182,182,"Robert Allenby",NA,36.58,878,24,"Back9Round1ScoringAverage",2015
183,183,"Charl Schwartzel",NA,36.67,660,18,"Back9Round1ScoringAverage",2015
184,184,"Geoff Ogilvy",NA,36.93,517,14,"Back9Round1ScoringAverage",2015
