"OnePuttPercentageRound3_RANKTHISWEEK_2011","OnePuttPercentageRound3_RANKLASTWEEK_2011","OnePuttPercentageRound3_PLAYERNAME_2011","OnePuttPercentageRound3__2011","OnePuttPercentageRound3_Pct_2011","OnePuttPercentageRound3_OF1PUTTS_2011","OnePuttPercentageRound3_OFHOLES_2011","stat_name","year"
38,38,"Matt McQuillan",NA,41.36,67,162,"OnePuttPercentageRound3",2011
40,40,"Jimmy Walker",NA,41.32,119,288,"OnePuttPercentageRound3",2011
41,41,"DA Points",NA,41.05,133,324,"OnePuttPercentageRound3",2011
42,42,"Colt Knost",NA,41.03,96,234,"OnePuttPercentageRound3",2011
43,43,"DJ Trahan",NA,40.97,118,288,"OnePuttPercentageRound3",2011
44,44,"Chris DiMarco",NA,40.85,125,306,"OnePuttPercentageRound3",2011
45,45,"Woody Austin",NA,40.74,88,216,"OnePuttPercentageRound3",2011
45,45,"Graeme McDowell",NA,40.74,66,162,"OnePuttPercentageRound3",2011
45,45,"Pat Perez",NA,40.74,110,270,"OnePuttPercentageRound3",2011
45,45,"Martin Piller",NA,40.74,66,162,"OnePuttPercentageRound3",2011
49,49,"Retief Goosen",NA,40.4,80,198,"OnePuttPercentageRound3",2011
50,50,"Cameron Beckman",NA,40.28,87,216,"OnePuttPercentageRound3",2011
51,51,"Michael Putnam",NA,40.17,94,234,"OnePuttPercentageRound3",2011
52,52,"Tom Gillis",NA,40.12,65,162,"OnePuttPercentageRound3",2011
53,53,"Bo Van Pelt",NA,40,144,360,"OnePuttPercentageRound3",2011
54,54,"Stephen Ames",NA,39.81,86,216,"OnePuttPercentageRound3",2011
54,54,"Michael Connell",NA,39.81,86,216,"OnePuttPercentageRound3",2011
56,56,"Charl Schwartzel",NA,39.68,100,252,"OnePuttPercentageRound3",2011
56,56,"Will Strickler",NA,39.68,50,126,"OnePuttPercentageRound3",2011
58,58,"Chris Couch",NA,39.58,114,288,"OnePuttPercentageRound3",2011
58,58,"Nick OHern",NA,39.58,114,288,"OnePuttPercentageRound3",2011
60,60,"Ryan Moore",NA,39.54,121,306,"OnePuttPercentageRound3",2011
60,60,"Chris Stroud",NA,39.54,121,306,"OnePuttPercentageRound3",2011
62,62,"Brian Gay",NA,39.47,135,342,"OnePuttPercentageRound3",2011
63,63,"Robert Allenby",NA,39.2,127,324,"OnePuttPercentageRound3",2011
64,64,"Hunter Mahan",NA,39.15,148,378,"OnePuttPercentageRound3",2011
65,65,"Alex Cejka",NA,38.89,70,180,"OnePuttPercentageRound3",2011
65,65,"Jim Furyk",NA,38.89,133,342,"OnePuttPercentageRound3",2011
65,65,"Sergio Garcia",NA,38.89,105,270,"OnePuttPercentageRound3",2011
65,65,"Justin Leonard",NA,38.89,105,270,"OnePuttPercentageRound3",2011
65,65,"Shaun Micheel",NA,38.89,84,216,"OnePuttPercentageRound3",2011
65,65,"Phil Mickelson",NA,38.89,133,342,"OnePuttPercentageRound3",2011
65,65,"Adam Scott",NA,38.89,91,234,"OnePuttPercentageRound3",2011
65,65,"Paul Stankowski",NA,38.89,105,270,"OnePuttPercentageRound3",2011
65,65,"Brendan Steele",NA,38.89,126,324,"OnePuttPercentageRound3",2011
65,65,"Kevin Streelman",NA,38.89,133,342,"OnePuttPercentageRound3",2011
75,75,"Charles Howell III",NA,38.66,167,432,"OnePuttPercentageRound3",2011
76,76,"YE Yang",NA,38.46,90,234,"OnePuttPercentageRound3",2011
77,77,"Brendon de Jonge",NA,38.41,159,414,"OnePuttPercentageRound3",2011
77,77,"Webb Simpson",NA,38.41,159,414,"OnePuttPercentageRound3",2011
79,79,"Ben Curtis",NA,38.33,69,180,"OnePuttPercentageRound3",2011
79,79,"Harrison Frazar",NA,38.33,69,180,"OnePuttPercentageRound3",2011
81,81,"Robert Garrigus",NA,38.24,117,306,"OnePuttPercentageRound3",2011
81,81,"Marc Leishman",NA,38.24,117,306,"OnePuttPercentageRound3",2011
83,83,"Lucas Glover",NA,38.15,103,270,"OnePuttPercentageRound3",2011
84,84,"Garrett Willis",NA,37.96,82,216,"OnePuttPercentageRound3",2011
85,85,"David Mathis",NA,37.91,116,306,"OnePuttPercentageRound3",2011
85,85,"Justin Rose",NA,37.91,116,306,"OnePuttPercentageRound3",2011
87,87,"Stuart Appleby",NA,37.78,68,180,"OnePuttPercentageRound3",2011
88,88,"Blake Adams",NA,37.73,163,432,"OnePuttPercentageRound3",2011
89,89,"Geoff Ogilvy",NA,37.7,95,252,"OnePuttPercentageRound3",2011
90,90,"Steve Flesch",NA,37.65,122,324,"OnePuttPercentageRound3",2011
90,90,"Trevor Immelman",NA,37.65,122,324,"OnePuttPercentageRound3",2011
92,92,"Michael Bradley",NA,37.61,88,234,"OnePuttPercentageRound3",2011
92,92,"Davis Love III",NA,37.61,88,234,"OnePuttPercentageRound3",2011
94,94,"Charley Hoffman",NA,37.57,142,378,"OnePuttPercentageRound3",2011
95,95,"Jason Dufner",NA,37.5,108,288,"OnePuttPercentageRound3",2011
95,95,"Sean OHair",NA,37.5,81,216,"OnePuttPercentageRound3",2011
95,95,"Marc Turnesa",NA,37.5,54,144,"OnePuttPercentageRound3",2011
98,98,"Brandt Jobe",NA,37.37,148,396,"OnePuttPercentageRound3",2011
99,99,"Derek Lamely",NA,37.3,47,126,"OnePuttPercentageRound3",2011
99,99,"Rocco Mediate",NA,37.3,47,126,"OnePuttPercentageRound3",2011
99,99,"Carl Pettersson",NA,37.3,141,378,"OnePuttPercentageRound3",2011
102,102,"David Toms",NA,37.25,114,306,"OnePuttPercentageRound3",2011
103,103,"Josh Teater",NA,37.12,147,396,"OnePuttPercentageRound3",2011
104,104,"Jason Bohn",NA,37.04,100,270,"OnePuttPercentageRound3",2011
104,104,"Alex Prugh",NA,37.04,80,216,"OnePuttPercentageRound3",2011
106,106,"JJ Henry",NA,36.94,133,360,"OnePuttPercentageRound3",2011
107,107,"Spencer Levin",NA,36.89,166,450,"OnePuttPercentageRound3",2011
108,108,"Shane Bertsch",NA,36.87,73,198,"OnePuttPercentageRound3",2011
108,108,"Ian Poulter",NA,36.87,73,198,"OnePuttPercentageRound3",2011
108,108,"Gary Woodland",NA,36.87,146,396,"OnePuttPercentageRound3",2011
111,111,"Bubba Watson",NA,36.84,126,342,"OnePuttPercentageRound3",2011
112,112,"Bill Haas",NA,36.77,139,378,"OnePuttPercentageRound3",2011
113,113,"Rod Pampling",NA,36.67,99,270,"OnePuttPercentageRound3",2011
113,113,"Scott Stallings",NA,36.67,99,270,"OnePuttPercentageRound3",2011
115,115,"Paul Goydos",NA,36.6,112,306,"OnePuttPercentageRound3",2011
115,115,"Scott Piercy",NA,36.6,112,306,"OnePuttPercentageRound3",2011
117,117,"Cameron Tringale",NA,36.57,158,432,"OnePuttPercentageRound3",2011
118,118,"Troy Merritt",NA,36.42,59,162,"OnePuttPercentageRound3",2011
119,119,"Steven Bowditch",NA,36.3,98,270,"OnePuttPercentageRound3",2011
119,119,"Michael Thompson",NA,36.3,98,270,"OnePuttPercentageRound3",2011
121,121,"Kris Blanks",NA,36.27,111,306,"OnePuttPercentageRound3",2011
122,122,"Rich Beem",NA,36.11,39,108,"OnePuttPercentageRound3",2011
122,122,"Tommy Gainey",NA,36.11,117,324,"OnePuttPercentageRound3",2011
122,122,"Aron Price",NA,36.11,78,216,"OnePuttPercentageRound3",2011
125,125,"Jerry Kelly",NA,35.95,110,306,"OnePuttPercentageRound3",2011
126,126,"Zack Miller",NA,35.9,84,234,"OnePuttPercentageRound3",2011
127,127,"Joe Durant",NA,35.86,71,198,"OnePuttPercentageRound3",2011
127,127,"Jim Renner",NA,35.86,71,198,"OnePuttPercentageRound3",2011
129,129,"Dustin Johnson",NA,35.76,103,288,"OnePuttPercentageRound3",2011
130,130,"Joe Ogilvie",NA,35.71,90,252,"OnePuttPercentageRound3",2011
131,131,"Mark Wilson",NA,35.67,122,342,"OnePuttPercentageRound3",2011
132,132,"Ben Martin",NA,35.65,77,216,"OnePuttPercentageRound3",2011
133,133,"Tag Ridings",NA,35.62,109,306,"OnePuttPercentageRound3",2011
133,133,"Jhonattan Vegas",NA,35.62,109,306,"OnePuttPercentageRound3",2011
135,135,"Ben Crane",NA,35.56,96,270,"OnePuttPercentageRound3",2011
136,136,"Kyle Stanley",NA,35.45,134,378,"OnePuttPercentageRound3",2011
137,137,"Daniel Summerhays",NA,35.42,51,144,"OnePuttPercentageRound3",2011
138,138,"Keegan Bradley",NA,35.29,108,306,"OnePuttPercentageRound3",2011
138,138,"KJ Choi",NA,35.29,108,306,"OnePuttPercentageRound3",2011
140,140,"Troy Matteson",NA,35.19,114,324,"OnePuttPercentageRound3",2011
141,141,"George McNeill",NA,35.07,101,288,"OnePuttPercentageRound3",2011
142,142,"Robert Karlsson",NA,35.04,82,234,"OnePuttPercentageRound3",2011
143,143,"Scott McCarron",NA,35,63,180,"OnePuttPercentageRound3",2011
144,144,"Billy Mayfair",NA,34.88,113,324,"OnePuttPercentageRound3",2011
145,145,"John Merrick",NA,34.81,94,270,"OnePuttPercentageRound3",2011
146,146,"James Driscoll",NA,34.72,75,216,"OnePuttPercentageRound3",2011
147,147,"Bill Lunde",NA,34.44,124,360,"OnePuttPercentageRound3",2011
148,148,"Ricky Barnes",NA,34.38,99,288,"OnePuttPercentageRound3",2011
149,149,"Sung Kang",NA,34.34,68,198,"OnePuttPercentageRound3",2011
150,150,"Lee Janzen",NA,34.26,74,216,"OnePuttPercentageRound3",2011
150,150,"Camilo Villegas",NA,34.26,74,216,"OnePuttPercentageRound3",2011
152,152,"Bobby Gates",NA,34.19,80,234,"OnePuttPercentageRound3",2011
153,153,"Johnson Wagner",NA,34.03,98,288,"OnePuttPercentageRound3",2011
154,154,"Heath Slocum",NA,33.99,104,306,"OnePuttPercentageRound3",2011
155,155,"Hunter Haas",NA,33.92,116,342,"OnePuttPercentageRound3",2011
155,155,"Rory Sabbatini",NA,33.92,116,342,"OnePuttPercentageRound3",2011
157,157,"Bio Kim",NA,33.84,67,198,"OnePuttPercentageRound3",2011
157,157,"Kevin Kisner",NA,33.84,67,198,"OnePuttPercentageRound3",2011
159,159,"Jarrod Lyle",NA,33.76,79,234,"OnePuttPercentageRound3",2011
160,160,"Stewart Cink",NA,33.73,85,252,"OnePuttPercentageRound3",2011
161,161,"Chez Reavie",NA,33.61,121,360,"OnePuttPercentageRound3",2011
162,162,"John Senden",NA,33.6,127,378,"OnePuttPercentageRound3",2011
163,163,"Tim Petrovic",NA,33.33,96,288,"OnePuttPercentageRound3",2011
164,164,"DJ Brigman",NA,32.83,65,198,"OnePuttPercentageRound3",2011
165,165,"Andres Gonzales",NA,32.78,59,180,"OnePuttPercentageRound3",2011
166,166,"Nate Smith",NA,32.72,53,162,"OnePuttPercentageRound3",2011
167,167,"Ernie Els",NA,32.59,88,270,"OnePuttPercentageRound3",2011
168,168,"Kent Jones",NA,32.54,82,252,"OnePuttPercentageRound3",2011
169,169,"William McGirt",NA,32.5,117,360,"OnePuttPercentageRound3",2011
170,170,"David Hearn",NA,32.46,111,342,"OnePuttPercentageRound3",2011
171,171,"Tim Herron",NA,32.22,87,270,"OnePuttPercentageRound3",2011
172,172,"Jeff Overton",NA,31.67,114,360,"OnePuttPercentageRound3",2011
173,173,"Billy Horschel",NA,31.62,74,234,"OnePuttPercentageRound3",2011
174,174,"Fabian Gomez",NA,31.6,91,288,"OnePuttPercentageRound3",2011
174,174,"John Rollins",NA,31.6,91,288,"OnePuttPercentageRound3",2011
176,176,"Briny Baird",NA,31.48,68,216,"OnePuttPercentageRound3",2011
176,176,"Chad Campbell",NA,31.48,119,378,"OnePuttPercentageRound3",2011
178,178,"Kevin Stadler",NA,31.05,95,306,"OnePuttPercentageRound3",2011
179,179,"Scott Gutschewski",NA,30.56,66,216,"OnePuttPercentageRound3",2011
180,180,"Jim Herman",NA,30.34,71,234,"OnePuttPercentageRound3",2011
181,181,"Richard Johnson",NA,30,54,180,"OnePuttPercentageRound3",2011
182,182,"Chris Riley",NA,29.49,69,234,"OnePuttPercentageRound3",2011
183,183,"Joseph Bramlett",NA,29.17,63,216,"OnePuttPercentageRound3",2011
184,184,"Boo Weekley",NA,26.77,53,198,"OnePuttPercentageRound3",2011
185,185,"Justin Hicks",NA,22.92,33,144,"OnePuttPercentageRound3",2011
186,186,"Alexandre Rocha",NA,22.73,45,198,"OnePuttPercentageRound3",2011
