"Total3Putts1520_RANKTHISWEEK_2006","Total3Putts1520_RANKLASTWEEK_2006","Total3Putts1520_PLAYERNAME_2006","Total3Putts1520_ROUNDS_2006","Total3Putts1520_TOTAL3PUTTS1520_2006","Total3Putts1520_TOTAL3PUTTS_2006","stat_name","year"
1,1,"Woody Austin",107,11,65,"Total3Putts1520",2006
2,2,"JB Holmes",81,9,58,"Total3Putts1520",2006
2,2,"Nicholas Thompson",96,9,74,"Total3Putts1520",2006
4,4,"Matt Hansen",68,8,61,"Total3Putts1520",2006
5,5,"James Driscoll",80,7,63,"Total3Putts1520",2006
5,5,"Robert Gamez",94,7,49,"Total3Putts1520",2006
5,5,"Charley Hoffman",100,7,45,"Total3Putts1520",2006
5,5,"Lee Janzen",79,7,47,"Total3Putts1520",2006
9,9,"Alex Cejka",93,6,41,"Total3Putts1520",2006
9,9,"Bubba Dickerson",98,6,53,"Total3Putts1520",2006
9,9,"Steve Flesch",119,6,51,"Total3Putts1520",2006
9,9,"Dudley Hart",83,6,48,"Total3Putts1520",2006
9,9,"Ryan Palmer",101,6,43,"Total3Putts1520",2006
9,9,"Patrick Sheehan",104,6,45,"Total3Putts1520",2006
9,9,"Wes Short Jr",96,6,80,"Total3Putts1520",2006
9,9,"Roger Tambellini",64,6,45,"Total3Putts1520",2006
17,17,"Mark Brooks",90,5,33,"Total3Putts1520",2006
17,17,"Greg Chalmers",71,5,31,"Total3Putts1520",2006
17,17,"Kris Cox",83,5,45,"Total3Putts1520",2006
17,17,"Ben Curtis",86,5,33,"Total3Putts1520",2006
17,17,"Fred Funk",106,5,43,"Total3Putts1520",2006
17,17,"Lucas Glover",105,5,39,"Total3Putts1520",2006
17,17,"Nathan Green",108,5,55,"Total3Putts1520",2006
17,17,"Thomas Levet",53,5,42,"Total3Putts1520",2006
17,17,"Brett Quigley",109,5,49,"Total3Putts1520",2006
17,17,"Hidemichi Tanaka",74,5,33,"Total3Putts1520",2006
17,17,"DJ Trahan",92,5,47,"Total3Putts1520",2006
28,28,"Billy Andrade",78,4,39,"Total3Putts1520",2006
28,28,"Alex Aragon",63,4,38,"Total3Putts1520",2006
28,28,"Arjun Atwal",97,4,44,"Total3Putts1520",2006
28,28,"Brian Bateman",69,4,37,"Total3Putts1520",2006
28,28,"Jeff Brehaut",100,4,53,"Total3Putts1520",2006
28,28,"Olin Browne",108,4,41,"Total3Putts1520",2006
28,28,"Chad Campbell",91,4,36,"Total3Putts1520",2006
28,28,"Michael Connell",51,4,32,"Total3Putts1520",2006
28,28,"Brian Davis",92,4,55,"Total3Putts1520",2006
28,28,"Robert Garrigus",85,4,55,"Total3Putts1520",2006
28,28,"Brian Gay",107,4,25,"Total3Putts1520",2006
28,28,"Jason Gore",86,4,55,"Total3Putts1520",2006
28,28,"Paul Goydos",72,4,41,"Total3Putts1520",2006
28,28,"Padraig Harrington",54,4,19,"Total3Putts1520",2006
28,28,"Tim Herron",82,4,34,"Total3Putts1520",2006
28,28,"Kent Jones",103,4,49,"Total3Putts1520",2006
28,28,"Jonathan Kaye",95,4,65,"Total3Putts1520",2006
28,28,"Peter Lonard",77,4,44,"Total3Putts1520",2006
28,28,"Jeff Maggert",81,4,37,"Total3Putts1520",2006
28,28,"Hunter Mahan",98,4,58,"Total3Putts1520",2006
28,28,"Sean OHair",100,4,54,"Total3Putts1520",2006
28,28,"Tim Petrovic",95,4,44,"Total3Putts1520",2006
28,28,"Carl Pettersson",95,4,47,"Total3Putts1520",2006
28,28,"Rory Sabbatini",84,4,39,"Total3Putts1520",2006
28,28,"Nick Watney",97,4,65,"Total3Putts1520",2006
28,28,"Dean Wilson",115,4,45,"Total3Putts1520",2006
54,54,"Briny Baird",81,3,39,"Total3Putts1520",2006
54,54,"Doug Barron",74,3,47,"Total3Putts1520",2006
54,54,"Rich Beem",85,3,39,"Total3Putts1520",2006
54,54,"Daniel Chopra",110,3,31,"Total3Putts1520",2006
54,54,"Robert Damron",91,3,49,"Total3Putts1520",2006
54,54,"David Duval",71,3,34,"Total3Putts1520",2006
54,54,"John Engler Jr",69,3,34,"Total3Putts1520",2006
54,54,"Harrison Frazar",95,3,32,"Total3Putts1520",2006
54,54,"JJ Henry",96,3,33,"Total3Putts1520",2006
54,54,"Charles Howell III",96,3,48,"Total3Putts1520",2006
54,54,"John Huston",74,3,51,"Total3Putts1520",2006
54,54,"Ryuji Imada",105,3,38,"Total3Putts1520",2006
54,54,"Freddie Jacobson",56,3,25,"Total3Putts1520",2006
54,54,"Brandt Jobe",91,3,32,"Total3Putts1520",2006
54,54,"Richard Johnson",94,3,28,"Total3Putts1520",2006
54,54,"Ian Leggatt",80,3,33,"Total3Putts1520",2006
54,54,"Daisuke Maruyama",83,3,41,"Total3Putts1520",2006
54,54,"David McKenzie",82,3,42,"Total3Putts1520",2006
54,54,"Greg Owen",79,3,45,"Total3Putts1520",2006
54,54,"Ted Purdy",103,3,52,"Total3Putts1520",2006
54,54,"Justin Rose",98,3,40,"Total3Putts1520",2006
54,54,"Adam Scott",70,3,34,"Total3Putts1520",2006
54,54,"Jeff Sluman",101,3,37,"Total3Putts1520",2006
54,54,"Jerry Smith",94,3,59,"Total3Putts1520",2006
54,54,"David Toms",76,3,37,"Total3Putts1520",2006
54,54,"Kirk Triplett",58,3,26,"Total3Putts1520",2006
54,54,"Bob Tway",81,3,36,"Total3Putts1520",2006
54,54,"Omar Uresti",61,3,35,"Total3Putts1520",2006
54,54,"Bo Van Pelt",102,3,58,"Total3Putts1520",2006
54,54,"Vance Veazey",59,3,18,"Total3Putts1520",2006
54,54,"Camilo Villegas",95,3,48,"Total3Putts1520",2006
54,54,"Duffy Waldorf",96,3,45,"Total3Putts1520",2006
54,54,"Bubba Watson",83,3,45,"Total3Putts1520",2006
54,54,"Mike Weir",88,3,36,"Total3Putts1520",2006
88,88,"Michael Allen",84,2,26,"Total3Putts1520",2006
88,88,"Tommy Armour III",65,2,28,"Total3Putts1520",2006
88,88,"Shane Bertsch",104,2,47,"Total3Putts1520",2006
88,88,"Jason Bohn",104,2,54,"Total3Putts1520",2006
88,88,"David Branshaw",98,2,59,"Total3Putts1520",2006
88,88,"Bart Bryant",87,2,39,"Total3Putts1520",2006
88,88,"Jonathan Byrd",66,2,31,"Total3Putts1520",2006
88,88,"Mark Calcavecchia",94,2,66,"Total3Putts1520",2006
88,88,"Stewart Cink",93,2,27,"Total3Putts1520",2006
88,88,"Tim Clark",80,2,38,"Total3Putts1520",2006
88,88,"Ben Crane",85,2,24,"Total3Putts1520",2006
88,88,"Joe Durant",101,2,61,"Total3Putts1520",2006
88,88,"Danny Ellis",68,2,26,"Total3Putts1520",2006
88,88,"Mathias Gronberg",92,2,43,"Total3Putts1520",2006
88,88,"Bill Haas",99,2,41,"Total3Putts1520",2006
88,88,"Todd Hamilton",72,2,29,"Total3Putts1520",2006
88,88,"JP Hayes",55,2,40,"Total3Putts1520",2006
88,88,"Trevor Immelman",86,2,36,"Total3Putts1520",2006
88,88,"Jerry Kelly",100,2,45,"Total3Putts1520",2006
88,88,"Greg Kraft",79,2,30,"Total3Putts1520",2006
88,88,"Bernhard Langer",77,2,32,"Total3Putts1520",2006
88,88,"Justin Leonard",83,2,25,"Total3Putts1520",2006
88,88,"JL Lewis",57,2,30,"Total3Putts1520",2006
88,88,"Frank Lickliter II",99,2,44,"Total3Putts1520",2006
88,88,"Will Ma Kenzie",91,2,58,"Total3Putts1520",2006
88,88,"Shigeki Maruyama",94,2,39,"Total3Putts1520",2006
88,88,"Troy Matteson",101,2,54,"Total3Putts1520",2006
88,88,"Billy Mayfair",94,2,41,"Total3Putts1520",2006
88,88,"Shaun Micheel",96,2,31,"Total3Putts1520",2006
88,88,"Phil Mickelson",74,2,20,"Total3Putts1520",2006
88,88,"Jon Mills",68,2,30,"Total3Putts1520",2006
88,88,"Pat Perez",50,2,29,"Total3Putts1520",2006
88,88,"Tag Ridings",103,2,47,"Total3Putts1520",2006
88,88,"Chris Riley",86,2,36,"Total3Putts1520",2006
88,88,"John Rollins",93,2,38,"Total3Putts1520",2006
88,88,"John Senden",96,2,50,"Total3Putts1520",2006
88,88,"Joey Sindelar",90,2,53,"Total3Putts1520",2006
88,88,"Vijay Singh",103,2,47,"Total3Putts1520",2006
88,88,"Paul Stankowski",70,2,40,"Total3Putts1520",2006
88,88,"Vaughn Taylor",88,2,42,"Total3Putts1520",2006
88,88,"Jimmy Walker",60,2,23,"Total3Putts1520",2006
88,88,"Charles Warren",93,2,51,"Total3Putts1520",2006
88,88,"Brett Wetterich",82,2,38,"Total3Putts1520",2006
88,88,"Mark Wilson",79,2,39,"Total3Putts1520",2006
132,132,"Stephen Ames",63,1,23,"Total3Putts1520",2006
132,132,"Eric Axley",91,1,30,"Total3Putts1520",2006
132,132,"Paul Azinger",87,1,31,"Total3Putts1520",2006
132,132,"Craig Barlow",77,1,36,"Total3Putts1520",2006
132,132,"Henrik Bjornstad",97,1,54,"Total3Putts1520",2006
132,132,"John Cook",67,1,34,"Total3Putts1520",2006
132,132,"Chris Couch",75,1,45,"Total3Putts1520",2006
132,132,"John Daly",51,1,37,"Total3Putts1520",2006
132,132,"Luke Donald",66,1,22,"Total3Putts1520",2006
132,132,"Bob Estes",85,1,35,"Total3Putts1520",2006
132,132,"Jim Furyk",89,1,20,"Total3Putts1520",2006
132,132,"Mathew Goggin",72,1,50,"Total3Putts1520",2006
132,132,"Jeff Gove",91,1,50,"Total3Putts1520",2006
132,132,"Scott Gutschewski",53,1,20,"Total3Putts1520",2006
132,132,"Ryan Hietala",61,1,26,"Total3Putts1520",2006
132,132,"Zach Johnson",98,1,30,"Total3Putts1520",2006
132,132,"Steve Jones",83,1,41,"Total3Putts1520",2006
132,132,"Skip Kendall",72,1,25,"Total3Putts1520",2006
132,132,"Stephen Leaney",84,1,32,"Total3Putts1520",2006
132,132,"Davis Love III",85,1,26,"Total3Putts1520",2006
132,132,"Steve Lowery",99,1,44,"Total3Putts1520",2006
132,132,"Bob May",65,1,28,"Total3Putts1520",2006
132,132,"Larry Mize",53,1,17,"Total3Putts1520",2006
132,132,"Ryan Moore",68,1,23,"Total3Putts1520",2006
132,132,"Mark OMeara",52,1,17,"Total3Putts1520",2006
132,132,"Joe Ogilvie",95,1,39,"Total3Putts1520",2006
132,132,"Geoff Ogilvy",76,1,28,"Total3Putts1520",2006
132,132,"Jeff Overton",95,1,47,"Total3Putts1520",2006
132,132,"Rod Pampling",89,1,28,"Total3Putts1520",2006
132,132,"Jesper Parnevik",84,1,17,"Total3Putts1520",2006
132,132,"Corey Pavin",74,1,25,"Total3Putts1520",2006
132,132,"Tom Pernice Jr",108,1,52,"Total3Putts1520",2006
132,132,"Kenny Perry",73,1,36,"Total3Putts1520",2006
132,132,"Ian Poulter",53,1,23,"Total3Putts1520",2006
132,132,"Jason Schultz",77,1,36,"Total3Putts1520",2006
132,132,"Heath Slocum",96,1,40,"Total3Putts1520",2006
132,132,"Chris Smith",67,1,48,"Total3Putts1520",2006
132,132,"Mike Sposa",68,1,42,"Total3Putts1520",2006
132,132,"Kevin Sutherland",100,1,48,"Total3Putts1520",2006
132,132,"Tjaart van der Walt",60,1,37,"Total3Putts1520",2006
132,132,"Ron Whittaker",81,1,38,"Total3Putts1520",2006
132,132,"Tiger Woods",55,1,18,"Total3Putts1520",2006
