"Par4BirdieorBetterLeaders_RANKTHISWEEK_2012","Par4BirdieorBetterLeaders_RANKLASTWEEK_2012","Par4BirdieorBetterLeaders_PLAYERNAME_2012","Par4BirdieorBetterLeaders_ROUNDS_2012","Par4BirdieorBetterLeaders_Pct_2012","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2012","Par4BirdieorBetterLeaders_PAR4HOLES_2012","stat_name","year"
45,45,"Miguel Angel Carballo",73,16.8,125,744,"Par4BirdieorBetterLeaders",2012
46,46,"Brandt Snedeker",81,16.79,141,840,"Par4BirdieorBetterLeaders",2012
47,47,"Sangmoon Bae",81,16.77,139,829,"Par4BirdieorBetterLeaders",2012
48,48,"Danny Lee",74,16.75,127,758,"Par4BirdieorBetterLeaders",2012
49,49,"Hunter Mahan",88,16.74,149,890,"Par4BirdieorBetterLeaders",2012
50,50,"Vijay Singh",99,16.68,180,1079,"Par4BirdieorBetterLeaders",2012
51,51,"Tiger Woods",69,16.67,121,726,"Par4BirdieorBetterLeaders",2012
52,52,"Davis Love III",64,16.64,119,715,"Par4BirdieorBetterLeaders",2012
53,53,"John Senden",81,16.63,139,836,"Par4BirdieorBetterLeaders",2012
54,54,"Blake Adams",107,16.55,192,1160,"Par4BirdieorBetterLeaders",2012
55,55,"Graham DeLaet",79,16.51,143,866,"Par4BirdieorBetterLeaders",2012
56,56,"David Mathis",83,16.48,145,880,"Par4BirdieorBetterLeaders",2012
57,57,"Jimmy Walker",101,16.45,177,1076,"Par4BirdieorBetterLeaders",2012
58,58,"Bill Haas",79,16.43,138,840,"Par4BirdieorBetterLeaders",2012
59,59,"Brendon de Jonge",115,16.42,203,1236,"Par4BirdieorBetterLeaders",2012
60,60,"Nathan Green",73,16.4,124,756,"Par4BirdieorBetterLeaders",2012
60,60,"Richard Lee",71,16.4,121,738,"Par4BirdieorBetterLeaders",2012
62,62,"Dustin Johnson",70,16.39,120,732,"Par4BirdieorBetterLeaders",2012
63,63,"David Hearn",95,16.38,169,1032,"Par4BirdieorBetterLeaders",2012
64,64,"Matt Bettencourt",80,16.34,134,820,"Par4BirdieorBetterLeaders",2012
64,64,"Hunter Haas",69,16.34,116,710,"Par4BirdieorBetterLeaders",2012
66,66,"Steve Wheatcroft",56,16.32,93,570,"Par4BirdieorBetterLeaders",2012
67,67,"John Rollins",81,16.31,136,834,"Par4BirdieorBetterLeaders",2012
68,68,"Greg Owen",90,16.3,161,988,"Par4BirdieorBetterLeaders",2012
69,69,"Camilo Villegas",79,16.28,135,829,"Par4BirdieorBetterLeaders",2012
70,70,"Martin Flores",95,16.22,169,1042,"Par4BirdieorBetterLeaders",2012
71,71,"Pat Perez",81,16.17,135,835,"Par4BirdieorBetterLeaders",2012
72,72,"Rory Sabbatini",84,16.14,148,917,"Par4BirdieorBetterLeaders",2012
73,73,"John Huh",99,16.11,174,1080,"Par4BirdieorBetterLeaders",2012
74,74,"Brian Harman",101,16.09,176,1094,"Par4BirdieorBetterLeaders",2012
75,75,"Mark Anderson",75,16.08,127,790,"Par4BirdieorBetterLeaders",2012
75,75,"Robert Karlsson",54,16.08,91,566,"Par4BirdieorBetterLeaders",2012
77,77,"Justin Rose",69,16.07,116,722,"Par4BirdieorBetterLeaders",2012
78,78,"Ted Potter Jr",77,16.03,135,842,"Par4BirdieorBetterLeaders",2012
78,78,"Dicky Pride",62,16.03,101,630,"Par4BirdieorBetterLeaders",2012
80,80,"Gavin Coles",72,16.02,123,768,"Par4BirdieorBetterLeaders",2012
81,81,"Seung Yul Noh",105,15.97,175,1096,"Par4BirdieorBetterLeaders",2012
82,82,"Ben Curtis",62,15.96,105,658,"Par4BirdieorBetterLeaders",2012
83,83,"Scott Dunlap",57,15.95,93,583,"Par4BirdieorBetterLeaders",2012
84,84,"Charlie Wi",86,15.94,147,922,"Par4BirdieorBetterLeaders",2012
85,85,"Brendon Todd",78,15.92,128,804,"Par4BirdieorBetterLeaders",2012
86,86,"Ian Poulter",57,15.89,96,604,"Par4BirdieorBetterLeaders",2012
87,87,"Bill Lunde",83,15.88,135,850,"Par4BirdieorBetterLeaders",2012
88,88,"Gary Christian",91,15.86,151,952,"Par4BirdieorBetterLeaders",2012
89,89,"Ernie Els",80,15.84,134,846,"Par4BirdieorBetterLeaders",2012
90,90,"Kevin Stadler",85,15.83,139,878,"Par4BirdieorBetterLeaders",2012
91,91,"Tim Clark",60,15.81,105,664,"Par4BirdieorBetterLeaders",2012
92,92,"Scott Brown",65,15.79,108,684,"Par4BirdieorBetterLeaders",2012
93,93,"Bud Cauley",99,15.78,167,1058,"Par4BirdieorBetterLeaders",2012
94,94,"Chris Couch",61,15.77,100,634,"Par4BirdieorBetterLeaders",2012
94,94,"Bob Estes",78,15.77,135,856,"Par4BirdieorBetterLeaders",2012
96,96,"Roland Thatcher",55,15.72,91,579,"Par4BirdieorBetterLeaders",2012
97,97,"Jhonattan Vegas",77,15.71,132,840,"Par4BirdieorBetterLeaders",2012
98,98,"Cameron Tringale",88,15.67,146,932,"Par4BirdieorBetterLeaders",2012
99,99,"Heath Slocum",93,15.66,153,977,"Par4BirdieorBetterLeaders",2012
100,100,"JJ Henry",93,15.63,149,953,"Par4BirdieorBetterLeaders",2012
101,101,"Daniel Summerhays",81,15.6,137,878,"Par4BirdieorBetterLeaders",2012
102,102,"Greg Chalmers",88,15.57,146,938,"Par4BirdieorBetterLeaders",2012
102,102,"Henrik Stenson",51,15.57,85,546,"Par4BirdieorBetterLeaders",2012
104,104,"Michael Thompson",80,15.56,136,874,"Par4BirdieorBetterLeaders",2012
105,105,"Ricky Barnes",92,15.55,149,958,"Par4BirdieorBetterLeaders",2012
105,105,"Cameron Beckman",81,15.55,130,836,"Par4BirdieorBetterLeaders",2012
107,107,"Chad Campbell",84,15.52,144,928,"Par4BirdieorBetterLeaders",2012
108,108,"Josh Teater",97,15.5,155,1000,"Par4BirdieorBetterLeaders",2012
109,109,"Jeff Maggert",83,15.49,141,910,"Par4BirdieorBetterLeaders",2012
110,110,"Kevin Kisner",69,15.44,109,706,"Par4BirdieorBetterLeaders",2012
111,111,"Martin Laird",77,15.37,119,774,"Par4BirdieorBetterLeaders",2012
112,112,"Kyle Reifers",86,15.36,141,918,"Par4BirdieorBetterLeaders",2012
113,113,"Sean OHair",84,15.33,141,920,"Par4BirdieorBetterLeaders",2012
114,114,"Billy Horschel",63,15.29,100,654,"Par4BirdieorBetterLeaders",2012
115,115,"Marco Dawson",60,15.26,94,616,"Par4BirdieorBetterLeaders",2012
116,116,"Nick OHern",78,15.25,122,800,"Par4BirdieorBetterLeaders",2012
117,117,"Edward Loar",59,15.24,96,630,"Par4BirdieorBetterLeaders",2012
118,118,"David Toms",60,15.21,94,618,"Par4BirdieorBetterLeaders",2012
119,119,"Chez Reavie",83,15.2,135,888,"Par4BirdieorBetterLeaders",2012
120,120,"Robert Allenby",76,15.18,126,830,"Par4BirdieorBetterLeaders",2012
121,121,"John Mallinger",74,15.17,115,758,"Par4BirdieorBetterLeaders",2012
122,122,"William McGirt",96,15.15,156,1030,"Par4BirdieorBetterLeaders",2012
122,122,"Kyle Stanley",86,15.15,140,924,"Par4BirdieorBetterLeaders",2012
124,124,"Daniel Chopra",55,15.14,89,588,"Par4BirdieorBetterLeaders",2012
125,125,"Marc Leishman",84,15.12,137,906,"Par4BirdieorBetterLeaders",2012
125,125,"Spencer Levin",81,15.12,129,853,"Par4BirdieorBetterLeaders",2012
125,125,"DJ Trahan",73,15.12,114,754,"Par4BirdieorBetterLeaders",2012
128,128,"Brandt Jobe",57,15.03,92,612,"Par4BirdieorBetterLeaders",2012
128,128,"Jerry Kelly",84,15.03,138,918,"Par4BirdieorBetterLeaders",2012
130,130,"Tommy Biershenk",74,14.99,116,774,"Par4BirdieorBetterLeaders",2012
131,131,"Ryuji Imada",78,14.96,123,822,"Par4BirdieorBetterLeaders",2012
132,132,"Troy Kelly",68,14.9,104,698,"Par4BirdieorBetterLeaders",2012
133,133,"Jim Furyk",85,14.88,136,914,"Par4BirdieorBetterLeaders",2012
134,134,"Michael Bradley",63,14.87,101,679,"Par4BirdieorBetterLeaders",2012
135,135,"Luke Donald",63,14.85,98,660,"Par4BirdieorBetterLeaders",2012
136,136,"Roberto Castro",92,14.84,146,984,"Par4BirdieorBetterLeaders",2012
137,137,"Padraig Harrington",67,14.83,102,688,"Par4BirdieorBetterLeaders",2012
138,138,"Jason Kokrak",79,14.79,121,818,"Par4BirdieorBetterLeaders",2012
139,139,"Jason Bohn",81,14.74,124,841,"Par4BirdieorBetterLeaders",2012
140,140,"Mathew Goggin",65,14.71,100,680,"Par4BirdieorBetterLeaders",2012
141,141,"Stewart Cink",71,14.69,105,715,"Par4BirdieorBetterLeaders",2012
142,142,"Kevin Chappell",91,14.68,138,940,"Par4BirdieorBetterLeaders",2012
143,143,"Justin Leonard",79,14.67,119,811,"Par4BirdieorBetterLeaders",2012
143,143,"Bryce Molder",83,14.67,124,845,"Par4BirdieorBetterLeaders",2012
145,145,"Sergio Garcia",57,14.64,89,608,"Par4BirdieorBetterLeaders",2012
145,145,"YE Yang",64,14.64,101,690,"Par4BirdieorBetterLeaders",2012
147,147,"Rickie Fowler",84,14.62,131,896,"Par4BirdieorBetterLeaders",2012
148,148,"KJ Choi",71,14.55,110,756,"Par4BirdieorBetterLeaders",2012
149,149,"Johnson Wagner",88,14.53,138,950,"Par4BirdieorBetterLeaders",2012
150,150,"Gary Woodland",70,14.52,108,744,"Par4BirdieorBetterLeaders",2012
151,151,"Kyle Thompson",51,14.5,78,538,"Par4BirdieorBetterLeaders",2012
152,152,"Harrison Frazar",56,14.48,86,594,"Par4BirdieorBetterLeaders",2012
153,153,"Russell Knox",72,14.46,107,740,"Par4BirdieorBetterLeaders",2012
154,154,"Brian Gay",91,14.44,136,942,"Par4BirdieorBetterLeaders",2012
155,155,"George McNeill",85,14.43,131,908,"Par4BirdieorBetterLeaders",2012
156,156,"Scott Stallings",78,14.42,122,846,"Par4BirdieorBetterLeaders",2012
157,157,"Jonathan Byrd",69,14.4,106,736,"Par4BirdieorBetterLeaders",2012
158,158,"Angel Cabrera",54,14.38,84,584,"Par4BirdieorBetterLeaders",2012
159,159,"Arjun Atwal",79,14.37,118,821,"Par4BirdieorBetterLeaders",2012
159,159,"Charles Howell III",98,14.37,154,1072,"Par4BirdieorBetterLeaders",2012
161,161,"JJ Killeen",101,14.35,151,1052,"Par4BirdieorBetterLeaders",2012
162,162,"Chris Stroud",86,14.33,134,935,"Par4BirdieorBetterLeaders",2012
163,163,"Tim Herron",88,14.29,138,966,"Par4BirdieorBetterLeaders",2012
164,164,"Patrick Sheehan",58,14.22,87,612,"Par4BirdieorBetterLeaders",2012
165,165,"Rocco Mediate",70,14.15,104,735,"Par4BirdieorBetterLeaders",2012
166,166,"Rod Pampling",88,14.07,128,910,"Par4BirdieorBetterLeaders",2012
167,167,"Stuart Appleby",75,13.99,108,772,"Par4BirdieorBetterLeaders",2012
168,168,"Billy Mayfair",90,13.95,132,946,"Par4BirdieorBetterLeaders",2012
168,168,"Boo Weekley",74,13.95,106,760,"Par4BirdieorBetterLeaders",2012
170,170,"Derek Lamely",64,13.94,97,696,"Par4BirdieorBetterLeaders",2012
171,171,"Stephen Ames",54,13.85,82,592,"Par4BirdieorBetterLeaders",2012
171,171,"Brendan Steele",77,13.85,108,780,"Par4BirdieorBetterLeaders",2012
173,173,"Kevin Streelman",89,13.83,133,962,"Par4BirdieorBetterLeaders",2012
174,174,"Matt Jones",53,13.81,79,572,"Par4BirdieorBetterLeaders",2012
175,175,"Trevor Immelman",76,13.73,112,816,"Par4BirdieorBetterLeaders",2012
176,176,"Chris DiMarco",83,13.65,119,872,"Par4BirdieorBetterLeaders",2012
177,177,"Freddie Jacobson",61,13.6,90,662,"Par4BirdieorBetterLeaders",2012
178,178,"Geoff Ogilvy",73,13.59,103,758,"Par4BirdieorBetterLeaders",2012
179,179,"Bobby Gates",87,13.48,124,920,"Par4BirdieorBetterLeaders",2012
180,180,"Alexandre Rocha",62,13.36,85,636,"Par4BirdieorBetterLeaders",2012
181,181,"Mark Wilson",84,13.33,112,840,"Par4BirdieorBetterLeaders",2012
182,182,"Troy Matteson",100,13.28,141,1062,"Par4BirdieorBetterLeaders",2012
183,183,"Stephen Gangluff",57,13.12,79,602,"Par4BirdieorBetterLeaders",2012
184,184,"Andres Romero",68,13.08,90,688,"Par4BirdieorBetterLeaders",2012
185,185,"James Driscoll",83,13.03,116,890,"Par4BirdieorBetterLeaders",2012
186,186,"Colt Knost",79,12.77,107,838,"Par4BirdieorBetterLeaders",2012
187,187,"Tom Pernice Jr",62,12.62,79,626,"Par4BirdieorBetterLeaders",2012
188,188,"Ryo Ishikawa",54,12.46,71,570,"Par4BirdieorBetterLeaders",2012
189,189,"Kris Blanks",65,12.36,86,696,"Par4BirdieorBetterLeaders",2012
190,190,"Billy Hurley III",70,12.3,92,748,"Par4BirdieorBetterLeaders",2012
191,191,"Sung Kang",75,12.18,96,788,"Par4BirdieorBetterLeaders",2012
