"TenthTeeLateLowestRound_RANKTHISWEEK_2010","TenthTeeLateLowestRound_RANKLASTWEEK_2010","TenthTeeLateLowestRound_PLAYERNAME_2010","TenthTeeLateLowestRound_ROUNDS_2010","TenthTeeLateLowestRound_LOWRND_2010","stat_name","year"
238,238,"Stephen Gallacher",8,69,"TenthTeeLateLowestRound",2010
238,238,"Sergio Garcia",58,69,"TenthTeeLateLowestRound",2010
238,238,"Soren Hansen",17,69,"TenthTeeLateLowestRound",2010
238,238,"Padraig Harrington",57,69,"TenthTeeLateLowestRound",2010
238,238,"Bob Heintz",12,69,"TenthTeeLateLowestRound",2010
238,238,"Billy Hurley III",4,69,"TenthTeeLateLowestRound",2010
238,238,"John Huston",31,69,"TenthTeeLateLowestRound",2010
238,238,"Trevor Immelman",55,69,"TenthTeeLateLowestRound",2010
238,238,"Lee Janzen",77,69,"TenthTeeLateLowestRound",2010
238,238,"Simon Khan",14,69,"TenthTeeLateLowestRound",2010
238,238,"Davis Love III",79,69,"TenthTeeLateLowestRound",2010
238,238,"David Lutterus",69,69,"TenthTeeLateLowestRound",2010
238,238,"Alexander Noren",7,69,"TenthTeeLateLowestRound",2010
238,238,"Sean OHair",84,69,"TenthTeeLateLowestRound",2010
238,238,"Nick OHern",33,69,"TenthTeeLateLowestRound",2010
238,238,"Mark OMeara",7,69,"TenthTeeLateLowestRound",2010
238,238,"Jhonattan Vegas",4,69,"TenthTeeLateLowestRound",2010
238,238,"Matt Weibring",28,69,"TenthTeeLateLowestRound",2010
238,238,"Tim Weinhart",2,69,"TenthTeeLateLowestRound",2010
238,238,"Jay Williamson",76,69,"TenthTeeLateLowestRound",2010
267,267,"Byeong Hun An",18,70,"TenthTeeLateLowestRound",2010
267,267,"Jonathan Bartlett",3,70,"TenthTeeLateLowestRound",2010
267,267,"Chris Baryla",19,70,"TenthTeeLateLowestRound",2010
267,267,"Jim Carter",16,70,"TenthTeeLateLowestRound",2010
267,267,"Ken Duke",16,70,"TenthTeeLateLowestRound",2010
267,267,"Harrison Frazar",44,70,"TenthTeeLateLowestRound",2010
267,267,"Fred Funk",20,70,"TenthTeeLateLowestRound",2010
267,267,"Robert Gamez",18,70,"TenthTeeLateLowestRound",2010
267,267,"Ryo Ishikawa",32,70,"TenthTeeLateLowestRound",2010
267,267,"Thongchai Jaidee",23,70,"TenthTeeLateLowestRound",2010
267,267,"Greg Kraft",52,70,"TenthTeeLateLowestRound",2010
267,267,"Braxton Marquez",4,70,"TenthTeeLateLowestRound",2010
267,267,"Edoardo Molinari",27,70,"TenthTeeLateLowestRound",2010
267,267,"Patrick Moore",8,70,"TenthTeeLateLowestRound",2010
267,267,"Ted Purdy",86,70,"TenthTeeLateLowestRound",2010
267,267,"Tag Ridings",4,70,"TenthTeeLateLowestRound",2010
267,267,"Chris Rogers",6,70,"TenthTeeLateLowestRound",2010
267,267,"Charl Schwartzel",39,70,"TenthTeeLateLowestRound",2010
285,285,"Brian Bateman",6,71,"TenthTeeLateLowestRound",2010
285,285,"Johnny Bloomfield",2,71,"TenthTeeLateLowestRound",2010
285,285,"Michael Clark II",16,71,"TenthTeeLateLowestRound",2010
285,285,"Rhys Davies",14,71,"TenthTeeLateLowestRound",2010
285,285,"Carlos Franco",29,71,"TenthTeeLateLowestRound",2010
285,285,"Gavin Hall",2,71,"TenthTeeLateLowestRound",2010
285,285,"Gregory Havret",6,71,"TenthTeeLateLowestRound",2010
285,285,"Matt Hill",12,71,"TenthTeeLateLowestRound",2010
285,285,"David Horsey",8,71,"TenthTeeLateLowestRound",2010
285,285,"Martin Kaymer",32,71,"TenthTeeLateLowestRound",2010
285,285,"Soren Kjeldsen",23,71,"TenthTeeLateLowestRound",2010
285,285,"Rob Labritz",4,71,"TenthTeeLateLowestRound",2010
285,285,"Shane Lowry",6,71,"TenthTeeLateLowestRound",2010
285,285,"Daisuke Maruyama",2,71,"TenthTeeLateLowestRound",2010
285,285,"Dick Mast",4,71,"TenthTeeLateLowestRound",2010
285,285,"Jim McGovern",6,71,"TenthTeeLateLowestRound",2010
285,285,"Ross McGowan",20,71,"TenthTeeLateLowestRound",2010
285,285,"Daniel Mitchell",2,71,"TenthTeeLateLowestRound",2010
285,285,"Katsumasa Miyamoto",6,71,"TenthTeeLateLowestRound",2010
285,285,"Eddie Olson",2,71,"TenthTeeLateLowestRound",2010
285,285,"Bob Sowards",2,71,"TenthTeeLateLowestRound",2010
285,285,"Nick Taylor",4,71,"TenthTeeLateLowestRound",2010
285,285,"Grant Waite",8,71,"TenthTeeLateLowestRound",2010
308,308,"Jason Allred",4,72,"TenthTeeLateLowestRound",2010
308,308,"Chase Baldwin",2,72,"TenthTeeLateLowestRound",2010
308,308,"Daniel Barbetti",4,72,"TenthTeeLateLowestRound",2010
308,308,"Darren Clarke",8,72,"TenthTeeLateLowestRound",2010
308,308,"Matt Fast",2,72,"TenthTeeLateLowestRound",2010
308,308,"Gonzalo Fdez Castano",10,72,"TenthTeeLateLowestRound",2010
308,308,"Benjamin Fox",10,72,"TenthTeeLateLowestRound",2010
308,308,"Marcus Fraser",4,72,"TenthTeeLateLowestRound",2010
308,308,"Robin Freeman",12,72,"TenthTeeLateLowestRound",2010
308,308,"Jim Gallagher Jr",7,72,"TenthTeeLateLowestRound",2010
308,308,"Erick Justesen",6,72,"TenthTeeLateLowestRound",2010
308,308,"KT Kim",8,72,"TenthTeeLateLowestRound",2010
308,308,"Brett Lederer",2,72,"TenthTeeLateLowestRound",2010
308,308,"Mitch Lowe",7,72,"TenthTeeLateLowestRound",2010
308,308,"Graeme McDowell",31,72,"TenthTeeLateLowestRound",2010
308,308,"Spike McRoy",10,72,"TenthTeeLateLowestRound",2010
308,308,"Hennie Otto",4,72,"TenthTeeLateLowestRound",2010
308,308,"Alistair Presnell",4,72,"TenthTeeLateLowestRound",2010
308,308,"Jonathan Randolph",2,72,"TenthTeeLateLowestRound",2010
308,308,"Pierre Henri Soero",2,72,"TenthTeeLateLowestRound",2010
308,308,"Phil Tataurangi",11,72,"TenthTeeLateLowestRound",2010
308,308,"Tiger Woods",45,72,"TenthTeeLateLowestRound",2010
330,330,"Ryan Baca",2,73,"TenthTeeLateLowestRound",2010
330,330,"Jason Caron",2,73,"TenthTeeLateLowestRound",2010
330,330,"Simon Dyson",25,73,"TenthTeeLateLowestRound",2010
330,330,"Russell Henley",4,73,"TenthTeeLateLowestRound",2010
330,330,"Jim Herman",4,73,"TenthTeeLateLowestRound",2010
330,330,"Miguel Angel Jimenez",21,73,"TenthTeeLateLowestRound",2010
330,330,"Shiv Kapur",2,73,"TenthTeeLateLowestRound",2010
330,330,"Sunny Kim",2,73,"TenthTeeLateLowestRound",2010
330,330,"Tom Kite",2,73,"TenthTeeLateLowestRound",2010
330,330,"Pablo Martin Benavides",6,73,"TenthTeeLateLowestRound",2010
330,330,"Deane Pappas",4,73,"TenthTeeLateLowestRound",2010
330,330,"David Peoples",1,73,"TenthTeeLateLowestRound",2010
330,330,"Matthew Richardson",4,73,"TenthTeeLateLowestRound",2010
330,330,"Phil Schmitt",6,73,"TenthTeeLateLowestRound",2010
330,330,"Paul Sheehan",2,73,"TenthTeeLateLowestRound",2010
330,330,"Gunner Wiebe",2,73,"TenthTeeLateLowestRound",2010
346,346,"Steve Allan",6,74,"TenthTeeLateLowestRound",2010
346,346,"Max Alverio",2,74,"TenthTeeLateLowestRound",2010
346,346,"Fredrik Andersson Hed",8,74,"TenthTeeLateLowestRound",2010
346,346,"Ryan Benzel",2,74,"TenthTeeLateLowestRound",2010
346,346,"Joseph Bramlett",4,74,"TenthTeeLateLowestRound",2010
346,346,"Bobby Clampett",2,74,"TenthTeeLateLowestRound",2010
346,346,"Kevin Hayashi",3,74,"TenthTeeLateLowestRound",2010
346,346,"Thomas Kearney",2,74,"TenthTeeLateLowestRound",2010
346,346,"Tanner Kesterson",2,74,"TenthTeeLateLowestRound",2010
346,346,"Shigeki Maruyama",10,74,"TenthTeeLateLowestRound",2010
346,346,"Len Mattiace",14,74,"TenthTeeLateLowestRound",2010
346,346,"Gareth Maybin",6,74,"TenthTeeLateLowestRound",2010
346,346,"Rod Perry",4,74,"TenthTeeLateLowestRound",2010
346,346,"Jason Schmuhl",4,74,"TenthTeeLateLowestRound",2010
346,346,"Chris Smith",22,74,"TenthTeeLateLowestRound",2010
346,346,"Ty Tryon",4,74,"TenthTeeLateLowestRound",2010
362,362,"Ryan Armour",2,75,"TenthTeeLateLowestRound",2010
362,362,"Daniel Balin",2,75,"TenthTeeLateLowestRound",2010
362,362,"Notah Begay III",19,75,"TenthTeeLateLowestRound",2010
362,362,"Tom Byrum",8,75,"TenthTeeLateLowestRound",2010
362,362,"Bud Cauley",2,75,"TenthTeeLateLowestRound",2010
362,362,"Hiroyuki Fujita",10,75,"TenthTeeLateLowestRound",2010
362,362,"David Hutsell",2,75,"TenthTeeLateLowestRound",2010
362,362,"Marty Jertson",2,75,"TenthTeeLateLowestRound",2010
362,362,"Scott Langley",4,75,"TenthTeeLateLowestRound",2010
362,362,"Danny Lee",4,75,"TenthTeeLateLowestRound",2010
362,362,"Jean Francois Lucquin",2,75,"TenthTeeLateLowestRound",2010
362,362,"Robert McClellan",2,75,"TenthTeeLateLowestRound",2010
362,362,"Eric Shriver",2,75,"TenthTeeLateLowestRound",2010
362,362,"Willie Wood",6,75,"TenthTeeLateLowestRound",2010
362,362,"Chris Wood",9,75,"TenthTeeLateLowestRound",2010
377,377,"Cesar Costilla",2,76,"TenthTeeLateLowestRound",2010
377,377,"Jim Furyk",76,76,"TenthTeeLateLowestRound",2010
377,377,"Scott Hebert",2,76,"TenthTeeLateLowestRound",2010
377,377,"Kenny Kim",4,76,"TenthTeeLateLowestRound",2010
377,377,"Andrew Magee",2,76,"TenthTeeLateLowestRound",2010
377,377,"Michael ONeal",7,76,"TenthTeeLateLowestRound",2010
377,377,"David Ogrin",2,76,"TenthTeeLateLowestRound",2010
377,377,"Pedro Oriol",2,76,"TenthTeeLateLowestRound",2010
377,377,"Alexandre Rocha",4,76,"TenthTeeLateLowestRound",2010
377,377,"Craig Stadler",6,76,"TenthTeeLateLowestRound",2010
377,377,"Miguel Suarez",2,76,"TenthTeeLateLowestRound",2010
377,377,"Hudson Swafford",2,76,"TenthTeeLateLowestRound",2010
