"Approachesfrominside100yardsRgh_RANKTHISWEEK_2009","Approachesfrominside100yardsRgh_RANKLASTWEEK_2009","Approachesfrominside100yardsRgh_PLAYERNAME_2009","Approachesfrominside100yardsRgh_ROUNDS_2009","Approachesfrominside100yardsRgh_AVG_2009","Approachesfrominside100yardsRgh_TOTALDISTANCEFEET_2009","Approachesfrominside100yardsRgh_OFATTEMPTS_2009","Approachesfrominside100yardsRgh_RELATIVETOPAR_2009","stat_name","year"
18,18,"David Toms",98,NA,440.75,23,1,"Approachesfrominside100yardsRgh",2009
19,19,"Nick OHern",90,NA,540,28,3,"Approachesfrominside100yardsRgh",2009
19,19,"Joe Ogilvie",85,NA,1095.583,57,-1,"Approachesfrominside100yardsRgh",2009
21,21,"Ricky Barnes",67,NA,463,24,3,"Approachesfrominside100yardsRgh",2009
22,22,"Sergio Garcia",59,NA,409.833,21,2,"Approachesfrominside100yardsRgh",2009
22,22,"JB Holmes",74,NA,975.25,50,2,"Approachesfrominside100yardsRgh",2009
24,24,"Jason Bohn",88,NA,629.5,32,1,"Approachesfrominside100yardsRgh",2009
24,24,"Webb Simpson",94,NA,806.75,41,7,"Approachesfrominside100yardsRgh",2009
26,26,"Briny Baird",89,NA,532.167,27,10,"Approachesfrominside100yardsRgh",2009
27,27,"Brian Gay",96,NA,654.75,33,3,"Approachesfrominside100yardsRgh",2009
27,27,"Rocco Mediate",79,NA,653.167,33,2,"Approachesfrominside100yardsRgh",2009
27,27,"Ian Poulter",59,NA,316.917,16,-1,"Approachesfrominside100yardsRgh",2009
30,30,"Bill Haas",91,NA,618.25,31,-1,"Approachesfrominside100yardsRgh",2009
30,30,"Dustin Johnson",85,NA,795.5,40,-2,"Approachesfrominside100yardsRgh",2009
32,32,"Brendon de Jonge",90,NA,583.167,29,2,"Approachesfrominside100yardsRgh",2009
33,33,"David Mathis",82,NA,727.25,36,9,"Approachesfrominside100yardsRgh",2009
34,34,"Brad Adamonis",70,NA,630.25,31,13,"Approachesfrominside100yardsRgh",2009
35,35,"Ben Crane",93,NA,634.917,31,1,"Approachesfrominside100yardsRgh",2009
36,36,"Harrison Frazar",93,NA,1130.917,55,5,"Approachesfrominside100yardsRgh",2009
36,36,"Jeff Klauk",97,NA,678.667,33,4,"Approachesfrominside100yardsRgh",2009
38,38,"KJ Choi",65,NA,412.5,20,4,"Approachesfrominside100yardsRgh",2009
38,38,"Bob Estes",78,NA,455.25,22,3,"Approachesfrominside100yardsRgh",2009
38,38,"John Merrick",91,NA,641.083,31,10,"Approachesfrominside100yardsRgh",2009
38,38,"Rory Sabbatini",81,NA,765.333,37,5,"Approachesfrominside100yardsRgh",2009
38,38,"Brandt Snedeker",81,NA,578.25,28,2,"Approachesfrominside100yardsRgh",2009
43,43,"Jay Williamson",69,NA,476.833,23,8,"Approachesfrominside100yardsRgh",2009
44,44,"Charles Warren",63,NA,374.833,18,2,"Approachesfrominside100yardsRgh",2009
45,45,"Zach Johnson",94,NA,669.75,32,-5,"Approachesfrominside100yardsRgh",2009
46,46,"Padraig Harrington",66,NA,462.583,22,-2,"Approachesfrominside100yardsRgh",2009
46,46,"DA Points",99,NA,652.167,31,9,"Approachesfrominside100yardsRgh",2009
46,46,"Chris Stroud",88,NA,715.25,34,10,"Approachesfrominside100yardsRgh",2009
49,49,"Mark Calcavecchia",72,NA,654.5,31,-4,"Approachesfrominside100yardsRgh",2009
49,49,"Geoff Ogilvy",78,NA,778.667,37,3,"Approachesfrominside100yardsRgh",2009
49,49,"Jeff Quinney",78,NA,885.583,42,3,"Approachesfrominside100yardsRgh",2009
49,49,"Patrick Sheehan",51,NA,253.333,12,1,"Approachesfrominside100yardsRgh",2009
53,53,"Brian Davis",103,NA,975.167,46,12,"Approachesfrominside100yardsRgh",2009
54,54,"Alex Cejka",82,NA,597.417,28,0,"Approachesfrominside100yardsRgh",2009
54,54,"Tiger Woods",64,NA,404.667,19,4,"Approachesfrominside100yardsRgh",2009
56,56,"Martin Laird",72,NA,706.833,33,-5,"Approachesfrominside100yardsRgh",2009
57,57,"Jeff Overton",92,NA,1011.75,47,1,"Approachesfrominside100yardsRgh",2009
57,57,"YE Yang",83,NA,386.917,18,9,"Approachesfrominside100yardsRgh",2009
59,59,"Ryuji Imada",85,NA,1078.75,50,4,"Approachesfrominside100yardsRgh",2009
59,59,"Bubba Watson",73,NA,883.5,41,7,"Approachesfrominside100yardsRgh",2009
61,61,"David Duval",56,NA,606,28,12,"Approachesfrominside100yardsRgh",2009
61,61,"Michael Letzig",96,NA,1017.75,47,10,"Approachesfrominside100yardsRgh",2009
61,61,"Ted Purdy",101,NA,821.833,38,12,"Approachesfrominside100yardsRgh",2009
64,64,"Greg Kraft",51,NA,457.167,21,6,"Approachesfrominside100yardsRgh",2009
64,64,"Steve Marino",98,NA,674.167,31,5,"Approachesfrominside100yardsRgh",2009
66,66,"Lucas Glover",93,NA,545.833,25,0,"Approachesfrominside100yardsRgh",2009
67,67,"Parker McLachlin",71,NA,898,41,10,"Approachesfrominside100yardsRgh",2009
68,68,"Fred Couples",54,NA,484.333,22,2,"Approachesfrominside100yardsRgh",2009
69,69,"Paul Goydos",79,NA,530,24,1,"Approachesfrominside100yardsRgh",2009
69,69,"Boo Weekley",79,NA,464.333,21,-1,"Approachesfrominside100yardsRgh",2009
71,71,"Stuart Appleby",79,NA,665.167,30,1,"Approachesfrominside100yardsRgh",2009
71,71,"Tom Lehman",55,NA,177.25,8,2,"Approachesfrominside100yardsRgh",2009
73,73,"Luke Donald",79,NA,666.917,30,9,"Approachesfrominside100yardsRgh",2009
74,74,"Tag Ridings",50,NA,446.25,20,-1,"Approachesfrominside100yardsRgh",2009
74,74,"Steve Stricker",81,NA,290.667,13,1,"Approachesfrominside100yardsRgh",2009
76,76,"Will Ma Kenzie",69,NA,650.75,29,5,"Approachesfrominside100yardsRgh",2009
76,76,"Kevin Stadler",65,NA,582,26,4,"Approachesfrominside100yardsRgh",2009
78,78,"Stephen Ames",77,NA,520.833,23,-3,"Approachesfrominside100yardsRgh",2009
78,78,"Carl Pettersson",86,NA,748.25,33,9,"Approachesfrominside100yardsRgh",2009
78,78,"Nick Watney",86,NA,634,28,-2,"Approachesfrominside100yardsRgh",2009
81,81,"Chris DiMarco",97,NA,931.583,41,4,"Approachesfrominside100yardsRgh",2009
82,82,"Steve Elkington",70,NA,708.25,31,-1,"Approachesfrominside100yardsRgh",2009
82,82,"JJ Henry",97,NA,821.833,36,3,"Approachesfrominside100yardsRgh",2009
82,82,"Charles Howell III",99,NA,708.167,31,-2,"Approachesfrominside100yardsRgh",2009
85,85,"Freddie Jacobson",83,NA,916.25,40,1,"Approachesfrominside100yardsRgh",2009
85,85,"Greg Owen",97,NA,596.583,26,10,"Approachesfrominside100yardsRgh",2009
87,87,"Ryan Moore",89,NA,621.167,27,4,"Approachesfrominside100yardsRgh",2009
88,88,"Hunter Mahan",94,NA,486.417,21,3,"Approachesfrominside100yardsRgh",2009
89,89,"Jonathan Byrd",89,NA,629.333,27,1,"Approachesfrominside100yardsRgh",2009
89,89,"Jim Furyk",86,NA,630.167,27,14,"Approachesfrominside100yardsRgh",2009
89,89,"Kevin Na",91,NA,747.25,32,18,"Approachesfrominside100yardsRgh",2009
89,89,"Tom Pernice Jr",82,NA,956.833,41,-6,"Approachesfrominside100yardsRgh",2009
93,93,"Kevin Sutherland",96,NA,655.167,28,6,"Approachesfrominside100yardsRgh",2009
94,94,"Jason Day",61,NA,611.333,26,0,"Approachesfrominside100yardsRgh",2009
95,95,"Marc Leishman",91,NA,1061.417,45,2,"Approachesfrominside100yardsRgh",2009
96,96,"Glen Day",79,NA,1041.75,44,2,"Approachesfrominside100yardsRgh",2009
97,97,"Todd Hamilton",83,NA,673.917,28,9,"Approachesfrominside100yardsRgh",2009
97,97,"Colt Knost",71,NA,793.833,33,3,"Approachesfrominside100yardsRgh",2009
97,97,"Spencer Levin",75,NA,1226.167,51,1,"Approachesfrominside100yardsRgh",2009
100,100,"Eric Axley",71,NA,1037.75,43,17,"Approachesfrominside100yardsRgh",2009
101,101,"Tim Herron",87,NA,971.333,40,2,"Approachesfrominside100yardsRgh",2009
101,101,"Jimmy Walker",74,NA,847.417,35,10,"Approachesfrominside100yardsRgh",2009
103,103,"Vaughn Taylor",88,NA,754.917,31,-3,"Approachesfrominside100yardsRgh",2009
104,104,"Robert Garrigus",83,NA,684.5,28,12,"Approachesfrominside100yardsRgh",2009
105,105,"Jason Gore",74,NA,735.917,30,3,"Approachesfrominside100yardsRgh",2009
106,106,"Brian Vranesh",51,NA,467.25,19,2,"Approachesfrominside100yardsRgh",2009
107,107,"Aron Price",89,NA,862.667,35,8,"Approachesfrominside100yardsRgh",2009
108,108,"Jason Dufner",90,NA,717.917,29,10,"Approachesfrominside100yardsRgh",2009
108,108,"Brad Faxon",59,NA,891,36,7,"Approachesfrominside100yardsRgh",2009
110,110,"Angel Cabrera",55,NA,422.583,17,7,"Approachesfrominside100yardsRgh",2009
110,110,"Peter Lonard",86,NA,770.75,31,10,"Approachesfrominside100yardsRgh",2009
110,110,"Jarrod Lyle",65,NA,596.75,24,11,"Approachesfrominside100yardsRgh",2009
113,113,"Scott Piercy",85,NA,1171.583,47,0,"Approachesfrominside100yardsRgh",2009
114,114,"Cameron Beckman",87,NA,600.417,24,-1,"Approachesfrominside100yardsRgh",2009
114,114,"Greg Chalmers",85,NA,725.25,29,4,"Approachesfrominside100yardsRgh",2009
116,116,"Ken Duke",87,NA,1001.833,40,7,"Approachesfrominside100yardsRgh",2009
116,116,"Johnson Wagner",81,NA,726.417,29,8,"Approachesfrominside100yardsRgh",2009
118,118,"Kent Jones",73,NA,554,22,-1,"Approachesfrominside100yardsRgh",2009
119,119,"Mathew Goggin",76,NA,531.083,21,4,"Approachesfrominside100yardsRgh",2009
120,120,"Nicholas Thompson",96,NA,1038.25,41,12,"Approachesfrominside100yardsRgh",2009
121,121,"Cliff Kresge",78,NA,812.167,32,4,"Approachesfrominside100yardsRgh",2009
121,121,"Leif Olson",51,NA,534.5,21,6,"Approachesfrominside100yardsRgh",2009
123,123,"Rich Beem",77,NA,1046.333,41,6,"Approachesfrominside100yardsRgh",2009
123,123,"Richard Johnson",85,NA,764.833,30,7,"Approachesfrominside100yardsRgh",2009
123,123,"Justin Leonard",95,NA,1071.25,42,-2,"Approachesfrominside100yardsRgh",2009
123,123,"Darron Stiles",52,NA,356.583,14,2,"Approachesfrominside100yardsRgh",2009
127,127,"Jeff Maggert",79,NA,1123.917,44,10,"Approachesfrominside100yardsRgh",2009
128,128,"Michael Allen",73,NA,770.417,30,7,"Approachesfrominside100yardsRgh",2009
128,128,"Joe Durant",62,NA,410,16,4,"Approachesfrominside100yardsRgh",2009
128,128,"Scott Verplank",88,NA,565.417,22,6,"Approachesfrominside100yardsRgh",2009
131,131,"Troy Matteson",95,NA,978.667,38,6,"Approachesfrominside100yardsRgh",2009
131,131,"Dean Wilson",81,NA,669.75,26,12,"Approachesfrominside100yardsRgh",2009
133,133,"Brian Bateman",55,NA,543.167,21,6,"Approachesfrominside100yardsRgh",2009
133,133,"Chez Reavie",81,NA,542.5,21,5,"Approachesfrominside100yardsRgh",2009
135,135,"James Nitties",86,NA,1042.25,40,14,"Approachesfrominside100yardsRgh",2009
136,136,"Matt Bettencourt",98,NA,1672.833,64,9,"Approachesfrominside100yardsRgh",2009
137,137,"Rod Pampling",72,NA,786.583,30,7,"Approachesfrominside100yardsRgh",2009
138,138,"Kevin Streelman",97,NA,817.417,31,1,"Approachesfrominside100yardsRgh",2009
139,139,"Kenny Perry",92,NA,766.583,29,0,"Approachesfrominside100yardsRgh",2009
140,140,"Aaron Baddeley",66,NA,742.75,28,10,"Approachesfrominside100yardsRgh",2009
141,141,"John Rollins",92,NA,1282.417,48,11,"Approachesfrominside100yardsRgh",2009
142,142,"Adam Scott",53,NA,509.25,19,6,"Approachesfrominside100yardsRgh",2009
142,142,"Mike Weir",85,NA,752.417,28,6,"Approachesfrominside100yardsRgh",2009
144,144,"Stewart Cink",79,NA,915.583,34,4,"Approachesfrominside100yardsRgh",2009
144,144,"Nathan Green",104,NA,1265.75,47,13,"Approachesfrominside100yardsRgh",2009
144,144,"Brett Quigley",92,NA,1130.5,42,12,"Approachesfrominside100yardsRgh",2009
147,147,"Davis Love III",89,NA,783.583,29,4,"Approachesfrominside100yardsRgh",2009
148,148,"John Senden",100,NA,875.833,32,0,"Approachesfrominside100yardsRgh",2009
149,149,"Daniel Chopra",89,NA,1288.583,47,11,"Approachesfrominside100yardsRgh",2009
149,149,"Mark Wilson",99,NA,711.75,26,5,"Approachesfrominside100yardsRgh",2009
151,151,"Bart Bryant",58,NA,606.667,22,3,"Approachesfrominside100yardsRgh",2009
152,152,"Scott McCarron",91,NA,664.167,24,7,"Approachesfrominside100yardsRgh",2009
152,152,"Gary Woodland",53,NA,829,30,17,"Approachesfrominside100yardsRgh",2009
154,154,"Tommy Armour III",58,NA,556.417,20,6,"Approachesfrominside100yardsRgh",2009
154,154,"John Mallinger",90,NA,1001.167,36,11,"Approachesfrominside100yardsRgh",2009
154,154,"Tim Petrovic",97,NA,724.583,26,0,"Approachesfrominside100yardsRgh",2009
157,157,"Derek Fathauer",63,NA,953.083,34,10,"Approachesfrominside100yardsRgh",2009
157,157,"Peter Tomasulo",61,NA,392.083,14,3,"Approachesfrominside100yardsRgh",2009
157,157,"Marc Turnesa",77,NA,1036,37,2,"Approachesfrominside100yardsRgh",2009
160,160,"Heath Slocum",95,NA,787.667,28,4,"Approachesfrominside100yardsRgh",2009
161,161,"Ryan Palmer",78,NA,850.583,30,8,"Approachesfrominside100yardsRgh",2009
162,162,"Pat Perez",74,NA,859,30,8,"Approachesfrominside100yardsRgh",2009
162,162,"Andres Romero",58,NA,1119.083,39,8,"Approachesfrominside100yardsRgh",2009
164,164,"Phil Mickelson",66,NA,956.083,33,6,"Approachesfrominside100yardsRgh",2009
165,165,"Chris Riley",77,NA,756.75,26,4,"Approachesfrominside100yardsRgh",2009
166,166,"Matt Kuchar",82,NA,583.167,20,2,"Approachesfrominside100yardsRgh",2009
167,167,"Billy Mayfair",83,NA,674.75,23,6,"Approachesfrominside100yardsRgh",2009
168,168,"Ernie Els",70,NA,824,28,7,"Approachesfrominside100yardsRgh",2009
168,168,"Steve Lowery",83,NA,1148.583,39,10,"Approachesfrominside100yardsRgh",2009
170,170,"Charley Hoffman",97,NA,1066.083,36,5,"Approachesfrominside100yardsRgh",2009
171,171,"Anthony Kim",76,NA,1216.25,41,8,"Approachesfrominside100yardsRgh",2009
171,171,"Scott Sterling",51,NA,267,9,5,"Approachesfrominside100yardsRgh",2009
171,171,"Brendon Todd",53,NA,741.417,25,8,"Approachesfrominside100yardsRgh",2009
174,174,"Ben Curtis",63,NA,358.333,12,0,"Approachesfrominside100yardsRgh",2009
175,175,"Mark Brooks",55,NA,359.583,12,3,"Approachesfrominside100yardsRgh",2009
176,176,"Casey Wittenberg",71,NA,988,32,11,"Approachesfrominside100yardsRgh",2009
177,177,"George McNeill",82,NA,881.917,28,8,"Approachesfrominside100yardsRgh",2009
178,178,"Bill Lunde",83,NA,1016.083,32,16,"Approachesfrominside100yardsRgh",2009
179,179,"Matt Jones",56,NA,923.917,29,4,"Approachesfrominside100yardsRgh",2009
180,180,"Kris Blanks",60,NA,582,18,3,"Approachesfrominside100yardsRgh",2009
181,181,"Lee Janzen",74,NA,748.083,23,5,"Approachesfrominside100yardsRgh",2009
182,182,"Rick Price",54,NA,560.167,17,3,"Approachesfrominside100yardsRgh",2009
183,183,"DJ Trahan",96,NA,840.583,24,12,"Approachesfrominside100yardsRgh",2009
184,184,"Robert Allenby",71,NA,607.5,15,2,"Approachesfrominside100yardsRgh",2009
