"ConsecutivePar3Birdies_RANKTHISWEEK_2005","ConsecutivePar3Birdies_RANKLASTWEEK_2005","ConsecutivePar3Birdies_PLAYERNAME_2005","ConsecutivePar3Birdies_EVENTS_2005","ConsecutivePar3Birdies_NUMBEROFHOLES_2005","stat_name","year"
1,1,"Billy Andrade",26,4,"ConsecutivePar3Birdies",2005
1,1,"Chad Campbell",27,4,"ConsecutivePar3Birdies",2005
1,1,"Stewart Cink",26,4,"ConsecutivePar3Birdies",2005
1,1,"Gavin Coles",22,4,"ConsecutivePar3Birdies",2005
1,1,"Fred Couples",22,4,"ConsecutivePar3Birdies",2005
1,1,"Ernie Els",11,4,"ConsecutivePar3Birdies",2005
1,1,"Brad Faxon",23,4,"ConsecutivePar3Birdies",2005
1,1,"Bob Heintz",24,4,"ConsecutivePar3Birdies",2005
1,1,"Matt Kuchar",21,4,"ConsecutivePar3Birdies",2005
1,1,"JL Lewis",30,4,"ConsecutivePar3Birdies",2005
1,1,"Peter Lonard",27,4,"ConsecutivePar3Birdies",2005
1,1,"Ryan Palmer",32,4,"ConsecutivePar3Birdies",2005
1,1,"Corey Pavin",23,4,"ConsecutivePar3Birdies",2005
1,1,"Patrick Sheehan",35,4,"ConsecutivePar3Birdies",2005
1,1,"Vijay Singh",30,4,"ConsecutivePar3Birdies",2005
1,1,"Kevin Sutherland",26,4,"ConsecutivePar3Birdies",2005
1,1,"Hideto Tanihara",20,4,"ConsecutivePar3Birdies",2005
1,1,"Jay Williamson",16,4,"ConsecutivePar3Birdies",2005
19,19,"Michael Allen",30,3,"ConsecutivePar3Birdies",2005
19,19,"Robert Allenby",31,3,"ConsecutivePar3Birdies",2005
19,19,"Jason Allred",29,3,"ConsecutivePar3Birdies",2005
19,19,"Stephen Ames",24,3,"ConsecutivePar3Birdies",2005
19,19,"Chris Anderson",25,3,"ConsecutivePar3Birdies",2005
19,19,"Tommy Armour III",29,3,"ConsecutivePar3Birdies",2005
19,19,"Arjun Atwal",17,3,"ConsecutivePar3Birdies",2005
19,19,"Briny Baird",33,3,"ConsecutivePar3Birdies",2005
19,19,"Cameron Beckman",31,3,"ConsecutivePar3Birdies",2005
19,19,"Rich Beem",26,3,"ConsecutivePar3Birdies",2005
19,19,"Thomas Bjorn",8,3,"ConsecutivePar3Birdies",2005
19,19,"Justin Bolli",24,3,"ConsecutivePar3Birdies",2005
19,19,"Craig Bowden",15,3,"ConsecutivePar3Birdies",2005
19,19,"Bart Bryant",26,3,"ConsecutivePar3Birdies",2005
19,19,"Tom Byrum",27,3,"ConsecutivePar3Birdies",2005
19,19,"Angel Cabrera",11,3,"ConsecutivePar3Birdies",2005
19,19,"Mark Calcavecchia",27,3,"ConsecutivePar3Birdies",2005
19,19,"Jim Carter",25,3,"ConsecutivePar3Birdies",2005
19,19,"Daniel Chopra",34,3,"ConsecutivePar3Birdies",2005
19,19,"Tim Clark",26,3,"ConsecutivePar3Birdies",2005
19,19,"Paul Claxton",29,3,"ConsecutivePar3Birdies",2005
19,19,"John Cook",26,3,"ConsecutivePar3Birdies",2005
19,19,"Ben Crane",21,3,"ConsecutivePar3Birdies",2005
19,19,"Marco Dawson",23,3,"ConsecutivePar3Birdies",2005
19,19,"Glen Day",27,3,"ConsecutivePar3Birdies",2005
19,19,"Jay Delsing",11,3,"ConsecutivePar3Birdies",2005
19,19,"John Elliott",25,3,"ConsecutivePar3Birdies",2005
