"Total3Putts1520_RANKTHISWEEK_2014","Total3Putts1520_RANKLASTWEEK_2014","Total3Putts1520_PLAYERNAME_2014","Total3Putts1520_ROUNDS_2014","Total3Putts1520_TOTAL3PUTTS1520_2014","Total3Putts1520_TOTAL3PUTTS_2014","stat_name","year"
53,53,"Martin Flores",85,2,42,"Total3Putts1520",2014
53,53,"Rickie Fowler",91,2,26,"Total3Putts1520",2014
53,53,"Luke Guthrie",85,2,43,"Total3Putts1520",2014
53,53,"Chesson Hadley",84,2,40,"Total3Putts1520",2014
53,53,"Charles Howell III",106,2,47,"Total3Putts1520",2014
53,53,"Freddie Jacobson",91,2,24,"Total3Putts1520",2014
53,53,"Dustin Johnson",58,2,16,"Total3Putts1520",2014
53,53,"Will Ma Kenzie",82,2,37,"Total3Putts1520",2014
53,53,"Jeff Maggert",54,2,29,"Total3Putts1520",2014
53,53,"Rory McIlroy",66,2,18,"Total3Putts1520",2014
53,53,"Kevin Na",94,2,34,"Total3Putts1520",2014
53,53,"Seung Yul Noh",92,2,44,"Total3Putts1520",2014
53,53,"Jeff Overton",80,2,41,"Total3Putts1520",2014
53,53,"John Peterson",62,2,33,"Total3Putts1520",2014
53,53,"Ian Poulter",57,2,27,"Total3Putts1520",2014
53,53,"John Rollins",84,2,31,"Total3Putts1520",2014
53,53,"Webb Simpson",87,2,38,"Total3Putts1520",2014
53,53,"Brandt Snedeker",89,2,29,"Total3Putts1520",2014
53,53,"Scott Stallings",77,2,39,"Total3Putts1520",2014
53,53,"Brendan Steele",89,2,41,"Total3Putts1520",2014
53,53,"Robert Streb",75,2,35,"Total3Putts1520",2014
53,53,"Hudson Swafford",75,2,40,"Total3Putts1520",2014
53,53,"Cameron Tringale",111,2,45,"Total3Putts1520",2014
53,53,"Boo Weekley",73,2,38,"Total3Putts1520",2014
53,53,"Lee Westwood",57,2,23,"Total3Putts1520",2014
53,53,"Tim Wilkinson",86,2,28,"Total3Putts1520",2014
53,53,"Gary Woodland",93,2,37,"Total3Putts1520",2014
53,53,"YE Yang",79,2,28,"Total3Putts1520",2014
88,88,"Robert Allenby",83,1,57,"Total3Putts1520",2014
88,88,"Briny Baird",50,1,31,"Total3Putts1520",2014
88,88,"Scott Brown",100,1,38,"Total3Putts1520",2014
88,88,"Angel Cabrera",69,1,38,"Total3Putts1520",2014
88,88,"Roberto Castro",76,1,24,"Total3Putts1520",2014
88,88,"Bud Cauley",56,1,24,"Total3Putts1520",2014
88,88,"Greg Chalmers",85,1,24,"Total3Putts1520",2014
88,88,"Kevin Chappell",100,1,42,"Total3Putts1520",2014
88,88,"KJ Choi",80,1,25,"Total3Putts1520",2014
88,88,"Tim Clark",75,1,29,"Total3Putts1520",2014
88,88,"Brendon de Jonge",109,1,33,"Total3Putts1520",2014
88,88,"Luke Donald",57,1,19,"Total3Putts1520",2014
88,88,"James Driscoll",71,1,29,"Total3Putts1520",2014
88,88,"Jason Dufner",57,1,27,"Total3Putts1520",2014
88,88,"Ernie Els",85,1,32,"Total3Putts1520",2014
88,88,"Harris English",95,1,38,"Total3Putts1520",2014
88,88,"Gonzalo Fdez Castano",83,1,42,"Total3Putts1520",2014
88,88,"Brad Fritsch",50,1,20,"Total3Putts1520",2014
88,88,"Brian Gay",81,1,33,"Total3Putts1520",2014
88,88,"Retief Goosen",94,1,33,"Total3Putts1520",2014
88,88,"James Hahn",82,1,38,"Total3Putts1520",2014
88,88,"David Hearn",97,1,30,"Total3Putts1520",2014
88,88,"JJ Henry",91,1,44,"Total3Putts1520",2014
88,88,"Billy Hurley III",86,1,33,"Total3Putts1520",2014
88,88,"Matt Jones",83,1,22,"Total3Putts1520",2014
88,88,"Martin Kaymer",65,1,23,"Total3Putts1520",2014
88,88,"Chris Kirk",105,1,39,"Total3Putts1520",2014
88,88,"Russell Knox",92,1,40,"Total3Putts1520",2014
88,88,"Brooks Koepka",56,1,23,"Total3Putts1520",2014
88,88,"Jason Kokrak",65,1,26,"Total3Putts1520",2014
88,88,"Matt Kuchar",91,1,28,"Total3Putts1520",2014
88,88,"Martin Laird",66,1,29,"Total3Putts1520",2014
88,88,"Scott Langley",95,1,30,"Total3Putts1520",2014
88,88,"DH Lee",54,1,24,"Total3Putts1520",2014
88,88,"Danny Lee",84,1,39,"Total3Putts1520",2014
88,88,"Andrew Loupe",65,1,34,"Total3Putts1520",2014
88,88,"Hunter Mahan",88,1,34,"Total3Putts1520",2014
88,88,"Ben Martin",80,1,28,"Total3Putts1520",2014
88,88,"Troy Matteson",62,1,30,"Total3Putts1520",2014
88,88,"William McGirt",96,1,27,"Total3Putts1520",2014
88,88,"George McNeill",79,1,39,"Total3Putts1520",2014
88,88,"Troy Merritt",62,1,24,"Total3Putts1520",2014
88,88,"Bryce Molder",77,1,20,"Total3Putts1520",2014
88,88,"Pat Perez",84,1,36,"Total3Putts1520",2014
88,88,"DA Points",75,1,32,"Total3Putts1520",2014
88,88,"Michael Putnam",106,1,58,"Total3Putts1520",2014
88,88,"Patrick Reed",92,1,35,"Total3Putts1520",2014
88,88,"Justin Rose",70,1,20,"Total3Putts1520",2014
88,88,"Henrik Stenson",56,1,16,"Total3Putts1520",2014
88,88,"Kevin Streelman",79,1,40,"Total3Putts1520",2014
88,88,"Daniel Summerhays",98,1,37,"Total3Putts1520",2014
88,88,"Kevin Tway",64,1,32,"Total3Putts1520",2014
88,88,"Tyrone Van Aswegen",79,1,31,"Total3Putts1520",2014
88,88,"Bubba Watson",76,1,18,"Total3Putts1520",2014
88,88,"Will Wilcox",51,1,14,"Total3Putts1520",2014
88,88,"Mark Wilson",69,1,33,"Total3Putts1520",2014
