"PuttsperRoundRound2_RANKTHISWEEK_2013","PuttsperRoundRound2_RANKLASTWEEK_2013","PuttsperRoundRound2_PLAYERNAME_2013","PuttsperRoundRound2__2013","PuttsperRoundRound2_AVG_2013","PuttsperRoundRound2_TOTALPUTTS_2013","PuttsperRoundRound2_TOTALROUNDS_2013","stat_name","year"
39,39,"Bill Haas",NA,28.58,686,24,"PuttsperRoundRound2",2013
41,41,"Brian Davis",NA,28.59,772,27,"PuttsperRoundRound2",2013
42,42,"Andres Romero",NA,28.6,572,20,"PuttsperRoundRound2",2013
43,43,"Ernie Els",NA,28.61,515,18,"PuttsperRoundRound2",2013
44,44,"George McNeill",NA,28.63,544,19,"PuttsperRoundRound2",2013
45,45,"James Driscoll",NA,28.64,630,22,"PuttsperRoundRound2",2013
45,45,"Ryan Palmer",NA,28.64,630,22,"PuttsperRoundRound2",2013
45,45,"Chris Stroud",NA,28.64,716,25,"PuttsperRoundRound2",2013
48,48,"Bud Cauley",NA,28.68,631,22,"PuttsperRoundRound2",2013
48,48,"Scott Gardiner",NA,28.68,631,22,"PuttsperRoundRound2",2013
50,50,"Keegan Bradley",NA,28.71,689,24,"PuttsperRoundRound2",2013
50,50,"Rickie Fowler",NA,28.71,603,21,"PuttsperRoundRound2",2013
52,52,"James Hahn",NA,28.72,718,25,"PuttsperRoundRound2",2013
53,53,"Tim Clark",NA,28.74,546,19,"PuttsperRoundRound2",2013
54,54,"Doug LaBelle II",NA,28.76,604,21,"PuttsperRoundRound2",2013
55,55,"Scott Stallings",NA,28.78,777,27,"PuttsperRoundRound2",2013
55,55,"Aaron Watkins",NA,28.78,518,18,"PuttsperRoundRound2",2013
57,57,"Charles Howell III",NA,28.79,691,24,"PuttsperRoundRound2",2013
58,58,"Jason Day",NA,28.8,576,20,"PuttsperRoundRound2",2013
58,58,"Martin Flores",NA,28.8,720,25,"PuttsperRoundRound2",2013
58,58,"Adam Scott",NA,28.8,432,15,"PuttsperRoundRound2",2013
61,61,"Scott Langley",NA,28.81,749,26,"PuttsperRoundRound2",2013
61,61,"Daniel Summerhays",NA,28.81,749,26,"PuttsperRoundRound2",2013
63,63,"Chez Reavie",NA,28.82,634,22,"PuttsperRoundRound2",2013
64,64,"Webb Simpson",NA,28.83,692,24,"PuttsperRoundRound2",2013
65,65,"Robert Garrigus",NA,28.85,577,20,"PuttsperRoundRound2",2013
65,65,"Casey Wittenberg",NA,28.85,750,26,"PuttsperRoundRound2",2013
67,67,"Jason Kokrak",NA,28.88,693,24,"PuttsperRoundRound2",2013
68,68,"Tommy Gainey",NA,28.89,809,28,"PuttsperRoundRound2",2013
68,68,"Freddie Jacobson",NA,28.89,520,18,"PuttsperRoundRound2",2013
70,70,"Luke List",NA,28.9,607,21,"PuttsperRoundRound2",2013
71,71,"Justin Bolli",NA,28.91,636,22,"PuttsperRoundRound2",2013
71,71,"Jerry Kelly",NA,28.91,636,22,"PuttsperRoundRound2",2013
73,73,"Jeff Overton",NA,28.95,637,22,"PuttsperRoundRound2",2013
73,73,"Shawn Stefani",NA,28.95,579,20,"PuttsperRoundRound2",2013
75,75,"John Merrick",NA,28.96,666,23,"PuttsperRoundRound2",2013
75,75,"Scott Piercy",NA,28.96,666,23,"PuttsperRoundRound2",2013
77,77,"Robert Allenby",NA,29,638,22,"PuttsperRoundRound2",2013
77,77,"Brad Fritsch",NA,29,667,23,"PuttsperRoundRound2",2013
77,77,"Jim Furyk",NA,29,609,21,"PuttsperRoundRound2",2013
77,77,"Fabian Gomez",NA,29,638,22,"PuttsperRoundRound2",2013
77,77,"Carl Pettersson",NA,29,638,22,"PuttsperRoundRound2",2013
77,77,"Vaughn Taylor",NA,29,406,14,"PuttsperRoundRound2",2013
83,83,"John Huh",NA,29.04,813,28,"PuttsperRoundRound2",2013
83,83,"Gary Woodland",NA,29.04,697,24,"PuttsperRoundRound2",2013
85,85,"Ben Crane",NA,29.05,552,19,"PuttsperRoundRound2",2013
85,85,"Jin Park",NA,29.05,552,19,"PuttsperRoundRound2",2013
87,87,"Sergio Garcia",NA,29.06,465,16,"PuttsperRoundRound2",2013
88,88,"Padraig Harrington",NA,29.07,436,15,"PuttsperRoundRound2",2013
89,89,"Ted Potter Jr",NA,29.1,611,21,"PuttsperRoundRound2",2013
90,90,"Dustin Johnson",NA,29.11,553,19,"PuttsperRoundRound2",2013
91,91,"Rory Sabbatini",NA,29.12,728,25,"PuttsperRoundRound2",2013
92,92,"Ben Kohles",NA,29.13,699,24,"PuttsperRoundRound2",2013
92,92,"Tag Ridings",NA,29.13,670,23,"PuttsperRoundRound2",2013
94,94,"David Toms",NA,29.14,408,14,"PuttsperRoundRound2",2013
95,95,"Peter Hanson",NA,29.17,350,12,"PuttsperRoundRound2",2013
95,95,"David Mathis",NA,29.17,671,23,"PuttsperRoundRound2",2013
95,95,"Jordan Spieth",NA,29.17,671,23,"PuttsperRoundRound2",2013
98,98,"Dicky Pride",NA,29.18,642,22,"PuttsperRoundRound2",2013
98,98,"Lee Westwood",NA,29.18,496,17,"PuttsperRoundRound2",2013
100,100,"Scott Brown",NA,29.19,613,21,"PuttsperRoundRound2",2013
101,101,"Kevin Streelman",NA,29.2,730,25,"PuttsperRoundRound2",2013
102,102,"Ken Duke",NA,29.21,818,28,"PuttsperRoundRound2",2013
103,103,"Troy Matteson",NA,29.22,672,23,"PuttsperRoundRound2",2013
104,104,"Morgan Hoffmann",NA,29.25,585,20,"PuttsperRoundRound2",2013
104,104,"Steve LeBrun",NA,29.25,585,20,"PuttsperRoundRound2",2013
104,104,"Kevin Stadler",NA,29.25,702,24,"PuttsperRoundRound2",2013
107,107,"Ben Curtis",NA,29.26,556,19,"PuttsperRoundRound2",2013
107,107,"Luke Guthrie",NA,29.26,790,27,"PuttsperRoundRound2",2013
107,107,"Greg Owen",NA,29.26,673,23,"PuttsperRoundRound2",2013
110,110,"Robert Karlsson",NA,29.29,498,17,"PuttsperRoundRound2",2013
110,110,"Hunter Mahan",NA,29.29,703,24,"PuttsperRoundRound2",2013
110,110,"Ryan Moore",NA,29.29,615,21,"PuttsperRoundRound2",2013
110,110,"DA Points",NA,29.29,820,28,"PuttsperRoundRound2",2013
114,114,"Charley Hoffman",NA,29.3,674,23,"PuttsperRoundRound2",2013
115,115,"Andrew Svoboda",NA,29.31,469,16,"PuttsperRoundRound2",2013
116,116,"Jimmy Walker",NA,29.33,704,24,"PuttsperRoundRound2",2013
117,117,"Angel Cabrera",NA,29.35,587,20,"PuttsperRoundRound2",2013
117,117,"Russell Henley",NA,29.35,675,23,"PuttsperRoundRound2",2013
119,119,"Matt Every",NA,29.36,822,28,"PuttsperRoundRound2",2013
120,120,"Justin Rose",NA,29.38,470,16,"PuttsperRoundRound2",2013
121,121,"Henrik Stenson",NA,29.41,500,17,"PuttsperRoundRound2",2013
122,122,"Zach Johnson",NA,29.43,677,23,"PuttsperRoundRound2",2013
122,122,"John Rollins",NA,29.43,677,23,"PuttsperRoundRound2",2013
122,122,"Josh Teater",NA,29.43,677,23,"PuttsperRoundRound2",2013
125,125,"Brian Stuard",NA,29.46,707,24,"PuttsperRoundRound2",2013
126,126,"Rod Pampling",NA,29.47,442,15,"PuttsperRoundRound2",2013
127,127,"Camilo Villegas",NA,29.5,649,22,"PuttsperRoundRound2",2013
128,128,"Graeme McDowell",NA,29.53,443,15,"PuttsperRoundRound2",2013
128,128,"Ian Poulter",NA,29.53,443,15,"PuttsperRoundRound2",2013
130,130,"Cameron Tringale",NA,29.54,709,24,"PuttsperRoundRound2",2013
131,131,"Roberto Castro",NA,29.55,857,29,"PuttsperRoundRound2",2013
131,131,"Richard Lee",NA,29.55,650,22,"PuttsperRoundRound2",2013
133,133,"Jason Dufner",NA,29.57,621,21,"PuttsperRoundRound2",2013
134,134,"Matt Jones",NA,29.58,710,24,"PuttsperRoundRound2",2013
134,134,"Robert Streb",NA,29.58,710,24,"PuttsperRoundRound2",2013
136,136,"Justin Hicks",NA,29.59,651,22,"PuttsperRoundRound2",2013
137,137,"Jason Bohn",NA,29.61,681,23,"PuttsperRoundRound2",2013
137,137,"Marc Leishman",NA,29.61,681,23,"PuttsperRoundRound2",2013
139,139,"Billy Horschel",NA,29.62,770,26,"PuttsperRoundRound2",2013
139,139,"Lee Williams",NA,29.62,622,21,"PuttsperRoundRound2",2013
141,141,"Nicholas Thompson",NA,29.66,860,29,"PuttsperRoundRound2",2013
142,142,"Kevin Chappell",NA,29.67,712,24,"PuttsperRoundRound2",2013
143,143,"Sean OHair",NA,29.68,564,19,"PuttsperRoundRound2",2013
144,144,"Michael Bradley",NA,29.7,594,20,"PuttsperRoundRound2",2013
145,145,"Chad Campbell",NA,29.71,713,24,"PuttsperRoundRound2",2013
146,146,"Seung Yul Noh",NA,29.74,684,23,"PuttsperRoundRound2",2013
147,147,"Martin Laird",NA,29.76,625,21,"PuttsperRoundRound2",2013
148,148,"Stewart Cink",NA,29.77,655,22,"PuttsperRoundRound2",2013
148,148,"Johnson Wagner",NA,29.77,655,22,"PuttsperRoundRound2",2013
150,150,"Bobby Gates",NA,29.83,537,18,"PuttsperRoundRound2",2013
151,151,"JJ Henry",NA,29.84,746,25,"PuttsperRoundRound2",2013
152,152,"Derek Ernst",NA,29.86,627,21,"PuttsperRoundRound2",2013
153,153,"YE Yang",NA,29.89,568,19,"PuttsperRoundRound2",2013
154,154,"Henrik Norlander",NA,29.9,628,21,"PuttsperRoundRound2",2013
155,155,"John Senden",NA,29.92,718,24,"PuttsperRoundRound2",2013
156,156,"Charlie Beljan",NA,29.96,689,23,"PuttsperRoundRound2",2013
157,157,"Jeff Maggert",NA,30,600,20,"PuttsperRoundRound2",2013
157,157,"Geoff Ogilvy",NA,30,570,19,"PuttsperRoundRound2",2013
157,157,"Michael Thompson",NA,30,660,22,"PuttsperRoundRound2",2013
157,157,"Bo Van Pelt",NA,30,600,20,"PuttsperRoundRound2",2013
157,157,"Mark Wilson",NA,30,540,18,"PuttsperRoundRound2",2013
162,162,"Trevor Immelman",NA,30.04,691,23,"PuttsperRoundRound2",2013
162,162,"Boo Weekley",NA,30.04,811,27,"PuttsperRoundRound2",2013
164,164,"Brandt Jobe",NA,30.06,541,18,"PuttsperRoundRound2",2013
165,165,"Graham DeLaet",NA,30.08,782,26,"PuttsperRoundRound2",2013
166,166,"Bubba Watson",NA,30.15,603,20,"PuttsperRoundRound2",2013
167,167,"Alistair Presnell",NA,30.19,634,21,"PuttsperRoundRound2",2013
168,168,"Brendan Steele",NA,30.2,755,25,"PuttsperRoundRound2",2013
169,169,"Will Claxton",NA,30.43,700,23,"PuttsperRoundRound2",2013
170,170,"Nick Watney",NA,30.44,761,25,"PuttsperRoundRound2",2013
171,171,"DJ Trahan",NA,30.47,457,15,"PuttsperRoundRound2",2013
172,172,"Jim Herman",NA,30.67,552,18,"PuttsperRoundRound2",2013
173,173,"Ryo Ishikawa",NA,30.68,675,22,"PuttsperRoundRound2",2013
174,174,"Ricky Barnes",NA,30.72,768,25,"PuttsperRoundRound2",2013
175,175,"Martin Kaymer",NA,30.75,492,16,"PuttsperRoundRound2",2013
176,176,"Eric Meierdierks",NA,30.83,555,18,"PuttsperRoundRound2",2013
177,177,"Kyle Stanley",NA,30.92,742,24,"PuttsperRoundRound2",2013
178,178,"Lucas Glover",NA,30.95,681,22,"PuttsperRoundRound2",2013
178,178,"Vijay Singh",NA,30.95,588,19,"PuttsperRoundRound2",2013
180,180,"Nicolas Colsaerts",NA,31.63,506,16,"PuttsperRoundRound2",2013
