"GreensorFringeinRegulation_RANKTHISWEEK_2006","GreensorFringeinRegulation_RANKLASTWEEK_2006","GreensorFringeinRegulation_PLAYERNAME_2006","GreensorFringeinRegulation_ROUNDS_2006","GreensorFringeinRegulation_Pct_2006","GreensorFringeinRegulation_TOTALHIT_2006","GreensorFringeinRegulation_TOTALATTEMPTS_2006","GreensorFringeinRegulation_RTPSCORE_2006","stat_name","year"
62,62,"Stephen Leaney",84,72.94,1011,1386,-228,"GreensorFringeinRegulation",2006
63,63,"Thomas Levet",53,72.92,630,864,-88,"GreensorFringeinRegulation",2006
64,64,"Duffy Waldorf",96,72.9,1076,1476,-235,"GreensorFringeinRegulation",2006
65,65,"Bernhard Langer",77,72.86,773,1061,-173,"GreensorFringeinRegulation",2006
65,65,"Daisuke Maruyama",83,72.86,918,1260,-203,"GreensorFringeinRegulation",2006
67,67,"Jason Bohn",104,72.85,1167,1602,-275,"GreensorFringeinRegulation",2006
68,68,"Mathias Gronberg",92,72.84,1035,1421,-247,"GreensorFringeinRegulation",2006
69,69,"Nick Watney",97,72.79,1126,1547,-265,"GreensorFringeinRegulation",2006
70,70,"Richard Johnson",94,72.75,1113,1530,-260,"GreensorFringeinRegulation",2006
71,71,"John Rollins",93,72.71,994,1367,-251,"GreensorFringeinRegulation",2006
72,72,"Chris Couch",75,72.64,876,1206,-197,"GreensorFringeinRegulation",2006
73,73,"Brandt Jobe",91,72.62,915,1260,-214,"GreensorFringeinRegulation",2006
73,73,"Jerry Smith",94,72.62,1098,1512,-235,"GreensorFringeinRegulation",2006
75,75,"Matt Hansen",68,72.61,758,1044,-132,"GreensorFringeinRegulation",2006
75,75,"Davis Love III",85,72.61,745,1026,-203,"GreensorFringeinRegulation",2006
77,77,"Jeff Maggert",81,72.59,887,1222,-174,"GreensorFringeinRegulation",2006
77,77,"Jeff Overton",95,72.59,1136,1565,-248,"GreensorFringeinRegulation",2006
79,79,"Ben Curtis",86,72.51,873,1204,-190,"GreensorFringeinRegulation",2006
79,79,"Sergio Garcia",59,72.51,509,702,-130,"GreensorFringeinRegulation",2006
81,81,"Ian Poulter",53,72.49,548,756,-150,"GreensorFringeinRegulation",2006
82,82,"Jose Maria Olazabal",62,72.47,508,701,-127,"GreensorFringeinRegulation",2006
83,83,"Kirk Triplett",58,72.45,639,882,-155,"GreensorFringeinRegulation",2006
84,84,"Brian Davis",92,72.43,1056,1458,-234,"GreensorFringeinRegulation",2006
85,85,"Billy Andrade",78,72.41,782,1080,-160,"GreensorFringeinRegulation",2006
86,86,"Tom Lehman",70,72.34,612,846,-118,"GreensorFringeinRegulation",2006
87,87,"Brent Geiberger",99,72.29,1169,1617,-254,"GreensorFringeinRegulation",2006
87,87,"Kent Jones",103,72.29,1145,1584,-287,"GreensorFringeinRegulation",2006
89,89,"Steve Flesch",119,72.26,1339,1853,-320,"GreensorFringeinRegulation",2006
90,90,"Steve Lowery",99,72.16,1078,1494,-257,"GreensorFringeinRegulation",2006
91,91,"Paul Goydos",72,72.14,831,1152,-177,"GreensorFringeinRegulation",2006
92,92,"JB Holmes",81,72.11,817,1133,-208,"GreensorFringeinRegulation",2006
93,93,"Rich Beem",85,72.05,843,1170,-219,"GreensorFringeinRegulation",2006
93,93,"Mike Weir",88,72.05,817,1134,-195,"GreensorFringeinRegulation",2006
95,95,"Bubba Dickerson",98,72.03,1115,1548,-270,"GreensorFringeinRegulation",2006
96,96,"Ron Whittaker",81,71.91,919,1278,-186,"GreensorFringeinRegulation",2006
97,97,"Troy Matteson",101,71.89,1138,1583,-236,"GreensorFringeinRegulation",2006
98,98,"Nicholas Thompson",96,71.87,1009,1404,-184,"GreensorFringeinRegulation",2006
99,99,"Pat Perez",50,71.83,543,756,-121,"GreensorFringeinRegulation",2006
100,100,"Charley Hoffman",100,71.78,1147,1598,-330,"GreensorFringeinRegulation",2006
101,101,"Sean OHair",100,71.76,981,1367,-220,"GreensorFringeinRegulation",2006
102,102,"Jeff Sluman",101,71.75,1072,1494,-267,"GreensorFringeinRegulation",2006
103,103,"John Cook",67,71.62,709,990,-139,"GreensorFringeinRegulation",2006
104,104,"Corey Pavin",74,71.61,734,1025,-143,"GreensorFringeinRegulation",2006
105,105,"Mark Calcavecchia",94,71.52,1017,1422,-212,"GreensorFringeinRegulation",2006
105,105,"Tom Pernice Jr",108,71.52,1120,1566,-290,"GreensorFringeinRegulation",2006
105,105,"Paul Stankowski",70,71.52,811,1134,-172,"GreensorFringeinRegulation",2006
108,108,"Retief Goosen",68,71.5,592,828,-161,"GreensorFringeinRegulation",2006
109,109,"Olin Browne",108,71.49,1106,1547,-261,"GreensorFringeinRegulation",2006
110,110,"David Howell",52,71.48,386,540,-108,"GreensorFringeinRegulation",2006
111,111,"Stewart Cink",93,71.46,939,1314,-252,"GreensorFringeinRegulation",2006
112,112,"Eric Axley",91,71.45,1016,1422,-270,"GreensorFringeinRegulation",2006
113,113,"Robert Damron",91,71.39,1053,1475,-221,"GreensorFringeinRegulation",2006
114,114,"Joe Ogilvie",95,71.35,1001,1403,-241,"GreensorFringeinRegulation",2006
115,115,"Ryan Palmer",101,71.32,1052,1475,-251,"GreensorFringeinRegulation",2006
116,116,"Vaughn Taylor",88,71.28,988,1386,-282,"GreensorFringeinRegulation",2006
117,117,"Tjaart van der Walt",60,71.26,667,936,-126,"GreensorFringeinRegulation",2006
118,118,"Henrik Bjornstad",97,71.22,1141,1602,-239,"GreensorFringeinRegulation",2006
119,119,"Dean Wilson",115,71.21,1192,1674,-309,"GreensorFringeinRegulation",2006
120,120,"DJ Trahan",92,71.2,974,1368,-226,"GreensorFringeinRegulation",2006
121,121,"Luke Donald",66,71.19,551,774,-155,"GreensorFringeinRegulation",2006
122,122,"Roger Tambellini",64,71.17,679,954,-129,"GreensorFringeinRegulation",2006
123,123,"Jesper Parnevik",84,71.16,935,1314,-259,"GreensorFringeinRegulation",2006
124,124,"Scott Gutschewski",53,71.11,576,810,-149,"GreensorFringeinRegulation",2006
125,125,"Tommy Armour III",65,71.07,678,954,-168,"GreensorFringeinRegulation",2006
126,126,"Ryan Moore",68,71.05,741,1043,-180,"GreensorFringeinRegulation",2006
127,127,"Bob Tway",81,70.98,856,1206,-190,"GreensorFringeinRegulation",2006
128,128,"Nathan Green",108,70.96,1200,1691,-303,"GreensorFringeinRegulation",2006
129,129,"Jason Gore",86,70.91,919,1296,-198,"GreensorFringeinRegulation",2006
130,130,"Robert Gamez",94,70.87,1046,1476,-219,"GreensorFringeinRegulation",2006
131,131,"Peter Lonard",77,70.83,840,1186,-143,"GreensorFringeinRegulation",2006
132,132,"Harrison Frazar",95,70.81,956,1350,-267,"GreensorFringeinRegulation",2006
133,133,"Marco Dawson",87,70.76,980,1385,-253,"GreensorFringeinRegulation",2006
133,133,"Shigeki Maruyama",94,70.76,1019,1440,-250,"GreensorFringeinRegulation",2006
135,135,"Robert Garrigus",85,70.72,942,1332,-240,"GreensorFringeinRegulation",2006
136,136,"Dudley Hart",83,70.71,903,1277,-194,"GreensorFringeinRegulation",2006
137,137,"Rory Sabbatini",84,70.66,814,1152,-203,"GreensorFringeinRegulation",2006
138,138,"JP Hayes",55,70.57,633,897,-161,"GreensorFringeinRegulation",2006
139,139,"Paul Azinger",87,70.56,1014,1437,-222,"GreensorFringeinRegulation",2006
139,139,"Bill Haas",99,70.56,1117,1583,-271,"GreensorFringeinRegulation",2006
139,139,"Patrick Sheehan",104,70.56,1105,1566,-223,"GreensorFringeinRegulation",2006
142,142,"Tim Herron",82,70.52,787,1116,-162,"GreensorFringeinRegulation",2006
143,143,"Fred Couples",52,70.49,406,576,-87,"GreensorFringeinRegulation",2006
143,143,"Carlos Franco",86,70.49,977,1386,-216,"GreensorFringeinRegulation",2006
145,145,"Freddie Jacobson",56,70.47,685,972,-172,"GreensorFringeinRegulation",2006
146,146,"Brian Gay",107,70.45,1266,1797,-330,"GreensorFringeinRegulation",2006
147,147,"Craig Barlow",77,70.4,735,1044,-205,"GreensorFringeinRegulation",2006
148,148,"Wes Short Jr",96,70.33,1076,1530,-233,"GreensorFringeinRegulation",2006
149,149,"Mark Brooks",90,70.32,936,1331,-162,"GreensorFringeinRegulation",2006
150,150,"Shane Bertsch",104,70.31,1139,1620,-263,"GreensorFringeinRegulation",2006
151,151,"Michael Connell",51,70.24,531,756,-97,"GreensorFringeinRegulation",2006
152,152,"Danny Ellis",68,70.19,758,1080,-179,"GreensorFringeinRegulation",2006
153,153,"Brian Bateman",69,70.15,745,1062,-159,"GreensorFringeinRegulation",2006
153,153,"Carl Pettersson",95,70.15,947,1350,-224,"GreensorFringeinRegulation",2006
155,155,"Larry Mize",53,70.05,517,738,-89,"GreensorFringeinRegulation",2006
156,156,"Justin Leonard",83,70.03,818,1168,-190,"GreensorFringeinRegulation",2006
157,157,"John Huston",74,70,819,1170,-182,"GreensorFringeinRegulation",2006
158,158,"Woody Austin",107,69.99,1171,1673,-266,"GreensorFringeinRegulation",2006
159,159,"Ernie Els",69,69.98,592,846,-165,"GreensorFringeinRegulation",2006
160,160,"Stuart Appleby",83,69.97,806,1152,-227,"GreensorFringeinRegulation",2006
161,161,"Greg Kraft",79,69.9,843,1206,-180,"GreensorFringeinRegulation",2006
162,162,"Ryuji Imada",105,69.88,1093,1564,-257,"GreensorFringeinRegulation",2006
163,163,"DA Points",82,69.77,891,1277,-200,"GreensorFringeinRegulation",2006
164,164,"Todd Fischer",101,69.67,1128,1619,-267,"GreensorFringeinRegulation",2006
165,165,"Lee Janzen",79,69.53,851,1224,-180,"GreensorFringeinRegulation",2006
166,166,"Daniel Chopra",110,69.43,1124,1619,-344,"GreensorFringeinRegulation",2006
167,167,"Steve Jones",83,69.32,861,1242,-176,"GreensorFringeinRegulation",2006
168,168,"Arjun Atwal",97,69.31,1023,1476,-243,"GreensorFringeinRegulation",2006
169,169,"Geoff Ogilvy",76,69.3,648,935,-176,"GreensorFringeinRegulation",2006
170,170,"Jason Schultz",77,69.15,809,1170,-167,"GreensorFringeinRegulation",2006
170,170,"Jimmy Walker",60,69.15,697,1008,-166,"GreensorFringeinRegulation",2006
172,172,"Alex Aragon",63,69.07,670,970,-122,"GreensorFringeinRegulation",2006
173,173,"Ian Leggatt",80,68.97,869,1260,-198,"GreensorFringeinRegulation",2006
174,174,"Michael Allen",84,68.9,893,1296,-232,"GreensorFringeinRegulation",2006
175,175,"Mike Sposa",68,68.87,719,1044,-149,"GreensorFringeinRegulation",2006
176,176,"Tim Petrovic",95,68.85,1028,1493,-210,"GreensorFringeinRegulation",2006
177,177,"Doug Barron",74,68.82,830,1206,-163,"GreensorFringeinRegulation",2006
178,178,"Rod Pampling",89,68.8,805,1170,-227,"GreensorFringeinRegulation",2006
179,179,"Ben Crane",85,68.76,755,1098,-216,"GreensorFringeinRegulation",2006
180,180,"Tag Ridings",103,68.4,1108,1620,-267,"GreensorFringeinRegulation",2006
181,181,"James Driscoll",80,68.27,934,1368,-188,"GreensorFringeinRegulation",2006
182,182,"Jon Mills",68,68.25,662,970,-119,"GreensorFringeinRegulation",2006
183,183,"John Daly",51,67.89,501,738,-109,"GreensorFringeinRegulation",2006
184,184,"JL Lewis",57,67.22,605,900,-112,"GreensorFringeinRegulation",2006
185,185,"David Duval",71,67.19,641,954,-164,"GreensorFringeinRegulation",2006
186,186,"Chris Riley",86,67.15,834,1242,-204,"GreensorFringeinRegulation",2006
187,187,"Vance Veazey",59,67.08,652,972,-161,"GreensorFringeinRegulation",2006
188,188,"Len Mattiace",59,66.74,624,935,-137,"GreensorFringeinRegulation",2006
189,189,"Ryan Hietala",61,66.12,607,918,-128,"GreensorFringeinRegulation",2006
190,190,"Mark OMeara",52,65.84,426,647,-81,"GreensorFringeinRegulation",2006
191,191,"Brad Faxon",78,65.8,864,1313,-190,"GreensorFringeinRegulation",2006
192,192,"John Engler Jr",69,65.61,744,1134,-148,"GreensorFringeinRegulation",2006
193,193,"Hidemichi Tanaka",74,64.96,760,1170,-135,"GreensorFringeinRegulation",2006
194,194,"Greg Chalmers",71,63.94,656,1026,-149,"GreensorFringeinRegulation",2006
195,195,"Aaron Baddeley",78,63.89,782,1224,-224,"GreensorFringeinRegulation",2006
196,196,"Todd Hamilton",72,61.61,621,1008,-134,"GreensorFringeinRegulation",2006
