"Scrambling30ydsRTPScore_RANKTHISWEEK_2015","Scrambling30ydsRTPScore_RANKLASTWEEK_2015","Scrambling30ydsRTPScore_PLAYERNAME_2015","Scrambling30ydsRTPScore_ROUNDS_2015","Scrambling30ydsRTPScore_AVGRTP_2015","Scrambling30ydsRTPScore_TOTALHOLES_2015","Scrambling30ydsRTPScore_TOTALRTP_2015","stat_name","year"
41,41,"Justin Leonard",61,0.806,72,58,"Scrambling30ydsRTPScore",2015
41,41,"DA Points",72,0.806,67,54,"Scrambling30ydsRTPScore",2015
43,43,"Brendon de Jonge",106,0.807,83,67,"Scrambling30ydsRTPScore",2015
44,44,"Matt Jones",89,0.81,63,51,"Scrambling30ydsRTPScore",2015
45,45,"Steven Bowditch",103,0.811,111,90,"Scrambling30ydsRTPScore",2015
46,46,"Hunter Mahan",88,0.812,85,69,"Scrambling30ydsRTPScore",2015
47,47,"Russell Henley",87,0.813,80,65,"Scrambling30ydsRTPScore",2015
47,47,"David Toms",62,0.813,48,39,"Scrambling30ydsRTPScore",2015
49,49,"Webb Simpson",81,0.817,60,49,"Scrambling30ydsRTPScore",2015
50,50,"Daniel Berger",97,0.818,88,72,"Scrambling30ydsRTPScore",2015
50,50,"Charl Schwartzel",67,0.818,33,27,"Scrambling30ydsRTPScore",2015
52,52,"Oscar Fraustro",58,0.821,39,32,"Scrambling30ydsRTPScore",2015
52,52,"Davis Love III",51,0.821,39,32,"Scrambling30ydsRTPScore",2015
54,54,"Morgan Hoffmann",85,0.823,96,79,"Scrambling30ydsRTPScore",2015
55,55,"Keegan Bradley",87,0.824,74,61,"Scrambling30ydsRTPScore",2015
55,55,"Ian Poulter",68,0.824,51,42,"Scrambling30ydsRTPScore",2015
55,55,"Patrick Rodgers",57,0.824,51,42,"Scrambling30ydsRTPScore",2015
58,58,"Brandt Snedeker",98,0.828,87,72,"Scrambling30ydsRTPScore",2015
59,59,"Harris English",105,0.829,105,87,"Scrambling30ydsRTPScore",2015
59,59,"Colt Knost",90,0.829,70,58,"Scrambling30ydsRTPScore",2015
59,59,"Kevin Streelman",95,0.829,70,58,"Scrambling30ydsRTPScore",2015
62,62,"Scott Piercy",90,0.83,94,78,"Scrambling30ydsRTPScore",2015
63,63,"Brian Davis",86,0.831,71,59,"Scrambling30ydsRTPScore",2015
63,63,"Jhonattan Vegas",90,0.831,83,69,"Scrambling30ydsRTPScore",2015
65,65,"Marc Leishman",74,0.833,66,55,"Scrambling30ydsRTPScore",2015
65,65,"Vijay Singh",78,0.833,54,45,"Scrambling30ydsRTPScore",2015
67,67,"Brian Harman",90,0.835,91,76,"Scrambling30ydsRTPScore",2015
67,67,"Scott Langley",94,0.835,79,66,"Scrambling30ydsRTPScore",2015
69,69,"William McGirt",103,0.836,67,56,"Scrambling30ydsRTPScore",2015
70,70,"Fabian Gomez",83,0.837,92,77,"Scrambling30ydsRTPScore",2015
71,71,"George McNeill",93,0.838,74,62,"Scrambling30ydsRTPScore",2015
72,72,"JJ Henry",94,0.839,93,78,"Scrambling30ydsRTPScore",2015
73,73,"Sean OHair",86,0.84,81,68,"Scrambling30ydsRTPScore",2015
74,74,"Paul Casey",87,0.841,69,58,"Scrambling30ydsRTPScore",2015
75,75,"Sergio Garcia",59,0.842,38,32,"Scrambling30ydsRTPScore",2015
76,76,"Tom Hoge",83,0.843,70,59,"Scrambling30ydsRTPScore",2015
77,77,"Jamie Donaldson",50,0.848,33,28,"Scrambling30ydsRTPScore",2015
78,78,"Jon Curran",83,0.851,67,57,"Scrambling30ydsRTPScore",2015
78,78,"Ryan Palmer",80,0.851,67,57,"Scrambling30ydsRTPScore",2015
80,80,"Robert Streb",110,0.861,101,87,"Scrambling30ydsRTPScore",2015
81,81,"Seung Yul Noh",65,0.862,87,75,"Scrambling30ydsRTPScore",2015
82,82,"Russell Knox",96,0.863,80,69,"Scrambling30ydsRTPScore",2015
83,83,"Martin Laird",77,0.865,96,83,"Scrambling30ydsRTPScore",2015
83,83,"Danny Lee",120,0.865,104,90,"Scrambling30ydsRTPScore",2015
83,83,"Alex Prugh",84,0.865,74,64,"Scrambling30ydsRTPScore",2015
86,86,"Luke Guthrie",84,0.867,83,72,"Scrambling30ydsRTPScore",2015
87,87,"John Peterson",84,0.869,61,53,"Scrambling30ydsRTPScore",2015
88,88,"Scott Brown",97,0.875,72,63,"Scrambling30ydsRTPScore",2015
88,88,"Johnson Wagner",68,0.875,56,49,"Scrambling30ydsRTPScore",2015
88,88,"Tim Wilkinson",73,0.875,64,56,"Scrambling30ydsRTPScore",2015
91,91,"Jason Bohn",95,0.877,73,64,"Scrambling30ydsRTPScore",2015
92,92,"Troy Merritt",91,0.88,100,88,"Scrambling30ydsRTPScore",2015
93,93,"Bill Haas",89,0.881,67,59,"Scrambling30ydsRTPScore",2015
94,94,"Bryce Molder",91,0.882,76,67,"Scrambling30ydsRTPScore",2015
94,94,"Chris Stroud",84,0.882,85,75,"Scrambling30ydsRTPScore",2015
96,96,"Gonzalo Fdez Castano",81,0.884,69,61,"Scrambling30ydsRTPScore",2015
97,97,"Rory Sabbatini",81,0.886,70,62,"Scrambling30ydsRTPScore",2015
98,98,"Boo Weekley",79,0.887,62,55,"Scrambling30ydsRTPScore",2015
99,99,"Alex Cejka",94,0.888,89,79,"Scrambling30ydsRTPScore",2015
99,99,"James Hahn",94,0.888,80,71,"Scrambling30ydsRTPScore",2015
101,101,"Spencer Levin",99,0.889,63,56,"Scrambling30ydsRTPScore",2015
101,101,"Pat Perez",96,0.889,72,64,"Scrambling30ydsRTPScore",2015
101,101,"Adam Scott",51,0.889,36,32,"Scrambling30ydsRTPScore",2015
104,104,"Bo Van Pelt",81,0.892,93,83,"Scrambling30ydsRTPScore",2015
105,105,"Martin Flores",95,0.893,75,67,"Scrambling30ydsRTPScore",2015
106,106,"Carl Pettersson",106,0.898,118,106,"Scrambling30ydsRTPScore",2015
107,107,"Angel Cabrera",53,0.902,51,46,"Scrambling30ydsRTPScore",2015
107,107,"Geoff Ogilvy",50,0.902,41,37,"Scrambling30ydsRTPScore",2015
109,109,"Jason Gore",76,0.904,52,47,"Scrambling30ydsRTPScore",2015
110,110,"Derek Ernst",75,0.906,53,48,"Scrambling30ydsRTPScore",2015
111,111,"Sangmoon Bae",98,0.907,107,97,"Scrambling30ydsRTPScore",2015
111,111,"Brian Stuard",97,0.907,75,68,"Scrambling30ydsRTPScore",2015
113,113,"JB Holmes",89,0.908,98,89,"Scrambling30ydsRTPScore",2015
113,113,"Nick Watney",91,0.908,87,79,"Scrambling30ydsRTPScore",2015
115,115,"Mark Hubbard",79,0.909,55,50,"Scrambling30ydsRTPScore",2015
116,116,"Jason Dufner",76,0.913,46,42,"Scrambling30ydsRTPScore",2015
116,116,"Matt Every",73,0.913,103,94,"Scrambling30ydsRTPScore",2015
116,116,"Jim Herman",88,0.913,69,63,"Scrambling30ydsRTPScore",2015
116,116,"Justin Thomas",106,0.913,104,95,"Scrambling30ydsRTPScore",2015
120,120,"Michael Thompson",83,0.914,93,85,"Scrambling30ydsRTPScore",2015
121,121,"Billy Hurley III",83,0.915,59,54,"Scrambling30ydsRTPScore",2015
122,122,"Andrew Svoboda",80,0.919,99,91,"Scrambling30ydsRTPScore",2015
123,123,"Steve Wheatcroft",87,0.92,75,69,"Scrambling30ydsRTPScore",2015
124,124,"Hudson Swafford",97,0.921,76,70,"Scrambling30ydsRTPScore",2015
125,125,"Charley Hoffman",97,0.923,78,72,"Scrambling30ydsRTPScore",2015
126,126,"John Merrick",78,0.925,53,49,"Scrambling30ydsRTPScore",2015
127,127,"Stewart Cink",77,0.929,70,65,"Scrambling30ydsRTPScore",2015
128,128,"Derek Fathauer",81,0.93,86,80,"Scrambling30ydsRTPScore",2015
129,129,"Ryo Ishikawa",90,0.931,102,95,"Scrambling30ydsRTPScore",2015
129,129,"Carlos Ortiz",100,0.931,101,94,"Scrambling30ydsRTPScore",2015
129,129,"Jonathan Randolph",72,0.931,58,54,"Scrambling30ydsRTPScore",2015
132,132,"Michael Putnam",87,0.933,60,56,"Scrambling30ydsRTPScore",2015
133,133,"Phil Mickelson",70,0.934,61,57,"Scrambling30ydsRTPScore",2015
134,134,"Adam Hadwin",95,0.935,107,100,"Scrambling30ydsRTPScore",2015
134,134,"Scott Stallings",60,0.935,77,72,"Scrambling30ydsRTPScore",2015
134,134,"Brendan Steele",88,0.935,77,72,"Scrambling30ydsRTPScore",2015
137,137,"Erik Compton",86,0.936,78,73,"Scrambling30ydsRTPScore",2015
137,137,"Nick Taylor",91,0.936,94,88,"Scrambling30ydsRTPScore",2015
139,139,"Chris Kirk",76,0.938,65,61,"Scrambling30ydsRTPScore",2015
139,139,"Ryan Moore",81,0.938,64,60,"Scrambling30ydsRTPScore",2015
141,141,"Billy Horschel",99,0.939,82,77,"Scrambling30ydsRTPScore",2015
141,141,"Sam Saunders",83,0.939,49,46,"Scrambling30ydsRTPScore",2015
143,143,"Jason Day",75,0.941,51,48,"Scrambling30ydsRTPScore",2015
144,144,"Chez Reavie",56,0.946,37,35,"Scrambling30ydsRTPScore",2015
145,145,"Shawn Stefani",94,0.947,94,89,"Scrambling30ydsRTPScore",2015
146,146,"Aaron Baddeley",76,0.948,97,92,"Scrambling30ydsRTPScore",2015
147,147,"Greg Owen",58,0.95,40,38,"Scrambling30ydsRTPScore",2015
148,148,"Kevin Chappell",86,0.951,81,77,"Scrambling30ydsRTPScore",2015
149,149,"Justin Rose",69,0.957,47,45,"Scrambling30ydsRTPScore",2015
150,150,"Chesson Hadley",101,0.966,119,115,"Scrambling30ydsRTPScore",2015
150,150,"Hideki Matsuyama",95,0.966,58,56,"Scrambling30ydsRTPScore",2015
152,152,"Lucas Glover",79,0.968,63,61,"Scrambling30ydsRTPScore",2015
153,153,"Padraig Harrington",60,0.971,69,67,"Scrambling30ydsRTPScore",2015
153,153,"Bill Lunde",50,0.971,34,33,"Scrambling30ydsRTPScore",2015
155,155,"Ben Martin",93,0.972,72,70,"Scrambling30ydsRTPScore",2015
156,156,"Brice Garnett",81,0.976,83,81,"Scrambling30ydsRTPScore",2015
156,156,"Dustin Johnson",75,0.976,41,40,"Scrambling30ydsRTPScore",2015
156,156,"Jeff Overton",94,0.976,85,83,"Scrambling30ydsRTPScore",2015
159,159,"Lee Westwood",56,0.979,48,47,"Scrambling30ydsRTPScore",2015
160,160,"Charlie Beljan",76,0.982,56,55,"Scrambling30ydsRTPScore",2015
161,161,"Rickie Fowler",76,0.985,65,64,"Scrambling30ydsRTPScore",2015
161,161,"Whee Kim",71,0.985,66,65,"Scrambling30ydsRTPScore",2015
163,163,"Tony Finau",106,0.991,113,112,"Scrambling30ydsRTPScore",2015
163,163,"Andres Gonzales",90,0.991,114,113,"Scrambling30ydsRTPScore",2015
165,165,"Roberto Castro",54,1,32,32,"Scrambling30ydsRTPScore",2015
165,165,"Cameron Percy",72,1,67,67,"Scrambling30ydsRTPScore",2015
165,165,"Jim Renner",68,1,66,66,"Scrambling30ydsRTPScore",2015
165,165,"Nicholas Thompson",90,1,67,67,"Scrambling30ydsRTPScore",2015
169,169,"Andrew Putnam",68,1.011,95,96,"Scrambling30ydsRTPScore",2015
170,170,"Jason Kokrak",88,1.013,78,79,"Scrambling30ydsRTPScore",2015
171,171,"Tyrone Van Aswegen",58,1.033,61,63,"Scrambling30ydsRTPScore",2015
172,172,"Ricky Barnes",82,1.047,86,90,"Scrambling30ydsRTPScore",2015
173,173,"Robert Garrigus",70,1.061,66,70,"Scrambling30ydsRTPScore",2015
174,174,"Max Homa",78,1.062,65,69,"Scrambling30ydsRTPScore",2015
175,175,"Graham DeLaet",65,1.065,62,66,"Scrambling30ydsRTPScore",2015
176,176,"Andres Romero",69,1.066,76,81,"Scrambling30ydsRTPScore",2015
177,177,"Ernie Els",57,1.085,59,64,"Scrambling30ydsRTPScore",2015
178,178,"Roger Sloan",56,1.1,60,66,"Scrambling30ydsRTPScore",2015
179,179,"Retief Goosen",81,1.101,79,87,"Scrambling30ydsRTPScore",2015
180,180,"Robert Allenby",63,1.105,57,63,"Scrambling30ydsRTPScore",2015
181,181,"Eric Axley",57,1.117,60,67,"Scrambling30ydsRTPScore",2015
182,182,"Byron Smith",59,1.132,38,43,"Scrambling30ydsRTPScore",2015
183,183,"Steven Alker",62,1.139,36,41,"Scrambling30ydsRTPScore",2015
184,184,"Gary Woodland",81,1.15,60,69,"Scrambling30ydsRTPScore",2015
