"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2005","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2005","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2005","FirstTeeEarlyRound4ScoringAverage__2005","FirstTeeEarlyRound4ScoringAverage_AVG_2005","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2005","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2005","stat_name","year"
79,79,"Sean OHair",NA,70.91,780,11,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Olin Browne",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Matt Davidson",NA,71,213,3,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Joe Durant",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"John Elliott",NA,71,213,3,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Retief Goosen",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Mathias Gronberg",NA,71,284,4,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Ryuji Imada",NA,71,497,7,"FirstTeeEarlyRound4ScoringAverage",2005
81,81,"Bernhard Langer",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2005
89,89,"Lucas Glover",NA,71.1,711,10,"FirstTeeEarlyRound4ScoringAverage",2005
90,90,"Jeff Sluman",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2005
91,91,"Tjaart van der Walt",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2005
92,92,"Rob Rashell",NA,71.2,356,5,"FirstTeeEarlyRound4ScoringAverage",2005
93,93,"Paul Claxton",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2005
93,93,"Adam Scott",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2005
95,95,"Ted Purdy",NA,71.31,927,13,"FirstTeeEarlyRound4ScoringAverage",2005
96,96,"Daniel Chopra",NA,71.33,642,9,"FirstTeeEarlyRound4ScoringAverage",2005
96,96,"Chris DiMarco",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2005
96,96,"Hank Kuehne",NA,71.33,642,9,"FirstTeeEarlyRound4ScoringAverage",2005
96,96,"Corey Pavin",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2005
96,96,"Chris Smith",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2005
101,101,"Phillip Price",NA,71.38,571,8,"FirstTeeEarlyRound4ScoringAverage",2005
101,101,"Kevin Sutherland",NA,71.38,571,8,"FirstTeeEarlyRound4ScoringAverage",2005
103,103,"Brian Davis",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2005
104,104,"Will Ma Kenzie",NA,71.43,500,7,"FirstTeeEarlyRound4ScoringAverage",2005
105,105,"Woody Austin",NA,71.44,643,9,"FirstTeeEarlyRound4ScoringAverage",2005
105,105,"Robert Damron",NA,71.44,643,9,"FirstTeeEarlyRound4ScoringAverage",2005
107,107,"DJ Brigman",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2005
107,107,"Glen Day",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2005
107,107,"Bradley Hughes",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2005
107,107,"Roland Thatcher",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2005
107,107,"DJ Trahan",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2005
107,107,"Tiger Woods",NA,71.5,143,2,"FirstTeeEarlyRound4ScoringAverage",2005
113,113,"Patrick Sheehan",NA,71.54,930,13,"FirstTeeEarlyRound4ScoringAverage",2005
114,114,"Tom Pernice Jr",NA,71.55,787,11,"FirstTeeEarlyRound4ScoringAverage",2005
115,115,"Todd Fischer",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2005
115,115,"Fred Funk",NA,71.6,716,10,"FirstTeeEarlyRound4ScoringAverage",2005
117,117,"Freddie Jacobson",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2005
118,118,"Jonathan Byrd",NA,71.7,717,10,"FirstTeeEarlyRound4ScoringAverage",2005
119,119,"John Daly",NA,71.71,502,7,"FirstTeeEarlyRound4ScoringAverage",2005
119,119,"Jonathan Kaye",NA,71.71,502,7,"FirstTeeEarlyRound4ScoringAverage",2005
121,121,"Brendan Jones",NA,71.75,574,8,"FirstTeeEarlyRound4ScoringAverage",2005
122,122,"JL Lewis",NA,71.78,646,9,"FirstTeeEarlyRound4ScoringAverage",2005
123,123,"Arjun Atwal",NA,71.8,718,10,"FirstTeeEarlyRound4ScoringAverage",2005
123,123,"Ian Poulter",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2005
123,123,"Rory Sabbatini",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2005
126,126,"Geoff Ogilvy",NA,71.83,431,6,"FirstTeeEarlyRound4ScoringAverage",2005
127,127,"Lee Janzen",NA,71.86,503,7,"FirstTeeEarlyRound4ScoringAverage",2005
127,127,"Mario Tiziani",NA,71.86,503,7,"FirstTeeEarlyRound4ScoringAverage",2005
129,129,"Joey Snyder III",NA,71.91,791,11,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Stephen Ames",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Tommy Armour III",NA,72,792,11,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Danny Briggs",NA,72,144,2,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Robert Gamez",NA,72,576,8,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Matt Gogel",NA,72,216,3,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Bob Heintz",NA,72,288,4,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Mark Hensby",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Stephen Leaney",NA,72,216,3,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Jesper Parnevik",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2005
130,130,"Darron Stiles",NA,72,72,1,"FirstTeeEarlyRound4ScoringAverage",2005
140,140,"Joe Ogilvie",NA,72.1,721,10,"FirstTeeEarlyRound4ScoringAverage",2005
141,141,"Brandt Jobe",NA,72.13,577,8,"FirstTeeEarlyRound4ScoringAverage",2005
142,142,"Alex Cejka",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2005
142,142,"Peter Lonard",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2005
144,144,"Scott Gutschewski",NA,72.25,578,8,"FirstTeeEarlyRound4ScoringAverage",2005
144,144,"Steve Stricker",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2005
146,146,"Mark Wilson",NA,72.33,217,3,"FirstTeeEarlyRound4ScoringAverage",2005
147,147,"Carlos Franco",NA,72.4,362,5,"FirstTeeEarlyRound4ScoringAverage",2005
147,147,"Tim Petrovic",NA,72.4,362,5,"FirstTeeEarlyRound4ScoringAverage",2005
149,149,"Sergio Garcia",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2005
150,150,"Marco Dawson",NA,72.5,435,6,"FirstTeeEarlyRound4ScoringAverage",2005
150,150,"Skip Kendall",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2005
150,150,"Thomas Levet",NA,72.5,435,6,"FirstTeeEarlyRound4ScoringAverage",2005
150,150,"Shaun Micheel",NA,72.5,145,2,"FirstTeeEarlyRound4ScoringAverage",2005
150,150,"Arron Oberholser",NA,72.5,145,2,"FirstTeeEarlyRound4ScoringAverage",2005
150,150,"Jay Williamson",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2005
156,156,"Jeff Maggert",NA,72.6,363,5,"FirstTeeEarlyRound4ScoringAverage",2005
156,156,"Dennis Paulson",NA,72.6,363,5,"FirstTeeEarlyRound4ScoringAverage",2005
158,158,"Jerry Kelly",NA,72.63,581,8,"FirstTeeEarlyRound4ScoringAverage",2005
159,159,"Mark Calcavecchia",NA,72.64,799,11,"FirstTeeEarlyRound4ScoringAverage",2005
160,160,"David Hearn",NA,72.67,436,6,"FirstTeeEarlyRound4ScoringAverage",2005
160,160,"John Huston",NA,72.67,218,3,"FirstTeeEarlyRound4ScoringAverage",2005
162,162,"Jose Maria Olazabal",NA,72.75,291,4,"FirstTeeEarlyRound4ScoringAverage",2005
162,162,"Hideto Tanihara",NA,72.75,291,4,"FirstTeeEarlyRound4ScoringAverage",2005
164,164,"Scott McCarron",NA,72.86,510,7,"FirstTeeEarlyRound4ScoringAverage",2005
165,165,"Todd Hamilton",NA,72.88,583,8,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Chris Anderson",NA,73,219,3,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Billy Andrade",NA,73,365,5,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Craig Barlow",NA,73,365,5,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"KJ Choi",NA,73,438,6,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Brad Faxon",NA,73,292,4,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Brent Geiberger",NA,73,73,1,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Steve Lowery",NA,73,438,6,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Andrew Magee",NA,73,219,3,"FirstTeeEarlyRound4ScoringAverage",2005
166,166,"Ryan Palmer",NA,73,657,9,"FirstTeeEarlyRound4ScoringAverage",2005
175,175,"Tom Gillis",NA,73.14,512,7,"FirstTeeEarlyRound4ScoringAverage",2005
176,176,"Bob Tway",NA,73.2,366,5,"FirstTeeEarlyRound4ScoringAverage",2005
177,177,"Jason Allred",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2005
177,177,"David Toms",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2005
179,179,"Gavin Coles",NA,73.4,367,5,"FirstTeeEarlyRound4ScoringAverage",2005
179,179,"Franklin Langham",NA,73.4,367,5,"FirstTeeEarlyRound4ScoringAverage",2005
181,181,"Charlie Wi",NA,73.5,441,6,"FirstTeeEarlyRound4ScoringAverage",2005
182,182,"Mark Brooks",NA,73.6,368,5,"FirstTeeEarlyRound4ScoringAverage",2005
182,182,"Kent Jones",NA,73.6,368,5,"FirstTeeEarlyRound4ScoringAverage",2005
184,184,"Jim Carter",NA,73.67,221,3,"FirstTeeEarlyRound4ScoringAverage",2005
184,184,"Chris Riley",NA,73.67,442,6,"FirstTeeEarlyRound4ScoringAverage",2005
186,186,"Mark OMeara",NA,73.8,369,5,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Ben Curtis",NA,74,148,2,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Paul Gow",NA,74,444,6,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Scott Hend",NA,74,148,2,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Michael Long",NA,74,222,3,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Len Mattiace",NA,74,222,3,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Pat Perez",NA,74,444,6,"FirstTeeEarlyRound4ScoringAverage",2005
187,187,"Craig Perks",NA,74,148,2,"FirstTeeEarlyRound4ScoringAverage",2005
194,194,"Dean Wilson",NA,74.33,223,3,"FirstTeeEarlyRound4ScoringAverage",2005
195,195,"Steve Flesch",NA,74.4,372,5,"FirstTeeEarlyRound4ScoringAverage",2005
196,196,"Paul Azinger",NA,74.5,447,6,"FirstTeeEarlyRound4ScoringAverage",2005
197,197,"Steve Allan",NA,74.67,448,6,"FirstTeeEarlyRound4ScoringAverage",2005
197,197,"Rod Pampling",NA,74.67,448,6,"FirstTeeEarlyRound4ScoringAverage",2005
199,199,"Bill Glasson",NA,76,228,3,"FirstTeeEarlyRound4ScoringAverage",2005
199,199,"Jay Haas",NA,76,228,3,"FirstTeeEarlyRound4ScoringAverage",2005
199,199,"Padraig Harrington",NA,76,228,3,"FirstTeeEarlyRound4ScoringAverage",2005
202,202,"Lee Westwood",NA,79,79,1,"FirstTeeEarlyRound4ScoringAverage",2005
