"DrivingPct320Measured_RANKTHISWEEK_2008","DrivingPct320Measured_RANKLASTWEEK_2008","DrivingPct320Measured_PLAYERNAME_2008","DrivingPct320Measured_ROUNDS_2008","DrivingPct320Measured_Pct_2008","DrivingPct320Measured_TOTALDRIVESFOR320_2008","DrivingPct320Measured_TOTALDRVSOVERALL_2008","DrivingPct320Measured_RELATIVETOPAR_2008","stat_name","year"
1,1,"Bubba Watson",97,44.12,75,170,-0.37,"DrivingPct320Measured",2008
2,2,"JB Holmes",86,36.99,54,146,-0.41,"DrivingPct320Measured",2008
3,3,"Robert Garrigus",90,34.09,60,176,-0.32,"DrivingPct320Measured",2008
4,4,"Dustin Johnson",92,32.95,58,176,-0.4,"DrivingPct320Measured",2008
5,5,"Angel Cabrera",55,28.21,22,78,-0.27,"DrivingPct320Measured",2008
6,6,"Nick Watney",96,23.3,41,176,-0.39,"DrivingPct320Measured",2008
7,7,"Tag Ridings",88,22.73,40,176,-0.33,"DrivingPct320Measured",2008
8,8,"Tommy Gainey",60,21.15,22,104,-0.14,"DrivingPct320Measured",2008
9,9,"Jason Allred",63,20.18,23,114,-0.13,"DrivingPct320Measured",2008
10,10,"Steve Allan",58,20,20,100,-0.1,"DrivingPct320Measured",2008
11,11,"Vijay Singh",82,19.7,26,132,-0.38,"DrivingPct320Measured",2008
12,12,"Jeff Overton",103,19.47,37,190,-0.27,"DrivingPct320Measured",2008
13,13,"Harrison Frazar",73,19.23,25,130,-0.28,"DrivingPct320Measured",2008
14,14,"Charley Hoffman",94,19.02,35,184,-0.17,"DrivingPct320Measured",2008
15,15,"Anthony Kim",81,18.84,26,138,-0.12,"DrivingPct320Measured",2008
16,16,"Davis Love III",78,18.38,25,136,-0.16,"DrivingPct320Measured",2008
17,17,"Jason Gore",94,17.93,33,184,-0.45,"DrivingPct320Measured",2008
18,18,"Charles Warren",79,17.72,28,158,-0.54,"DrivingPct320Measured",2008
19,19,"John Merrick",98,17.68,29,164,-0.28,"DrivingPct320Measured",2008
20,20,"Adam Scott",51,17.14,12,70,-0.75,"DrivingPct320Measured",2008
21,21,"Travis Perkins",53,17.02,16,94,-0.31,"DrivingPct320Measured",2008
22,22,"Brandt Jobe",52,16.67,16,96,-0.25,"DrivingPct320Measured",2008
23,23,"Lucas Glover",91,16.09,28,174,-0.25,"DrivingPct320Measured",2008
24,24,"Richard Johnson",77,16,24,150,-0.29,"DrivingPct320Measured",2008
25,25,"Jason Day",81,15.43,25,162,-0.28,"DrivingPct320Measured",2008
26,26,"Jimmy Walker",73,15.38,20,130,-0.55,"DrivingPct320Measured",2008
27,27,"Padraig Harrington",52,14.71,10,68,-0.4,"DrivingPct320Measured",2008
28,28,"Daniel Chopra",84,14.67,22,150,-0.36,"DrivingPct320Measured",2008
29,29,"Pat Perez",93,14.63,24,164,-0.38,"DrivingPct320Measured",2008
30,30,"Mathew Goggin",91,14.37,25,174,-0.44,"DrivingPct320Measured",2008
