"Back9Round4ScoringAverage_RANKTHISWEEK_2005","Back9Round4ScoringAverage_RANKLASTWEEK_2005","Back9Round4ScoringAverage_PLAYERNAME_2005","Back9Round4ScoringAverage__2005","Back9Round4ScoringAverage_AVG_2005","Back9Round4ScoringAverage_TOTALSTROKES_2005","Back9Round4ScoringAverage_TOTALROUNDS_2005","stat_name","year"
1,1,"Tiger Woods",NA,33.94,577,17,"Back9Round4ScoringAverage",2005
2,2,"Loren Roberts",NA,34.56,311,9,"Back9Round4ScoringAverage",2005
3,3,"Kevin Na",NA,34.57,484,14,"Back9Round4ScoringAverage",2005
3,3,"Omar Uresti",NA,34.57,484,14,"Back9Round4ScoringAverage",2005
5,5,"Bart Bryant",NA,34.63,658,19,"Back9Round4ScoringAverage",2005
6,6,"Michael Allen",NA,34.67,520,15,"Back9Round4ScoringAverage",2005
6,6,"JJ Henry",NA,34.67,624,18,"Back9Round4ScoringAverage",2005
8,8,"Dan Forsman",NA,34.75,278,8,"Back9Round4ScoringAverage",2005
9,9,"Chad Campbell",NA,34.8,696,20,"Back9Round4ScoringAverage",2005
10,10,"Robert Allenby",NA,34.93,524,15,"Back9Round4ScoringAverage",2005
10,10,"Lucas Glover",NA,34.93,524,15,"Back9Round4ScoringAverage",2005
12,12,"John Cook",NA,35,350,10,"Back9Round4ScoringAverage",2005
12,12,"Matt Davidson",NA,35,210,6,"Back9Round4ScoringAverage",2005
12,12,"Davis Love III",NA,35,525,15,"Back9Round4ScoringAverage",2005
12,12,"Craig Perks",NA,35,210,6,"Back9Round4ScoringAverage",2005
12,12,"Nick Watney",NA,35,455,13,"Back9Round4ScoringAverage",2005
17,17,"Rocco Mediate",NA,35.07,491,14,"Back9Round4ScoringAverage",2005
18,18,"Jeff Brehaut",NA,35.09,386,11,"Back9Round4ScoringAverage",2005
19,19,"DJ Brigman",NA,35.1,351,10,"Back9Round4ScoringAverage",2005
19,19,"Jim Furyk",NA,35.1,737,21,"Back9Round4ScoringAverage",2005
