"Par5ScoringAverage_RANKTHISWEEK_2009","Par5ScoringAverage_RANKLASTWEEK_2009","Par5ScoringAverage_PLAYERNAME_2009","Par5ScoringAverage_ROUNDS_2009","Par5ScoringAverage_AVG_2009","Par5ScoringAverage_TOTALSTROKES_2009","Par5ScoringAverage_TOTALHOLES_2009","stat_name","year"
70,70,"Brendon de Jonge",90,4.66,1336,287,"Par5ScoringAverage",2009
70,70,"Mathew Goggin",76,4.66,1091,234,"Par5ScoringAverage",2009
70,70,"Padraig Harrington",66,4.66,965,207,"Par5ScoringAverage",2009
70,70,"Michael Letzig",96,4.66,1408,302,"Par5ScoringAverage",2009
70,70,"Ryan Moore",89,4.66,1306,280,"Par5ScoringAverage",2009
70,70,"Jeff Overton",92,4.66,1357,291,"Par5ScoringAverage",2009
70,70,"Ted Purdy",101,4.66,1440,309,"Par5ScoringAverage",2009
70,70,"Brett Quigley",92,4.66,1350,290,"Par5ScoringAverage",2009
70,70,"Patrick Sheehan",51,4.66,750,161,"Par5ScoringAverage",2009
70,70,"Vijay Singh",71,4.66,955,205,"Par5ScoringAverage",2009
70,70,"Nicholas Thompson",96,4.66,1460,313,"Par5ScoringAverage",2009
83,83,"Brad Adamonis",70,4.67,1031,221,"Par5ScoringAverage",2009
83,83,"Aaron Baddeley",66,4.67,971,208,"Par5ScoringAverage",2009
83,83,"Rich Beem",77,4.67,1135,243,"Par5ScoringAverage",2009
83,83,"Kris Blanks",60,4.67,887,190,"Par5ScoringAverage",2009
83,83,"Jason Dufner",90,4.67,1323,283,"Par5ScoringAverage",2009
83,83,"Steve Elkington",70,4.67,1103,236,"Par5ScoringAverage",2009
83,83,"Bob Estes",78,4.67,1139,244,"Par5ScoringAverage",2009
83,83,"Brian Gay",96,4.67,1288,276,"Par5ScoringAverage",2009
83,83,"Nathan Green",104,4.67,1462,313,"Par5ScoringAverage",2009
83,83,"Phil Mickelson",66,4.67,947,203,"Par5ScoringAverage",2009
83,83,"Sean OHair",80,4.67,1060,227,"Par5ScoringAverage",2009
83,83,"Greg Owen",97,4.67,1373,294,"Par5ScoringAverage",2009
83,83,"Justin Rose",71,4.67,991,212,"Par5ScoringAverage",2009
83,83,"Brandt Snedeker",81,4.67,1173,251,"Par5ScoringAverage",2009
83,83,"Kevin Streelman",97,4.67,1331,285,"Par5ScoringAverage",2009
83,83,"Johnson Wagner",81,4.67,1187,254,"Par5ScoringAverage",2009
83,83,"Charlie Wi",92,4.67,1351,289,"Par5ScoringAverage",2009
100,100,"Robert Allenby",71,4.68,973,208,"Par5ScoringAverage",2009
100,100,"Cameron Beckman",87,4.68,1225,262,"Par5ScoringAverage",2009
100,100,"Chad Campbell",90,4.68,1281,274,"Par5ScoringAverage",2009
100,100,"Jim Furyk",86,4.68,1211,259,"Par5ScoringAverage",2009
100,100,"Tim Herron",87,4.68,1207,258,"Par5ScoringAverage",2009
100,100,"John Mallinger",90,4.68,1352,289,"Par5ScoringAverage",2009
100,100,"John Rollins",92,4.68,1417,303,"Par5ScoringAverage",2009
100,100,"Jay Williamson",69,4.68,1006,215,"Par5ScoringAverage",2009
108,108,"Mark Calcavecchia",72,4.69,1070,228,"Par5ScoringAverage",2009
108,108,"Cliff Kresge",78,4.69,1108,236,"Par5ScoringAverage",2009
108,108,"Steve Lowery",83,4.69,1242,265,"Par5ScoringAverage",2009
108,108,"Troy Matteson",95,4.69,1398,298,"Par5ScoringAverage",2009
108,108,"Rocco Mediate",79,4.69,1134,242,"Par5ScoringAverage",2009
108,108,"Carl Pettersson",86,4.69,1210,258,"Par5ScoringAverage",2009
108,108,"Ian Poulter",59,4.69,834,178,"Par5ScoringAverage",2009
108,108,"Andres Romero",58,4.69,845,180,"Par5ScoringAverage",2009
108,108,"Kevin Stadler",65,4.69,952,203,"Par5ScoringAverage",2009
108,108,"Kirk Triplett",60,4.69,906,193,"Par5ScoringAverage",2009
108,108,"Brian Vranesh",51,4.69,736,157,"Par5ScoringAverage",2009
119,119,"Stuart Appleby",79,4.7,1138,242,"Par5ScoringAverage",2009
119,119,"Angel Cabrera",55,4.7,733,156,"Par5ScoringAverage",2009
119,119,"Ben Curtis",63,4.7,968,206,"Par5ScoringAverage",2009
119,119,"Chris DiMarco",97,4.7,1340,285,"Par5ScoringAverage",2009
119,119,"Jason Gore",74,4.7,1109,236,"Par5ScoringAverage",2009
119,119,"Paul Goydos",79,4.7,1094,233,"Par5ScoringAverage",2009
119,119,"JJ Henry",97,4.7,1311,279,"Par5ScoringAverage",2009
119,119,"Ryuji Imada",85,4.7,1249,266,"Par5ScoringAverage",2009
119,119,"Parker McLachlin",71,4.7,1115,237,"Par5ScoringAverage",2009
119,119,"James Nitties",86,4.7,1179,251,"Par5ScoringAverage",2009
119,119,"Joe Ogilvie",85,4.7,1265,269,"Par5ScoringAverage",2009
119,119,"DA Points",99,4.7,1465,312,"Par5ScoringAverage",2009
119,119,"Webb Simpson",94,4.7,1397,297,"Par5ScoringAverage",2009
119,119,"Peter Tomasulo",61,4.7,912,194,"Par5ScoringAverage",2009
133,133,"Michael Allen",73,4.71,1116,237,"Par5ScoringAverage",2009
133,133,"Ricky Barnes",67,4.71,900,191,"Par5ScoringAverage",2009
133,133,"Jason Bohn",88,4.71,1314,279,"Par5ScoringAverage",2009
133,133,"KJ Choi",65,4.71,1012,215,"Par5ScoringAverage",2009
133,133,"Marc Leishman",91,4.71,1267,269,"Par5ScoringAverage",2009
133,133,"Spencer Levin",75,4.71,1098,233,"Par5ScoringAverage",2009
133,133,"Bill Lunde",83,4.71,1155,245,"Par5ScoringAverage",2009
133,133,"Jarrod Lyle",65,4.71,971,206,"Par5ScoringAverage",2009
133,133,"Billy Mayfair",83,4.71,1229,261,"Par5ScoringAverage",2009
133,133,"Rod Pampling",72,4.71,1064,226,"Par5ScoringAverage",2009
133,133,"Aron Price",89,4.71,1301,276,"Par5ScoringAverage",2009
133,133,"Chez Reavie",81,4.71,1169,248,"Par5ScoringAverage",2009
133,133,"Heath Slocum",95,4.71,1310,278,"Par5ScoringAverage",2009
146,146,"Tommy Armour III",58,4.72,877,186,"Par5ScoringAverage",2009
146,146,"Glen Day",79,4.72,1166,247,"Par5ScoringAverage",2009
146,146,"Ken Duke",87,4.72,1373,291,"Par5ScoringAverage",2009
146,146,"Steve Flesch",77,4.72,1194,253,"Par5ScoringAverage",2009
146,146,"Will Ma Kenzie",69,4.72,1067,226,"Par5ScoringAverage",2009
146,146,"Ryan Palmer",78,4.72,1195,253,"Par5ScoringAverage",2009
146,146,"Jeff Quinney",78,4.72,1209,256,"Par5ScoringAverage",2009
146,146,"Darron Stiles",52,4.72,779,165,"Par5ScoringAverage",2009
154,154,"Bart Bryant",58,4.73,800,169,"Par5ScoringAverage",2009
154,154,"David Duval",56,4.73,838,177,"Par5ScoringAverage",2009
154,154,"Peter Lonard",86,4.73,1235,261,"Par5ScoringAverage",2009
154,154,"Jeff Maggert",79,4.73,1134,240,"Par5ScoringAverage",2009
154,154,"David Mathis",82,4.73,1196,253,"Par5ScoringAverage",2009
154,154,"John Merrick",91,4.73,1344,284,"Par5ScoringAverage",2009
154,154,"Leif Olson",51,4.73,752,159,"Par5ScoringAverage",2009
154,154,"Casey Wittenberg",71,4.73,1054,223,"Par5ScoringAverage",2009
154,154,"Gary Woodland",53,4.73,738,156,"Par5ScoringAverage",2009
163,163,"Lee Janzen",74,4.74,1108,234,"Par5ScoringAverage",2009
163,163,"Kent Jones",73,4.74,1086,229,"Par5ScoringAverage",2009
163,163,"Jeff Klauk",97,4.74,1474,311,"Par5ScoringAverage",2009
163,163,"Nick OHern",90,4.74,1243,262,"Par5ScoringAverage",2009
167,167,"Joe Durant",62,4.75,974,205,"Par5ScoringAverage",2009
167,167,"Derek Fathauer",63,4.75,945,199,"Par5ScoringAverage",2009
167,167,"Todd Hamilton",83,4.75,1235,260,"Par5ScoringAverage",2009
167,167,"JB Holmes",74,4.75,1106,233,"Par5ScoringAverage",2009
167,167,"Scott Sterling",51,4.75,756,159,"Par5ScoringAverage",2009
172,172,"Brian Bateman",55,4.76,838,176,"Par5ScoringAverage",2009
172,172,"Bob Heintz",59,4.76,861,181,"Par5ScoringAverage",2009
172,172,"Richard Johnson",85,4.76,1232,259,"Par5ScoringAverage",2009
172,172,"Colt Knost",71,4.76,1071,225,"Par5ScoringAverage",2009
176,176,"Corey Pavin",73,4.77,1096,230,"Par5ScoringAverage",2009
176,176,"Rick Price",54,4.77,872,183,"Par5ScoringAverage",2009
178,178,"Mark Brooks",55,4.78,842,176,"Par5ScoringAverage",2009
178,178,"Tom Lehman",55,4.78,779,163,"Par5ScoringAverage",2009
180,180,"Greg Kraft",51,4.79,781,163,"Par5ScoringAverage",2009
181,181,"Eric Axley",71,4.86,1117,230,"Par5ScoringAverage",2009
182,182,"Marc Turnesa",77,4.87,1134,233,"Par5ScoringAverage",2009
183,183,"Brendon Todd",53,4.88,786,161,"Par5ScoringAverage",2009
184,184,"Brad Faxon",59,4.89,909,186,"Par5ScoringAverage",2009
