"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2014","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2014","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2014","TenthTeeLatePar4ScoringAverage_ROUNDS_2014","TenthTeeLatePar4ScoringAverage_AVG_2014","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2014","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2014","stat_name","year"
25,25,"James Hahn",82,3.98,648,163,"TenthTeeLatePar4ScoringAverage",2014
25,25,"Hunter Mahan",88,3.98,680,171,"TenthTeeLatePar4ScoringAverage",2014
25,25,"George McNeill",79,3.98,518,130,"TenthTeeLatePar4ScoringAverage",2014
25,25,"Ryan Palmer",85,3.98,577,145,"TenthTeeLatePar4ScoringAverage",2014
25,25,"Daniel Summerhays",98,3.98,677,170,"TenthTeeLatePar4ScoringAverage",2014
25,25,"Jimmy Walker",98,3.98,171,43,"TenthTeeLatePar4ScoringAverage",2014
31,31,"Morgan Hoffmann",103,3.99,579,145,"TenthTeeLatePar4ScoringAverage",2014
31,31,"Trevor Immelman",84,3.99,435,109,"TenthTeeLatePar4ScoringAverage",2014
31,31,"Freddie Jacobson",91,3.99,659,165,"TenthTeeLatePar4ScoringAverage",2014
31,31,"Heath Slocum",71,3.99,771,193,"TenthTeeLatePar4ScoringAverage",2014
35,35,"Kevin Chappell",100,4,600,150,"TenthTeeLatePar4ScoringAverage",2014
35,35,"Justin Rose",70,4,132,33,"TenthTeeLatePar4ScoringAverage",2014
35,35,"Charl Schwartzel",64,4,396,99,"TenthTeeLatePar4ScoringAverage",2014
35,35,"Brandt Snedeker",89,4,308,77,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Jonathan Byrd",76,4.01,565,141,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Brad Fritsch",50,4.01,361,90,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Robert Garrigus",80,4.01,598,149,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Bill Haas",107,4.01,517,129,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Charles Howell III",106,4.01,1131,282,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Russell Knox",92,4.01,621,155,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Ben Martin",80,4.01,646,161,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Seung Yul Noh",92,4.01,789,197,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Andres Romero",81,4.01,553,138,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Brendon Todd",108,4.01,690,172,"TenthTeeLatePar4ScoringAverage",2014
39,39,"Charlie Wi",72,4.01,666,166,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Jason Bohn",81,4.02,660,164,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Chad Collins",78,4.02,732,182,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Ben Crane",81,4.02,679,169,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Rickie Fowler",91,4.02,205,51,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Bronson La Cassie",51,4.02,575,143,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Scott Langley",95,4.02,695,173,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Justin Leonard",75,4.02,563,140,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Phil Mickelson",71,4.02,209,52,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Carl Pettersson",91,4.02,905,225,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Michael Putnam",106,4.02,688,171,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Brendan Steele",89,4.02,507,126,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Camilo Villegas",95,4.02,788,196,"TenthTeeLatePar4ScoringAverage",2014
50,50,"Boo Weekley",73,4.02,530,132,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Stuart Appleby",92,4.03,887,220,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Ricky Barnes",92,4.03,790,196,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Graham DeLaet",80,4.03,572,142,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Matt Every",85,4.03,883,219,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Billy Horschel",92,4.03,596,148,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Marc Leishman",81,4.03,718,178,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Jamie Lovemark",64,4.03,435,108,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Jeff Maggert",54,4.03,483,120,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Geoff Ogilvy",84,4.03,911,226,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Kevin Stadler",90,4.03,730,181,"TenthTeeLatePar4ScoringAverage",2014
63,63,"Gary Woodland",93,4.03,600,149,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Jonas Blixt",64,4.04,521,129,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Angel Cabrera",69,4.04,360,89,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Bud Cauley",56,4.04,542,134,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Brice Garnett",92,4.04,881,218,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Justin Hicks",103,4.04,1029,255,"TenthTeeLatePar4ScoringAverage",2014
74,74,"John Huh",87,4.04,852,211,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Kevin Kisner",85,4.04,1009,250,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Troy Merritt",62,4.04,481,119,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Bryce Molder",77,4.04,456,113,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Ian Poulter",57,4.04,315,78,"TenthTeeLatePar4ScoringAverage",2014
74,74,"Shawn Stefani",60,4.04,444,110,"TenthTeeLatePar4ScoringAverage",2014
74,74,"YE Yang",79,4.04,825,204,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Robert Allenby",83,4.05,750,185,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Paul Casey",56,4.05,389,96,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Tim Clark",75,4.05,822,203,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Brian Gay",81,4.05,669,165,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Jim Herman",62,4.05,470,116,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Danny Lee",84,4.05,778,192,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Jeff Overton",80,4.05,660,163,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Jim Renner",61,4.05,534,132,"TenthTeeLatePar4ScoringAverage",2014
86,86,"Chris Stroud",88,4.05,510,126,"TenthTeeLatePar4ScoringAverage",2014
95,95,"Luke Donald",57,4.06,264,65,"TenthTeeLatePar4ScoringAverage",2014
95,95,"Chris Kirk",105,4.06,796,196,"TenthTeeLatePar4ScoringAverage",2014
95,95,"William McGirt",96,4.06,678,167,"TenthTeeLatePar4ScoringAverage",2014
98,98,"Zach Johnson",97,4.07,171,42,"TenthTeeLatePar4ScoringAverage",2014
98,98,"Davis Love III",74,4.07,395,97,"TenthTeeLatePar4ScoringAverage",2014
98,98,"Robert Streb",75,4.07,598,147,"TenthTeeLatePar4ScoringAverage",2014
98,98,"Cameron Tringale",111,4.07,741,182,"TenthTeeLatePar4ScoringAverage",2014
98,98,"Jhonattan Vegas",77,4.07,793,195,"TenthTeeLatePar4ScoringAverage",2014
98,98,"Lee Westwood",57,4.07,224,55,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Sangmoon Bae",76,4.08,812,199,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Scott Brown",100,4.08,1150,282,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Stewart Cink",91,4.08,678,166,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Ken Duke",80,4.08,759,186,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Jason Kokrak",65,4.08,608,149,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Will Ma Kenzie",82,4.08,970,238,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Sean OHair",77,4.08,681,167,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Wes Roach",67,4.08,534,131,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Webb Simpson",87,4.08,371,91,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Johnson Wagner",69,4.08,620,152,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Nick Watney",80,4.08,815,200,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Tim Wilkinson",86,4.08,714,175,"TenthTeeLatePar4ScoringAverage",2014
104,104,"Mark Wilson",69,4.08,608,149,"TenthTeeLatePar4ScoringAverage",2014
117,117,"Roberto Castro",76,4.09,827,202,"TenthTeeLatePar4ScoringAverage",2014
117,117,"Chesson Hadley",84,4.09,809,198,"TenthTeeLatePar4ScoringAverage",2014
117,117,"DH Lee",54,4.09,622,152,"TenthTeeLatePar4ScoringAverage",2014
117,117,"Spencer Levin",59,4.09,446,109,"TenthTeeLatePar4ScoringAverage",2014
117,117,"John Senden",99,4.09,761,186,"TenthTeeLatePar4ScoringAverage",2014
117,117,"Scott Stallings",77,4.09,744,182,"TenthTeeLatePar4ScoringAverage",2014
117,117,"Bo Van Pelt",83,4.09,793,194,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Woody Austin",63,4.1,697,170,"TenthTeeLatePar4ScoringAverage",2014
124,124,"James Driscoll",71,4.1,656,160,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Martin Flores",85,4.1,981,239,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Retief Goosen",94,4.1,762,186,"TenthTeeLatePar4ScoringAverage",2014
124,124,"David Hearn",97,4.1,742,181,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Russell Henley",92,4.1,889,217,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Matt Jones",83,4.1,860,210,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Richard Lee",80,4.1,734,179,"TenthTeeLatePar4ScoringAverage",2014
124,124,"John Peterson",62,4.1,664,162,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Vijay Singh",83,4.1,804,196,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Brian Stuard",91,4.1,860,210,"TenthTeeLatePar4ScoringAverage",2014
124,124,"Tyrone Van Aswegen",79,4.1,796,194,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Briny Baird",50,4.11,267,65,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Harris English",95,4.11,362,88,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Brooks Koepka",56,4.11,312,76,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Martin Laird",66,4.11,468,114,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Graeme McDowell",66,4.11,234,57,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Pat Perez",84,4.11,785,191,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Josh Teater",90,4.11,859,209,"TenthTeeLatePar4ScoringAverage",2014
136,136,"David Toms",64,4.11,362,88,"TenthTeeLatePar4ScoringAverage",2014
136,136,"Mike Weir",69,4.11,768,187,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Aaron Baddeley",74,4.12,712,173,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Steven Bowditch",93,4.12,1199,291,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Greg Chalmers",85,4.12,696,169,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Brian Davis",93,4.12,1247,303,"TenthTeeLatePar4ScoringAverage",2014
145,145,"JB Holmes",86,4.12,544,132,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Billy Hurley III",86,4.12,614,149,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Ryo Ishikawa",75,4.12,338,82,"TenthTeeLatePar4ScoringAverage",2014
145,145,"DA Points",75,4.12,675,164,"TenthTeeLatePar4ScoringAverage",2014
145,145,"John Rollins",84,4.12,998,242,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Kyle Stanley",87,4.12,767,186,"TenthTeeLatePar4ScoringAverage",2014
145,145,"Nicholas Thompson",85,4.12,610,148,"TenthTeeLatePar4ScoringAverage",2014
156,156,"KJ Choi",80,4.13,537,130,"TenthTeeLatePar4ScoringAverage",2014
156,156,"Erik Compton",88,4.13,603,146,"TenthTeeLatePar4ScoringAverage",2014
156,156,"Luke Guthrie",85,4.13,678,164,"TenthTeeLatePar4ScoringAverage",2014
156,156,"David Lingmerth",80,4.13,715,173,"TenthTeeLatePar4ScoringAverage",2014
156,156,"Louis Oosthuizen",50,4.13,355,86,"TenthTeeLatePar4ScoringAverage",2014
156,156,"Rory Sabbatini",82,4.13,644,156,"TenthTeeLatePar4ScoringAverage",2014
156,156,"Hudson Swafford",75,4.13,748,181,"TenthTeeLatePar4ScoringAverage",2014
156,156,"Kevin Tway",64,4.13,491,119,"TenthTeeLatePar4ScoringAverage",2014
164,164,"Troy Matteson",62,4.14,720,174,"TenthTeeLatePar4ScoringAverage",2014
164,164,"Kevin Streelman",79,4.14,865,209,"TenthTeeLatePar4ScoringAverage",2014
166,166,"Ben Curtis",77,4.15,817,197,"TenthTeeLatePar4ScoringAverage",2014
166,166,"Ernie Els",85,4.15,568,137,"TenthTeeLatePar4ScoringAverage",2014
166,166,"Tommy Gainey",73,4.15,684,165,"TenthTeeLatePar4ScoringAverage",2014
166,166,"Lucas Glover",68,4.15,788,190,"TenthTeeLatePar4ScoringAverage",2014
166,166,"JJ Henry",91,4.15,635,153,"TenthTeeLatePar4ScoringAverage",2014
166,166,"Andrew Loupe",65,4.15,506,122,"TenthTeeLatePar4ScoringAverage",2014
166,166,"Will Wilcox",51,4.15,535,129,"TenthTeeLatePar4ScoringAverage",2014
173,173,"Dustin Johnson",58,4.16,79,19,"TenthTeeLatePar4ScoringAverage",2014
174,174,"Gonzalo Fdez Castano",83,4.17,467,112,"TenthTeeLatePar4ScoringAverage",2014
175,175,"Charlie Beljan",76,4.18,668,160,"TenthTeeLatePar4ScoringAverage",2014
175,175,"Michael Thompson",74,4.18,585,140,"TenthTeeLatePar4ScoringAverage",2014
177,177,"Derek Ernst",80,4.21,884,210,"TenthTeeLatePar4ScoringAverage",2014
