"Approaches225250yardsRghRTP_RANKTHISWEEK_2007","Approaches225250yardsRghRTP_RANKLASTWEEK_2007","Approaches225250yardsRghRTP_PLAYERNAME_2007","Approaches225250yardsRghRTP_ROUNDS_2007","Approaches225250yardsRghRTP_AVGRTP_2007","stat_name","year"
1,1,"Jason Gore",86,-1.2,"Approaches225250yardsRghRTP",2007
2,2,"Jason Schultz",63,-1,"Approaches225250yardsRghRTP",2007
2,2,"Jaco Van Zyl",51,-1,"Approaches225250yardsRghRTP",2007
4,4,"Peter Lonard",85,-0.857,"Approaches225250yardsRghRTP",2007
5,5,"Bubba Dickerson",51,-0.8,"Approaches225250yardsRghRTP",2007
5,5,"Jesper Parnevik",88,-0.8,"Approaches225250yardsRghRTP",2007
7,7,"John Daly",59,-0.75,"Approaches225250yardsRghRTP",2007
7,7,"Jim Rutledge",59,-0.75,"Approaches225250yardsRghRTP",2007
9,9,"Parker McLachlin",83,-0.714,"Approaches225250yardsRghRTP",2007
9,9,"Jeff Overton",60,-0.714,"Approaches225250yardsRghRTP",2007
11,11,"Sean OHair",98,-0.667,"Approaches225250yardsRghRTP",2007
11,11,"Adam Scott",69,-0.667,"Approaches225250yardsRghRTP",2007
11,11,"Scott Verplank",82,-0.667,"Approaches225250yardsRghRTP",2007
14,14,"John Merrick",92,-0.636,"Approaches225250yardsRghRTP",2007
15,15,"Daisuke Maruyama",86,-0.625,"Approaches225250yardsRghRTP",2007
15,15,"Vaughn Taylor",91,-0.625,"Approaches225250yardsRghRTP",2007
17,17,"Ted Purdy",102,-0.615,"Approaches225250yardsRghRTP",2007
18,18,"Robert Gamez",88,-0.6,"Approaches225250yardsRghRTP",2007
18,18,"Lucas Glover",98,-0.6,"Approaches225250yardsRghRTP",2007
18,18,"Kyle Reifers",71,-0.6,"Approaches225250yardsRghRTP",2007
18,18,"Chris Tidland",59,-0.6,"Approaches225250yardsRghRTP",2007
18,18,"Charles Warren",101,-0.6,"Approaches225250yardsRghRTP",2007
23,23,"John Rollins",102,-0.583,"Approaches225250yardsRghRTP",2007
24,24,"Rod Pampling",92,-0.556,"Approaches225250yardsRghRTP",2007
24,24,"Heath Slocum",101,-0.556,"Approaches225250yardsRghRTP",2007
26,26,"Bubba Watson",80,-0.55,"Approaches225250yardsRghRTP",2007
27,27,"Robert Allenby",90,-0.545,"Approaches225250yardsRghRTP",2007
28,28,"KJ Choi",87,-0.538,"Approaches225250yardsRghRTP",2007
29,29,"Jeff Brehaut",59,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Alex Cejka",80,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Todd Hamilton",76,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Charles Howell III",89,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Trevor Immelman",74,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Steve Marino",106,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Vijay Singh",102,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Darron Stiles",65,-0.5,"Approaches225250yardsRghRTP",2007
29,29,"Mark Wilson",87,-0.5,"Approaches225250yardsRghRTP",2007
38,38,"Stewart Cink",91,-0.462,"Approaches225250yardsRghRTP",2007
38,38,"Troy Matteson",87,-0.462,"Approaches225250yardsRghRTP",2007
38,38,"Brett Wetterich",88,-0.462,"Approaches225250yardsRghRTP",2007
41,41,"Stephen Ames",81,-0.455,"Approaches225250yardsRghRTP",2007
42,42,"Paul Gow",70,-0.444,"Approaches225250yardsRghRTP",2007
42,42,"Mark Hensby",81,-0.444,"Approaches225250yardsRghRTP",2007
42,42,"Anthony Kim",93,-0.444,"Approaches225250yardsRghRTP",2007
42,42,"Arron Oberholser",69,-0.444,"Approaches225250yardsRghRTP",2007
46,46,"Bob Estes",88,-0.429,"Approaches225250yardsRghRTP",2007
46,46,"Cliff Kresge",107,-0.429,"Approaches225250yardsRghRTP",2007
46,46,"Billy Mayfair",98,-0.429,"Approaches225250yardsRghRTP",2007
46,46,"Camilo Villegas",82,-0.429,"Approaches225250yardsRghRTP",2007
46,46,"Duffy Waldorf",69,-0.429,"Approaches225250yardsRghRTP",2007
51,51,"Mathew Goggin",97,-0.417,"Approaches225250yardsRghRTP",2007
