"BestRoundsin60sStreak_RANKTHISWEEK_2013","BestRoundsin60sStreak_RANKLASTWEEK_2013","BestRoundsin60sStreak_PLAYERNAME_2013","BestRoundsin60sStreak__2013","BestRoundsin60sStreak_CAREERBESTSTREAK_2013","BestRoundsin60sStreak_BESTYTDSTREAK_2013","BestRoundsin60sStreak_CURRENTSTREAK_2013","stat_name","year"
37,37,"Fred Funk",NA,10,1,NA,"BestRoundsin60sStreak",2013
37,37,"Robert Gamez",NA,10,1,NA,"BestRoundsin60sStreak",2013
37,37,"Lucas Glover",NA,10,4,NA,"BestRoundsin60sStreak",2013
37,37,"Matt Kuchar",NA,10,6,NA,"BestRoundsin60sStreak",2013
37,37,"Rocco Mediate",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Corey Pavin",NA,10,1,NA,"BestRoundsin60sStreak",2013
37,37,"David Peoples",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Tom Pernice Jr",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Carl Pettersson",NA,10,4,NA,"BestRoundsin60sStreak",2013
37,37,"Mike Reid",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Loren Roberts",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Gene Sauers",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Tom Sieckmann",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Joey Sindelar",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Chris Smith",NA,10,NA,NA,"BestRoundsin60sStreak",2013
37,37,"Brandt Snedeker",NA,10,10,NA,"BestRoundsin60sStreak",2013
37,37,"Kevin Streelman",NA,10,7,NA,"BestRoundsin60sStreak",2013
37,37,"Jhonattan Vegas",NA,10,2,NA,"BestRoundsin60sStreak",2013
37,37,"Grant Waite",NA,10,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Billy Andrade",NA,9,3,NA,"BestRoundsin60sStreak",2013
63,63,"Stuart Appleby",NA,9,4,NA,"BestRoundsin60sStreak",2013
63,63,"Tommy Armour III",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Aaron Baddeley",NA,9,4,NA,"BestRoundsin60sStreak",2013
63,63,"Cameron Beckman",NA,9,3,NA,"BestRoundsin60sStreak",2013
63,63,"Notah Begay III",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Bart Bryant",NA,9,2,NA,"BestRoundsin60sStreak",2013
63,63,"Brad Bryant",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Mark Calcavecchia",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Bud Cauley",NA,9,3,NA,"BestRoundsin60sStreak",2013
63,63,"KJ Choi",NA,9,4,NA,"BestRoundsin60sStreak",2013
63,63,"Stewart Cink",NA,9,4,NA,"BestRoundsin60sStreak",2013
63,63,"Lennie Clements",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Ernie Els",NA,9,4,NA,"BestRoundsin60sStreak",2013
63,63,"Rickie Fowler",NA,9,2,NA,"BestRoundsin60sStreak",2013
63,63,"Sergio Garcia",NA,9,3,NA,"BestRoundsin60sStreak",2013
63,63,"Brian Gay",NA,9,9,NA,"BestRoundsin60sStreak",2013
63,63,"Paul Goydos",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Jay Haas",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Bill Haas",NA,9,6,NA,"BestRoundsin60sStreak",2013
63,63,"Padraig Harrington",NA,9,2,NA,"BestRoundsin60sStreak",2013
63,63,"Justin Hicks",NA,9,9,NA,"BestRoundsin60sStreak",2013
63,63,"John Huston",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Tom Lehman",NA,9,2,NA,"BestRoundsin60sStreak",2013
63,63,"Justin Leonard",NA,9,8,NA,"BestRoundsin60sStreak",2013
63,63,"Steve Marino",NA,9,3,NA,"BestRoundsin60sStreak",2013
63,63,"Troy Matteson",NA,9,3,NA,"BestRoundsin60sStreak",2013
63,63,"Blaine McCallister",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Phil Mickelson",NA,9,5,NA,"BestRoundsin60sStreak",2013
63,63,"Gil Morgan",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Kevin Na",NA,9,2,NA,"BestRoundsin60sStreak",2013
63,63,"Greg Norman",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Jesper Parnevik",NA,9,1,NA,"BestRoundsin60sStreak",2013
63,63,"Chris Perry",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Heath Slocum",NA,9,2,NA,"BestRoundsin60sStreak",2013
63,63,"Jeff Sluman",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Steve Stricker",NA,9,6,NA,"BestRoundsin60sStreak",2013
63,63,"Hal Sutton",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Nicholas Thompson",NA,9,9,NA,"BestRoundsin60sStreak",2013
63,63,"Kirk Triplett",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Bob Tway",NA,9,NA,NA,"BestRoundsin60sStreak",2013
63,63,"Mike Weir",NA,9,4,NA,"BestRoundsin60sStreak",2013
63,63,"Mark Wilson",NA,9,2,NA,"BestRoundsin60sStreak",2013
106,106,"John Adams",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Robert Allenby",NA,8,2,NA,"BestRoundsin60sStreak",2013
106,106,"Paul Azinger",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Ian Baker Finch",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Doug Barron",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Andy Bean",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Matt Bettencourt",NA,8,2,NA,"BestRoundsin60sStreak",2013
106,106,"Jason Bohn",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Bill Britton",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Rex Caldwell",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Jim Carter",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Bobby Clampett",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Tim Clark",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Russ Cochran",NA,8,3,NA,"BestRoundsin60sStreak",2013
106,106,"Chad Collins",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"John Cook",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Ken Duke",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"David Duval",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Bob Gilder",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Bill Glasson",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Hubert Green",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Ken Green",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Donnie Hammond",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Dudley Hart",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Mark Hayes",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Jim Herman",NA,8,8,NA,"BestRoundsin60sStreak",2013
106,106,"Charley Hoffman",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Mike Hulbert",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Hale Irwin",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Zach Johnson",NA,8,6,NA,"BestRoundsin60sStreak",2013
106,106,"Steve Jones",NA,8,2,NA,"BestRoundsin60sStreak",2013
106,106,"Matt Jones",NA,8,8,NA,"BestRoundsin60sStreak",2013
106,106,"Tom Kite",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Jeff Klauk",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Greg Kraft",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Martin Laird",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Ian Leggatt",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Michael Letzig",NA,8,3,NA,"BestRoundsin60sStreak",2013
106,106,"Spencer Levin",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"David Lingmerth",NA,8,8,NA,"BestRoundsin60sStreak",2013
106,106,"Steve Lowery",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Bill Lunde",NA,8,3,NA,"BestRoundsin60sStreak",2013
106,106,"George McNeill",NA,8,3,NA,"BestRoundsin60sStreak",2013
106,106,"Larry Mize",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Bryce Molder",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Ryan Moore",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Arron Oberholser",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Jeff Overton",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Greg Owen",NA,8,3,NA,"BestRoundsin60sStreak",2013
106,106,"Craig Parry",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Calvin Peete",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"DA Points",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Nick Price",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"John Rollins",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Rory Sabbatini",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"Vijay Singh",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Craig Stadler",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Kevin Stadler",NA,8,8,NA,"BestRoundsin60sStreak",2013
106,106,"Curtis Strange",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Josh Teater",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Jim Thorpe",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Bobby Wadkins",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Jimmy Walker",NA,8,5,NA,"BestRoundsin60sStreak",2013
106,106,"Bubba Watson",NA,8,4,NA,"BestRoundsin60sStreak",2013
106,106,"DA Weibring",NA,8,NA,NA,"BestRoundsin60sStreak",2013
106,106,"Charlie Wi",NA,8,4,NA,"BestRoundsin60sStreak",2013
172,172,"Michael Allen",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Stephen Ames",NA,7,5,NA,"BestRoundsin60sStreak",2013
172,172,"Ricky Barnes",NA,7,7,NA,"BestRoundsin60sStreak",2013
172,172,"Tom Byrum",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Greg Chalmers",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"Daniel Chopra",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Rod Curl",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Robert Damron",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Glen Day",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"Jason Day",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Luke Donald",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"James Driscoll",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"Jason Dufner",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Joel Edwards",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Steve Elkington",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Harris English",NA,7,7,NA,"BestRoundsin60sStreak",2013
172,172,"Dan Forsman",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Jim Gallagher Jr",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Robert Garrigus",NA,7,5,NA,"BestRoundsin60sStreak",2013
172,172,"Brent Geiberger",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Kelly Gibson",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Matt Gogel",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Gary Hallberg",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Tim Herron",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"Lon Hinkle",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"JB Holmes",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"Billy Horschel",NA,7,7,NA,"BestRoundsin60sStreak",2013
172,172,"Peter Jacobsen",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Richard Johnson",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Kent Jones",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"Jonathan Kaye",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Kenny Knox",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Russell Knox",NA,7,5,NA,"BestRoundsin60sStreak",2013
172,172,"Gary Koch",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Cliff Kresge",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Neal Lancaster",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"Marc Leishman",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Wayne Levi",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"JL Lewis",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Frank Lickliter II",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"Sandy Lyle",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Andrew Magee",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Jeff Maggert",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"John Mahaffey",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Hunter Mahan",NA,7,6,NA,"BestRoundsin60sStreak",2013
172,172,"Roger Maltbie",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"David Mathis",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"Scott McCarron",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"William McGirt",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Matt McQuillan",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Garth Mulroy",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Larry Nelson",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Sean OHair",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"Geoff Ogilvy",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"Rod Pampling",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"Pat Perez",NA,7,6,NA,"BestRoundsin60sStreak",2013
172,172,"Don Pooley",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Ted Potter Jr",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Chez Reavie",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Jack Renner",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Clarence Rose",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Adam Scott",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Patrick Sheehan",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Wes Short Jr",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"Tony Sills",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Scott Simpson",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Mike Springer",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Scott Stallings",NA,7,5,NA,"BestRoundsin60sStreak",2013
172,172,"Paul Stankowski",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"Kyle Stanley",NA,7,3,NA,"BestRoundsin60sStreak",2013
172,172,"Chris Stroud",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Lance Ten Broeck",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Michael Thompson",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Brendon Todd",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"DJ Trahan",NA,7,4,NA,"BestRoundsin60sStreak",2013
172,172,"Lee Trevino",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Marc Turnesa",NA,7,1,NA,"BestRoundsin60sStreak",2013
172,172,"Howard Twitty",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Bo Van Pelt",NA,7,5,NA,"BestRoundsin60sStreak",2013
172,172,"Lanny Wadkins",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Duffy Waldorf",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"Tom Watson",NA,7,2,NA,"BestRoundsin60sStreak",2013
172,172,"Mark Wiebe",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Fuzzy Zoeller",NA,7,NA,NA,"BestRoundsin60sStreak",2013
172,172,"Richard Zokol",NA,7,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Blake Adams",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Steve Allan",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Fulton Allem",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Dave Barr",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Chip Beck",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Ronnie Black",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Phil Blackmar",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Jay Don Blake",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Kris Blanks",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"David Branshaw",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Mark Brooks",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Olin Browne",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"George Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Bob Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Curt Byrum",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Alejandro Canizares",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Paul Casey",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Alex Cejka",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Will Claxton",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Keith Clearwater",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Jim Colbert",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Nicolas Colsaerts",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Erik Compton",NA,6,6,NA,"BestRoundsin60sStreak",2013
257,257,"John Daly",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Marco Dawson",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Graham DeLaet",NA,6,6,NA,"BestRoundsin60sStreak",2013
257,257,"Jay Delsing",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Scott Dunlap",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Danny Edwards",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Dave Eichelberger",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Rick Fehr",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Ed Fiori",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Bruce Fleisher",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Martin Flores",NA,6,5,NA,"BestRoundsin60sStreak",2013
257,257,"Robin Freeman",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Tommy Gainey",NA,6,3,NA,"BestRoundsin60sStreak",2013
257,257,"Mathew Goggin",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Retief Goosen",NA,6,3,NA,"BestRoundsin60sStreak",2013
257,257,"Mathias Gronberg",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Dan Halldorson",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Morris Hatalsky",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Mike Heinen",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Nolan Henke",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Russell Henley",NA,6,6,NA,"BestRoundsin60sStreak",2013
257,257,"Mark Hensby",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Ryuji Imada",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Trevor Immelman",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Joe Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"John Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Barry Jaeckel",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Lee Janzen",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Tom Jenkins",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Brandt Jobe",NA,6,3,NA,"BestRoundsin60sStreak",2013
257,257,"Dustin Johnson",NA,6,4,NA,"BestRoundsin60sStreak",2013
257,257,"Brendan Jones",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Troy Kelly",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Skip Kendall",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Anthony Kim",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Hank Kuehne",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Danny Lee",NA,6,4,NA,"BestRoundsin60sStreak",2013
257,257,"Richard Lee",NA,6,3,NA,"BestRoundsin60sStreak",2013
257,257,"Bob Lohr",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Peter Lonard",NA,6,2,NA,"BestRoundsin60sStreak",2013
257,257,"Len Mattiace",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Billy Mayfair",NA,6,1,NA,"BestRoundsin60sStreak",2013
257,257,"Jim McGovern",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"John Merrick",NA,6,3,NA,"BestRoundsin60sStreak",2013
257,257,"Shaun Micheel",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Johnny Miller",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Tim Norris",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Nick OHern",NA,6,5,NA,"BestRoundsin60sStreak",2013
257,257,"David Ogrin",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Jose Maria Olazabal",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Louis Oosthuizen",NA,6,4,NA,"BestRoundsin60sStreak",2013
257,257,"Ryan Palmer",NA,6,5,NA,"BestRoundsin60sStreak",2013
257,257,"Steve Pate",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Dennis Paulson",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Carl Paulson",NA,6,NA,NA,"BestRoundsin60sStreak",2013
257,257,"Craig Perks",NA,6,NA,NA,"BestRoundsin60sStreak",2013
