"Last15EventsPutting_RANKTHISWEEK_2007","Last15EventsPutting_RANKLASTWEEK_2007","Last15EventsPutting_PLAYERNAME_2007","Last15EventsPutting_EVENTS_2007","Last15EventsPutting_RATING_2007","stat_name","year"
1,1,"Kyle Thompson",1,9.4,"Last15EventsPutting",2007
2,2,"Thomas Bjorn",2,9.2,"Last15EventsPutting",2007
3,3,"Brian Henninger",1,9,"Last15EventsPutting",2007
4,4,"Billy Hurley III",1,8.9,"Last15EventsPutting",2007
5,5,"Paul Broadhurst",1,8.7,"Last15EventsPutting",2007
5,5,"Tom Gillis",1,8.7,"Last15EventsPutting",2007
7,7,"Tim Clark",10,8.5,"Last15EventsPutting",2007
7,7,"Ryuji Imada",8,8.5,"Last15EventsPutting",2007
7,7,"Kevin Na",9,8.5,"Last15EventsPutting",2007
7,7,"Phil Tataurangi",3,8.5,"Last15EventsPutting",2007
11,11,"Arjun Atwal",7,8.4,"Last15EventsPutting",2007
11,11,"Ben Crane",8,8.4,"Last15EventsPutting",2007
11,11,"Niclas Fasth",2,8.4,"Last15EventsPutting",2007
11,11,"Peter Jacobsen",1,8.4,"Last15EventsPutting",2007
11,11,"Freddie Jacobson",12,8.4,"Last15EventsPutting",2007
11,11,"Shigeki Maruyama",8,8.4,"Last15EventsPutting",2007
11,11,"Jose Maria Olazabal",8,8.4,"Last15EventsPutting",2007
11,11,"Carl Pettersson",11,8.4,"Last15EventsPutting",2007
19,19,"Ricky Barnes",1,8.3,"Last15EventsPutting",2007
19,19,"Guy Boros",1,8.3,"Last15EventsPutting",2007
19,19,"Michael Boyd",6,8.3,"Last15EventsPutting",2007
19,122,"Paul Casey",4,8.3,"Last15EventsPutting",2007
19,19,"Marco Dawson",8,8.3,"Last15EventsPutting",2007
19,19,"Todd Fischer",4,8.3,"Last15EventsPutting",2007
19,19,"Bob Heintz",7,8.3,"Last15EventsPutting",2007
19,19,"David Howell",4,8.3,"Last15EventsPutting",2007
19,19,"Jose Manuel Lara",1,8.3,"Last15EventsPutting",2007
