"Round1ScoringAverage_RANKTHISWEEK_2012","Round1ScoringAverage_RANKLASTWEEK_2012","Round1ScoringAverage_PLAYERNAME_2012","Round1ScoringAverage__2012","Round1ScoringAverage_AVG_2012","Round1ScoringAverage_TOTALSTROKES_2012","Round1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
71,NA,"Jhonattan Vegas",NA,70.76,1769,25,"Round1ScoringAverage",2012
73,NA,"Rocco Mediate",NA,70.77,1557,22,"Round1ScoringAverage",2012
74,NA,"Stuart Appleby",NA,70.78,1628,23,"Round1ScoringAverage",2012
74,NA,"Richard Lee",NA,70.78,1628,23,"Round1ScoringAverage",2012
76,NA,"Russell Knox",NA,70.82,1558,22,"Round1ScoringAverage",2012
77,NA,"Martin Flores",NA,70.83,2125,30,"Round1ScoringAverage",2012
77,NA,"JB Holmes",NA,70.83,1700,24,"Round1ScoringAverage",2012
77,NA,"Bill Lunde",NA,70.83,1700,24,"Round1ScoringAverage",2012
80,NA,"John Merrick",NA,70.84,1771,25,"Round1ScoringAverage",2012
81,NA,"John Mallinger",NA,70.87,1630,23,"Round1ScoringAverage",2012
82,NA,"Luke Donald",NA,70.88,1134,16,"Round1ScoringAverage",2012
82,NA,"Camilo Villegas",NA,70.88,1701,24,"Round1ScoringAverage",2012
84,NA,"Brandt Jobe",NA,70.89,1276,18,"Round1ScoringAverage",2012
85,NA,"Troy Matteson",NA,70.9,2198,31,"Round1ScoringAverage",2012
86,NA,"KJ Choi",NA,70.95,1419,20,"Round1ScoringAverage",2012
86,NA,"Roland Thatcher",NA,70.95,1419,20,"Round1ScoringAverage",2012
88,NA,"John Huh",NA,70.96,1987,28,"Round1ScoringAverage",2012
88,NA,"Sean OHair",NA,70.96,1632,23,"Round1ScoringAverage",2012
88,NA,"Kyle Stanley",NA,70.96,1845,26,"Round1ScoringAverage",2012
91,NA,"Rory Sabbatini",NA,70.97,2058,29,"Round1ScoringAverage",2012
91,NA,"Josh Teater",NA,70.97,2058,29,"Round1ScoringAverage",2012
93,NA,"Cameron Beckman",NA,71,1775,25,"Round1ScoringAverage",2012
93,NA,"Jonas Blixt",NA,71,1491,21,"Round1ScoringAverage",2012
93,NA,"Roberto Castro",NA,71,1846,26,"Round1ScoringAverage",2012
93,NA,"Henrik Stenson",NA,71,1065,15,"Round1ScoringAverage",2012
93,NA,"Cameron Tringale",NA,71,1846,26,"Round1ScoringAverage",2012
98,NA,"Nick OHern",NA,71.04,1776,25,"Round1ScoringAverage",2012
99,NA,"Troy Kelly",NA,71.05,1563,22,"Round1ScoringAverage",2012
100,NA,"James Driscoll",NA,71.07,1919,27,"Round1ScoringAverage",2012
101,NA,"Bob Estes",NA,71.09,1635,23,"Round1ScoringAverage",2012
101,NA,"JJ Killeen",NA,71.09,2275,32,"Round1ScoringAverage",2012
103,NA,"Brian Harman",NA,71.1,2133,30,"Round1ScoringAverage",2012
104,NA,"Billy Mayfair",NA,71.11,1920,27,"Round1ScoringAverage",2012
105,NA,"Bill Haas",NA,71.14,1565,22,"Round1ScoringAverage",2012
106,NA,"Mark Anderson",NA,71.17,1708,24,"Round1ScoringAverage",2012
106,NA,"Kevin Kisner",NA,71.17,1637,23,"Round1ScoringAverage",2012
106,NA,"DA Points",NA,71.17,2064,29,"Round1ScoringAverage",2012
106,NA,"David Toms",NA,71.17,1281,18,"Round1ScoringAverage",2012
110,NA,"Aaron Baddeley",NA,71.19,1495,21,"Round1ScoringAverage",2012
110,NA,"Freddie Jacobson",NA,71.19,1139,16,"Round1ScoringAverage",2012
110,NA,"Chris Kirk",NA,71.19,1851,26,"Round1ScoringAverage",2012
110,NA,"Martin Laird",NA,71.19,1495,21,"Round1ScoringAverage",2012
114,NA,"Jonathan Byrd",NA,71.2,1424,20,"Round1ScoringAverage",2012
114,NA,"Alexandre Rocha",NA,71.2,1424,20,"Round1ScoringAverage",2012
116,NA,"Heath Slocum",NA,71.21,1994,28,"Round1ScoringAverage",2012
117,NA,"Ricky Barnes",NA,71.26,1924,27,"Round1ScoringAverage",2012
117,NA,"Tim Clark",NA,71.26,1354,19,"Round1ScoringAverage",2012
117,NA,"Johnson Wagner",NA,71.26,1924,27,"Round1ScoringAverage",2012
120,NA,"Phil Mickelson",NA,71.27,1568,22,"Round1ScoringAverage",2012
121,NA,"Matt Jones",NA,71.28,1283,18,"Round1ScoringAverage",2012
122,NA,"Kevin Chappell",NA,71.29,1996,28,"Round1ScoringAverage",2012
122,NA,"Gary Woodland",NA,71.29,1497,21,"Round1ScoringAverage",2012
124,NA,"Chris Couch",NA,71.3,1426,20,"Round1ScoringAverage",2012
124,NA,"Kevin Na",NA,71.3,1640,23,"Round1ScoringAverage",2012
126,NA,"Jason Day",NA,71.31,1141,16,"Round1ScoringAverage",2012
127,NA,"Colt Knost",NA,71.36,1998,28,"Round1ScoringAverage",2012
128,NA,"Chris DiMarco",NA,71.39,1999,28,"Round1ScoringAverage",2012
128,NA,"Tom Gillis",NA,71.39,1642,23,"Round1ScoringAverage",2012
128,NA,"Marc Leishman",NA,71.39,1642,23,"Round1ScoringAverage",2012
128,NA,"Garth Mulroy",NA,71.39,1285,18,"Round1ScoringAverage",2012
132,NA,"Hunter Haas",NA,71.41,1571,22,"Round1ScoringAverage",2012
132,NA,"JJ Henry",NA,71.41,1928,27,"Round1ScoringAverage",2012
132,NA,"Scott Stallings",NA,71.41,1928,27,"Round1ScoringAverage",2012
135,NA,"Harrison Frazar",NA,71.42,1357,19,"Round1ScoringAverage",2012
136,NA,"Dicky Pride",NA,71.44,1286,18,"Round1ScoringAverage",2012
137,NA,"Chad Campbell",NA,71.48,1930,27,"Round1ScoringAverage",2012
137,NA,"Marco Dawson",NA,71.48,1501,21,"Round1ScoringAverage",2012
137,NA,"Justin Leonard",NA,71.48,1787,25,"Round1ScoringAverage",2012
137,NA,"George McNeill",NA,71.48,1787,25,"Round1ScoringAverage",2012
141,NA,"Brian Davis",NA,71.52,2074,29,"Round1ScoringAverage",2012
141,NA,"Steve Wheatcroft",NA,71.52,1502,21,"Round1ScoringAverage",2012
143,NA,"Chez Reavie",NA,71.54,1860,26,"Round1ScoringAverage",2012
144,NA,"Stewart Cink",NA,71.57,1503,21,"Round1ScoringAverage",2012
145,NA,"Spencer Levin",NA,71.58,1718,24,"Round1ScoringAverage",2012
145,NA,"Geoff Ogilvy",NA,71.58,1360,19,"Round1ScoringAverage",2012
147,NA,"Jason Bohn",NA,71.59,1933,27,"Round1ScoringAverage",2012
148,NA,"Graeme McDowell",NA,71.6,1074,15,"Round1ScoringAverage",2012
148,NA,"Michael Thompson",NA,71.6,1790,25,"Round1ScoringAverage",2012
150,NA,"Jerry Kelly",NA,71.62,1862,26,"Round1ScoringAverage",2012
150,NA,"Andres Romero",NA,71.62,1504,21,"Round1ScoringAverage",2012
152,NA,"Tim Herron",NA,71.63,1934,27,"Round1ScoringAverage",2012
153,NA,"Stephen Ames",NA,71.65,1433,20,"Round1ScoringAverage",2012
153,NA,"Ryo Ishikawa",NA,71.65,1218,17,"Round1ScoringAverage",2012
153,NA,"Jason Kokrak",NA,71.65,1863,26,"Round1ScoringAverage",2012
156,NA,"Angel Cabrera",NA,71.7,1434,20,"Round1ScoringAverage",2012
157,NA,"Charley Hoffman",NA,71.74,1937,27,"Round1ScoringAverage",2012
157,NA,"Ryuji Imada",NA,71.74,1937,27,"Round1ScoringAverage",2012
159,NA,"Robert Karlsson",NA,71.75,1148,16,"Round1ScoringAverage",2012
159,NA,"Bryce Molder",NA,71.75,1722,24,"Round1ScoringAverage",2012
161,NA,"Patrick Sheehan",NA,71.8,1436,20,"Round1ScoringAverage",2012
162,NA,"Arjun Atwal",NA,71.81,1867,26,"Round1ScoringAverage",2012
163,NA,"Derek Lamely",NA,71.84,1796,25,"Round1ScoringAverage",2012
164,NA,"Brendon Todd",NA,71.86,2012,28,"Round1ScoringAverage",2012
165,NA,"Ted Potter Jr",NA,71.92,1798,25,"Round1ScoringAverage",2012
165,NA,"Boo Weekley",NA,71.92,1726,24,"Round1ScoringAverage",2012
167,NA,"David Mathis",NA,71.93,2014,28,"Round1ScoringAverage",2012
168,NA,"Tom Pernice Jr",NA,71.95,1583,22,"Round1ScoringAverage",2012
169,NA,"Brendan Steele",NA,71.96,1655,23,"Round1ScoringAverage",2012
170,NA,"Tommy Gainey",NA,72,2304,32,"Round1ScoringAverage",2012
171,NA,"Miguel Angel Carballo",NA,72.08,1730,24,"Round1ScoringAverage",2012
172,NA,"Robert Allenby",NA,72.11,1947,27,"Round1ScoringAverage",2012
172,NA,"YE Yang",NA,72.11,1370,19,"Round1ScoringAverage",2012
174,NA,"Bobby Gates",NA,72.21,2022,28,"Round1ScoringAverage",2012
175,NA,"Michael Bradley",NA,72.3,1663,23,"Round1ScoringAverage",2012
176,NA,"Stephen Gangluff",NA,72.41,1593,22,"Round1ScoringAverage",2012
177,NA,"Charlie Beljan",NA,72.43,1521,21,"Round1ScoringAverage",2012
178,NA,"Sung Kang",NA,72.45,2101,29,"Round1ScoringAverage",2012
179,NA,"Sang Moon Bae",NA,72.46,1739,24,"Round1ScoringAverage",2012
180,NA,"Kris Blanks",NA,72.48,1667,23,"Round1ScoringAverage",2012
180,NA,"Scott Brown",NA,72.48,1667,23,"Round1ScoringAverage",2012
182,NA,"Daniel Chopra",NA,72.5,1450,20,"Round1ScoringAverage",2012
183,NA,"Matt Bettencourt",NA,72.53,2176,30,"Round1ScoringAverage",2012
184,NA,"Mark Wilson",NA,72.54,1741,24,"Round1ScoringAverage",2012
185,NA,"Edward Loar",NA,72.55,1596,22,"Round1ScoringAverage",2012
186,NA,"Scott Dunlap",NA,72.58,1379,19,"Round1ScoringAverage",2012
187,NA,"Billy Hurley III",NA,72.65,1889,26,"Round1ScoringAverage",2012
188,NA,"DJ Trahan",NA,72.84,1821,25,"Round1ScoringAverage",2012
189,NA,"Trevor Immelman",NA,72.88,1749,24,"Round1ScoringAverage",2012
190,NA,"Tommy Biershenk",NA,73.19,1903,26,"Round1ScoringAverage",2012
191,NA,"Kyle Thompson",NA,73.24,1538,21,"Round1ScoringAverage",2012
