"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2007","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2007","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2007","FirstTeeLateRound1ScoringAverage__2007","FirstTeeLateRound1ScoringAverage_AVG_2007","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2007","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
24,24,"Jason Schultz",NA,69.75,279,4,"FirstTeeLateRound1ScoringAverage",2007
26,26,"Joey Sindelar",NA,69.8,349,5,"FirstTeeLateRound1ScoringAverage",2007
27,27,"Kenny Perry",NA,69.86,489,7,"FirstTeeLateRound1ScoringAverage",2007
28,28,"Cameron Beckman",NA,69.92,839,12,"FirstTeeLateRound1ScoringAverage",2007
28,28,"Kent Jones",NA,69.92,839,12,"FirstTeeLateRound1ScoringAverage",2007
30,30,"Billy Andrade",NA,70,560,8,"FirstTeeLateRound1ScoringAverage",2007
30,30,"Brian Bateman",NA,70,210,3,"FirstTeeLateRound1ScoringAverage",2007
30,30,"DJ Brigman",NA,70,420,6,"FirstTeeLateRound1ScoringAverage",2007
30,30,"Steve Elkington",NA,70,280,4,"FirstTeeLateRound1ScoringAverage",2007
30,30,"Ryuji Imada",NA,70,700,10,"FirstTeeLateRound1ScoringAverage",2007
30,30,"Adam Scott",NA,70,420,6,"FirstTeeLateRound1ScoringAverage",2007
36,36,"Will Ma Kenzie",NA,70.14,491,7,"FirstTeeLateRound1ScoringAverage",2007
37,37,"Woody Austin",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2007
37,37,"Rocco Mediate",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2007
39,39,"Rory Sabbatini",NA,70.27,773,11,"FirstTeeLateRound1ScoringAverage",2007
40,40,"Jeff Quinney",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2007
41,41,"Tag Ridings",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2007
41,41,"Tiger Woods",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2007
43,43,"Ben Curtis",NA,70.43,493,7,"FirstTeeLateRound1ScoringAverage",2007
43,43,"Kevin Sutherland",NA,70.43,493,7,"FirstTeeLateRound1ScoringAverage",2007
43,43,"Brett Wetterich",NA,70.43,493,7,"FirstTeeLateRound1ScoringAverage",2007
46,46,"Daniel Chopra",NA,70.44,634,9,"FirstTeeLateRound1ScoringAverage",2007
46,46,"Carl Pettersson",NA,70.44,634,9,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Alex Cejka",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Stewart Cink",NA,70.5,423,6,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Jason Dufner",NA,70.5,564,8,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Lucas Glover",NA,70.5,705,10,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Tom Johnson",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Ian Poulter",NA,70.5,141,2,"FirstTeeLateRound1ScoringAverage",2007
48,48,"Mike Weir",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2007
55,55,"Doug LaBelle II",NA,70.56,635,9,"FirstTeeLateRound1ScoringAverage",2007
56,56,"Steve Flesch",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2007
56,56,"Heath Slocum",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2007
58,58,"Anthony Kim",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2007
59,59,"Rich Beem",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2007
59,59,"Jason Gore",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2007
61,61,"Darron Stiles",NA,70.75,566,8,"FirstTeeLateRound1ScoringAverage",2007
62,62,"Dicky Pride",NA,70.78,637,9,"FirstTeeLateRound1ScoringAverage",2007
63,63,"Chris Couch",NA,70.8,354,5,"FirstTeeLateRound1ScoringAverage",2007
64,64,"Craig Lile",NA,70.82,779,11,"FirstTeeLateRound1ScoringAverage",2007
65,65,"Ken Duke",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2007
65,65,"Charles Howell III",NA,70.83,850,12,"FirstTeeLateRound1ScoringAverage",2007
65,65,"Jesper Parnevik",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2007
65,65,"Charlie Wi",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2007
69,69,"Briny Baird",NA,70.86,496,7,"FirstTeeLateRound1ScoringAverage",2007
70,70,"Nathan Green",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Craig Bowden",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Chad Campbell",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Gavin Coles",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Brian Davis",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Anders Hansen",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2007
71,71,"JP Hayes",NA,71,639,9,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Bob Heintz",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Troy Matteson",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Kevin Na",NA,71,426,6,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Michael Putnam",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Michael Sim",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Chris Stroud",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2007
71,71,"Dean Wilson",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2007
84,84,"Frank Lickliter II",NA,71.08,853,12,"FirstTeeLateRound1ScoringAverage",2007
85,85,"Steve Wheatcroft",NA,71.1,711,10,"FirstTeeLateRound1ScoringAverage",2007
86,86,"Stephen Ames",NA,71.13,569,8,"FirstTeeLateRound1ScoringAverage",2007
87,87,"Geoff Ogilvy",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2007
87,87,"Corey Pavin",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2007
89,89,"Shaun Micheel",NA,71.18,783,11,"FirstTeeLateRound1ScoringAverage",2007
90,90,"Michael Allen",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2007
90,90,"Stuart Appleby",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2007
92,92,"Joe Ogilvie",NA,71.22,641,9,"FirstTeeLateRound1ScoringAverage",2007
93,93,"Brendon de Jonge",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2007
93,93,"Daisuke Maruyama",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2007
93,93,"Parker McLachlin",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2007
96,96,"Robert Allenby",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2007
96,96,"Nick OHern",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2007
98,98,"Tom Pernice Jr",NA,71.4,714,10,"FirstTeeLateRound1ScoringAverage",2007
98,98,"John Rollins",NA,71.4,357,5,"FirstTeeLateRound1ScoringAverage",2007
100,100,"Peter Lonard",NA,71.43,500,7,"FirstTeeLateRound1ScoringAverage",2007
101,101,"Zach Johnson",NA,71.44,643,9,"FirstTeeLateRound1ScoringAverage",2007
102,102,"Tim Clark",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2007
102,102,"Billy Mayfair",NA,71.5,429,6,"FirstTeeLateRound1ScoringAverage",2007
102,102,"Greg Owen",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2007
102,102,"Johnson Wagner",NA,71.5,715,10,"FirstTeeLateRound1ScoringAverage",2007
102,102,"Boo Weekley",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2007
107,107,"Vijay Singh",NA,71.59,1217,17,"FirstTeeLateRound1ScoringAverage",2007
108,108,"Scott Gutschewski",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2007
108,108,"Nick Watney",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2007
110,110,"Brian Gay",NA,71.7,717,10,"FirstTeeLateRound1ScoringAverage",2007
111,111,"Andrew Buckle",NA,71.71,502,7,"FirstTeeLateRound1ScoringAverage",2007
112,112,"Phil Mickelson",NA,71.73,789,11,"FirstTeeLateRound1ScoringAverage",2007
113,113,"Jose Coceres",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2007
113,113,"Marco Dawson",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2007
113,113,"Robert Gamez",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2007
113,113,"Mathew Goggin",NA,71.75,574,8,"FirstTeeLateRound1ScoringAverage",2007
113,113,"Vaughn Taylor",NA,71.75,574,8,"FirstTeeLateRound1ScoringAverage",2007
118,118,"Steve Allan",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2007
118,118,"Bart Bryant",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2007
118,118,"Ryan Moore",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2007
121,121,"Ryan Armour",NA,71.83,862,12,"FirstTeeLateRound1ScoringAverage",2007
121,121,"Jonathan Byrd",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2007
121,121,"Bubba Dickerson",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2007
124,124,"Jarrod Lyle",NA,71.86,503,7,"FirstTeeLateRound1ScoringAverage",2007
125,125,"Matt Hendrix",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2007
125,125,"JJ Henry",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2007
125,125,"DJ Trahan",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2007
125,125,"Jaco Van Zyl",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2007
129,129,"Bill Haas",NA,71.89,647,9,"FirstTeeLateRound1ScoringAverage",2007
129,129,"Tripp Isenhour",NA,71.89,647,9,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Rich Barcelo",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Mark Calcavecchia",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Retief Goosen",NA,72,144,2,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Paul Goydos",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Jerry Kelly",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Stephen Leaney",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Jeff Maggert",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2007
131,131,"Tim Petrovic",NA,72,648,9,"FirstTeeLateRound1ScoringAverage",2007
131,131,"David Toms",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2007
140,140,"Richard Johnson",NA,72.1,721,10,"FirstTeeLateRound1ScoringAverage",2007
141,141,"Eric Axley",NA,72.13,577,8,"FirstTeeLateRound1ScoringAverage",2007
142,142,"Mark Brooks",NA,72.14,505,7,"FirstTeeLateRound1ScoringAverage",2007
142,142,"John Merrick",NA,72.14,505,7,"FirstTeeLateRound1ScoringAverage",2007
144,144,"George McNeill",NA,72.17,433,6,"FirstTeeLateRound1ScoringAverage",2007
145,145,"Jason Bohn",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2007
145,145,"Jim Rutledge",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2007
145,145,"Bob Tway",NA,72.2,722,10,"FirstTeeLateRound1ScoringAverage",2007
145,145,"Charles Warren",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2007
149,149,"Bo Van Pelt",NA,72.33,651,9,"FirstTeeLateRound1ScoringAverage",2007
150,150,"Mathias Gronberg",NA,72.38,579,8,"FirstTeeLateRound1ScoringAverage",2007
151,151,"Glen Day",NA,72.4,362,5,"FirstTeeLateRound1ScoringAverage",2007
151,151,"John Mallinger",NA,72.4,724,10,"FirstTeeLateRound1ScoringAverage",2007
153,153,"Paul Gow",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2007
153,153,"Kirk Triplett",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2007
153,153,"Camilo Villegas",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2007
156,156,"Tom Byrum",NA,72.5,290,4,"FirstTeeLateRound1ScoringAverage",2007
156,156,"Lee Janzen",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2007
156,156,"Steve Lowery",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2007
156,156,"Sean OHair",NA,72.5,290,4,"FirstTeeLateRound1ScoringAverage",2007
156,156,"Mark Wilson",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2007
161,161,"Ted Purdy",NA,72.63,581,8,"FirstTeeLateRound1ScoringAverage",2007
161,161,"Brett Quigley",NA,72.63,581,8,"FirstTeeLateRound1ScoringAverage",2007
163,163,"Harrison Frazar",NA,72.67,436,6,"FirstTeeLateRound1ScoringAverage",2007
164,164,"Padraig Harrington",NA,72.71,509,7,"FirstTeeLateRound1ScoringAverage",2007
164,164,"Bubba Watson",NA,72.71,509,7,"FirstTeeLateRound1ScoringAverage",2007
166,166,"Charley Hoffman",NA,72.75,582,8,"FirstTeeLateRound1ScoringAverage",2007
167,167,"Jeff Gove",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2007
167,167,"Mark Hensby",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2007
167,167,"Cliff Kresge",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2007
170,170,"Ryan Palmer",NA,72.86,510,7,"FirstTeeLateRound1ScoringAverage",2007
171,171,"Aaron Baddeley",NA,73,657,9,"FirstTeeLateRound1ScoringAverage",2007
171,171,"John Daly",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2007
171,171,"Fred Funk",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2007
171,171,"Todd Hamilton",NA,73,438,6,"FirstTeeLateRound1ScoringAverage",2007
171,171,"Chris Tidland",NA,73,146,2,"FirstTeeLateRound1ScoringAverage",2007
171,171,"Jay Williamson",NA,73,219,3,"FirstTeeLateRound1ScoringAverage",2007
177,177,"Jeff Brehaut",NA,73.17,439,6,"FirstTeeLateRound1ScoringAverage",2007
177,177,"Pat Perez",NA,73.17,439,6,"FirstTeeLateRound1ScoringAverage",2007
179,179,"Chris DiMarco",NA,73.2,366,5,"FirstTeeLateRound1ScoringAverage",2007
180,180,"Davis Love III",NA,73.25,586,8,"FirstTeeLateRound1ScoringAverage",2007
181,181,"Bryce Molder",NA,73.29,513,7,"FirstTeeLateRound1ScoringAverage",2007
181,181,"Rod Pampling",NA,73.29,513,7,"FirstTeeLateRound1ScoringAverage",2007
183,183,"Kevin Stadler",NA,73.3,733,10,"FirstTeeLateRound1ScoringAverage",2007
184,184,"Tim Herron",NA,73.5,294,4,"FirstTeeLateRound1ScoringAverage",2007
185,185,"Trevor Immelman",NA,73.57,515,7,"FirstTeeLateRound1ScoringAverage",2007
186,186,"JB Holmes",NA,73.67,442,6,"FirstTeeLateRound1ScoringAverage",2007
186,186,"Henrik Stenson",NA,73.67,221,3,"FirstTeeLateRound1ScoringAverage",2007
188,188,"Shigeki Maruyama",NA,73.71,516,7,"FirstTeeLateRound1ScoringAverage",2007
189,189,"Michael Boyd",NA,73.75,590,8,"FirstTeeLateRound1ScoringAverage",2007
189,189,"Jeff Sluman",NA,73.75,590,8,"FirstTeeLateRound1ScoringAverage",2007
191,191,"Joe Durant",NA,74,370,5,"FirstTeeLateRound1ScoringAverage",2007
192,192,"Luke Donald",NA,74.13,593,8,"FirstTeeLateRound1ScoringAverage",2007
193,193,"David Branshaw",NA,74.33,223,3,"FirstTeeLateRound1ScoringAverage",2007
194,194,"Kyle Reifers",NA,75.63,605,8,"FirstTeeLateRound1ScoringAverage",2007
195,195,"Jose Maria Olazabal",NA,76,152,2,"FirstTeeLateRound1ScoringAverage",2007
195,195,"Paul Stankowski",NA,76,304,4,"FirstTeeLateRound1ScoringAverage",2007
