"Approachesfrom275yardsRgh_RANKTHISWEEK_2013","Approachesfrom275yardsRgh_RANKLASTWEEK_2013","Approachesfrom275yardsRgh_PLAYERNAME_2013","Approachesfrom275yardsRgh_ROUNDS_2013","Approachesfrom275yardsRgh_AVG_2013","Approachesfrom275yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom275yardsRgh_OFATTEMPTS_2013","Approachesfrom275yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Chez Reavie",72,NA,5.667,1,-1,"Approachesfrom275yardsRgh",2013
2,2,"Brandt Jobe",62,NA,17.833,1,0,"Approachesfrom275yardsRgh",2013
3,3,"Fabian Gomez",65,NA,21.667,1,-1,"Approachesfrom275yardsRgh",2013
4,4,"Chad Campbell",78,NA,21.917,1,-2,"Approachesfrom275yardsRgh",2013
5,5,"Kevin Streelman",86,NA,27.5,1,-1,"Approachesfrom275yardsRgh",2013
6,6,"Stewart Cink",71,NA,34.917,1,0,"Approachesfrom275yardsRgh",2013
7,7,"Martin Laird",68,NA,110.5,2,0,"Approachesfrom275yardsRgh",2013
8,8,"George McNeill",68,NA,169.417,3,-3,"Approachesfrom275yardsRgh",2013
9,9,"Michael Thompson",66,NA,58.333,1,1,"Approachesfrom275yardsRgh",2013
10,10,"Roberto Castro",97,NA,60.583,1,-2,"Approachesfrom275yardsRgh",2013
11,11,"Martin Flores",83,NA,121.917,2,-2,"Approachesfrom275yardsRgh",2013
12,12,"David Mathis",71,NA,122.5,2,0,"Approachesfrom275yardsRgh",2013
13,13,"Scott Piercy",78,NA,124.583,2,-2,"Approachesfrom275yardsRgh",2013
14,14,"James Hahn",78,NA,125.333,2,-2,"Approachesfrom275yardsRgh",2013
15,15,"Rory McIlroy",56,NA,256.917,4,-3,"Approachesfrom275yardsRgh",2013
16,16,"Jonas Blixt",76,NA,322.667,5,-2,"Approachesfrom275yardsRgh",2013
17,17,"Tommy Gainey",84,NA,196.167,3,-1,"Approachesfrom275yardsRgh",2013
18,18,"Luke Guthrie",82,NA,199.917,3,-1,"Approachesfrom275yardsRgh",2013
18,18,"Phil Mickelson",78,NA,333.5,5,0,"Approachesfrom275yardsRgh",2013
20,20,"KJ Choi",85,NA,68,1,-1,"Approachesfrom275yardsRgh",2013
21,21,"Shawn Stefani",63,NA,292.667,4,-2,"Approachesfrom275yardsRgh",2013
21,21,"Lee Westwood",70,NA,73.167,1,0,"Approachesfrom275yardsRgh",2013
23,23,"Kevin Chappell",80,NA,73.75,1,-1,"Approachesfrom275yardsRgh",2013
24,24,"Charley Hoffman",84,NA,517.583,7,-3,"Approachesfrom275yardsRgh",2013
25,25,"Ken Duke",87,NA,149.083,2,-1,"Approachesfrom275yardsRgh",2013
25,25,"Dustin Johnson",71,NA,298.25,4,-1,"Approachesfrom275yardsRgh",2013
27,27,"Luke Donald",60,NA,77.25,1,-1,"Approachesfrom275yardsRgh",2013
28,28,"Bubba Watson",76,NA,233.75,3,0,"Approachesfrom275yardsRgh",2013
29,29,"Sean OHair",56,NA,78.25,1,-1,"Approachesfrom275yardsRgh",2013
30,30,"Seung Yul Noh",71,NA,470.333,6,-1,"Approachesfrom275yardsRgh",2013
31,31,"Keegan Bradley",88,NA,315.167,4,-1,"Approachesfrom275yardsRgh",2013
32,32,"Peter Hanson",45,NA,397.833,5,-4,"Approachesfrom275yardsRgh",2013
33,33,"John Huh",88,NA,80.333,1,-1,"Approachesfrom275yardsRgh",2013
33,33,"Kevin Stadler",83,NA,321.167,4,-4,"Approachesfrom275yardsRgh",2013
35,35,"Henrik Norlander",70,NA,161.333,2,-1,"Approachesfrom275yardsRgh",2013
36,36,"Billy Horschel",96,NA,161.75,2,0,"Approachesfrom275yardsRgh",2013
37,37,"Ian Poulter",59,NA,81.083,1,-1,"Approachesfrom275yardsRgh",2013
38,38,"Charl Schwartzel",69,NA,247.083,3,-1,"Approachesfrom275yardsRgh",2013
39,39,"Bud Cauley",67,NA,247.917,3,-2,"Approachesfrom275yardsRgh",2013
40,40,"Brad Fritsch",81,NA,167.25,2,-1,"Approachesfrom275yardsRgh",2013
41,41,"Jordan Spieth",82,NA,83.833,1,0,"Approachesfrom275yardsRgh",2013
42,42,"Brian Davis",91,NA,84.75,1,-1,"Approachesfrom275yardsRgh",2013
43,43,"Jim Herman",59,NA,84.917,1,0,"Approachesfrom275yardsRgh",2013
44,44,"Geoff Ogilvy",57,NA,428.583,5,0,"Approachesfrom275yardsRgh",2013
45,45,"Marc Leishman",77,NA,87.583,1,1,"Approachesfrom275yardsRgh",2013
46,46,"Jason Kokrak",78,NA,350.75,4,0,"Approachesfrom275yardsRgh",2013
47,47,"Andrew Svoboda",46,NA,87.75,1,0,"Approachesfrom275yardsRgh",2013
47,47,"Tiger Woods",61,NA,351.083,4,0,"Approachesfrom275yardsRgh",2013
49,49,"Henrik Stenson",65,NA,87.917,1,0,"Approachesfrom275yardsRgh",2013
50,50,"William McGirt",75,NA,264.75,3,-2,"Approachesfrom275yardsRgh",2013
51,51,"Scott Gardiner",61,NA,266.083,3,3,"Approachesfrom275yardsRgh",2013
52,52,"Harris English",95,NA,266.583,3,-2,"Approachesfrom275yardsRgh",2013
53,53,"Andres Romero",63,NA,712.25,8,-5,"Approachesfrom275yardsRgh",2013
54,54,"Josh Teater",86,NA,357.083,4,1,"Approachesfrom275yardsRgh",2013
55,55,"Steven Bowditch",67,NA,357.583,4,2,"Approachesfrom275yardsRgh",2013
56,56,"Matt Every",89,NA,539.917,6,-4,"Approachesfrom275yardsRgh",2013
57,57,"David Lynn",70,NA,180.917,2,-1,"Approachesfrom275yardsRgh",2013
58,58,"Doug LaBelle II",72,NA,90.917,1,0,"Approachesfrom275yardsRgh",2013
59,59,"Jason Day",86,NA,369.917,4,-2,"Approachesfrom275yardsRgh",2013
60,60,"Derek Ernst",58,NA,185.667,2,-1,"Approachesfrom275yardsRgh",2013
60,60,"Justin Leonard",86,NA,185.667,2,-1,"Approachesfrom275yardsRgh",2013
62,62,"Trevor Immelman",73,NA,279.833,3,0,"Approachesfrom275yardsRgh",2013
63,63,"Stephen Ames",49,NA,187.5,2,-2,"Approachesfrom275yardsRgh",2013
64,64,"Jimmy Walker",84,NA,382.667,4,0,"Approachesfrom275yardsRgh",2013
65,65,"DA Points",87,NA,95.917,1,-1,"Approachesfrom275yardsRgh",2013
66,66,"Brendon de Jonge",110,NA,384.667,4,-2,"Approachesfrom275yardsRgh",2013
67,67,"Ryan Palmer",79,NA,293.333,3,-1,"Approachesfrom275yardsRgh",2013
68,68,"Cameron Percy",68,NA,393.833,4,0,"Approachesfrom275yardsRgh",2013
69,69,"DJ Trahan",48,NA,295.833,3,-1,"Approachesfrom275yardsRgh",2013
70,70,"Casey Wittenberg",72,NA,394.833,4,-1,"Approachesfrom275yardsRgh",2013
71,71,"John Senden",79,NA,298.917,3,-1,"Approachesfrom275yardsRgh",2013
72,72,"Stuart Appleby",88,NA,299.167,3,-2,"Approachesfrom275yardsRgh",2013
73,73,"Aaron Baddeley",68,NA,400.917,4,-4,"Approachesfrom275yardsRgh",2013
74,74,"Robert Garrigus",69,NA,601.75,6,-2,"Approachesfrom275yardsRgh",2013
75,75,"Jeff Overton",78,NA,502,5,0,"Approachesfrom275yardsRgh",2013
76,76,"Nicholas Thompson",99,NA,302.75,3,-2,"Approachesfrom275yardsRgh",2013
77,77,"Angel Cabrera",73,NA,405.25,4,-3,"Approachesfrom275yardsRgh",2013
78,78,"Richard Lee",81,NA,101.667,1,-1,"Approachesfrom275yardsRgh",2013
79,79,"Tag Ridings",69,NA,204.083,2,-2,"Approachesfrom275yardsRgh",2013
80,80,"Tim Herron",45,NA,102.25,1,0,"Approachesfrom275yardsRgh",2013
81,81,"Eric Meierdierks",48,NA,205.25,2,-1,"Approachesfrom275yardsRgh",2013
82,82,"John Merrick",79,NA,103.25,1,-1,"Approachesfrom275yardsRgh",2013
83,83,"Ernie Els",63,NA,104,1,0,"Approachesfrom275yardsRgh",2013
84,84,"Jin Park",52,NA,104.25,1,-1,"Approachesfrom275yardsRgh",2013
85,85,"Erik Compton",74,NA,420,4,1,"Approachesfrom275yardsRgh",2013
86,86,"Sangmoon Bae",83,NA,105.833,1,0,"Approachesfrom275yardsRgh",2013
87,87,"Adam Scott",61,NA,105.917,1,0,"Approachesfrom275yardsRgh",2013
88,88,"Jason Bohn",70,NA,106.583,1,-1,"Approachesfrom275yardsRgh",2013
89,89,"Patrick Reed",83,NA,106.667,1,-1,"Approachesfrom275yardsRgh",2013
90,90,"Luke List",65,NA,641.083,6,-3,"Approachesfrom275yardsRgh",2013
91,91,"Freddie Jacobson",63,NA,434.083,4,-1,"Approachesfrom275yardsRgh",2013
92,92,"Charles Howell III",87,NA,437,4,-1,"Approachesfrom275yardsRgh",2013
93,93,"Morgan Hoffmann",64,NA,329.75,3,0,"Approachesfrom275yardsRgh",2013
94,94,"Webb Simpson",92,NA,440.167,4,-2,"Approachesfrom275yardsRgh",2013
95,95,"Matt Jones",83,NA,441,4,-2,"Approachesfrom275yardsRgh",2013
96,96,"Chris Stroud",88,NA,222.75,2,-2,"Approachesfrom275yardsRgh",2013
97,97,"James Driscoll",76,NA,334.833,3,-1,"Approachesfrom275yardsRgh",2013
98,98,"Charlie Beljan",62,NA,224.083,2,-2,"Approachesfrom275yardsRgh",2013
98,98,"Hunter Mahan",91,NA,336.333,3,1,"Approachesfrom275yardsRgh",2013
100,100,"Rickie Fowler",75,NA,225.25,2,-2,"Approachesfrom275yardsRgh",2013
101,101,"Scott Brown",65,NA,679.417,6,-3,"Approachesfrom275yardsRgh",2013
102,102,"JJ Henry",83,NA,113.333,1,-1,"Approachesfrom275yardsRgh",2013
103,103,"Steve LeBrun",66,NA,114.417,1,1,"Approachesfrom275yardsRgh",2013
104,104,"David Lingmerth",68,NA,114.667,1,0,"Approachesfrom275yardsRgh",2013
105,105,"Greg Chalmers",77,NA,577.083,5,-4,"Approachesfrom275yardsRgh",2013
106,106,"Brian Harman",89,NA,351.917,3,-1,"Approachesfrom275yardsRgh",2013
106,106,"Gary Woodland",94,NA,234.583,2,0,"Approachesfrom275yardsRgh",2013
108,108,"Bill Haas",85,NA,119.083,1,-1,"Approachesfrom275yardsRgh",2013
109,109,"Ryo Ishikawa",72,NA,358,3,0,"Approachesfrom275yardsRgh",2013
110,110,"Martin Kaymer",61,NA,241.833,2,0,"Approachesfrom275yardsRgh",2013
111,111,"Ryan Moore",72,NA,242.5,2,-1,"Approachesfrom275yardsRgh",2013
112,112,"Lucas Glover",65,NA,242.917,2,-2,"Approachesfrom275yardsRgh",2013
113,113,"Sergio Garcia",65,NA,243.417,2,0,"Approachesfrom275yardsRgh",2013
114,114,"John Rollins",77,NA,245.417,2,-1,"Approachesfrom275yardsRgh",2013
115,115,"Nicolas Colsaerts",50,NA,246.833,2,-1,"Approachesfrom275yardsRgh",2013
116,116,"Ben Curtis",59,NA,247.083,2,1,"Approachesfrom275yardsRgh",2013
117,117,"Bobby Gates",49,NA,373.917,3,2,"Approachesfrom275yardsRgh",2013
118,118,"Kyle Stanley",71,NA,124.75,1,0,"Approachesfrom275yardsRgh",2013
119,119,"Daniel Summerhays",83,NA,126.333,1,1,"Approachesfrom275yardsRgh",2013
120,120,"Aaron Watkins",46,NA,128.25,1,-1,"Approachesfrom275yardsRgh",2013
121,121,"Jason Dufner",78,NA,256.917,2,-1,"Approachesfrom275yardsRgh",2013
122,122,"Brendan Steele",86,NA,385.75,3,-1,"Approachesfrom275yardsRgh",2013
123,123,"Cameron Tringale",80,NA,128.917,1,0,"Approachesfrom275yardsRgh",2013
124,124,"Johnson Wagner",64,NA,131.333,1,1,"Approachesfrom275yardsRgh",2013
125,125,"Chris Kirk",89,NA,133.833,1,1,"Approachesfrom275yardsRgh",2013
126,126,"Greg Owen",73,NA,136.25,1,0,"Approachesfrom275yardsRgh",2013
127,127,"Boo Weekley",100,NA,275.5,2,1,"Approachesfrom275yardsRgh",2013
128,128,"Bob Estes",66,NA,138.667,1,0,"Approachesfrom275yardsRgh",2013
129,129,"Troy Matteson",68,NA,308.333,2,-1,"Approachesfrom275yardsRgh",2013
130,130,"Mike Weir",60,NA,308.75,2,0,"Approachesfrom275yardsRgh",2013
131,131,"Ben Crane",62,NA,156.667,1,-1,"Approachesfrom275yardsRgh",2013
132,132,"Robert Streb",75,NA,159,1,0,"Approachesfrom275yardsRgh",2013
133,133,"Ted Potter Jr",65,NA,169,1,0,"Approachesfrom275yardsRgh",2013
134,134,"Jeff Maggert",63,NA,178.417,1,0,"Approachesfrom275yardsRgh",2013
135,135,"Brian Gay",79,NA,188,1,0,"Approachesfrom275yardsRgh",2013
