"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyRound4ScoringAverage__2009","FirstTeeEarlyRound4ScoringAverage_AVG_2009","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Bryce Molder",NA,65,130,2,"FirstTeeEarlyRound4ScoringAverage",2009
2,2,"Brendon Todd",NA,66,66,1,"FirstTeeEarlyRound4ScoringAverage",2009
2,2,"Tiger Woods",NA,66,132,2,"FirstTeeEarlyRound4ScoringAverage",2009
4,4,"Greg Chalmers",NA,67,134,2,"FirstTeeEarlyRound4ScoringAverage",2009
5,5,"Tim Petrovic",NA,67.57,473,7,"FirstTeeEarlyRound4ScoringAverage",2009
6,6,"Justin Rose",NA,67.6,338,5,"FirstTeeEarlyRound4ScoringAverage",2009
7,7,"Peter Lonard",NA,67.67,203,3,"FirstTeeEarlyRound4ScoringAverage",2009
8,8,"Alex Cejka",NA,67.75,271,4,"FirstTeeEarlyRound4ScoringAverage",2009
9,9,"Matt Kuchar",NA,68,272,4,"FirstTeeEarlyRound4ScoringAverage",2009
9,9,"Corey Pavin",NA,68,408,6,"FirstTeeEarlyRound4ScoringAverage",2009
11,11,"Tim Clark",NA,68.2,341,5,"FirstTeeEarlyRound4ScoringAverage",2009
12,12,"Scott Piercy",NA,68.33,410,6,"FirstTeeEarlyRound4ScoringAverage",2009
13,13,"Matt Weibring",NA,68.5,274,4,"FirstTeeEarlyRound4ScoringAverage",2009
14,14,"KJ Choi",NA,68.67,206,3,"FirstTeeEarlyRound4ScoringAverage",2009
14,14,"Kevin Streelman",NA,68.67,412,6,"FirstTeeEarlyRound4ScoringAverage",2009
14,14,"Scott Verplank",NA,68.67,412,6,"FirstTeeEarlyRound4ScoringAverage",2009
17,17,"Ben Crane",NA,68.9,689,10,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Aaron Baddeley",NA,69,414,6,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Mathew Goggin",NA,69,345,5,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Bob Heintz",NA,69,138,2,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Joe Ogilvie",NA,69,414,6,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Greg Owen",NA,69,621,9,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Rory Sabbatini",NA,69,414,6,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Vijay Singh",NA,69,276,4,"FirstTeeEarlyRound4ScoringAverage",2009
18,18,"Jay Williamson",NA,69,345,5,"FirstTeeEarlyRound4ScoringAverage",2009
26,26,"Ernie Els",NA,69.14,484,7,"FirstTeeEarlyRound4ScoringAverage",2009
27,27,"Kevin Stadler",NA,69.17,415,6,"FirstTeeEarlyRound4ScoringAverage",2009
28,28,"Dustin Johnson",NA,69.2,346,5,"FirstTeeEarlyRound4ScoringAverage",2009
29,29,"Lucas Glover",NA,69.25,277,4,"FirstTeeEarlyRound4ScoringAverage",2009
30,30,"Bubba Watson",NA,69.29,485,7,"FirstTeeEarlyRound4ScoringAverage",2009
31,31,"Nicholas Thompson",NA,69.3,693,10,"FirstTeeEarlyRound4ScoringAverage",2009
32,32,"Tim Herron",NA,69.33,416,6,"FirstTeeEarlyRound4ScoringAverage",2009
32,32,"Jerry Kelly",NA,69.33,416,6,"FirstTeeEarlyRound4ScoringAverage",2009
32,32,"Cliff Kresge",NA,69.33,208,3,"FirstTeeEarlyRound4ScoringAverage",2009
32,32,"Davis Love III",NA,69.33,416,6,"FirstTeeEarlyRound4ScoringAverage",2009
36,36,"Johnson Wagner",NA,69.5,417,6,"FirstTeeEarlyRound4ScoringAverage",2009
36,36,"Nick Watney",NA,69.5,417,6,"FirstTeeEarlyRound4ScoringAverage",2009
38,38,"Jason Bohn",NA,69.6,696,10,"FirstTeeEarlyRound4ScoringAverage",2009
39,39,"Chris DiMarco",NA,69.63,557,8,"FirstTeeEarlyRound4ScoringAverage",2009
40,40,"Jeff Maggert",NA,69.67,209,3,"FirstTeeEarlyRound4ScoringAverage",2009
41,41,"Nick OHern",NA,69.71,488,7,"FirstTeeEarlyRound4ScoringAverage",2009
41,41,"Chris Stroud",NA,69.71,488,7,"FirstTeeEarlyRound4ScoringAverage",2009
43,43,"Jonathan Byrd",NA,69.75,558,8,"FirstTeeEarlyRound4ScoringAverage",2009
43,43,"Glen Day",NA,69.75,279,4,"FirstTeeEarlyRound4ScoringAverage",2009
43,43,"Spencer Levin",NA,69.75,558,8,"FirstTeeEarlyRound4ScoringAverage",2009
46,46,"Bo Van Pelt",NA,69.8,349,5,"FirstTeeEarlyRound4ScoringAverage",2009
47,47,"Chris Riley",NA,69.86,489,7,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Kris Blanks",NA,70,350,5,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Fred Couples",NA,70,210,3,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Brendon de Jonge",NA,70,560,8,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Joe Durant",NA,70,280,4,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"James Nitties",NA,70,210,3,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Rod Pampling",NA,70,210,3,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Kenny Perry",NA,70,560,8,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"Brandt Snedeker",NA,70,280,4,"FirstTeeEarlyRound4ScoringAverage",2009
48,48,"David Toms",NA,70,350,5,"FirstTeeEarlyRound4ScoringAverage",2009
57,57,"Mark Brooks",NA,70.17,421,6,"FirstTeeEarlyRound4ScoringAverage",2009
57,57,"Todd Hamilton",NA,70.17,421,6,"FirstTeeEarlyRound4ScoringAverage",2009
57,57,"Kent Jones",NA,70.17,421,6,"FirstTeeEarlyRound4ScoringAverage",2009
57,57,"Scott Sterling",NA,70.17,421,6,"FirstTeeEarlyRound4ScoringAverage",2009
61,61,"DA Points",NA,70.2,702,10,"FirstTeeEarlyRound4ScoringAverage",2009
61,61,"Webb Simpson",NA,70.2,351,5,"FirstTeeEarlyRound4ScoringAverage",2009
63,63,"Ken Duke",NA,70.22,632,9,"FirstTeeEarlyRound4ScoringAverage",2009
