"LatePar5ScoringAverage_RANKTHISWEEK_2013","LatePar5ScoringAverage_RANKLASTWEEK_2013","LatePar5ScoringAverage_PLAYERNAME_2013","LatePar5ScoringAverage_ROUNDS_2013","LatePar5ScoringAverage_AVG_2013","LatePar5ScoringAverage_TOTALSTROKES_2013","LatePar5ScoringAverage_TOTALHOLES_2013","stat_name","year"
108,108,"Angel Cabrera",73,4.71,561,119,"LatePar5ScoringAverage",2013
108,108,"Brandt Jobe",62,4.71,311,66,"LatePar5ScoringAverage",2013
108,108,"Martin Kaymer",61,4.71,339,72,"LatePar5ScoringAverage",2013
108,108,"Doug LaBelle II",72,4.71,429,91,"LatePar5ScoringAverage",2013
108,108,"David Mathis",71,4.71,466,99,"LatePar5ScoringAverage",2013
108,108,"John Merrick",79,4.71,589,125,"LatePar5ScoringAverage",2013
108,108,"Sean OHair",56,4.71,419,89,"LatePar5ScoringAverage",2013
108,108,"Pat Perez",69,4.71,537,114,"LatePar5ScoringAverage",2013
108,108,"Scott Piercy",78,4.71,546,116,"LatePar5ScoringAverage",2013
108,108,"John Senden",79,4.71,608,129,"LatePar5ScoringAverage",2013
108,108,"Johnson Wagner",64,4.71,466,99,"LatePar5ScoringAverage",2013
120,120,"Jonas Blixt",76,4.72,458,97,"LatePar5ScoringAverage",2013
120,120,"Will Claxton",67,4.72,420,89,"LatePar5ScoringAverage",2013
120,120,"Matt Every",89,4.72,698,148,"LatePar5ScoringAverage",2013
120,120,"Ian Poulter",59,4.72,439,93,"LatePar5ScoringAverage",2013
120,120,"Chez Reavie",72,4.72,463,98,"LatePar5ScoringAverage",2013
125,125,"Charlie Beljan",62,4.73,454,96,"LatePar5ScoringAverage",2013
125,125,"Brian Davis",91,4.73,638,135,"LatePar5ScoringAverage",2013
125,125,"Luke Donald",60,4.73,435,92,"LatePar5ScoringAverage",2013
125,125,"Derek Ernst",58,4.73,421,89,"LatePar5ScoringAverage",2013
125,125,"Morgan Hoffmann",64,4.73,482,102,"LatePar5ScoringAverage",2013
125,125,"Jerry Kelly",75,4.73,535,113,"LatePar5ScoringAverage",2013
125,125,"Marc Leishman",77,4.73,624,132,"LatePar5ScoringAverage",2013
125,125,"Bryce Molder",82,4.73,473,100,"LatePar5ScoringAverage",2013
125,125,"Seung Yul Noh",71,4.73,468,99,"LatePar5ScoringAverage",2013
125,125,"Jeff Overton",78,4.73,553,117,"LatePar5ScoringAverage",2013
125,125,"Darron Stiles",51,4.73,355,75,"LatePar5ScoringAverage",2013
125,125,"Nick Watney",88,4.73,690,146,"LatePar5ScoringAverage",2013
125,125,"YE Yang",56,4.73,350,74,"LatePar5ScoringAverage",2013
138,138,"Bob Estes",66,4.74,398,84,"LatePar5ScoringAverage",2013
138,138,"Trevor Immelman",73,4.74,554,117,"LatePar5ScoringAverage",2013
138,138,"Robert Karlsson",56,4.74,346,73,"LatePar5ScoringAverage",2013
138,138,"Troy Matteson",68,4.74,536,113,"LatePar5ScoringAverage",2013
138,138,"Michael Thompson",66,4.74,450,95,"LatePar5ScoringAverage",2013
138,138,"Charlie Wi",75,4.74,465,98,"LatePar5ScoringAverage",2013
144,144,"Michael Bradley",56,4.75,385,81,"LatePar5ScoringAverage",2013
144,144,"David Toms",49,4.75,337,71,"LatePar5ScoringAverage",2013
146,146,"Robert Garrigus",69,4.76,443,93,"LatePar5ScoringAverage",2013
146,146,"JJ Henry",83,4.76,590,124,"LatePar5ScoringAverage",2013
146,146,"DH Lee",65,4.76,476,100,"LatePar5ScoringAverage",2013
146,146,"David Lingmerth",68,4.76,486,102,"LatePar5ScoringAverage",2013
146,146,"Nicholas Thompson",99,4.76,652,137,"LatePar5ScoringAverage",2013
146,146,"Mike Weir",60,4.76,428,90,"LatePar5ScoringAverage",2013
146,146,"Casey Wittenberg",72,4.76,585,123,"LatePar5ScoringAverage",2013
153,153,"Erik Compton",74,4.77,572,120,"LatePar5ScoringAverage",2013
153,153,"Eric Meierdierks",48,4.77,401,84,"LatePar5ScoringAverage",2013
153,153,"Carl Pettersson",82,4.77,429,90,"LatePar5ScoringAverage",2013
153,153,"Bo Van Pelt",72,4.77,410,86,"LatePar5ScoringAverage",2013
153,153,"Lee Williams",62,4.77,377,79,"LatePar5ScoringAverage",2013
158,158,"Ricky Barnes",74,4.78,416,87,"LatePar5ScoringAverage",2013
158,158,"Tommy Gainey",84,4.78,597,125,"LatePar5ScoringAverage",2013
158,158,"Vijay Singh",61,4.78,392,82,"LatePar5ScoringAverage",2013
158,158,"Aaron Watkins",46,4.78,282,59,"LatePar5ScoringAverage",2013
162,162,"Brian Harman",89,4.79,613,128,"LatePar5ScoringAverage",2013
162,162,"David Lynn",70,4.79,537,112,"LatePar5ScoringAverage",2013
164,164,"Scott Gardiner",61,4.8,475,99,"LatePar5ScoringAverage",2013
165,165,"Robert Allenby",58,4.81,380,79,"LatePar5ScoringAverage",2013
165,165,"Jason Dufner",78,4.81,553,115,"LatePar5ScoringAverage",2013
165,165,"Rod Pampling",46,4.81,250,52,"LatePar5ScoringAverage",2013
168,168,"Ken Duke",87,4.82,578,120,"LatePar5ScoringAverage",2013
168,168,"Padraig Harrington",52,4.82,294,61,"LatePar5ScoringAverage",2013
168,168,"Justin Hicks",79,4.82,550,114,"LatePar5ScoringAverage",2013
168,168,"Ryo Ishikawa",72,4.82,506,105,"LatePar5ScoringAverage",2013
172,172,"Brian Gay",79,4.84,436,90,"LatePar5ScoringAverage",2013
173,173,"Justin Bolli",59,4.85,432,89,"LatePar5ScoringAverage",2013
173,173,"Tim Herron",45,4.85,315,65,"LatePar5ScoringAverage",2013
175,175,"Tom Gillis",69,4.86,403,83,"LatePar5ScoringAverage",2013
176,176,"James Driscoll",76,4.89,601,123,"LatePar5ScoringAverage",2013
176,176,"Bobby Gates",49,4.89,386,79,"LatePar5ScoringAverage",2013
176,176,"Geoff Ogilvy",57,4.89,367,75,"LatePar5ScoringAverage",2013
179,179,"Ben Curtis",59,4.9,421,86,"LatePar5ScoringAverage",2013
180,180,"Graeme McDowell",53,4.92,379,77,"LatePar5ScoringAverage",2013
