"Par5EagleLeaders_RANKTHISWEEK_2015","Par5EagleLeaders_RANKLASTWEEK_2015","Par5EagleLeaders_PLAYERNAME_2015","Par5EagleLeaders_ROUNDS_2015","Par5EagleLeaders_TOTAL_2015","Par5EagleLeaders_TOTALPAR5HOLES_2015","Par5EagleLeaders_TOTALHOLEOUTS_2015","stat_name","year"
1,1,"Brooks Koepka",84,18,242,3,"Par5EagleLeaders",2015
2,2,"Justin Thomas",106,14,336,1,"Par5EagleLeaders",2015
3,3,"Dustin Johnson",75,12,224,2,"Par5EagleLeaders",2015
3,3,"Matt Kuchar",97,12,298,2,"Par5EagleLeaders",2015
3,3,"Hideki Matsuyama",95,12,294,NA,"Par5EagleLeaders",2015
3,3,"Bubba Watson",71,12,208,2,"Par5EagleLeaders",2015
7,7,"Carlos Ortiz",100,11,311,3,"Par5EagleLeaders",2015
8,8,"Aaron Baddeley",76,10,228,3,"Par5EagleLeaders",2015
8,8,"Steven Bowditch",103,10,317,2,"Par5EagleLeaders",2015
8,8,"JJ Henry",94,10,286,1,"Par5EagleLeaders",2015
8,8,"Charles Howell III",105,10,340,2,"Par5EagleLeaders",2015
8,8,"Danny Lee",120,10,374,3,"Par5EagleLeaders",2015
8,8,"Scott Piercy",90,10,278,NA,"Par5EagleLeaders",2015
8,8,"Jhonattan Vegas",90,10,271,1,"Par5EagleLeaders",2015
15,15,"Jason Day",75,9,232,1,"Par5EagleLeaders",2015
15,15,"Harris English",105,9,306,NA,"Par5EagleLeaders",2015
15,15,"Derek Fathauer",81,9,249,2,"Par5EagleLeaders",2015
15,15,"Tony Finau",106,9,332,NA,"Par5EagleLeaders",2015
15,15,"Chesson Hadley",101,9,351,NA,"Par5EagleLeaders",2015
15,15,"JB Holmes",89,9,276,1,"Par5EagleLeaders",2015
15,15,"John Huh",102,9,322,2,"Par5EagleLeaders",2015
15,15,"Carl Pettersson",106,9,329,1,"Par5EagleLeaders",2015
15,15,"Scott Pinckney",88,9,274,3,"Par5EagleLeaders",2015
15,15,"Webb Simpson",81,9,232,1,"Par5EagleLeaders",2015
15,15,"Brandt Snedeker",98,9,293,1,"Par5EagleLeaders",2015
15,15,"Jordan Spieth",91,9,278,3,"Par5EagleLeaders",2015
15,15,"Shawn Stefani",94,9,300,1,"Par5EagleLeaders",2015
15,15,"Daniel Summerhays",101,9,309,3,"Par5EagleLeaders",2015
29,29,"Paul Casey",87,8,231,2,"Par5EagleLeaders",2015
29,29,"Kevin Chappell",86,8,274,2,"Par5EagleLeaders",2015
29,29,"Erik Compton",86,8,280,1,"Par5EagleLeaders",2015
29,29,"Robert Garrigus",70,8,210,2,"Par5EagleLeaders",2015
29,29,"Adam Hadwin",95,8,298,NA,"Par5EagleLeaders",2015
29,29,"Charley Hoffman",97,8,300,1,"Par5EagleLeaders",2015
29,29,"Morgan Hoffmann",85,8,264,3,"Par5EagleLeaders",2015
29,29,"Ryo Ishikawa",90,8,281,2,"Par5EagleLeaders",2015
29,29,"Matt Jones",89,8,286,2,"Par5EagleLeaders",2015
29,29,"Martin Laird",77,8,248,1,"Par5EagleLeaders",2015
39,39,"Jonas Blixt",78,7,241,NA,"Par5EagleLeaders",2015
39,39,"Jason Dufner",76,7,227,1,"Par5EagleLeaders",2015
39,39,"Martin Flores",95,7,280,2,"Par5EagleLeaders",2015
39,39,"Jason Gore",76,7,223,1,"Par5EagleLeaders",2015
39,39,"James Hahn",94,7,298,NA,"Par5EagleLeaders",2015
39,39,"George McNeill",93,7,284,1,"Par5EagleLeaders",2015
39,39,"Sean OHair",86,7,284,NA,"Par5EagleLeaders",2015
39,39,"Louis Oosthuizen",68,7,198,1,"Par5EagleLeaders",2015
39,39,"Jeff Overton",94,7,284,2,"Par5EagleLeaders",2015
39,39,"Ryan Palmer",80,7,230,NA,"Par5EagleLeaders",2015
39,39,"John Peterson",84,7,271,3,"Par5EagleLeaders",2015
39,39,"Rory Sabbatini",81,7,252,NA,"Par5EagleLeaders",2015
39,39,"Adam Scott",51,7,148,NA,"Par5EagleLeaders",2015
39,39,"Vijay Singh",78,7,244,2,"Par5EagleLeaders",2015
39,39,"Andrew Svoboda",80,7,248,2,"Par5EagleLeaders",2015
39,39,"Hudson Swafford",97,7,295,2,"Par5EagleLeaders",2015
39,39,"Michael Thompson",83,7,252,1,"Par5EagleLeaders",2015
39,39,"Steve Wheatcroft",87,7,268,NA,"Par5EagleLeaders",2015
39,39,"Will Wilcox",58,7,164,1,"Par5EagleLeaders",2015
58,58,"Eric Axley",57,6,171,1,"Par5EagleLeaders",2015
58,58,"Sangmoon Bae",98,6,314,2,"Par5EagleLeaders",2015
58,58,"Blayne Barber",76,6,242,NA,"Par5EagleLeaders",2015
58,58,"Charlie Beljan",76,6,228,1,"Par5EagleLeaders",2015
58,58,"Daniel Berger",97,6,305,2,"Par5EagleLeaders",2015
58,58,"Scott Brown",97,6,303,2,"Par5EagleLeaders",2015
58,58,"Angel Cabrera",53,6,166,NA,"Par5EagleLeaders",2015
58,58,"Alex Cejka",94,6,302,2,"Par5EagleLeaders",2015
58,58,"Graham DeLaet",65,6,200,NA,"Par5EagleLeaders",2015
58,58,"Ken Duke",93,6,273,2,"Par5EagleLeaders",2015
58,58,"Derek Ernst",75,6,214,1,"Par5EagleLeaders",2015
58,58,"Rickie Fowler",76,6,232,NA,"Par5EagleLeaders",2015
58,58,"Lucas Glover",79,6,250,1,"Par5EagleLeaders",2015
58,58,"Andres Gonzales",90,6,277,NA,"Par5EagleLeaders",2015
58,58,"Bill Haas",89,6,272,1,"Par5EagleLeaders",2015
58,58,"Billy Horschel",99,6,316,NA,"Par5EagleLeaders",2015
58,58,"Jason Kokrak",88,6,274,NA,"Par5EagleLeaders",2015
58,58,"Ben Martin",93,6,264,1,"Par5EagleLeaders",2015
58,58,"Kevin Na",98,6,298,2,"Par5EagleLeaders",2015
58,58,"Seung Yul Noh",65,6,210,1,"Par5EagleLeaders",2015
58,58,"Cameron Percy",72,6,218,NA,"Par5EagleLeaders",2015
58,58,"Pat Perez",96,6,320,2,"Par5EagleLeaders",2015
58,58,"Alex Prugh",84,6,254,1,"Par5EagleLeaders",2015
58,58,"Sam Saunders",83,6,263,NA,"Par5EagleLeaders",2015
58,58,"Scott Stallings",60,6,216,2,"Par5EagleLeaders",2015
58,58,"Brendan Steele",88,6,286,2,"Par5EagleLeaders",2015
58,58,"Henrik Stenson",63,6,192,NA,"Par5EagleLeaders",2015
58,58,"Robert Streb",110,6,330,1,"Par5EagleLeaders",2015
58,58,"Kevin Streelman",95,6,306,1,"Par5EagleLeaders",2015
58,58,"Cameron Tringale",96,6,306,3,"Par5EagleLeaders",2015
58,58,"Nick Watney",91,6,290,2,"Par5EagleLeaders",2015
58,58,"Boo Weekley",79,6,252,1,"Par5EagleLeaders",2015
58,58,"Gary Woodland",81,6,234,NA,"Par5EagleLeaders",2015
91,91,"Steven Alker",62,5,186,2,"Par5EagleLeaders",2015
91,91,"Keegan Bradley",87,5,270,2,"Par5EagleLeaders",2015
91,91,"Roberto Castro",54,5,150,2,"Par5EagleLeaders",2015
91,91,"Greg Chalmers",58,5,172,3,"Par5EagleLeaders",2015
91,91,"Brian Davis",86,5,261,3,"Par5EagleLeaders",2015
91,91,"Brendon de Jonge",106,5,342,2,"Par5EagleLeaders",2015
91,91,"Jamie Donaldson",50,5,152,2,"Par5EagleLeaders",2015
91,91,"Matt Every",73,5,228,1,"Par5EagleLeaders",2015
91,91,"Luke Guthrie",84,5,259,2,"Par5EagleLeaders",2015
91,91,"Russell Henley",87,5,252,NA,"Par5EagleLeaders",2015
91,91,"Jim Herman",88,5,275,2,"Par5EagleLeaders",2015
91,91,"Kevin Kisner",104,5,319,1,"Par5EagleLeaders",2015
91,91,"Scott Langley",94,5,289,3,"Par5EagleLeaders",2015
91,91,"David Lingmerth",90,5,278,1,"Par5EagleLeaders",2015
91,91,"Hunter Mahan",88,5,276,NA,"Par5EagleLeaders",2015
91,91,"William McGirt",103,5,321,4,"Par5EagleLeaders",2015
91,91,"Phil Mickelson",70,5,224,NA,"Par5EagleLeaders",2015
91,91,"SJ Park",79,5,241,NA,"Par5EagleLeaders",2015
91,91,"DA Points",72,5,227,2,"Par5EagleLeaders",2015
91,91,"Michael Putnam",87,5,280,1,"Par5EagleLeaders",2015
91,91,"Nicholas Thompson",90,5,272,1,"Par5EagleLeaders",2015
91,91,"Brendon Todd",96,5,281,2,"Par5EagleLeaders",2015
91,91,"Jimmy Walker",89,5,262,1,"Par5EagleLeaders",2015
91,91,"Tim Wilkinson",73,5,227,2,"Par5EagleLeaders",2015
115,115,"Ricky Barnes",82,4,253,2,"Par5EagleLeaders",2015
115,115,"Jason Bohn",95,4,304,2,"Par5EagleLeaders",2015
115,115,"Chad Collins",79,4,248,1,"Par5EagleLeaders",2015
115,115,"Sergio Garcia",59,4,176,2,"Par5EagleLeaders",2015
115,115,"Brian Harman",90,4,264,1,"Par5EagleLeaders",2015
115,115,"Tom Hoge",83,4,241,NA,"Par5EagleLeaders",2015
115,115,"Zach Johnson",90,4,251,1,"Par5EagleLeaders",2015
115,115,"Chris Kirk",76,4,242,NA,"Par5EagleLeaders",2015
115,115,"Spencer Levin",99,4,299,1,"Par5EagleLeaders",2015
115,115,"Bryce Molder",91,4,267,NA,"Par5EagleLeaders",2015
115,115,"Ryan Moore",81,4,265,1,"Par5EagleLeaders",2015
115,115,"Patrick Reed",103,4,320,2,"Par5EagleLeaders",2015
115,115,"Jim Renner",68,4,205,NA,"Par5EagleLeaders",2015
115,115,"Patrick Rodgers",57,4,152,NA,"Par5EagleLeaders",2015
115,115,"Andres Romero",69,4,214,NA,"Par5EagleLeaders",2015
115,115,"Charl Schwartzel",67,4,198,NA,"Par5EagleLeaders",2015
115,115,"John Senden",80,4,246,1,"Par5EagleLeaders",2015
115,115,"Tyrone Van Aswegen",58,4,173,1,"Par5EagleLeaders",2015
115,115,"Johnson Wagner",68,4,206,NA,"Par5EagleLeaders",2015
115,115,"Lee Westwood",56,4,168,NA,"Par5EagleLeaders",2015
115,115,"Mark Wilson",89,4,262,NA,"Par5EagleLeaders",2015
136,136,"Chad Campbell",97,3,297,NA,"Par5EagleLeaders",2015
136,136,"KJ Choi",66,3,216,NA,"Par5EagleLeaders",2015
136,136,"Ernie Els",57,3,188,NA,"Par5EagleLeaders",2015
136,136,"Retief Goosen",81,3,264,NA,"Par5EagleLeaders",2015
136,136,"Russell Knox",96,3,303,1,"Par5EagleLeaders",2015
136,136,"Marc Leishman",74,3,212,NA,"Par5EagleLeaders",2015
136,136,"Justin Leonard",61,3,185,2,"Par5EagleLeaders",2015
136,136,"Davis Love III",51,3,156,NA,"Par5EagleLeaders",2015
136,136,"Bill Lunde",50,3,140,1,"Par5EagleLeaders",2015
136,136,"John Merrick",78,3,239,NA,"Par5EagleLeaders",2015
136,136,"Greg Owen",58,3,185,NA,"Par5EagleLeaders",2015
136,136,"Ian Poulter",68,3,208,1,"Par5EagleLeaders",2015
136,136,"Jonathan Randolph",72,3,223,NA,"Par5EagleLeaders",2015
136,136,"Chez Reavie",56,3,175,1,"Par5EagleLeaders",2015
136,136,"Kyle Reifers",96,3,285,1,"Par5EagleLeaders",2015
136,136,"Nick Taylor",91,3,299,1,"Par5EagleLeaders",2015
152,152,"Zac Blair",108,2,320,NA,"Par5EagleLeaders",2015
152,152,"Stewart Cink",77,2,237,NA,"Par5EagleLeaders",2015
152,152,"Jon Curran",83,2,243,NA,"Par5EagleLeaders",2015
152,152,"Gonzalo Fdez Castano",81,2,242,2,"Par5EagleLeaders",2015
152,152,"Brice Garnett",81,2,252,NA,"Par5EagleLeaders",2015
152,152,"David Hearn",97,2,313,NA,"Par5EagleLeaders",2015
152,152,"Mark Hubbard",79,2,242,1,"Par5EagleLeaders",2015
152,152,"Billy Hurley III",83,2,250,NA,"Par5EagleLeaders",2015
152,152,"Jerry Kelly",79,2,241,NA,"Par5EagleLeaders",2015
152,152,"Colt Knost",90,2,268,NA,"Par5EagleLeaders",2015
152,152,"Troy Merritt",91,2,302,1,"Par5EagleLeaders",2015
152,152,"Geoff Ogilvy",50,2,152,1,"Par5EagleLeaders",2015
152,152,"Justin Rose",69,2,210,NA,"Par5EagleLeaders",2015
152,152,"Heath Slocum",57,2,174,NA,"Par5EagleLeaders",2015
152,152,"Byron Smith",59,2,169,2,"Par5EagleLeaders",2015
152,152,"Bo Van Pelt",81,2,259,2,"Par5EagleLeaders",2015
152,152,"Camilo Villegas",83,2,249,NA,"Par5EagleLeaders",2015
169,169,"Robert Allenby",63,1,180,NA,"Par5EagleLeaders",2015
169,169,"Ben Crane",62,1,187,NA,"Par5EagleLeaders",2015
169,169,"Luke Donald",71,1,211,NA,"Par5EagleLeaders",2015
169,169,"Oscar Fraustro",58,1,173,NA,"Par5EagleLeaders",2015
169,169,"Padraig Harrington",60,1,189,1,"Par5EagleLeaders",2015
169,169,"Max Homa",78,1,237,NA,"Par5EagleLeaders",2015
169,169,"Whee Kim",71,1,217,1,"Par5EagleLeaders",2015
169,169,"Francesco Molinari",56,1,164,1,"Par5EagleLeaders",2015
169,169,"Andrew Putnam",68,1,213,1,"Par5EagleLeaders",2015
169,169,"Brian Stuard",97,1,299,NA,"Par5EagleLeaders",2015
169,169,"David Toms",62,1,188,NA,"Par5EagleLeaders",2015
