"Total1Putts1015_RANKTHISWEEK_2011","Total1Putts1015_RANKLASTWEEK_2011","Total1Putts1015_PLAYERNAME_2011","Total1Putts1015_ROUNDS_2011","Total1Putts1015_TOTAL_2011","Total1Putts1015_TOTALFORALLDISTANCES_2011","Total1Putts1015_PCTOFALL1PUTTS_2011","stat_name","year"
56,56,"Zack Miller",86,57,503,11.3,"Total1Putts1015",2011
56,56,"John Rollins",85,57,476,12,"Total1Putts1015",2011
56,56,"Gary Woodland",93,57,452,12.6,"Total1Putts1015",2011
65,65,"Zach Johnson",79,56,488,11.5,"Total1Putts1015",2011
65,65,"Chris Kirk",87,56,542,10.3,"Total1Putts1015",2011
65,65,"Vijay Singh",79,56,508,11,"Total1Putts1015",2011
65,65,"Kyle Stanley",98,56,539,10.4,"Total1Putts1015",2011
69,69,"Aaron Baddeley",77,55,470,11.7,"Total1Putts1015",2011
69,69,"Bill Haas",93,55,485,11.3,"Total1Putts1015",2011
69,69,"Troy Matteson",91,55,544,10.1,"Total1Putts1015",2011
69,69,"Martin Piller",63,55,349,15.8,"Total1Putts1015",2011
73,73,"Robert Allenby",84,54,469,11.5,"Total1Putts1015",2011
73,73,"Ryan Moore",79,54,447,12.1,"Total1Putts1015",2011
73,73,"Chez Reavie",92,54,557,9.7,"Total1Putts1015",2011
73,73,"Steve Stricker",70,54,426,12.7,"Total1Putts1015",2011
77,77,"Robert Garrigus",83,53,475,11.2,"Total1Putts1015",2011
77,77,"Paul Goydos",81,53,502,10.6,"Total1Putts1015",2011
77,77,"Tim Herron",85,53,539,9.8,"Total1Putts1015",2011
77,77,"Steve Marino",76,53,455,11.6,"Total1Putts1015",2011
77,77,"Geoff Ogilvy",69,53,421,12.6,"Total1Putts1015",2011
77,77,"Jeff Overton",92,53,517,10.3,"Total1Putts1015",2011
77,77,"DA Points",89,53,552,9.6,"Total1Putts1015",2011
77,77,"Kevin Stadler",88,53,470,11.3,"Total1Putts1015",2011
77,77,"Camilo Villegas",69,53,402,13.2,"Total1Putts1015",2011
77,77,"Nick Watney",80,53,470,11.3,"Total1Putts1015",2011
87,87,"Jason Day",76,52,465,11.2,"Total1Putts1015",2011
87,87,"JP Hayes",56,52,344,15.1,"Total1Putts1015",2011
87,87,"Ryuji Imada",83,52,546,9.5,"Total1Putts1015",2011
87,87,"Tag Ridings",87,52,521,10,"Total1Putts1015",2011
87,87,"Heath Slocum",89,52,450,11.6,"Total1Putts1015",2011
87,87,"Roland Thatcher",67,52,446,11.7,"Total1Putts1015",2011
87,87,"Johnson Wagner",81,52,479,10.9,"Total1Putts1015",2011
94,94,"Joe Durant",71,51,397,12.8,"Total1Putts1015",2011
94,94,"Charley Hoffman",93,51,516,9.9,"Total1Putts1015",2011
94,94,"Billy Horschel",75,51,417,12.2,"Total1Putts1015",2011
94,94,"Matt Kuchar",94,51,537,9.5,"Total1Putts1015",2011
94,94,"Rod Pampling",72,51,424,12,"Total1Putts1015",2011
99,99,"Michael Connell",76,50,491,10.2,"Total1Putts1015",2011
99,99,"Jason Dufner",78,50,450,11.1,"Total1Putts1015",2011
99,99,"Nathan Green",81,50,522,9.6,"Total1Putts1015",2011
99,99,"Scott Stallings",84,50,459,10.9,"Total1Putts1015",2011
103,103,"Ben Martin",74,49,441,11.1,"Total1Putts1015",2011
103,103,"John Merrick",71,49,400,12.3,"Total1Putts1015",2011
103,103,"Paul Stankowski",78,49,475,10.3,"Total1Putts1015",2011
103,103,"Bubba Watson",85,49,402,12.2,"Total1Putts1015",2011
107,107,"Matt Jones",71,48,459,10.5,"Total1Putts1015",2011
107,107,"Sung Kang",63,48,340,14.1,"Total1Putts1015",2011
107,107,"Garrett Willis",71,48,447,10.7,"Total1Putts1015",2011
110,110,"Ben Crane",76,47,438,10.7,"Total1Putts1015",2011
110,110,"Anthony Kim",72,47,426,11,"Total1Putts1015",2011
110,110,"Jim Renner",65,47,383,12.3,"Total1Putts1015",2011
110,110,"DJ Trahan",91,47,526,8.9,"Total1Putts1015",2011
114,114,"Trevor Immelman",84,46,436,10.6,"Total1Putts1015",2011
114,114,"Lee Janzen",62,46,354,13,"Total1Putts1015",2011
114,114,"Dustin Johnson",72,46,356,12.9,"Total1Putts1015",2011
114,114,"Martin Laird",77,46,453,10.2,"Total1Putts1015",2011
114,114,"Shaun Micheel",77,46,447,10.3,"Total1Putts1015",2011
114,114,"Tim Petrovic",88,46,566,8.1,"Total1Putts1015",2011
114,114,"Alex Prugh",82,46,427,10.8,"Total1Putts1015",2011
114,114,"Justin Rose",79,46,430,10.7,"Total1Putts1015",2011
122,122,"Michael Bradley",74,45,384,11.7,"Total1Putts1015",2011
122,122,"Joseph Bramlett",73,45,392,11.5,"Total1Putts1015",2011
122,122,"DJ Brigman",67,45,386,11.7,"Total1Putts1015",2011
122,122,"Bio Kim",71,45,429,10.5,"Total1Putts1015",2011
122,122,"George McNeill",69,45,409,11,"Total1Putts1015",2011
122,122,"Chris Riley",76,45,458,9.8,"Total1Putts1015",2011
122,122,"Dean Wilson",62,45,410,11,"Total1Putts1015",2011
129,129,"James Driscoll",71,44,421,10.5,"Total1Putts1015",2011
129,129,"Richard Johnson",64,44,353,12.5,"Total1Putts1015",2011
129,129,"Kevin Kisner",70,44,404,10.9,"Total1Putts1015",2011
129,129,"Jarrod Lyle",83,44,510,8.6,"Total1Putts1015",2011
129,129,"Sean OHair",71,44,400,11,"Total1Putts1015",2011
129,129,"Rory Sabbatini",85,44,428,10.3,"Total1Putts1015",2011
129,129,"Boo Weekley",66,44,337,13.1,"Total1Putts1015",2011
136,136,"Scott Piercy",78,43,457,9.4,"Total1Putts1015",2011
136,136,"Daniel Summerhays",75,43,442,9.7,"Total1Putts1015",2011
136,136,"Marc Turnesa",54,43,290,14.8,"Total1Putts1015",2011
136,136,"Bo Van Pelt",92,43,501,8.6,"Total1Putts1015",2011
140,140,"Stuart Appleby",65,42,422,10,"Total1Putts1015",2011
140,140,"Ricky Barnes",78,42,421,10,"Total1Putts1015",2011
140,140,"Derek Lamely",65,42,368,11.4,"Total1Putts1015",2011
140,140,"Matt McQuillan",59,42,347,12.1,"Total1Putts1015",2011
140,140,"Michael Putnam",67,42,364,11.5,"Total1Putts1015",2011
145,145,"Ernie Els",71,41,350,11.7,"Total1Putts1015",2011
145,145,"Jhonattan Vegas",84,41,458,9,"Total1Putts1015",2011
147,147,"Jason Bohn",74,40,472,8.5,"Total1Putts1015",2011
147,147,"Stewart Cink",72,40,354,11.3,"Total1Putts1015",2011
147,147,"Sergio Garcia",61,40,310,12.9,"Total1Putts1015",2011
147,147,"Tom Gillis",55,40,329,12.2,"Total1Putts1015",2011
147,147,"Retief Goosen",50,40,279,14.3,"Total1Putts1015",2011
147,147,"Alexandre Rocha",65,40,301,13.3,"Total1Putts1015",2011
153,153,"Scott McCarron",65,39,397,9.8,"Total1Putts1015",2011
153,153,"Rocco Mediate",53,39,323,12.1,"Total1Putts1015",2011
153,153,"Phil Mickelson",79,39,428,9.1,"Total1Putts1015",2011
156,156,"Alex Cejka",59,38,300,12.7,"Total1Putts1015",2011
156,156,"Colt Knost",80,38,462,8.2,"Total1Putts1015",2011
158,158,"Luke Donald",73,37,418,8.9,"Total1Putts1015",2011
158,158,"David Duval",67,37,396,9.3,"Total1Putts1015",2011
158,158,"Andres Gonzales",60,37,317,11.7,"Total1Putts1015",2011
158,158,"Scott Gutschewski",67,37,366,10.1,"Total1Putts1015",2011
158,158,"Troy Merritt",63,37,378,9.8,"Total1Putts1015",2011
163,163,"Stephen Ames",69,36,420,8.6,"Total1Putts1015",2011
163,163,"Rich Beem",53,36,307,11.7,"Total1Putts1015",2011
163,163,"Shane Bertsch",62,36,376,9.6,"Total1Putts1015",2011
163,163,"Kevin Chappell",78,36,437,8.2,"Total1Putts1015",2011
163,163,"Ryan Palmer",82,36,438,8.2,"Total1Putts1015",2011
163,163,"Ian Poulter",52,36,291,12.4,"Total1Putts1015",2011
169,169,"Woody Austin",59,35,371,9.4,"Total1Putts1015",2011
169,169,"Briny Baird",60,35,317,11,"Total1Putts1015",2011
169,169,"Steve Elkington",50,35,292,12,"Total1Putts1015",2011
169,169,"Jim Herman",69,35,353,9.9,"Total1Putts1015",2011
169,169,"Davis Love III",70,35,340,10.3,"Total1Putts1015",2011
169,169,"Will Strickler",51,35,307,11.4,"Total1Putts1015",2011
175,175,"Nate Smith",66,33,395,8.4,"Total1Putts1015",2011
176,176,"Padraig Harrington",60,32,347,9.2,"Total1Putts1015",2011
176,176,"Robert Karlsson",61,32,340,9.4,"Total1Putts1015",2011
178,178,"Angel Cabrera",50,31,262,11.8,"Total1Putts1015",2011
178,178,"Harrison Frazar",58,31,299,10.4,"Total1Putts1015",2011
178,178,"JB Holmes",57,31,313,9.9,"Total1Putts1015",2011
178,178,"YE Yang",63,31,309,10,"Total1Putts1015",2011
182,182,"Justin Hicks",60,28,274,10.2,"Total1Putts1015",2011
183,183,"Aron Price",58,27,332,8.1,"Total1Putts1015",2011
183,183,"Adam Scott",60,27,310,8.7,"Total1Putts1015",2011
185,185,"Charl Schwartzel",58,25,279,9,"Total1Putts1015",2011
186,186,"Graeme McDowell",50,24,272,8.8,"Total1Putts1015",2011
