"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2016","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2016","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2016","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2016","TenthTeeEarlyPar5ScoringAverage_AVG_2016","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2016","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2016","stat_name","year"
25,25,"Anirban Lahiri",44,4.51,158,35,"TenthTeeEarlyPar5ScoringAverage",2016
26,27,"Blayne Barber",44,4.52,113,25,"TenthTeeEarlyPar5ScoringAverage",2016
26,27,"Keegan Bradley",40,4.52,149,33,"TenthTeeEarlyPar5ScoringAverage",2016
26,27,"Scott Brown",59,4.52,217,48,"TenthTeeEarlyPar5ScoringAverage",2016
26,27,"Luke List",51,4.52,235,52,"TenthTeeEarlyPar5ScoringAverage",2016
30,25,"Lucas Glover",53,4.53,195,43,"TenthTeeEarlyPar5ScoringAverage",2016
30,32,"Luke Guthrie",31,4.53,163,36,"TenthTeeEarlyPar5ScoringAverage",2016
30,32,"Ben Martin",48,4.53,172,38,"TenthTeeEarlyPar5ScoringAverage",2016
33,36,"Brendan Steele",48,4.54,118,26,"TenthTeeEarlyPar5ScoringAverage",2016
34,38,"David Hearn",55,4.55,191,42,"TenthTeeEarlyPar5ScoringAverage",2016
34,38,"Marc Leishman",41,4.55,191,42,"TenthTeeEarlyPar5ScoringAverage",2016
34,58,"Jhonattan Vegas",49,4.55,255,56,"TenthTeeEarlyPar5ScoringAverage",2016
37,41,"Chesson Hadley",51,4.56,114,25,"TenthTeeEarlyPar5ScoringAverage",2016
37,36,"Adam Hadwin",53,4.56,178,39,"TenthTeeEarlyPar5ScoringAverage",2016
37,41,"John Huh",51,4.56,146,32,"TenthTeeEarlyPar5ScoringAverage",2016
37,41,"Bernd Wiesberger",23,4.56,41,9,"TenthTeeEarlyPar5ScoringAverage",2016
41,44,"Jonas Blixt",46,4.57,210,46,"TenthTeeEarlyPar5ScoringAverage",2016
41,44,"Zach Johnson",42,4.57,137,30,"TenthTeeEarlyPar5ScoringAverage",2016
41,44,"Nick Taylor",57,4.57,201,44,"TenthTeeEarlyPar5ScoringAverage",2016
44,47,"Padraig Harrington",38,4.58,119,26,"TenthTeeEarlyPar5ScoringAverage",2016
44,47,"Dustin Johnson",37,4.58,87,19,"TenthTeeEarlyPar5ScoringAverage",2016
44,27,"Kevin Kisner",49,4.58,151,33,"TenthTeeEarlyPar5ScoringAverage",2016
44,38,"Jason Kokrak",52,4.58,293,64,"TenthTeeEarlyPar5ScoringAverage",2016
44,47,"Kelly Kraft",35,4.58,142,31,"TenthTeeEarlyPar5ScoringAverage",2016
49,51,"Chad Campbell",54,4.59,225,49,"TenthTeeEarlyPar5ScoringAverage",2016
49,51,"Sung Kang",51,4.59,202,44,"TenthTeeEarlyPar5ScoringAverage",2016
49,51,"Smylie Kaufman",57,4.59,170,37,"TenthTeeEarlyPar5ScoringAverage",2016
49,62,"Hideki Matsuyama",40,4.59,124,27,"TenthTeeEarlyPar5ScoringAverage",2016
49,51,"Rob Oppenheim",37,4.59,147,32,"TenthTeeEarlyPar5ScoringAverage",2016
49,58,"Robert Streb",51,4.59,156,34,"TenthTeeEarlyPar5ScoringAverage",2016
49,51,"Tyrone Van Aswegen",67,4.59,202,44,"TenthTeeEarlyPar5ScoringAverage",2016
56,47,"Harris English",51,4.6,184,40,"TenthTeeEarlyPar5ScoringAverage",2016
56,58,"Retief Goosen",37,4.6,92,20,"TenthTeeEarlyPar5ScoringAverage",2016
56,32,"Morgan Hoffmann",43,4.6,253,55,"TenthTeeEarlyPar5ScoringAverage",2016
56,51,"Andrew Loupe",50,4.6,198,43,"TenthTeeEarlyPar5ScoringAverage",2016
56,58,"Cameron Tringale",47,4.6,69,15,"TenthTeeEarlyPar5ScoringAverage",2016
61,62,"Bronson Burgoon",53,4.61,166,36,"TenthTeeEarlyPar5ScoringAverage",2016
61,51,"Si Woo Kim",63,4.61,152,33,"TenthTeeEarlyPar5ScoringAverage",2016
61,62,"George McNeill",33,4.61,129,28,"TenthTeeEarlyPar5ScoringAverage",2016
64,68,"Fabian Gomez",49,4.62,97,21,"TenthTeeEarlyPar5ScoringAverage",2016
64,68,"Martin Laird",46,4.62,208,45,"TenthTeeEarlyPar5ScoringAverage",2016
64,68,"Carlos Ortiz",47,4.62,231,50,"TenthTeeEarlyPar5ScoringAverage",2016
64,68,"Ryan Palmer",46,4.62,97,21,"TenthTeeEarlyPar5ScoringAverage",2016
64,68,"Pat Perez",28,4.62,120,26,"TenthTeeEarlyPar5ScoringAverage",2016
64,90,"Patrick Reed",53,4.62,194,42,"TenthTeeEarlyPar5ScoringAverage",2016
64,68,"Brandt Snedeker",47,4.62,231,50,"TenthTeeEarlyPar5ScoringAverage",2016
64,62,"Shawn Stefani",45,4.62,171,37,"TenthTeeEarlyPar5ScoringAverage",2016
64,62,"Dawie van der Walt",48,4.62,194,42,"TenthTeeEarlyPar5ScoringAverage",2016
73,76,"Paul Casey",39,4.63,37,8,"TenthTeeEarlyPar5ScoringAverage",2016
73,68,"Kevin Chappell",49,4.63,139,30,"TenthTeeEarlyPar5ScoringAverage",2016
73,76,"Freddie Jacobson",54,4.63,241,52,"TenthTeeEarlyPar5ScoringAverage",2016
73,76,"Matt Jones",45,4.63,162,35,"TenthTeeEarlyPar5ScoringAverage",2016
73,76,"Matt Kuchar",46,4.63,227,49,"TenthTeeEarlyPar5ScoringAverage",2016
78,81,"Peter Malnati",53,4.64,209,45,"TenthTeeEarlyPar5ScoringAverage",2016
78,81,"Greg Owen",56,4.64,195,42,"TenthTeeEarlyPar5ScoringAverage",2016
78,81,"Kyle Stanley",57,4.64,218,47,"TenthTeeEarlyPar5ScoringAverage",2016
78,62,"Justin Thomas",53,4.64,209,45,"TenthTeeEarlyPar5ScoringAverage",2016
82,85,"Shane Lowry",35,4.65,144,31,"TenthTeeEarlyPar5ScoringAverage",2016
82,85,"Bryce Molder",50,4.65,121,26,"TenthTeeEarlyPar5ScoringAverage",2016
82,85,"Charl Schwartzel",29,4.65,93,20,"TenthTeeEarlyPar5ScoringAverage",2016
82,76,"Vijay Singh",42,4.65,107,23,"TenthTeeEarlyPar5ScoringAverage",2016
82,85,"Brett Stegmaier",57,4.65,214,46,"TenthTeeEarlyPar5ScoringAverage",2016
82,85,"Vaughn Taylor",30,4.65,144,31,"TenthTeeEarlyPar5ScoringAverage",2016
88,90,"Zac Blair",56,4.66,261,56,"TenthTeeEarlyPar5ScoringAverage",2016
88,90,"Roberto Castro",55,4.66,205,44,"TenthTeeEarlyPar5ScoringAverage",2016
88,90,"John Senden",48,4.66,135,29,"TenthTeeEarlyPar5ScoringAverage",2016
91,94,"Abraham Ancer",26,4.67,112,24,"TenthTeeEarlyPar5ScoringAverage",2016
91,94,"Brendon de Jonge",55,4.67,266,57,"TenthTeeEarlyPar5ScoringAverage",2016
91,94,"Graeme McDowell",33,4.67,112,24,"TenthTeeEarlyPar5ScoringAverage",2016
91,94,"Scott Piercy",45,4.67,98,21,"TenthTeeEarlyPar5ScoringAverage",2016
91,68,"Ollie Schniederjans",23,4.67,140,30,"TenthTeeEarlyPar5ScoringAverage",2016
96,32,"Jamie Donaldson",28,4.68,89,19,"TenthTeeEarlyPar5ScoringAverage",2016
96,98,"Billy Horschel",45,4.68,192,41,"TenthTeeEarlyPar5ScoringAverage",2016
96,98,"Sean OHair",45,4.68,131,28,"TenthTeeEarlyPar5ScoringAverage",2016
96,98,"Patrick Rodgers",49,4.68,131,28,"TenthTeeEarlyPar5ScoringAverage",2016
96,98,"David Toms",38,4.68,89,19,"TenthTeeEarlyPar5ScoringAverage",2016
101,120,"Kevin Streelman",46,4.69,122,26,"TenthTeeEarlyPar5ScoringAverage",2016
102,123,"Erik Compton",45,4.7,221,47,"TenthTeeEarlyPar5ScoringAverage",2016
102,105,"Luke Donald",49,4.7,108,23,"TenthTeeEarlyPar5ScoringAverage",2016
102,105,"Jim Herman",55,4.7,174,37,"TenthTeeEarlyPar5ScoringAverage",2016
102,123,"Patton Kizzire",57,4.7,216,46,"TenthTeeEarlyPar5ScoringAverage",2016
102,113,"Colt Knost",56,4.7,155,33,"TenthTeeEarlyPar5ScoringAverage",2016
102,81,"Jamie Lovemark",57,4.7,202,43,"TenthTeeEarlyPar5ScoringAverage",2016
102,105,"Dicky Pride",33,4.7,94,20,"TenthTeeEarlyPar5ScoringAverage",2016
102,103,"Kyle Reifers",63,4.7,249,53,"TenthTeeEarlyPar5ScoringAverage",2016
110,108,"Miguel Angel Carballo",24,4.71,132,28,"TenthTeeEarlyPar5ScoringAverage",2016
110,108,"Brooks Koepka",39,4.71,113,24,"TenthTeeEarlyPar5ScoringAverage",2016
110,108,"Chez Reavie",56,4.71,193,41,"TenthTeeEarlyPar5ScoringAverage",2016
110,108,"Camilo Villegas",50,4.71,113,24,"TenthTeeEarlyPar5ScoringAverage",2016
114,123,"Daniel Berger",52,4.72,222,47,"TenthTeeEarlyPar5ScoringAverage",2016
114,113,"Stewart Cink",45,4.72,184,39,"TenthTeeEarlyPar5ScoringAverage",2016
114,103,"Tony Finau",49,4.72,170,36,"TenthTeeEarlyPar5ScoringAverage",2016
114,113,"Hiroshi Iwata",51,4.72,170,36,"TenthTeeEarlyPar5ScoringAverage",2016
114,113,"Michael Kim",62,4.72,288,61,"TenthTeeEarlyPar5ScoringAverage",2016
114,113,"Justin Leonard",28,4.72,118,25,"TenthTeeEarlyPar5ScoringAverage",2016
114,113,"Kevin Na",52,4.72,137,29,"TenthTeeEarlyPar5ScoringAverage",2016
114,98,"Ian Poulter",37,4.72,137,29,"TenthTeeEarlyPar5ScoringAverage",2016
114,138,"Harold Varner III",58,4.72,137,29,"TenthTeeEarlyPar5ScoringAverage",2016
123,120,"Alex Cejka",47,4.73,156,33,"TenthTeeEarlyPar5ScoringAverage",2016
123,120,"Rhein Gibson",36,4.73,142,30,"TenthTeeEarlyPar5ScoringAverage",2016
125,123,"Andres Gonzales",46,4.74,204,43,"TenthTeeEarlyPar5ScoringAverage",2016
125,123,"Brian Harman",60,4.74,166,35,"TenthTeeEarlyPar5ScoringAverage",2016
125,113,"Tom Hoge",47,4.74,204,43,"TenthTeeEarlyPar5ScoringAverage",2016
125,123,"Mark Hubbard",73,4.74,327,69,"TenthTeeEarlyPar5ScoringAverage",2016
125,123,"Hudson Swafford",52,4.74,147,31,"TenthTeeEarlyPar5ScoringAverage",2016
130,131,"Byeong Hun An",23,4.75,76,16,"TenthTeeEarlyPar5ScoringAverage",2016
130,131,"Ricky Barnes",57,4.75,280,59,"TenthTeeEarlyPar5ScoringAverage",2016
130,131,"Jason Gore",51,4.75,190,40,"TenthTeeEarlyPar5ScoringAverage",2016
130,131,"Andrew Landry",24,4.75,133,28,"TenthTeeEarlyPar5ScoringAverage",2016
130,131,"Chris Stroud",52,4.75,171,36,"TenthTeeEarlyPar5ScoringAverage",2016
130,131,"Boo Weekley",53,4.75,171,36,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Robert Allenby",35,4.76,157,33,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Aaron Baddeley",51,4.76,276,58,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Shane Bertsch",30,4.76,176,37,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Sergio Garcia",28,4.76,81,17,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Scott Langley",41,4.76,176,37,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"William McGirt",54,4.76,181,38,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Geoff Ogilvy",37,4.76,162,34,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Scott Pinckney",53,4.76,176,37,"TenthTeeEarlyPar5ScoringAverage",2016
136,138,"Tim Wilkinson",40,4.76,257,54,"TenthTeeEarlyPar5ScoringAverage",2016
145,150,"KJ Choi",47,4.77,105,22,"TenthTeeEarlyPar5ScoringAverage",2016
145,150,"Derek Fathauer",58,4.77,124,26,"TenthTeeEarlyPar5ScoringAverage",2016
145,150,"Danny Lee",53,4.77,143,30,"TenthTeeEarlyPar5ScoringAverage",2016
145,150,"Cameron Smith",45,4.77,210,44,"TenthTeeEarlyPar5ScoringAverage",2016
149,154,"Jason Bohn",37,4.78,86,18,"TenthTeeEarlyPar5ScoringAverage",2016
149,154,"Derek Ernst",36,4.78,86,18,"TenthTeeEarlyPar5ScoringAverage",2016
149,154,"Whee Kim",54,4.78,263,55,"TenthTeeEarlyPar5ScoringAverage",2016
149,154,"Ryan Moore",40,4.78,129,27,"TenthTeeEarlyPar5ScoringAverage",2016
149,154,"Rory Sabbatini",40,4.78,129,27,"TenthTeeEarlyPar5ScoringAverage",2016
149,154,"Steve Stricker",25,4.78,153,32,"TenthTeeEarlyPar5ScoringAverage",2016
149,177,"Brian Stuard",24,4.78,86,18,"TenthTeeEarlyPar5ScoringAverage",2016
156,123,"Spencer Levin",62,4.79,182,38,"TenthTeeEarlyPar5ScoringAverage",2016
156,179,"Henrik Norlander",41,4.79,163,34,"TenthTeeEarlyPar5ScoringAverage",2016
156,163,"Jeff Overton",51,4.79,163,34,"TenthTeeEarlyPar5ScoringAverage",2016
156,160,"Carl Pettersson",31,4.79,115,24,"TenthTeeEarlyPar5ScoringAverage",2016
156,160,"Martin Piller",37,4.79,201,42,"TenthTeeEarlyPar5ScoringAverage",2016
156,160,"DJ Trahan",23,4.79,115,24,"TenthTeeEarlyPar5ScoringAverage",2016
162,163,"Jon Curran",55,4.8,264,55,"TenthTeeEarlyPar5ScoringAverage",2016
162,163,"Ernie Els",34,4.8,168,35,"TenthTeeEarlyPar5ScoringAverage",2016
162,163,"Hunter Mahan",43,4.8,221,46,"TenthTeeEarlyPar5ScoringAverage",2016
165,177,"Robert Garrigus",34,4.81,154,32,"TenthTeeEarlyPar5ScoringAverage",2016
165,175,"Mark Wilson",42,4.81,178,37,"TenthTeeEarlyPar5ScoringAverage",2016
167,188,"JB Holmes",39,4.82,106,22,"TenthTeeEarlyPar5ScoringAverage",2016
167,167,"Billy Hurley III",22,4.82,135,28,"TenthTeeEarlyPar5ScoringAverage",2016
169,170,"Brice Garnett",29,4.83,58,12,"TenthTeeEarlyPar5ScoringAverage",2016
169,170,"JJ Henry",44,4.83,169,35,"TenthTeeEarlyPar5ScoringAverage",2016
169,170,"Cameron Percy",22,4.83,58,12,"TenthTeeEarlyPar5ScoringAverage",2016
169,179,"Steve Wheatcroft",53,4.83,203,42,"TenthTeeEarlyPar5ScoringAverage",2016
173,185,"Thomas Aiken",42,4.84,218,45,"TenthTeeEarlyPar5ScoringAverage",2016
173,173,"Matt Every",34,4.84,92,19,"TenthTeeEarlyPar5ScoringAverage",2016
173,173,"Russell Henley",42,4.84,92,19,"TenthTeeEarlyPar5ScoringAverage",2016
173,138,"Davis Love III",40,4.84,184,38,"TenthTeeEarlyPar5ScoringAverage",2016
177,167,"Chad Collins",45,4.85,233,48,"TenthTeeEarlyPar5ScoringAverage",2016
177,201,"Sam Saunders",40,4.85,160,33,"TenthTeeEarlyPar5ScoringAverage",2016
177,167,"Webb Simpson",34,4.85,126,26,"TenthTeeEarlyPar5ScoringAverage",2016
180,179,"Will Ma Kenzie",54,4.87,219,45,"TenthTeeEarlyPar5ScoringAverage",2016
180,179,"Seung Yul Noh",54,4.87,224,46,"TenthTeeEarlyPar5ScoringAverage",2016
180,179,"Wes Roach",33,4.87,146,30,"TenthTeeEarlyPar5ScoringAverage",2016
180,179,"Jordan Spieth",34,4.87,112,23,"TenthTeeEarlyPar5ScoringAverage",2016
184,185,"Steven Bowditch",40,4.88,117,24,"TenthTeeEarlyPar5ScoringAverage",2016
184,185,"Graham DeLaet",50,4.88,166,34,"TenthTeeEarlyPar5ScoringAverage",2016
184,192,"DH Lee",35,4.88,127,26,"TenthTeeEarlyPar5ScoringAverage",2016
187,175,"Tyler Aldridge",53,4.89,181,37,"TenthTeeEarlyPar5ScoringAverage",2016
187,188,"Matthew Fitzpatrick",23,4.89,44,9,"TenthTeeEarlyPar5ScoringAverage",2016
187,188,"Darron Stiles",28,4.89,93,19,"TenthTeeEarlyPar5ScoringAverage",2016
190,192,"Charlie Beljan",26,4.91,172,35,"TenthTeeEarlyPar5ScoringAverage",2016
190,192,"Jerry Kelly",44,4.91,108,22,"TenthTeeEarlyPar5ScoringAverage",2016
190,192,"Troy Merritt",41,4.91,54,11,"TenthTeeEarlyPar5ScoringAverage",2016
190,192,"Andy Sullivan",25,4.91,54,11,"TenthTeeEarlyPar5ScoringAverage",2016
194,199,"Angel Cabrera",42,4.92,182,37,"TenthTeeEarlyPar5ScoringAverage",2016
194,199,"Branden Grace",31,4.92,123,25,"TenthTeeEarlyPar5ScoringAverage",2016
194,191,"DA Points",32,4.92,118,24,"TenthTeeEarlyPar5ScoringAverage",2016
194,192,"Will Wilcox",47,4.92,128,26,"TenthTeeEarlyPar5ScoringAverage",2016
198,192,"Bill Haas",42,4.93,133,27,"TenthTeeEarlyPar5ScoringAverage",2016
199,131,"Justin Hicks",26,4.94,79,16,"TenthTeeEarlyPar5ScoringAverage",2016
200,202,"Brian Gay",22,4.95,109,22,"TenthTeeEarlyPar5ScoringAverage",2016
201,138,"Steve Marino",40,4.96,124,25,"TenthTeeEarlyPar5ScoringAverage",2016
202,203,"James Hahn",45,5,95,19,"TenthTeeEarlyPar5ScoringAverage",2016
203,204,"Charley Hoffman",49,5.04,121,24,"TenthTeeEarlyPar5ScoringAverage",2016
204,205,"Brendon Todd",43,5.09,117,23,"TenthTeeEarlyPar5ScoringAverage",2016
205,206,"Andres Romero",22,5.11,92,18,"TenthTeeEarlyPar5ScoringAverage",2016
206,207,"Lucas Lee",22,5.17,62,12,"TenthTeeEarlyPar5ScoringAverage",2016
207,208,"Ken Duke",26,5.18,57,11,"TenthTeeEarlyPar5ScoringAverage",2016
