"Approach150175yardsRTPScore_RANKTHISWEEK_2006","Approach150175yardsRTPScore_RANKLASTWEEK_2006","Approach150175yardsRTPScore_PLAYERNAME_2006","Approach150175yardsRTPScore_ROUNDS_2006","Approach150175yardsRTPScore_AVGRTP_2006","stat_name","year"
63,63,"Ben Curtis",86,-0.036,"Approach150175yardsRTPScore",2006
63,63,"Shigeki Maruyama",94,-0.036,"Approach150175yardsRTPScore",2006
63,63,"Chris Smith",67,-0.036,"Approach150175yardsRTPScore",2006
67,67,"Olin Browne",108,-0.034,"Approach150175yardsRTPScore",2006
67,67,"Charley Hoffman",100,-0.034,"Approach150175yardsRTPScore",2006
67,67,"Mike Sposa",68,-0.034,"Approach150175yardsRTPScore",2006
70,70,"Marco Dawson",87,-0.033,"Approach150175yardsRTPScore",2006
71,71,"Eric Axley",91,-0.032,"Approach150175yardsRTPScore",2006
71,71,"Troy Matteson",101,-0.032,"Approach150175yardsRTPScore",2006
71,71,"Tjaart van der Walt",60,-0.032,"Approach150175yardsRTPScore",2006
74,74,"Alex Cejka",93,-0.03,"Approach150175yardsRTPScore",2006
74,74,"Geoff Ogilvy",76,-0.03,"Approach150175yardsRTPScore",2006
74,74,"Vaughn Taylor",88,-0.03,"Approach150175yardsRTPScore",2006
77,77,"Larry Mize",53,-0.029,"Approach150175yardsRTPScore",2006
78,78,"Kenny Perry",73,-0.028,"Approach150175yardsRTPScore",2006
79,79,"Davis Love III",85,-0.026,"Approach150175yardsRTPScore",2006
79,79,"Vance Veazey",59,-0.026,"Approach150175yardsRTPScore",2006
81,81,"Joe Durant",101,-0.025,"Approach150175yardsRTPScore",2006
82,82,"Ben Crane",85,-0.024,"Approach150175yardsRTPScore",2006
82,82,"Scott Gutschewski",53,-0.024,"Approach150175yardsRTPScore",2006
84,84,"Arjun Atwal",97,-0.023,"Approach150175yardsRTPScore",2006
85,85,"Bob Estes",85,-0.022,"Approach150175yardsRTPScore",2006
85,85,"Charles Howell III",96,-0.022,"Approach150175yardsRTPScore",2006
85,85,"JL Lewis",57,-0.022,"Approach150175yardsRTPScore",2006
88,88,"Brad Faxon",78,-0.021,"Approach150175yardsRTPScore",2006
88,88,"Ted Purdy",103,-0.021,"Approach150175yardsRTPScore",2006
90,90,"Tim Petrovic",95,-0.02,"Approach150175yardsRTPScore",2006
91,91,"Jeff Brehaut",100,-0.019,"Approach150175yardsRTPScore",2006
91,91,"Danny Ellis",68,-0.019,"Approach150175yardsRTPScore",2006
91,91,"Padraig Harrington",54,-0.019,"Approach150175yardsRTPScore",2006
91,91,"JJ Henry",96,-0.019,"Approach150175yardsRTPScore",2006
95,95,"Ron Whittaker",81,-0.018,"Approach150175yardsRTPScore",2006
96,96,"Hidemichi Tanaka",74,-0.016,"Approach150175yardsRTPScore",2006
96,96,"Camilo Villegas",95,-0.016,"Approach150175yardsRTPScore",2006
98,98,"Briny Baird",81,-0.014,"Approach150175yardsRTPScore",2006
98,98,"Charles Warren",93,-0.014,"Approach150175yardsRTPScore",2006
100,100,"Jeff Sluman",101,-0.013,"Approach150175yardsRTPScore",2006
101,101,"Chris DiMarco",83,-0.012,"Approach150175yardsRTPScore",2006
102,102,"Rich Beem",85,-0.011,"Approach150175yardsRTPScore",2006
102,102,"Mark OMeara",52,-0.011,"Approach150175yardsRTPScore",2006
104,104,"Chris Couch",75,-0.01,"Approach150175yardsRTPScore",2006
104,104,"David McKenzie",82,-0.01,"Approach150175yardsRTPScore",2006
106,106,"Paul Azinger",87,-0.009,"Approach150175yardsRTPScore",2006
106,106,"KJ Choi",93,-0.009,"Approach150175yardsRTPScore",2006
106,106,"Wes Short Jr",96,-0.009,"Approach150175yardsRTPScore",2006
109,109,"JP Hayes",55,-0.008,"Approach150175yardsRTPScore",2006
110,110,"Tommy Armour III",65,-0.006,"Approach150175yardsRTPScore",2006
111,111,"Daniel Chopra",110,-0.005,"Approach150175yardsRTPScore",2006
111,111,"Kris Cox",83,-0.005,"Approach150175yardsRTPScore",2006
111,111,"Chris Riley",86,-0.005,"Approach150175yardsRTPScore",2006
114,114,"Bo Van Pelt",102,-0.004,"Approach150175yardsRTPScore",2006
114,114,"Nick Watney",97,-0.004,"Approach150175yardsRTPScore",2006
116,116,"Tim Clark",80,0,"Approach150175yardsRTPScore",2006
116,116,"Retief Goosen",68,0,"Approach150175yardsRTPScore",2006
116,116,"Dudley Hart",83,0,"Approach150175yardsRTPScore",2006
116,116,"Tim Herron",82,0,"Approach150175yardsRTPScore",2006
116,116,"Phil Mickelson",74,0,"Approach150175yardsRTPScore",2006
116,116,"Jose Maria Olazabal",62,0,"Approach150175yardsRTPScore",2006
116,116,"Rory Sabbatini",84,0,"Approach150175yardsRTPScore",2006
116,116,"Bob Tway",81,0,"Approach150175yardsRTPScore",2006
116,116,"Bubba Watson",83,0,"Approach150175yardsRTPScore",2006
125,125,"Todd Fischer",101,0.004,"Approach150175yardsRTPScore",2006
125,125,"Lucas Glover",105,0.004,"Approach150175yardsRTPScore",2006
125,125,"Tag Ridings",103,0.004,"Approach150175yardsRTPScore",2006
128,128,"Carlos Franco",86,0.005,"Approach150175yardsRTPScore",2006
128,128,"Bill Haas",99,0.005,"Approach150175yardsRTPScore",2006
128,128,"Justin Leonard",83,0.005,"Approach150175yardsRTPScore",2006
131,131,"Greg Chalmers",71,0.006,"Approach150175yardsRTPScore",2006
131,131,"John Cook",67,0.006,"Approach150175yardsRTPScore",2006
133,133,"Jason Bohn",104,0.008,"Approach150175yardsRTPScore",2006
133,133,"Pat Perez",50,0.008,"Approach150175yardsRTPScore",2006
135,135,"Steve Lowery",99,0.009,"Approach150175yardsRTPScore",2006
135,135,"DJ Trahan",92,0.009,"Approach150175yardsRTPScore",2006
137,137,"Harrison Frazar",95,0.01,"Approach150175yardsRTPScore",2006
137,137,"Daisuke Maruyama",83,0.01,"Approach150175yardsRTPScore",2006
139,139,"Paul Stankowski",70,0.011,"Approach150175yardsRTPScore",2006
140,140,"Brian Bateman",69,0.012,"Approach150175yardsRTPScore",2006
140,140,"Matt Hansen",68,0.012,"Approach150175yardsRTPScore",2006
140,140,"Heath Slocum",96,0.012,"Approach150175yardsRTPScore",2006
143,143,"Mike Weir",88,0.013,"Approach150175yardsRTPScore",2006
144,144,"Jonathan Byrd",66,0.015,"Approach150175yardsRTPScore",2006
144,144,"Ian Poulter",53,0.015,"Approach150175yardsRTPScore",2006
144,144,"John Senden",96,0.015,"Approach150175yardsRTPScore",2006
147,147,"Billy Mayfair",94,0.016,"Approach150175yardsRTPScore",2006
147,147,"DA Points",82,0.016,"Approach150175yardsRTPScore",2006
149,149,"Michael Connell",51,0.017,"Approach150175yardsRTPScore",2006
149,149,"John Engler Jr",69,0.017,"Approach150175yardsRTPScore",2006
151,151,"Ryan Moore",68,0.018,"Approach150175yardsRTPScore",2006
152,152,"Jeff Overton",95,0.019,"Approach150175yardsRTPScore",2006
153,153,"Robert Gamez",94,0.02,"Approach150175yardsRTPScore",2006
154,154,"Sergio Garcia",59,0.021,"Approach150175yardsRTPScore",2006
155,155,"Steve Jones",83,0.023,"Approach150175yardsRTPScore",2006
155,155,"Bob May",65,0.023,"Approach150175yardsRTPScore",2006
157,157,"Jeff Maggert",81,0.026,"Approach150175yardsRTPScore",2006
158,158,"David Duval",71,0.027,"Approach150175yardsRTPScore",2006
158,158,"Omar Uresti",61,0.027,"Approach150175yardsRTPScore",2006
160,160,"Duffy Waldorf",96,0.028,"Approach150175yardsRTPScore",2006
161,161,"Steve Elkington",52,0.031,"Approach150175yardsRTPScore",2006
161,161,"Tom Lehman",70,0.031,"Approach150175yardsRTPScore",2006
163,163,"Jonathan Kaye",95,0.033,"Approach150175yardsRTPScore",2006
163,163,"Jimmy Walker",60,0.033,"Approach150175yardsRTPScore",2006
165,165,"Lee Janzen",79,0.034,"Approach150175yardsRTPScore",2006
165,165,"Thomas Levet",53,0.034,"Approach150175yardsRTPScore",2006
167,167,"Bart Bryant",87,0.038,"Approach150175yardsRTPScore",2006
168,168,"Mark Brooks",90,0.041,"Approach150175yardsRTPScore",2006
169,169,"Jesper Parnevik",84,0.043,"Approach150175yardsRTPScore",2006
170,170,"Brian Davis",92,0.046,"Approach150175yardsRTPScore",2006
170,170,"Peter Lonard",77,0.046,"Approach150175yardsRTPScore",2006
172,172,"Henrik Bjornstad",97,0.048,"Approach150175yardsRTPScore",2006
172,172,"Patrick Sheehan",104,0.048,"Approach150175yardsRTPScore",2006
174,174,"John Huston",74,0.05,"Approach150175yardsRTPScore",2006
175,175,"Mark Calcavecchia",94,0.051,"Approach150175yardsRTPScore",2006
175,175,"Joe Ogilvie",95,0.051,"Approach150175yardsRTPScore",2006
177,177,"Will Ma Kenzie",91,0.053,"Approach150175yardsRTPScore",2006
177,177,"Len Mattiace",59,0.053,"Approach150175yardsRTPScore",2006
179,179,"Ryan Palmer",101,0.057,"Approach150175yardsRTPScore",2006
180,180,"Alex Aragon",63,0.061,"Approach150175yardsRTPScore",2006
181,181,"Ryan Hietala",61,0.063,"Approach150175yardsRTPScore",2006
182,182,"Craig Barlow",77,0.067,"Approach150175yardsRTPScore",2006
183,183,"Robert Garrigus",85,0.069,"Approach150175yardsRTPScore",2006
184,184,"Nicholas Thompson",96,0.07,"Approach150175yardsRTPScore",2006
185,185,"Greg Owen",79,0.071,"Approach150175yardsRTPScore",2006
186,186,"Todd Hamilton",72,0.074,"Approach150175yardsRTPScore",2006
187,187,"Jason Schultz",77,0.077,"Approach150175yardsRTPScore",2006
188,188,"John Rollins",93,0.078,"Approach150175yardsRTPScore",2006
189,189,"Sean OHair",100,0.091,"Approach150175yardsRTPScore",2006
190,190,"Paul Goydos",72,0.099,"Approach150175yardsRTPScore",2006
191,191,"John Daly",51,0.114,"Approach150175yardsRTPScore",2006
192,192,"Jon Mills",68,0.118,"Approach150175yardsRTPScore",2006
193,193,"James Driscoll",80,0.12,"Approach150175yardsRTPScore",2006
194,194,"Jason Gore",86,0.13,"Approach150175yardsRTPScore",2006
195,195,"Roger Tambellini",64,0.14,"Approach150175yardsRTPScore",2006
196,196,"Fred Couples",52,0.154,"Approach150175yardsRTPScore",2006
