"LatePar4ScoringAverage_RANKTHISWEEK_2013","LatePar4ScoringAverage_RANKLASTWEEK_2013","LatePar4ScoringAverage_PLAYERNAME_2013","LatePar4ScoringAverage_ROUNDS_2013","LatePar4ScoringAverage_AVG_2013","LatePar4ScoringAverage_TOTALSTROKES_2013","LatePar4ScoringAverage_TOTALHOLES_2013","stat_name","year"
1,1,"Steve Stricker",51,3.95,1573,398,"LatePar4ScoringAverage",2013
2,2,"Graham DeLaet",94,3.98,2128,535,"LatePar4ScoringAverage",2013
2,2,"David Hearn",88,3.98,1492,375,"LatePar4ScoringAverage",2013
4,4,"Brian Gay",79,3.99,1254,314,"LatePar4ScoringAverage",2013
4,4,"Bill Haas",85,3.99,2251,564,"LatePar4ScoringAverage",2013
4,4,"Chris Kirk",89,3.99,1943,487,"LatePar4ScoringAverage",2013
4,4,"Jordan Spieth",82,3.99,2181,547,"LatePar4ScoringAverage",2013
4,4,"Jimmy Walker",84,3.99,1852,464,"LatePar4ScoringAverage",2013
9,9,"Jason Dufner",78,4,1656,414,"LatePar4ScoringAverage",2013
9,9,"Martin Flores",83,4,1674,419,"LatePar4ScoringAverage",2013
9,9,"Sergio Garcia",65,4,1719,430,"LatePar4ScoringAverage",2013
9,9,"Charles Howell III",87,4,1988,497,"LatePar4ScoringAverage",2013
9,9,"Brandt Snedeker",79,4,1982,496,"LatePar4ScoringAverage",2013
14,14,"KJ Choi",85,4.01,1449,361,"LatePar4ScoringAverage",2013
14,14,"John Rollins",77,4.01,1770,441,"LatePar4ScoringAverage",2013
14,14,"Rory Sabbatini",86,4.01,1899,474,"LatePar4ScoringAverage",2013
14,14,"Henrik Stenson",65,4.01,1727,431,"LatePar4ScoringAverage",2013
14,14,"Kevin Streelman",86,4.01,1939,483,"LatePar4ScoringAverage",2013
19,19,"Stuart Appleby",88,4.02,1590,396,"LatePar4ScoringAverage",2013
19,19,"Morgan Hoffmann",64,4.02,1497,372,"LatePar4ScoringAverage",2013
19,19,"Matt Jones",83,4.02,1718,427,"LatePar4ScoringAverage",2013
19,19,"Matt Kuchar",93,4.02,2002,498,"LatePar4ScoringAverage",2013
19,19,"Hunter Mahan",91,4.02,2137,531,"LatePar4ScoringAverage",2013
19,19,"Bryce Molder",82,4.02,1442,359,"LatePar4ScoringAverage",2013
19,19,"Jeff Overton",78,4.02,1602,399,"LatePar4ScoringAverage",2013
19,19,"Boo Weekley",100,4.02,1956,486,"LatePar4ScoringAverage",2013
19,19,"Tiger Woods",61,4.02,1558,388,"LatePar4ScoringAverage",2013
28,28,"James Driscoll",76,4.03,1635,406,"LatePar4ScoringAverage",2013
28,28,"Harris English",95,4.03,2103,522,"LatePar4ScoringAverage",2013
28,28,"Bob Estes",66,4.03,1234,306,"LatePar4ScoringAverage",2013
28,28,"Zach Johnson",84,4.03,2299,570,"LatePar4ScoringAverage",2013
28,28,"Phil Mickelson",78,4.03,1840,457,"LatePar4ScoringAverage",2013
28,28,"Ted Potter Jr",65,4.03,1470,365,"LatePar4ScoringAverage",2013
28,28,"Justin Rose",62,4.03,1913,475,"LatePar4ScoringAverage",2013
28,28,"Adam Scott",61,4.03,1566,389,"LatePar4ScoringAverage",2013
28,28,"Brian Stuard",78,4.03,1565,388,"LatePar4ScoringAverage",2013
28,28,"Nicholas Thompson",99,4.03,2029,504,"LatePar4ScoringAverage",2013
28,28,"Aaron Watkins",46,4.03,830,206,"LatePar4ScoringAverage",2013
28,28,"Mark Wilson",56,4.03,1127,280,"LatePar4ScoringAverage",2013
40,40,"Steven Bowditch",67,4.04,1273,315,"LatePar4ScoringAverage",2013
40,40,"Stewart Cink",71,4.04,1342,332,"LatePar4ScoringAverage",2013
40,40,"Ben Crane",62,4.04,1398,346,"LatePar4ScoringAverage",2013
40,40,"Matt Every",89,4.04,2054,508,"LatePar4ScoringAverage",2013
40,40,"Jim Furyk",80,4.04,1914,474,"LatePar4ScoringAverage",2013
40,40,"Fabian Gomez",65,4.04,1380,342,"LatePar4ScoringAverage",2013
40,40,"Russell Henley",80,4.04,1638,405,"LatePar4ScoringAverage",2013
40,40,"Billy Horschel",96,4.04,2250,557,"LatePar4ScoringAverage",2013
40,40,"Jeff Maggert",63,4.04,1270,314,"LatePar4ScoringAverage",2013
40,40,"Patrick Reed",83,4.04,1907,472,"LatePar4ScoringAverage",2013
40,40,"Webb Simpson",92,4.04,2114,523,"LatePar4ScoringAverage",2013
40,40,"Kevin Stadler",83,4.04,1485,368,"LatePar4ScoringAverage",2013
40,40,"Chris Stroud",88,4.04,1739,430,"LatePar4ScoringAverage",2013
40,40,"David Toms",49,4.04,945,234,"LatePar4ScoringAverage",2013
54,54,"Jonas Blixt",76,4.05,1531,378,"LatePar4ScoringAverage",2013
54,54,"Roberto Castro",97,4.05,2270,560,"LatePar4ScoringAverage",2013
54,54,"Greg Chalmers",77,4.05,1449,358,"LatePar4ScoringAverage",2013
54,54,"Brian Davis",91,4.05,1885,465,"LatePar4ScoringAverage",2013
54,54,"Richard Lee",81,4.05,1489,368,"LatePar4ScoringAverage",2013
54,54,"David Lynn",70,4.05,1475,364,"LatePar4ScoringAverage",2013
54,54,"Chez Reavie",72,4.05,1413,349,"LatePar4ScoringAverage",2013
54,54,"Shawn Stefani",63,4.05,1337,330,"LatePar4ScoringAverage",2013
54,54,"Daniel Summerhays",83,4.05,1904,470,"LatePar4ScoringAverage",2013
54,54,"Bo Van Pelt",72,4.05,1179,291,"LatePar4ScoringAverage",2013
64,64,"Keegan Bradley",88,4.06,2105,519,"LatePar4ScoringAverage",2013
64,64,"Kevin Chappell",80,4.06,1562,385,"LatePar4ScoringAverage",2013
64,64,"Brendon de Jonge",110,4.06,2249,554,"LatePar4ScoringAverage",2013
64,64,"Luke Donald",60,4.06,1323,326,"LatePar4ScoringAverage",2013
64,64,"Ernie Els",63,4.06,1153,284,"LatePar4ScoringAverage",2013
64,64,"James Hahn",78,4.06,1707,420,"LatePar4ScoringAverage",2013
64,64,"JJ Henry",83,4.06,1717,423,"LatePar4ScoringAverage",2013
64,64,"Justin Hicks",79,4.06,1511,372,"LatePar4ScoringAverage",2013
64,64,"Trevor Immelman",73,4.06,1512,372,"LatePar4ScoringAverage",2013
64,64,"Freddie Jacobson",63,4.06,1299,320,"LatePar4ScoringAverage",2013
64,64,"Jerry Kelly",75,4.06,1629,401,"LatePar4ScoringAverage",2013
64,64,"Marc Leishman",77,4.06,1960,483,"LatePar4ScoringAverage",2013
64,64,"David Lingmerth",68,4.06,1341,330,"LatePar4ScoringAverage",2013
64,64,"Troy Matteson",68,4.06,1526,376,"LatePar4ScoringAverage",2013
64,64,"Graeme McDowell",53,4.06,1166,287,"LatePar4ScoringAverage",2013
64,64,"Rory McIlroy",56,4.06,1442,355,"LatePar4ScoringAverage",2013
64,64,"DA Points",87,4.06,1829,450,"LatePar4ScoringAverage",2013
64,64,"Tag Ridings",69,4.06,1461,360,"LatePar4ScoringAverage",2013
64,64,"Charl Schwartzel",69,4.06,1832,451,"LatePar4ScoringAverage",2013
64,64,"Josh Teater",86,4.06,1606,396,"LatePar4ScoringAverage",2013
64,64,"DJ Trahan",48,4.06,1039,256,"LatePar4ScoringAverage",2013
64,64,"Bubba Watson",76,4.06,1898,467,"LatePar4ScoringAverage",2013
64,64,"Lee Westwood",70,4.06,1538,379,"LatePar4ScoringAverage",2013
87,87,"Scott Brown",65,4.07,1363,335,"LatePar4ScoringAverage",2013
87,87,"Erik Compton",74,4.07,1657,407,"LatePar4ScoringAverage",2013
87,87,"Jason Day",86,4.07,1856,456,"LatePar4ScoringAverage",2013
87,87,"Brad Fritsch",81,4.07,1515,372,"LatePar4ScoringAverage",2013
87,87,"Robert Garrigus",69,4.07,1266,311,"LatePar4ScoringAverage",2013
87,87,"Brian Harman",89,4.07,1744,428,"LatePar4ScoringAverage",2013
87,87,"Tim Herron",45,4.07,925,227,"LatePar4ScoringAverage",2013
87,87,"Dustin Johnson",71,4.07,1652,406,"LatePar4ScoringAverage",2013
87,87,"Steve LeBrun",66,4.07,1222,300,"LatePar4ScoringAverage",2013
87,87,"William McGirt",75,4.07,1366,336,"LatePar4ScoringAverage",2013
87,87,"Cameron Percy",68,4.07,1245,306,"LatePar4ScoringAverage",2013
87,87,"Scott Stallings",79,4.07,1584,389,"LatePar4ScoringAverage",2013
87,87,"Brendan Steele",86,4.07,1495,367,"LatePar4ScoringAverage",2013
87,87,"Vaughn Taylor",50,4.07,1010,248,"LatePar4ScoringAverage",2013
87,87,"Nick Watney",88,4.07,1918,471,"LatePar4ScoringAverage",2013
102,102,"Stephen Ames",49,4.08,1117,274,"LatePar4ScoringAverage",2013
102,102,"Ricky Barnes",74,4.08,1240,304,"LatePar4ScoringAverage",2013
102,102,"Charlie Beljan",62,4.08,1321,324,"LatePar4ScoringAverage",2013
102,102,"Jason Bohn",70,4.08,1440,353,"LatePar4ScoringAverage",2013
102,102,"Chad Campbell",78,4.08,1490,365,"LatePar4ScoringAverage",2013
102,102,"Scott Gardiner",61,4.08,1357,333,"LatePar4ScoringAverage",2013
102,102,"Lucas Glover",65,4.08,1478,362,"LatePar4ScoringAverage",2013
102,102,"John Huh",88,4.08,1930,473,"LatePar4ScoringAverage",2013
102,102,"Scott Langley",79,4.08,1570,385,"LatePar4ScoringAverage",2013
102,102,"Ryan Moore",72,4.08,1653,405,"LatePar4ScoringAverage",2013
102,102,"Greg Owen",73,4.08,1459,358,"LatePar4ScoringAverage",2013
102,102,"Ryan Palmer",79,4.08,1673,410,"LatePar4ScoringAverage",2013
102,102,"Pat Perez",69,4.08,1573,386,"LatePar4ScoringAverage",2013
102,102,"Vijay Singh",61,4.08,1200,294,"LatePar4ScoringAverage",2013
116,116,"Sangmoon Bae",83,4.09,1612,394,"LatePar4ScoringAverage",2013
116,116,"Ken Duke",87,4.09,1730,423,"LatePar4ScoringAverage",2013
116,116,"Bobby Gates",49,4.09,1044,255,"LatePar4ScoringAverage",2013
116,116,"Charley Hoffman",84,4.09,2055,503,"LatePar4ScoringAverage",2013
116,116,"Robert Karlsson",56,4.09,1014,248,"LatePar4ScoringAverage",2013
116,116,"Justin Leonard",86,4.09,1591,389,"LatePar4ScoringAverage",2013
116,116,"John Merrick",79,4.09,1716,420,"LatePar4ScoringAverage",2013
116,116,"Scott Piercy",78,4.09,1706,417,"LatePar4ScoringAverage",2013
116,116,"Andres Romero",63,4.09,1264,309,"LatePar4ScoringAverage",2013
116,116,"Darron Stiles",51,4.09,1064,260,"LatePar4ScoringAverage",2013
116,116,"Camilo Villegas",79,4.09,1466,358,"LatePar4ScoringAverage",2013
116,116,"Charlie Wi",75,4.09,1362,333,"LatePar4ScoringAverage",2013
128,128,"Justin Bolli",59,4.1,1173,286,"LatePar4ScoringAverage",2013
128,128,"Angel Cabrera",73,4.1,1632,398,"LatePar4ScoringAverage",2013
128,128,"Tim Clark",64,4.1,1409,344,"LatePar4ScoringAverage",2013
128,128,"Ben Curtis",59,4.1,1198,292,"LatePar4ScoringAverage",2013
128,128,"Tom Gillis",69,4.1,1263,308,"LatePar4ScoringAverage",2013
128,128,"Martin Kaymer",61,4.1,1194,291,"LatePar4ScoringAverage",2013
128,128,"Jason Kokrak",78,4.1,2022,493,"LatePar4ScoringAverage",2013
128,128,"DH Lee",65,4.1,1413,345,"LatePar4ScoringAverage",2013
128,128,"George McNeill",68,4.1,1401,342,"LatePar4ScoringAverage",2013
128,128,"Dicky Pride",71,4.1,1424,347,"LatePar4ScoringAverage",2013
128,128,"John Senden",79,4.1,1640,400,"LatePar4ScoringAverage",2013
128,128,"Robert Streb",75,4.1,1555,379,"LatePar4ScoringAverage",2013
128,128,"Cameron Tringale",80,4.1,1468,358,"LatePar4ScoringAverage",2013
128,128,"Gary Woodland",94,4.1,1829,446,"LatePar4ScoringAverage",2013
142,142,"Rickie Fowler",75,4.11,1622,395,"LatePar4ScoringAverage",2013
142,142,"Tommy Gainey",84,4.11,1848,450,"LatePar4ScoringAverage",2013
142,142,"Luke Guthrie",82,4.11,2014,490,"LatePar4ScoringAverage",2013
142,142,"Jim Herman",59,4.11,1355,330,"LatePar4ScoringAverage",2013
142,142,"Ben Kohles",75,4.11,1487,362,"LatePar4ScoringAverage",2013
142,142,"Doug LaBelle II",72,4.11,1347,328,"LatePar4ScoringAverage",2013
142,142,"Seung Yul Noh",71,4.11,1369,333,"LatePar4ScoringAverage",2013
142,142,"Carl Pettersson",82,4.11,1308,318,"LatePar4ScoringAverage",2013
142,142,"Ian Poulter",59,4.11,1401,341,"LatePar4ScoringAverage",2013
142,142,"Alistair Presnell",59,4.11,1292,314,"LatePar4ScoringAverage",2013
142,142,"Kyle Stanley",71,4.11,1625,395,"LatePar4ScoringAverage",2013
142,142,"Johnson Wagner",64,4.11,1439,350,"LatePar4ScoringAverage",2013
142,142,"Mike Weir",60,4.11,1176,286,"LatePar4ScoringAverage",2013
155,155,"Aaron Baddeley",68,4.12,1442,350,"LatePar4ScoringAverage",2013
155,155,"Michael Bradley",56,4.12,1099,267,"LatePar4ScoringAverage",2013
155,155,"Will Claxton",67,4.12,1182,287,"LatePar4ScoringAverage",2013
155,155,"Derek Ernst",58,4.12,1244,302,"LatePar4ScoringAverage",2013
155,155,"Brandt Jobe",62,4.12,996,242,"LatePar4ScoringAverage",2013
155,155,"Colt Knost",69,4.12,1187,288,"LatePar4ScoringAverage",2013
155,155,"Martin Laird",68,4.12,1404,341,"LatePar4ScoringAverage",2013
155,155,"David Mathis",71,4.12,1368,332,"LatePar4ScoringAverage",2013
155,155,"Eric Meierdierks",48,4.12,1088,264,"LatePar4ScoringAverage",2013
155,155,"Rod Pampling",46,4.12,704,171,"LatePar4ScoringAverage",2013
155,155,"Michael Thompson",66,4.12,1450,352,"LatePar4ScoringAverage",2013
155,155,"Casey Wittenberg",72,4.12,1676,407,"LatePar4ScoringAverage",2013
167,167,"Robert Allenby",58,4.13,1054,255,"LatePar4ScoringAverage",2013
167,167,"Bud Cauley",67,4.13,1335,323,"LatePar4ScoringAverage",2013
167,167,"Nicolas Colsaerts",50,4.13,1082,262,"LatePar4ScoringAverage",2013
167,167,"Lee Williams",62,4.13,1048,254,"LatePar4ScoringAverage",2013
171,171,"Peter Hanson",45,4.14,1010,244,"LatePar4ScoringAverage",2013
171,171,"Jin Park",52,4.14,1014,245,"LatePar4ScoringAverage",2013
173,173,"Henrik Norlander",70,4.15,1336,322,"LatePar4ScoringAverage",2013
173,173,"YE Yang",56,4.15,1200,289,"LatePar4ScoringAverage",2013
175,175,"Padraig Harrington",52,4.16,1023,246,"LatePar4ScoringAverage",2013
175,175,"Ryo Ishikawa",72,4.16,1481,356,"LatePar4ScoringAverage",2013
175,175,"Sean OHair",56,4.16,1252,301,"LatePar4ScoringAverage",2013
175,175,"Geoff Ogilvy",57,4.16,1019,245,"LatePar4ScoringAverage",2013
175,175,"Andrew Svoboda",46,4.16,820,197,"LatePar4ScoringAverage",2013
180,180,"Luke List",65,4.19,1107,264,"LatePar4ScoringAverage",2013
