"Approachesfrom100yards_RANKTHISWEEK_2011","Approachesfrom100yards_RANKLASTWEEK_2011","Approachesfrom100yards_PLAYERNAME_2011","Approachesfrom100yards_ROUNDS_2011","Approachesfrom100yards_AVG_2011","Approachesfrom100yards_TOTALDISTANCEFEET_2011","Approachesfrom100yards_OFATTEMPTS_2011","Approachesfrom100yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Chad Campbell",99,NA,33167,1106,-0.09,"Approachesfrom100yards",2011
1,1,"Dustin Johnson",72,NA,17842.667,594,-0.11,"Approachesfrom100yards",2011
3,3,"Alex Cejka",59,NA,17546.333,581,-0.05,"Approachesfrom100yards",2011
3,3,"Kyle Stanley",98,NA,28249.25,937,-0.09,"Approachesfrom100yards",2011
5,5,"Tom Gillis",55,NA,18101.583,598,-0.05,"Approachesfrom100yards",2011
5,5,"David Hearn",88,NA,28167.417,930,-0.11,"Approachesfrom100yards",2011
7,7,"Heath Slocum",89,NA,29152.833,962,-0.07,"Approachesfrom100yards",2011
8,8,"Jim Furyk",87,NA,28039.917,919,-0.09,"Approachesfrom100yards",2011
8,8,"Robert Garrigus",83,NA,23091.583,757,-0.07,"Approachesfrom100yards",2011
10,10,"Kris Blanks",92,NA,31379.667,1026,-0.08,"Approachesfrom100yards",2011
10,10,"Luke Donald",73,NA,20149.667,658,-0.15,"Approachesfrom100yards",2011
10,10,"Rickie Fowler",84,NA,22925.917,749,-0.09,"Approachesfrom100yards",2011
13,13,"Gary Woodland",93,NA,25020.833,816,-0.12,"Approachesfrom100yards",2011
14,14,"Brandt Jobe",100,NA,31690.083,1031,-0.1,"Approachesfrom100yards",2011
15,15,"Ernie Els",71,NA,21441.167,696,-0.11,"Approachesfrom100yards",2011
15,15,"Chris Kirk",87,NA,27336.333,887,-0.1,"Approachesfrom100yards",2011
15,15,"Kevin Stadler",88,NA,27763.5,901,-0.07,"Approachesfrom100yards",2011
15,15,"David Toms",78,NA,23688.833,768,-0.12,"Approachesfrom100yards",2011
19,19,"Jason Dufner",78,NA,25317.583,819,-0.09,"Approachesfrom100yards",2011
19,19,"Tommy Gainey",104,NA,33891.833,1095,-0.09,"Approachesfrom100yards",2011
19,19,"Ian Poulter",52,NA,15035.833,486,-0.06,"Approachesfrom100yards",2011
22,22,"Briny Baird",60,NA,19424.083,627,-0.09,"Approachesfrom100yards",2011
23,23,"Joe Durant",71,NA,26822.083,863,-0.03,"Approachesfrom100yards",2011
23,23,"Paul Goydos",81,NA,28127.083,906,0,"Approachesfrom100yards",2011
23,23,"Sean OHair",71,NA,21286.167,684,-0.07,"Approachesfrom100yards",2011
23,23,"Scott Piercy",78,NA,22209.583,714,-0.1,"Approachesfrom100yards",2011
23,23,"DJ Trahan",91,NA,29881.833,962,-0.07,"Approachesfrom100yards",2011
28,28,"Ricky Barnes",78,NA,23254.5,746,-0.07,"Approachesfrom100yards",2011
28,28,"Shane Bertsch",62,NA,20621.417,662,-0.05,"Approachesfrom100yards",2011
28,28,"Kevin Chappell",78,NA,21661.25,695,-0.05,"Approachesfrom100yards",2011
28,28,"Lucas Glover",74,NA,23772.75,763,-0.1,"Approachesfrom100yards",2011
