"FirstTeeLatePar4ScoringAverage_RANKTHISWEEK_2011","FirstTeeLatePar4ScoringAverage_RANKLASTWEEK_2011","FirstTeeLatePar4ScoringAverage_PLAYERNAME_2011","FirstTeeLatePar4ScoringAverage_ROUNDS_2011","FirstTeeLatePar4ScoringAverage_AVG_2011","FirstTeeLatePar4ScoringAverage_TOTALSTROKES_2011","FirstTeeLatePar4ScoringAverage_TOTALHOLES_2011","stat_name","year"
51,51,"Ernie Els",71,4.03,1065,264,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Brian Gay",90,4.03,1035,257,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Charles Howell III",108,4.03,2006,498,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Matt Jones",71,4.03,758,188,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Martin Laird",77,4.03,1181,293,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Graeme McDowell",50,4.03,794,197,"FirstTeeLatePar4ScoringAverage",2011
51,51,"William McGirt",103,4.03,1633,405,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Geoff Ogilvy",69,4.03,968,240,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Jeff Overton",92,4.03,1240,308,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Vijay Singh",79,4.03,1205,299,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Brandt Snedeker",85,4.03,1827,453,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Chris Stroud",88,4.03,1145,284,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Jimmy Walker",79,4.03,984,244,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Bubba Watson",85,4.03,1462,363,"FirstTeeLatePar4ScoringAverage",2011
51,51,"Gary Woodland",93,4.03,2073,514,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Jonathan Byrd",83,4.04,1241,307,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Jason Dufner",78,4.04,1257,311,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Harrison Frazar",58,4.04,650,161,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Robert Garrigus",83,4.04,1094,271,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Billy Horschel",75,4.04,1104,273,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Kevin Kisner",70,4.04,690,171,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Troy Matteson",91,4.04,1237,306,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Kevin Stadler",88,4.04,1031,255,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Michael Thompson",79,4.04,1261,312,"FirstTeeLatePar4ScoringAverage",2011
68,68,"David Toms",78,4.04,1481,367,"FirstTeeLatePar4ScoringAverage",2011
68,68,"Marc Turnesa",54,4.04,408,101,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Cameron Beckman",71,4.05,753,186,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Kris Blanks",92,4.05,1349,333,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Jason Bohn",74,4.05,745,184,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Angel Cabrera",50,4.05,745,184,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Chris Couch",73,4.05,1202,297,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Ben Curtis",66,4.05,535,132,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Brian Davis",105,4.05,1695,419,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Chris DiMarco",93,4.05,1101,272,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Jim Furyk",87,4.05,1704,421,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Sergio Garcia",61,4.05,1297,320,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Retief Goosen",50,4.05,454,112,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Scott Gutschewski",67,4.05,750,185,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Hunter Haas",96,4.05,1260,311,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Jim Herman",69,4.05,927,229,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Trevor Immelman",84,4.05,1459,360,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Jarrod Lyle",83,4.05,931,230,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Nick OHern",89,4.05,1445,357,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Joe Ogilvie",75,4.05,843,208,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Tim Petrovic",88,4.05,1131,279,"FirstTeeLatePar4ScoringAverage",2011
79,79,"DA Points",89,4.05,887,219,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Alexandre Rocha",65,4.05,815,201,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Jhonattan Vegas",84,4.05,1251,309,"FirstTeeLatePar4ScoringAverage",2011
79,79,"Mark Wilson",89,4.05,1300,321,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Woody Austin",59,4.06,584,144,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Joseph Bramlett",73,4.06,739,182,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Michael Connell",76,4.06,1016,250,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Justin Leonard",82,4.06,1268,312,"FirstTeeLatePar4ScoringAverage",2011
102,102,"David Mathis",83,4.06,1007,248,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Shaun Micheel",77,4.06,764,188,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Rod Pampling",72,4.06,1055,260,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Michael Putnam",67,4.06,649,160,"FirstTeeLatePar4ScoringAverage",2011
102,102,"DJ Trahan",91,4.06,986,243,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Camilo Villegas",69,4.06,1263,311,"FirstTeeLatePar4ScoringAverage",2011
102,102,"Charlie Wi",83,4.06,1016,250,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Stephen Ames",69,4.07,1025,252,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Ricky Barnes",78,4.07,1298,319,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Matt Bettencourt",84,4.07,944,232,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Tim Herron",85,4.07,1270,312,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Spencer Levin",113,4.07,1806,444,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Davis Love III",70,4.07,1370,337,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Billy Mayfair",94,4.07,988,243,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Kyle Stanley",98,4.07,1274,313,"FirstTeeLatePar4ScoringAverage",2011
113,113,"Cameron Tringale",110,4.07,1462,359,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Arjun Atwal",91,4.08,828,203,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Chad Campbell",99,4.08,1258,308,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Stewart Cink",72,4.08,1078,264,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Steve Flesch",88,4.08,1213,297,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Rickie Fowler",84,4.08,1615,396,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Fabian Gomez",84,4.08,939,230,"FirstTeeLatePar4ScoringAverage",2011
122,122,"JJ Henry",96,4.08,1121,275,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Charley Hoffman",93,4.08,954,234,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Jerry Kelly",85,4.08,1156,283,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Sean OHair",71,4.08,840,206,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Ian Poulter",52,4.08,657,161,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Charl Schwartzel",58,4.08,906,222,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Josh Teater",104,4.08,1268,311,"FirstTeeLatePar4ScoringAverage",2011
122,122,"Roland Thatcher",67,4.08,926,227,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Steve Elkington",50,4.09,638,156,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Lucas Glover",74,4.09,1325,324,"FirstTeeLatePar4ScoringAverage",2011
136,136,"JP Hayes",56,4.09,813,199,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Zack Miller",86,4.09,978,239,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Kevin Na",84,4.09,1056,258,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Jim Renner",65,4.09,576,141,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Rory Sabbatini",85,4.09,879,215,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Scott Stallings",84,4.09,932,228,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Daniel Summerhays",75,4.09,805,197,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Johnson Wagner",81,4.09,1112,272,"FirstTeeLatePar4ScoringAverage",2011
136,136,"Dean Wilson",62,4.09,864,211,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Keegan Bradley",91,4.1,1561,381,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Alex Cejka",59,4.1,766,187,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Richard Johnson",64,4.1,406,99,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Anthony Kim",72,4.1,1087,265,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Alex Prugh",82,4.1,615,150,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Heath Slocum",89,4.1,1099,268,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Paul Stankowski",78,4.1,911,222,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Brendan Steele",89,4.1,1427,348,"FirstTeeLatePar4ScoringAverage",2011
147,147,"Vaughn Taylor",89,4.1,1378,336,"FirstTeeLatePar4ScoringAverage",2011
156,156,"James Driscoll",71,4.11,961,234,"FirstTeeLatePar4ScoringAverage",2011
156,156,"Sung Kang",63,4.11,850,207,"FirstTeeLatePar4ScoringAverage",2011
156,156,"Martin Piller",63,4.11,646,157,"FirstTeeLatePar4ScoringAverage",2011
156,156,"Aron Price",58,4.11,814,198,"FirstTeeLatePar4ScoringAverage",2011
160,160,"Rich Beem",53,4.12,532,129,"FirstTeeLatePar4ScoringAverage",2011
160,160,"Bobby Gates",82,4.12,779,189,"FirstTeeLatePar4ScoringAverage",2011
160,160,"Nathan Green",81,4.12,815,198,"FirstTeeLatePar4ScoringAverage",2011
160,160,"Justin Hicks",60,4.12,680,165,"FirstTeeLatePar4ScoringAverage",2011
160,160,"Chris Riley",76,4.12,1034,251,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Stuart Appleby",65,4.13,979,237,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Kevin Chappell",78,4.13,1023,248,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Kent Jones",76,4.13,971,235,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Colt Knost",80,4.13,1140,276,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Rocco Mediate",53,4.13,545,132,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Ryan Palmer",82,4.13,1252,303,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Scott Piercy",78,4.13,986,239,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Tag Ridings",87,4.13,897,217,"FirstTeeLatePar4ScoringAverage",2011
165,165,"Nate Smith",66,4.13,685,166,"FirstTeeLatePar4ScoringAverage",2011
165,165,"YE Yang",63,4.13,957,232,"FirstTeeLatePar4ScoringAverage",2011
175,175,"Andres Gonzales",60,4.14,551,133,"FirstTeeLatePar4ScoringAverage",2011
175,175,"Ben Martin",74,4.14,836,202,"FirstTeeLatePar4ScoringAverage",2011
175,175,"Troy Merritt",63,4.14,435,105,"FirstTeeLatePar4ScoringAverage",2011
175,175,"Boo Weekley",66,4.14,579,140,"FirstTeeLatePar4ScoringAverage",2011
179,179,"David Duval",67,4.15,664,160,"FirstTeeLatePar4ScoringAverage",2011
179,179,"Lee Janzen",62,4.15,543,131,"FirstTeeLatePar4ScoringAverage",2011
179,179,"Will Strickler",51,4.15,456,110,"FirstTeeLatePar4ScoringAverage",2011
182,182,"Bio Kim",71,4.16,616,148,"FirstTeeLatePar4ScoringAverage",2011
182,182,"Marc Leishman",87,4.16,861,207,"FirstTeeLatePar4ScoringAverage",2011
184,184,"Joe Durant",71,4.17,804,193,"FirstTeeLatePar4ScoringAverage",2011
184,184,"Derek Lamely",65,4.17,734,176,"FirstTeeLatePar4ScoringAverage",2011
186,186,"Steven Bowditch",86,4.18,1070,256,"FirstTeeLatePar4ScoringAverage",2011
