"ConsecutiveGIR_RANKTHISWEEK_2012","ConsecutiveGIR_RANKLASTWEEK_2012","ConsecutiveGIR_PLAYERNAME_2012","ConsecutiveGIR_EVENTS_2012","ConsecutiveGIR_STREAK_2012","ConsecutiveGIR_CURRENTSTREAK_2012","ConsecutiveGIR_ROUND_2012","ConsecutiveGIR_HOLE_2012","ConsecutiveGIR_YEARTOURN_2012","stat_name","year"
39,39,"Roberto Castro",27,19,NA,1,8,2012150,"ConsecutiveGIR",2012
39,39,"Nicolas Colsaerts",9,19,2,4,7,2012120,"ConsecutiveGIR",2012
39,39,"Ben Curtis",19,19,NA,4,15,2012440,"ConsecutiveGIR",2012
39,39,"Brendon de Jonge",31,19,1,2,8,2012310,"ConsecutiveGIR",2012
39,39,"Robert Garrigus",26,19,NA,2,17,2012030,"ConsecutiveGIR",2012
39,39,"Nathan Green",22,19,NA,1,10,2012430,"ConsecutiveGIR",2012
39,39,"Brian Harman",30,19,NA,4,8,2012140,"ConsecutiveGIR",2012
39,39,"Bill Lunde",25,19,5,2,15,2012040,"ConsecutiveGIR",2012
39,39,"David Mathis",29,19,NA,2,14,2012440,"ConsecutiveGIR",2012
39,39,"William McGirt",30,19,1,2,8,2012040,"ConsecutiveGIR",2012
39,39,"Louis Oosthuizen",19,19,NA,4,16,2012360,"ConsecutiveGIR",2012
39,39,"Greg Owen",27,19,3,2,14,2012060,"ConsecutiveGIR",2012
39,39,"DA Points",29,19,NA,3,18,2012010,"ConsecutiveGIR",2012
39,39,"Dicky Pride",19,19,NA,1,7,2012220,"ConsecutiveGIR",2012
39,39,"Alexandre Rocha",21,19,1,4,15,2012440,"ConsecutiveGIR",2012
39,39,"Steve Stricker",19,19,1,4,7,2012010,"ConsecutiveGIR",2012
39,39,"David Toms",19,19,NA,2,14,2012010,"ConsecutiveGIR",2012
39,39,"Johnson Wagner",27,19,1,4,16,2012140,"ConsecutiveGIR",2012
39,39,"Tiger Woods",19,19,1,1,3,2012140,"ConsecutiveGIR",2012
61,61,"Robert Allenby",27,18,6,1,5,2012440,"ConsecutiveGIR",2012
61,61,"Ricky Barnes",28,18,2,1,9,2012430,"ConsecutiveGIR",2012
61,61,"Michael Bradley",23,18,3,3,11,2012310,"ConsecutiveGIR",2012
61,61,"Bud Cauley",28,18,NA,2,11,2012150,"ConsecutiveGIR",2012
61,61,"Ken Duke",30,18,NA,2,2,2012310,"ConsecutiveGIR",2012
61,61,"Martin Flores",30,18,4,2,9,2012050,"ConsecutiveGIR",2012
61,61,"Tom Gillis",23,18,3,2,16,2012300,"ConsecutiveGIR",2012
61,61,"Bill Haas",23,18,1,3,3,2012030,"ConsecutiveGIR",2012
61,61,"Anders Hansen",7,18,NA,1,9,2012150,"ConsecutiveGIR",2012
61,61,"Chris Kirk",27,18,NA,1,2,2012430,"ConsecutiveGIR",2012
61,61,"Hunter Mahan",23,18,NA,1,10,2012200,"ConsecutiveGIR",2012
61,61,"Kevin Streelman",26,18,4,1,10,2012190,"ConsecutiveGIR",2012
61,61,"Vaughn Taylor",26,18,1,1,9,2012480,"ConsecutiveGIR",2012
61,61,"Brendon Todd",29,18,NA,1,13,2012040,"ConsecutiveGIR",2012
61,61,"Duffy Waldorf",11,18,3,1,8,2012300,"ConsecutiveGIR",2012
61,61,"Mark Wilson",25,18,2,3,12,2012450,"ConsecutiveGIR",2012
77,77,"Blake Adams",32,17,NA,4,1,2012450,"ConsecutiveGIR",2012
77,77,"Kevin Chappell",29,17,1,1,9,2012130,"ConsecutiveGIR",2012
77,77,"Gary Christian",28,17,NA,1,6,2012430,"ConsecutiveGIR",2012
77,77,"Ben Crane",23,17,2,4,3,2012010,"ConsecutiveGIR",2012
77,77,"Brian Davis",29,17,2,1,9,2012190,"ConsecutiveGIR",2012
77,77,"Joe Durant",14,17,1,2,5,2012450,"ConsecutiveGIR",2012
77,77,"Mathew Goggin",23,17,1,4,11,2012310,"ConsecutiveGIR",2012
77,77,"Luke Guthrie",4,17,1,4,16,2012250,"ConsecutiveGIR",2012
77,77,"David Hearn",28,17,1,1,14,2012150,"ConsecutiveGIR",2012
77,77,"Billy Hurley III",27,17,NA,1,13,2012440,"ConsecutiveGIR",2012
77,77,"Ryo Ishikawa",18,17,5,4,18,2012360,"ConsecutiveGIR",2012
77,77,"Brandt Jobe",18,17,NA,4,17,2012240,"ConsecutiveGIR",2012
77,77,"Robert Karlsson",17,17,3,1,1,2012370,"ConsecutiveGIR",2012
77,77,"Richard Lee",24,17,4,1,9,2012310,"ConsecutiveGIR",2012
77,77,"Marc Leishman",23,17,NA,4,4,2012220,"ConsecutiveGIR",2012
77,77,"Justin Leonard",26,17,NA,1,9,2012430,"ConsecutiveGIR",2012
77,77,"Ryan Moore",24,17,10,2,18,2012410,"ConsecutiveGIR",2012
77,77,"Geoff Ogilvy",20,17,NA,1,11,2012200,"ConsecutiveGIR",2012
77,77,"Ted Potter Jr",25,17,1,4,14,2012290,"ConsecutiveGIR",2012
77,77,"Justin Rose",19,17,NA,3,18,2012190,"ConsecutiveGIR",2012
77,77,"Adam Scott",16,17,1,2,12,2012160,"ConsecutiveGIR",2012
77,77,"Josh Teater",30,17,2,1,9,2012310,"ConsecutiveGIR",2012
77,77,"Roland Thatcher",21,17,1,4,16,2012290,"ConsecutiveGIR",2012
77,77,"Marc Turnesa",11,17,1,4,16,2012040,"ConsecutiveGIR",2012
77,77,"Bo Van Pelt",24,17,NA,3,5,2012360,"ConsecutiveGIR",2012
77,77,"Jhonattan Vegas",25,17,2,2,11,2012430,"ConsecutiveGIR",2012
77,77,"Nick Watney",26,17,1,4,18,2012410,"ConsecutiveGIR",2012
104,104,"Mark Anderson",25,16,NA,3,14,2012190,"ConsecutiveGIR",2012
104,104,"Cameron Beckman",26,16,NA,1,14,2012040,"ConsecutiveGIR",2012
104,104,"Kris Blanks",23,16,2,1,7,2012130,"ConsecutiveGIR",2012
104,104,"Alex Cejka",12,16,2,2,2,2012450,"ConsecutiveGIR",2012
104,104,"Scott Dunlap",20,16,NA,4,3,2012330,"ConsecutiveGIR",2012
104,104,"Brian Gay",28,16,1,2,5,2012060,"ConsecutiveGIR",2012
104,104,"Hunter Hamrick",5,16,NA,1,15,2012310,"ConsecutiveGIR",2012
104,104,"Billy Horschel",17,16,1,3,9,2012270,"ConsecutiveGIR",2012
104,104,"Derek Lamely",25,16,NA,3,18,2012270,"ConsecutiveGIR",2012
104,104,"Davis Love III",20,16,NA,4,15,2012060,"ConsecutiveGIR",2012
104,104,"Jeff Maggert",27,16,1,3,8,2012050,"ConsecutiveGIR",2012
104,104,"Rocco Mediate",23,16,3,2,6,2012060,"ConsecutiveGIR",2012
104,104,"Phil Mickelson",22,16,1,4,12,2012160,"ConsecutiveGIR",2012
104,104,"Garth Mulroy",20,16,2,1,9,2012300,"ConsecutiveGIR",2012
104,104,"Seung Yul Noh",28,16,1,1,4,2012390,"ConsecutiveGIR",2012
104,104,"Nick OHern",26,16,3,1,9,2012430,"ConsecutiveGIR",2012
104,104,"Nick Price",1,16,NA,1,11,2012080,"ConsecutiveGIR",2012
104,104,"John Rollins",26,16,NA,2,16,2012440,"ConsecutiveGIR",2012
104,104,"John Senden",22,16,NA,4,18,2012190,"ConsecutiveGIR",2012
104,104,"Webb Simpson",22,16,10,2,15,2012010,"ConsecutiveGIR",2012
104,104,"Shawn Stefani",1,16,NA,2,2,2012150,"ConsecutiveGIR",2012
104,104,"Boo Weekley",25,16,5,1,1,2012150,"ConsecutiveGIR",2012
104,104,"Lee Westwood",15,16,NA,3,8,2012200,"ConsecutiveGIR",2012
127,127,"Jonathan Byrd",21,15,NA,1,12,2012010,"ConsecutiveGIR",2012
127,127,"Tim Clark",20,15,1,1,8,2012370,"ConsecutiveGIR",2012
127,127,"Erik Compton",26,15,3,3,15,2012220,"ConsecutiveGIR",2012
127,127,"Graham DeLaet",23,15,1,4,13,2012290,"ConsecutiveGIR",2012
127,127,"Harris English",27,15,NA,2,16,2012030,"ConsecutiveGIR",2012
127,127,"Tommy Gainey",32,15,NA,2,12,2012330,"ConsecutiveGIR",2012
127,127,"Tim Herron",27,15,1,3,16,2012150,"ConsecutiveGIR",2012
127,127,"JB Holmes",25,15,1,2,5,2012430,"ConsecutiveGIR",2012
127,127,"Trevor Immelman",24,15,8,4,17,2012380,"ConsecutiveGIR",2012
127,127,"Freddie Jacobson",17,15,NA,4,18,2012350,"ConsecutiveGIR",2012
127,127,"Zach Johnson",25,15,2,1,10,2012450,"ConsecutiveGIR",2012
127,127,"Dustin Johnson",19,15,NA,1,14,2012060,"ConsecutiveGIR",2012
127,127,"Ben Kohles",1,15,NA,2,5,2012370,"ConsecutiveGIR",2012
127,127,"Jason Kokrak",27,15,NA,1,18,2012100,"ConsecutiveGIR",2012
127,127,"Kelly Kraft",10,15,7,2,12,2012440,"ConsecutiveGIR",2012
127,127,"Jamie Lovemark",16,15,NA,2,1,2012300,"ConsecutiveGIR",2012
127,127,"Shaun Micheel",12,15,NA,1,15,2012150,"ConsecutiveGIR",2012
127,127,"Bryce Molder",25,15,2,1,7,2012130,"ConsecutiveGIR",2012
127,127,"Rod Pampling",26,15,NA,3,14,2012150,"ConsecutiveGIR",2012
127,127,"Pat Perez",23,15,1,1,6,2012280,"ConsecutiveGIR",2012
127,127,"Rory Sabbatini",29,15,4,2,14,2012450,"ConsecutiveGIR",2012
127,127,"Gene Sauers",2,15,1,2,5,2012310,"ConsecutiveGIR",2012
127,127,"Patrick Sheehan",21,15,1,1,13,2012480,"ConsecutiveGIR",2012
127,127,"Vijay Singh",27,15,1,2,4,2012450,"ConsecutiveGIR",2012
127,127,"Jimmy Walker",28,15,5,3,14,2012330,"ConsecutiveGIR",2012
127,127,"Bubba Watson",19,15,NA,2,12,2012010,"ConsecutiveGIR",2012
153,153,"Arjun Atwal",27,14,NA,3,4,2012030,"ConsecutiveGIR",2012
153,153,"Aaron Baddeley",22,14,2,3,15,2012040,"ConsecutiveGIR",2012
153,153,"Tommy Biershenk",27,14,5,1,15,2012310,"ConsecutiveGIR",2012
153,153,"Thomas Bjorn",9,14,4,4,16,2012350,"ConsecutiveGIR",2012
153,153,"Angel Cabrera",20,14,5,1,15,2012440,"ConsecutiveGIR",2012
153,153,"Rafa Cabrera Bello",6,14,NA,1,9,2012320,"ConsecutiveGIR",2012
153,153,"Stewart Cink",22,14,NA,4,16,2012430,"ConsecutiveGIR",2012
153,153,"Jason Dufner",22,14,1,4,17,2012210,"ConsecutiveGIR",2012
153,153,"David Duval",17,14,2,1,7,2012190,"ConsecutiveGIR",2012
153,153,"Ernie Els",22,14,1,2,4,2012150,"ConsecutiveGIR",2012
153,153,"Bob Estes",23,14,1,1,7,2012030,"ConsecutiveGIR",2012
153,153,"Sergio Garcia",16,14,NA,1,2,2012130,"ConsecutiveGIR",2012
153,153,"Ryuji Imada",28,14,NA,2,11,2012430,"ConsecutiveGIR",2012
153,153,"Jerry Kelly",26,14,1,4,9,2012290,"ConsecutiveGIR",2012
153,153,"Hank Kuehne",12,14,1,4,10,2012190,"ConsecutiveGIR",2012
153,153,"Jarrod Lyle",7,14,4,3,9,2012060,"ConsecutiveGIR",2012
153,153,"Ryan Palmer",24,14,1,2,8,2012210,"ConsecutiveGIR",2012
153,153,"Carl Pettersson",26,14,NA,4,18,2012350,"ConsecutiveGIR",2012
153,153,"Peter Tomasulo",4,14,1,3,1,2012450,"ConsecutiveGIR",2012
153,153,"Steve Wheatcroft",22,14,5,2,17,2012040,"ConsecutiveGIR",2012
153,153,"Gary Woodland",22,14,1,3,18,2012010,"ConsecutiveGIR",2012
174,174,"Thomas Aiken",4,13,NA,3,7,2012320,"ConsecutiveGIR",2012
174,174,"Charlie Beljan",22,13,NA,2,14,2012290,"ConsecutiveGIR",2012
174,174,"Greg Chalmers",25,13,NA,1,8,2012040,"ConsecutiveGIR",2012
174,174,"KJ Choi",21,13,NA,1,10,2012140,"ConsecutiveGIR",2012
174,174,"Gavin Coles",23,13,NA,1,10,2012450,"ConsecutiveGIR",2012
174,174,"Jason Day",17,13,NA,2,11,2012450,"ConsecutiveGIR",2012
174,174,"Chris DiMarco",29,13,1,2,4,2012430,"ConsecutiveGIR",2012
174,174,"James Driscoll",27,13,NA,2,15,2012450,"ConsecutiveGIR",2012
174,174,"Brad Fritsch",1,13,2,1,14,2012330,"ConsecutiveGIR",2012
174,174,"Fred Funk",4,13,NA,4,4,2012190,"ConsecutiveGIR",2012
174,174,"Bobby Gates",29,13,1,3,10,2012300,"ConsecutiveGIR",2012
174,174,"Branden Grace",6,13,NA,2,4,2012320,"ConsecutiveGIR",2012
174,174,"Hunter Haas",24,13,1,2,3,2012030,"ConsecutiveGIR",2012
174,174,"Martin Kaymer",8,13,NA,2,5,2012160,"ConsecutiveGIR",2012
174,174,"Troy Kelly",23,13,2,2,1,2012270,"ConsecutiveGIR",2012
174,174,"JJ Killeen",33,13,NA,3,18,2012230,"ConsecutiveGIR",2012
174,174,"KT Kim",11,13,3,2,10,2012350,"ConsecutiveGIR",2012
174,174,"Anthony Kim",10,13,3,2,7,2012130,"ConsecutiveGIR",2012
174,174,"Matt Kuchar",22,13,1,1,2,2012360,"ConsecutiveGIR",2012
174,174,"Paul Lawrie",6,13,NA,1,9,2012360,"ConsecutiveGIR",2012
174,174,"Danny Lee",26,13,NA,3,18,2012300,"ConsecutiveGIR",2012
174,174,"Joost Luiten",3,13,5,2,1,2012320,"ConsecutiveGIR",2012
174,174,"Troy Matteson",32,13,NA,1,14,2012300,"ConsecutiveGIR",2012
174,174,"Graeme McDowell",16,13,NA,1,18,2012380,"ConsecutiveGIR",2012
174,174,"Rory McIlroy",16,13,NA,3,8,2012200,"ConsecutiveGIR",2012
174,174,"George McNeill",25,13,NA,2,13,2012200,"ConsecutiveGIR",2012
174,174,"Joe Ogilvie",17,13,4,1,11,2012030,"ConsecutiveGIR",2012
174,174,"John Peterson",9,13,5,3,5,2012270,"ConsecutiveGIR",2012
174,174,"Ian Poulter",15,13,NA,4,10,2012350,"ConsecutiveGIR",2012
174,174,"Chris Stroud",28,13,3,2,2,2012440,"ConsecutiveGIR",2012
174,174,"Justin Thomas",1,13,2,3,16,2012290,"ConsecutiveGIR",2012
174,174,"Charlie Wi",25,13,1,1,9,2012140,"ConsecutiveGIR",2012
174,174,"Garrett Willis",15,13,NA,3,14,2012060,"ConsecutiveGIR",2012
207,207,"Sangmoon Bae",25,12,3,1,1,2012210,"ConsecutiveGIR",2012
207,207,"Paul Casey",9,12,2,1,10,2012150,"ConsecutiveGIR",2012
207,207,"Daniel Chopra",21,12,NA,1,11,2012480,"ConsecutiveGIR",2012
207,207,"Chris Couch",21,12,2,1,10,2012060,"ConsecutiveGIR",2012
207,207,"Simon Dyson",8,12,NA,2,1,2012120,"ConsecutiveGIR",2012
207,207,"Miguel Angel Jimenez",6,12,5,1,15,2012360,"ConsecutiveGIR",2012
207,207,"Sung Kang",30,12,NA,1,6,2012220,"ConsecutiveGIR",2012
207,207,"Bio Kim",1,12,1,1,12,2012040,"ConsecutiveGIR",2012
207,207,"Kevin Kisner",24,12,3,1,17,2012200,"ConsecutiveGIR",2012
207,207,"Edward Loar",23,12,NA,1,9,2012480,"ConsecutiveGIR",2012
207,207,"Steve Lowery",1,12,1,4,13,2012310,"ConsecutiveGIR",2012
207,207,"Zack Miller",12,12,NA,2,14,2012450,"ConsecutiveGIR",2012
207,207,"Tom Pernice Jr",23,12,4,3,4,2012030,"ConsecutiveGIR",2012
207,207,"Chris Riley",12,12,1,1,4,2012300,"ConsecutiveGIR",2012
207,207,"Andres Romero",22,12,NA,1,18,2012430,"ConsecutiveGIR",2012
207,207,"Henrik Stenson",15,12,4,2,10,2012200,"ConsecutiveGIR",2012
207,207,"Kevin Sutherland",4,12,NA,2,13,2012030,"ConsecutiveGIR",2012
207,207,"Kyle Thompson",22,12,6,1,8,2012300,"ConsecutiveGIR",2012
207,207,"Omar Uresti",4,12,4,4,10,2012310,"ConsecutiveGIR",2012
207,207,"Bernd Wiesberger",2,12,NA,1,3,2012360,"ConsecutiveGIR",2012
207,207,"Casey Wittenberg",1,12,12,4,7,2012260,"ConsecutiveGIR",2012
228,228,"Woody Austin",7,11,NA,4,7,2012310,"ConsecutiveGIR",2012
228,228,"Briny Baird",13,11,11,2,17,2012220,"ConsecutiveGIR",2012
228,228,"Craig Barlow",7,11,NA,2,3,2012080,"ConsecutiveGIR",2012
228,228,"Notah Begay III",5,11,1,2,2,2012270,"ConsecutiveGIR",2012
228,228,"Shane Bertsch",17,11,1,1,10,2012430,"ConsecutiveGIR",2012
228,228,"Matt Bettencourt",31,11,1,2,14,2012300,"ConsecutiveGIR",2012
228,228,"Bart Bryant",6,11,2,2,14,2012430,"ConsecutiveGIR",2012
228,228,"Patrick Cantlay",10,11,3,2,13,2012370,"ConsecutiveGIR",2012
228,228,"Darren Clarke",7,11,NA,1,9,2012150,"ConsecutiveGIR",2012
228,228,"John Daly",15,11,4,2,3,2012330,"ConsecutiveGIR",2012
228,228,"Luke Donald",17,11,1,1,18,2012190,"ConsecutiveGIR",2012
228,228,"Ross Fisher",2,11,1,1,15,2012320,"ConsecutiveGIR",2012
228,228,"Retief Goosen",12,11,4,4,10,2012330,"ConsecutiveGIR",2012
228,228,"Paul Haley II",1,11,1,1,18,2012220,"ConsecutiveGIR",2012
228,228,"Todd Hamilton",10,11,2,2,9,2012440,"ConsecutiveGIR",2012
228,228,"Peter Hanson",11,11,1,4,8,2012210,"ConsecutiveGIR",2012
228,228,"Lee Janzen",12,11,3,3,16,2012300,"ConsecutiveGIR",2012
228,228,"Colt Knost",29,11,1,2,5,2012450,"ConsecutiveGIR",2012
228,228,"Will Ma Kenzie",6,11,1,2,11,2012250,"ConsecutiveGIR",2012
228,228,"Billy Mayfair",28,11,1,1,9,2012020,"ConsecutiveGIR",2012
228,228,"Jaebum Park",1,11,2,1,15,2012260,"ConsecutiveGIR",2012
228,228,"Ted Purdy",4,11,6,3,16,2012310,"ConsecutiveGIR",2012
228,228,"Michael Putnam",4,11,4,1,15,2012190,"ConsecutiveGIR",2012
228,228,"Alvaro Quiros",8,11,NA,4,3,2012350,"ConsecutiveGIR",2012
228,228,"Jonathan Randolph",1,11,1,2,8,2012310,"ConsecutiveGIR",2012
228,228,"Tyler Rody",1,11,NA,1,2,2012370,"ConsecutiveGIR",2012
228,228,"Charl Schwartzel",16,11,1,2,2,2012390,"ConsecutiveGIR",2012
228,228,"Chris Smith",3,11,1,2,3,2012310,"ConsecutiveGIR",2012
228,228,"Paul Stankowski",8,11,NA,1,14,2012080,"ConsecutiveGIR",2012
228,228,"Tom Watson",3,11,1,1,13,2012290,"ConsecutiveGIR",2012
228,228,"Chase Wright",1,11,4,2,3,2012450,"ConsecutiveGIR",2012
259,259,"Victor Ciesielski",1,10,NA,2,8,2012330,"ConsecutiveGIR",2012
259,259,"Fred Couples",4,10,NA,2,7,2012150,"ConsecutiveGIR",2012
259,259,"Marco Dawson",22,10,NA,4,5,2012300,"ConsecutiveGIR",2012
259,259,"Marcus Fraser",3,10,1,1,4,2012360,"ConsecutiveGIR",2012
259,259,"Yoshinori Fujimoto",2,10,NA,3,10,2012320,"ConsecutiveGIR",2012
259,259,"Robert Gamez",8,10,1,2,18,2012310,"ConsecutiveGIR",2012
259,259,"Stephen Gangluff",23,10,3,2,12,2012370,"ConsecutiveGIR",2012
259,259,"Lucas Glover",16,10,7,4,5,2012190,"ConsecutiveGIR",2012
259,259,"Padraig Harrington",18,10,1,1,5,2012390,"ConsecutiveGIR",2012
259,259,"Richard Johnson",7,10,NA,4,7,2012080,"ConsecutiveGIR",2012
259,259,"Matt Jones",19,10,1,2,15,2012330,"ConsecutiveGIR",2012
259,259,"Scott Langley",4,10,NA,1,2,2012060,"ConsecutiveGIR",2012
259,259,"David Lynn",1,10,5,2,17,2012360,"ConsecutiveGIR",2012
259,259,"Steve Marino",6,10,2,2,14,2012270,"ConsecutiveGIR",2012
259,259,"Francesco Molinari",8,10,1,3,1,2012160,"ConsecutiveGIR",2012
259,259,"Toshinori Muto",3,10,1,1,9,2012020,"ConsecutiveGIR",2012
259,259,"Patrick Reed",12,10,NA,1,16,2012430,"ConsecutiveGIR",2012
259,259,"Sam Saunders",4,10,2,2,3,2012140,"ConsecutiveGIR",2012
259,259,"Joey Snyder III",8,10,1,1,16,2012300,"ConsecutiveGIR",2012
259,259,"Esteban Toledo",1,10,NA,4,2,2012080,"ConsecutiveGIR",2012
279,279,"Matthew Baldwin",2,9,1,3,16,2012320,"ConsecutiveGIR",2012
279,279,"Mark Brooks",3,9,NA,4,18,2012310,"ConsecutiveGIR",2012
279,279,"John Cook",1,9,NA,1,3,2012080,"ConsecutiveGIR",2012
279,279,"Gonzalo Fdez Castano",7,9,2,1,1,2012360,"ConsecutiveGIR",2012
279,279,"Nick Flanagan",1,9,1,1,7,2012200,"ConsecutiveGIR",2012
279,279,"Tadd Fujikawa",1,9,2,3,2,2012020,"ConsecutiveGIR",2012
279,279,"Michael Gligic",1,9,NA,2,14,2012330,"ConsecutiveGIR",2012
279,279,"Ashley Hall",1,9,NA,1,10,2012320,"ConsecutiveGIR",2012
279,279,"Gregory Havret",1,9,3,2,6,2012320,"ConsecutiveGIR",2012
279,279,"Phillip Hui",1,9,4,1,12,2012190,"ConsecutiveGIR",2012
279,279,"Randall Hutchison",1,9,3,2,6,2012300,"ConsecutiveGIR",2012
279,279,"Jay Hwang",1,9,5,2,13,2012040,"ConsecutiveGIR",2012
279,279,"Skip Kendall",5,9,2,3,15,2012310,"ConsecutiveGIR",2012
279,279,"Neal Lancaster",8,9,2,2,1,2012270,"ConsecutiveGIR",2012
279,279,"Tom Lehman",2,9,1,4,11,2012080,"ConsecutiveGIR",2012
279,279,"Frank Lickliter II",9,9,1,2,13,2012310,"ConsecutiveGIR",2012
279,279,"Casey Martin",2,9,5,1,7,2012430,"ConsecutiveGIR",2012
279,279,"Len Mattiace",1,9,2,4,13,2012310,"ConsecutiveGIR",2012
279,279,"Matt McQuillan",11,9,1,2,16,2012310,"ConsecutiveGIR",2012
279,279,"Alejandro Munoz",1,9,9,2,10,2012080,"ConsecutiveGIR",2012
279,279,"Jose Maria Olazabal",5,9,NA,2,15,2012100,"ConsecutiveGIR",2012
279,279,"Jesper Parnevik",3,9,1,2,8,2012100,"ConsecutiveGIR",2012
279,279,"Carl Paulson",2,9,NA,3,6,2012480,"ConsecutiveGIR",2012
279,279,"Corey Pavin",2,9,4,4,17,2012020,"ConsecutiveGIR",2012
279,279,"Kenny Perry",5,9,2,3,6,2012130,"ConsecutiveGIR",2012
279,279,"Tim Petrovic",17,9,NA,1,9,2012060,"ConsecutiveGIR",2012
279,279,"Chad Proehl",1,9,9,2,1,2012300,"ConsecutiveGIR",2012
279,279,"Brett Quigley",1,9,2,1,1,2012030,"ConsecutiveGIR",2012
279,279,"Fran Quinn",5,9,NA,1,14,2012220,"ConsecutiveGIR",2012
279,279,"Zack Reeves",1,9,NA,1,3,2012310,"ConsecutiveGIR",2012
279,279,"Jose de Jesus Rodriguez",1,9,NA,3,5,2012080,"ConsecutiveGIR",2012
279,279,"Lee Slattery",3,9,NA,2,5,2012350,"ConsecutiveGIR",2012
279,279,"Tadahiro Takayama",4,9,3,4,4,2012120,"ConsecutiveGIR",2012
279,279,"Brett Wetterich",7,9,NA,1,17,2012080,"ConsecutiveGIR",2012
279,279,"YE Yang",20,9,1,1,6,2012370,"ConsecutiveGIR",2012
314,314,"Michael Allen",3,8,NA,1,11,2012080,"ConsecutiveGIR",2012
314,314,"Eric Axley",3,8,1,3,18,2012310,"ConsecutiveGIR",2012
314,314,"Rich Beem",10,8,1,1,10,2012220,"ConsecutiveGIR",2012
314,314,"Guy Boros",2,8,1,1,14,2012310,"ConsecutiveGIR",2012
314,314,"Mark Calcavecchia",3,8,2,1,18,2012320,"ConsecutiveGIR",2012
